state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
MO,2014,corrections,3002,2.17,8803939,1.54,322,1.23,274161,1.26,22136,1.56,3129,2.15,3324,1.97,9078100,1.5
MO,2014,highways,6202,0.93,20097733,0.79,768,0.43,569604,0.41,45621,0.29,6428,0.98,6970,0.83,20667337,0.77
MO,2014,air transportation,1150,0.01,4743084,0.01,64,2.13,63745,1.34,5353,1.76,1179,0.05,1214,0.11,4806829,0.02
MO,2014,water transport and terminals,4,0.01,24688,0.01,2,0.01,885,0.01,110,0.01,4,0.01,6,0.01,25573,0.01
MO,2014,public welfare,2559,2.92,6008835,2.69,988,2.98,824369,2.8,76853,2.89,3006,3.02,3547,2.27,6833204,2.39
MO,2014,health,3269,1.62,12263954,1.59,1673,1.64,1570740,2.77,109748,2.38,3884,1.66,4942,1.21,13834694,1.44
MO,2014,hospitals,10609,0.72,46092307,0.68,2981,0.64,5980120,0.38,276849,0.62,12217,0.7,13590,0.58,52072427,0.61
MO,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2014,solid waste management,785,0.67,2444332,0.47,121,1.05,123610,0.87,12323,1.06,854,0.78,906,0.6,2567942,0.45
MO,2014,sewerage,2677,0.49,11215931,0.4,240,0.38,194126,0.43,14968,0.42,2750,0.59,2917,0.45,11410057,0.39
MO,2014,parks and recreation,2955,1.79,10330828,0.94,4482,1.11,2512986,0.85,254758,0.88,4387,1.2,7437,0.97,12843814,0.77
MO,2014,housing and community development,1326,1.16,4827516,0.92,185,0.14,177436,0.15,13629,0.1,1404,1.12,1511,1.02,5004952,0.89
MO,2014,natural resources,429,0.11,1289393,0.1,110,0.01,81884,0.01,6230,0.01,460,0.1,539,0.09,1371277,0.1
MO,2014,water transport and terminals,3077,0.85,11017521,0.65,622,0.94,488825,0.22,39364,0.13,3262,0.81,3699,0.72,11506346,0.63
MO,2014,electric power,1358,1.25,7783579,1.26,35,0.14,51523,0.15,2843,0.25,1373,1.25,1393,1.22,7835102,1.25
MO,2014,gas supply,153,0.77,789545,0.51,8,5.77,1e4,0.63,402,2.49,155,0.76,161,0.78,799545,0.5
MO,2014,transit,2988,0.01,12227057,0.01,362,0.1,570829,0.02,41008,0.03,3222,0.01,3350,0.02,12797886,0.01
MO,2014,education total,126159,0.85,429985485,0.88,36239,1.08,32596172,1.09,2152376,0.96,138605,0.83,162398,0.7,462581657,0.82
MO,2014,education - elementary and secondary total,121475,0.87,410195070,0.91,29414,0.93,26202396,0.91,1851617,0.92,132183,0.85,150889,0.72,436397466,0.86
MO,2014,education - elementary and secondary instructional,84012,1.17,322856243,1.12,16747,1.37,14846643,1.32,964969,1.39,89533,1.16,100759,1,337702886,1.08
MO,2014,education - elementary and secondary other,37463,1.07,87338827,1.02,12667,1.19,11355753,1.21,886648,1.18,42650,1.05,50130,0.86,98694580,0.91
MO,2014,education - higher education total,4684,3.04,19790415,2.81,6825,4.09,6393776,4.09,300759,3.97,6422,3.11,11509,2.72,26184191,2.35
MO,2014,education - higher education instructional,1607,4.44,8319670,4.06,4293,5.81,4665118,5.39,167267,5.97,2575,4.71,5900,4.4,12984788,3.24
MO,2014,education - higher education other,3077,4,11470745,3.86,2532,4.93,1728658,4.17,133492,4.91,3847,4.13,5609,3.12,13199403,3.4
MO,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2014,libraries,2111,0.54,6245691,0.57,2840,0.72,2152935,0.66,196553,0.77,3234,0.58,4951,0.47,8398626,0.46
MO,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2014,other and unallocable,3524,1.13,13794957,0.81,701,0.97,595157,1.05,48477,1.16,3788,1.2,4225,0.95,14390114,0.78
MT,2014,total,30599,1.01,116398658,1.02,14651,0.99,14285869,0.85,952721,0.92,36060,1,45250,0.75,130684527,0.91
MT,2014,financial administration,772,2.1,2782812,1.94,86,1.5,110046,1.41,6930,1.22,810,2.09,858,1.9,2892858,1.86
MT,2014,other government administration,707,2.32,2943821,2.02,691,2.47,373094,1.33,22745,2.22,830,2.89,1398,1.69,3316915,1.8
MT,2014,judicial and legal,794,1.93,3111652,1.83,257,3.61,347274,4.15,20623,4.59,913,2.3,1051,1.71,3458926,1.7
MT,2014,police protection total,1963,2.04,8721432,1.9,193,2.1,180090,2.01,12907,2.28,2032,2.03,2156,1.86,8901522,1.86
MT,2014,police protection - officers,1506,2.56,7284335,2.23,77,2.35,60274,0.93,4043,1.49,1528,2.56,1583,2.44,7344609,2.21
MT,2014,police protection - other,457,2.31,1437097,2.31,116,3.13,119816,2.98,8864,3.25,504,2.65,573,1.95,1556913,2.14
MT,2014,fire protection total,674,0.31,3641815,0.25,314,9.83,114621,5.33,8411,5.7,717,0.63,988,3.13,3756436,0.29
MT,2014,fire protection - firefighters,637,0.31,3476236,0.24,283,10.91,95331,6.4,7100,6.74,674,0.66,920,3.36,3571567,0.29
MT,2014,fire protection - other,37,1.73,165579,2.1,31,0.72,19290,1.35,1311,1.87,43,2.07,68,1,184869,1.89
MT,2014,corrections,643,1.39,2124627,1.07,49,2.61,56493,3.4,5128,3.78,672,1.58,692,1.3,2181120,1.04
MT,2014,highways,1258,2.49,4662219,2.44,52,1.57,64963,2.08,4336,2.78,1283,2.54,1310,2.39,4727182,2.4
MT,2014,air transportation,143,0.14,698151,0.09,45,2.12,38031,2.09,2475,1.74,155,0.24,188,0.52,736182,0.14
MT,2014,water transport and terminals,8,0.01,30009,0.01,1,0.01,298,0.01,19,0.01,8,0.01,9,0.01,30307,0.01
MT,2014,public welfare,344,0.28,884820,0.45,314,3.43,365885,4.47,26215,4.71,494,1.83,658,1.65,1250705,1.35
MT,2014,health,859,0.89,3495717,0.86,493,4.1,818253,2.17,35964,2.74,1060,1.46,1352,1.6,4313970,0.81
MT,2014,hospitals,691,0.18,3068565,0.15,264,0.11,514384,0.1,23647,0.12,831,0.17,955,0.13,3582949,0.13
MT,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2014,solid waste management,404,1.53,1279578,1.64,103,2.8,98217,1.69,7609,1.77,447,1.62,507,1.35,1377795,1.52
MT,2014,sewerage,288,1.45,1146949,1.5,117,0.78,55914,0.72,3539,0.97,305,1.49,405,1.05,1202863,1.43
MT,2014,parks and recreation,328,0.8,1208466,0.71,482,2.99,317569,1.06,26756,1.12,484,0.98,810,1.81,1526035,0.6
MT,2014,housing and community development,202,0.71,797136,0.62,31,0.63,35423,0.78,1864,0.67,212,0.72,233,0.62,832559,0.6
MT,2014,natural resources,214,2.5,668473,2.28,164,0.9,138451,1.46,10064,1.43,267,2.49,378,1.47,806924,1.9
MT,2014,water transport and terminals,504,1.64,1861956,1.75,175,0.35,85228,0.19,5508,0.19,526,1.57,679,1.22,1947184,1.67
MT,2014,electric power,3,0.01,20694,0.01,0,0.01,0,0.01,0,0.01,3,0.01,3,0.01,20694,0.01
MT,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MT,2014,transit,219,0.05,639169,0.04,61,0.58,116550,0.61,8227,0.8,267,0.1,280,0.13,755719,0.1
MT,2014,education total,18255,1.65,68366656,1.7,10013,1.37,9804103,1.2,665881,1.28,22115,1.6,28268,1.17,78170759,1.5
MT,2014,education - elementary and secondary total,17892,1.69,67102964,1.73,9522,1.44,9379591,1.26,641302,1.32,21612,1.63,27414,1.21,76482555,1.53
MT,2014,education - elementary and secondary instructional,13756,2.11,55680913,2.05,5414,2.35,5574388,1.78,358227,2.07,15844,2.13,19170,1.66,61255301,1.87
MT,2014,education - elementary and secondary other,4136,1.94,11422051,1.95,4108,1.24,3805203,1.66,283075,1.46,5768,1.81,8244,1.15,15227254,1.52
MT,2014,education - higher education total,363,0.14,1263692,0.15,491,0.15,424512,0.17,24579,0.17,503,0.15,854,0.11,1688204,0.12
MT,2014,education - higher education instructional,121,0.16,461724,0.16,235,0.23,245232,0.24,7005,0.24,160,0.18,356,0.16,706956,0.13
MT,2014,education - higher education other,242,0.2,801968,0.22,256,0.2,179280,0.22,17574,0.22,343,0.21,498,0.14,981248,0.19
MT,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2014,libraries,212,0.7,681542,0.59,320,1.9,297911,1.35,26616,1.42,363,0.99,532,1.18,979453,0.58
MT,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2014,other and unallocable,1114,2.1,3562399,1.17,426,3.6,353071,2.96,27257,2.91,1266,2.27,1540,1.82,3915470,1.1
NE,2014,total,76168,0.46,322965312,0.49,30355,0.54,27166345,0.6,1828207,0.65,86465,0.47,106523,0.36,350131657,0.46
NE,2014,financial administration,1539,1.7,5730991,1.31,378,0.6,282681,0.78,20821,0.91,1647,1.75,1917,1.37,6013672,1.25
NE,2014,other government administration,1441,1.44,5023638,0.93,2586,1.23,745932,2.76,43375,2.31,1659,1.6,4027,0.94,5769570,0.88
NE,2014,judicial and legal,1190,1.88,5290495,1.4,222,2.45,290434,2.73,17783,2.53,1284,1.84,1412,1.63,5580929,1.34
NE,2014,police protection total,3937,1.13,19262235,0.8,440,1.38,498108,1,33163,0.95,4126,1.14,4377,1.03,19760343,0.78
NE,2014,police protection - officers,3157,1.33,16605301,0.91,228,2.25,239921,1.97,14905,1.93,3241,1.35,3385,1.25,16845222,0.89
NE,2014,police protection - other,780,1.91,2656934,1.37,212,1.53,258187,0.61,18258,0.68,885,1.92,992,1.53,2915121,1.25
NE,2014,fire protection total,1366,0.01,8668354,0.01,373,0.23,69404,0.44,5361,0.4,1394,0,1739,0.05,8737758,0
NE,2014,fire protection - firefighters,1292,0.01,8300106,0.01,268,0.32,46231,0.66,3877,0.55,1313,0,1560,0.06,8346337,0
NE,2014,fire protection - other,74,0.01,368248,0.01,105,0.01,23173,0.01,1484,0.01,81,0.01,179,0.01,391421,0.01
NE,2014,corrections,1450,2,5429942,1.6,139,1.12,157163,0.59,10256,0.63,1509,1.94,1589,1.82,5587105,1.55
NE,2014,highways,2828,1.82,9929084,1.5,454,0.6,419486,0.37,30548,0.36,2990,1.79,3282,1.57,10348570,1.44
NE,2014,air transportation,239,0.42,1093756,0.38,110,0.81,115725,0.7,6925,0.98,279,0.44,349,0.38,1209481,0.35
NE,2014,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NE,2014,public welfare,1243,0.5,3511068,0.52,480,0.48,899925,0.22,40394,0.44,1472,0.54,1723,0.38,4410993,0.42
NE,2014,health,395,0.57,1923202,0.36,318,1.71,381438,0.8,19041,1.04,502,0.55,713,0.82,2304640,0.33
NE,2014,hospitals,4005,2.8,16763812,2.86,1130,2.73,1899740,3.42,98511,3.35,4586,2.86,5135,2.26,18663552,2.59
NE,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2014,solid waste management,314,1.32,1216307,1,148,2.7,114599,2.83,10520,3.33,370,1.9,462,1.25,1330906,0.95
NE,2014,sewerage,521,0.71,2174045,0.63,114,1.39,69991,2.01,4905,1.95,544,0.78,635,0.63,2244036,0.61
NE,2014,parks and recreation,689,0.27,2670528,0.2,1115,0.13,636354,0.17,58800,0.17,1014,0.26,1804,0.13,3306882,0.16
NE,2014,housing and community development,550,0.97,1943941,0.82,479,0.7,383080,0.57,26731,0.69,707,0.92,1029,0.61,2327021,0.69
NE,2014,natural resources,699,3.91,2452557,3.92,233,3.53,104578,2.19,8167,2.64,742,4.02,932,3.06,2557135,3.76
NE,2014,water transport and terminals,970,0.71,4745438,0.54,257,0.97,174448,0.87,13067,1.06,1034,0.88,1227,0.6,4919886,0.52
NE,2014,electric power,6474,0.41,45748233,0.3,281,0.82,431375,0.89,19780,0.58,6589,0.42,6755,0.4,46179608,0.3
NE,2014,gas supply,469,0.01,2789357,0.01,13,0.01,21768,0.01,1196,0.01,476,0.01,482,0.01,2811125,0.01
NE,2014,transit,394,0.14,1660008,0.07,56,0.7,48947,0.57,4000,0.66,416,0.2,450,0.15,1708955,0.07
NE,2014,education total,43864,0.73,168689942,0.88,19545,0.8,18248356,0.8,1257703,0.9,50998,0.73,63409,0.56,186938298,0.8
NE,2014,education - elementary and secondary total,41301,0.76,156385280,0.94,17306,0.87,16346684,0.88,1119196,0.99,47608,0.77,58607,0.6,172731964,0.85
NE,2014,education - elementary and secondary instructional,31014,0.97,128000155,1.13,10559,1.22,9542188,1.27,611633,1.49,34661,1,41573,0.79,137542343,1.05
NE,2014,education - elementary and secondary other,10287,0.91,28385125,0.93,6747,1.18,6804496,1.12,507563,1.23,12947,0.92,17034,0.72,35189621,0.78
NE,2014,education - higher education total,2563,1.8,12304662,1.69,2239,1.86,1901672,1.61,138507,1.8,3390,1.77,4802,1.29,14206334,1.48
NE,2014,education - higher education instructional,1023,2.23,5717996,2.12,1002,2.12,888861,2.21,41806,2.17,1276,2.15,2025,1.54,6606857,1.86
NE,2014,education - higher education other,1540,2.6,6586666,2.56,1237,2.9,1012811,2.33,96701,2.41,2114,2.52,2777,1.94,7599477,2.24
NE,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2014,libraries,404,0.09,1516899,0.06,912,0.81,778351,0.65,68841,0.71,793,0.37,1316,0.56,2295250,0.22
NE,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2014,other and unallocable,1187,1.18,4731480,0.67,572,2.52,394462,0.98,28319,0.9,1334,1.15,1759,1.14,5125942,0.62
NV,2014,total,71208,0.16,376532888,0.15,24001,0.13,34919410,0.18,2300912,0.08,84365,0.14,95209,0.12,411452298,0.14
NV,2014,financial administration,1383,1.03,8201392,0.94,76,2.4,148110,2.98,7321,2.26,1426,1.12,1459,0.98,8349502,0.93
NV,2014,other government administration,1481,1.69,8897519,1.27,144,2.64,178053,2.33,9789,0.57,1538,1.69,1625,1.56,9075572,1.24
NV,2014,judicial and legal,3452,1.13,20145386,0.96,290,0.91,342793,0.9,22126,0.74,3577,1.13,3742,1.05,20488179,0.94
NV,2014,police protection total,6637,0.74,45784968,0.61,518,0.17,433255,0.27,30087,0.21,6814,0.72,7155,0.68,46218223,0.61
NV,2014,police protection - officers,4384,1.08,33840534,0.81,13,0.73,15560,1.31,728,0.68,4388,1.08,4397,1.08,33856094,0.81
NV,2014,police protection - other,2253,0.55,11944434,0.49,505,0.17,417695,0.27,29359,0.22,2426,0.53,2758,0.45,12362129,0.47
NV,2014,fire protection total,2480,0.48,21676052,0.33,106,3.15,123512,0.95,6238,1.92,2516,0.51,2586,0.48,21799564,0.33
NV,2014,fire protection - firefighters,2219,0.53,19812661,0.36,71,4.7,83257,1.41,3449,3.47,2239,0.56,2290,0.53,19895918,0.36
NV,2014,fire protection - other,261,0.9,1863391,0.59,35,0.34,40255,0.23,2789,0.17,277,0.85,296,0.8,1903646,0.58
NV,2014,corrections,2205,1.16,14429033,0.8,104,0.68,134834,1,7260,0.89,2247,1.17,2309,1.11,14563867,0.8
NV,2014,highways,980,2.21,5407633,2.26,31,0.25,15589,0.32,1021,0.37,986,2.22,1011,2.14,5423222,2.25
NV,2014,air transportation,1760,0.02,9020689,0.02,39,0.19,98481,0.17,5932,0.11,1794,0.05,1799,0.02,9119170,0.02
NV,2014,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2014,public welfare,1253,0.17,6688547,0.3,232,2.39,284149,2.17,16373,2.27,1347,0.52,1485,0.4,6972696,0.3
NV,2014,health,798,0.78,4478786,0.49,89,4.59,134594,1.62,5076,1.63,825,0.76,887,0.84,4613380,0.48
NV,2014,hospitals,4382,1.52,24638786,1.36,413,3.67,1656048,3.53,38717,3.15,4595,1.59,4795,1.42,26294834,1.29
NV,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,2014,solid waste management,86,4.21,396035,3.08,2,0.01,1606,0.01,163,0.01,86,4.21,88,4.12,397641,3.07
NV,2014,sewerage,891,0.77,5337285,0.76,45,0.01,50059,0.01,2859,0.01,909,0.76,936,0.73,5387344,0.76
NV,2014,parks and recreation,1619,0.41,8041225,0.44,4118,0.44,2925304,0.41,251112,0.33,3092,0.39,5737,0.34,10966529,0.34
NV,2014,housing and community development,504,0.64,2426296,0.69,23,0.63,33504,0.71,1751,0.17,513,0.63,527,0.61,2459800,0.68
NV,2014,natural resources,182,5,1040575,3.55,93,9.06,67713,10.52,3080,10.13,198,6.3,275,4.51,1108288,3.4
NV,2014,water transport and terminals,2030,0.39,13626914,0.45,69,1.39,74858,0.69,4619,0.72,2058,0.42,2099,0.38,13701772,0.44
NV,2014,electric power,82,5.42,526049,5.33,2,5.44,3357,2.06,149,5.19,86,5.19,84,5.29,529406,5.29
NV,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2014,transit,303,0.02,1843090,0.02,12,0.01,32149,0.01,1197,0.01,310,0.02,315,0.02,1875239,0.02
NV,2014,education total,36319,0.01,161287793,0.01,16792,0.01,27123264,0.01,1816268,0.01,46666,0.01,53111,0.01,188411057,0.01
NV,2014,education - elementary and secondary total,36319,0.01,161287793,0.01,16792,0.01,27123264,0.01,1816268,0.01,46666,0.01,53111,0.01,188411057,0.01
NV,2014,education - elementary and secondary instructional,26717,0.01,123911433,0.01,9658,0.01,17007648,0.01,1175521,0.01,33409,0.01,36375,0.01,140919081,0.01
NV,2014,education - elementary and secondary other,9602,0.01,37376360,0.01,7134,0.01,10115616,0.01,640747,0.01,13257,0.01,16736,0.01,47491976,0.01
NV,2014,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2014,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2014,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,2014,libraries,601,1.99,2810645,1.41,612,1.93,626069,1.68,43147,1.91,851,1.96,1213,1.39,3436714,1.19
NV,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,2014,other and unallocable,1780,2.19,9828190,2,191,4.29,432109,2,26627,1.88,1931,2.15,1971,2.02,10260299,1.92
NH,2014,total,43708,2.44,182155762,2.24,20495,1.67,24146120,1.96,1550896,1.97,52799,2.32,64203,1.75,206301882,1.99
NH,2014,financial administration,835,1.67,3756679,1.6,552,2.12,617096,1.98,35489,1.84,1029,1.38,1387,1.32,4373775,1.41
NH,2014,other government administration,645,1.61,3139684,1.51,685,1.81,640008,1.77,33704,1.68,821,1.55,1330,1.21,3779692,1.29
NH,2014,judicial and legal,228,0.16,1210838,0.11,171,0.27,276303,0.77,13348,0.38,304,0.29,399,0.15,1487141,0.17
NH,2014,police protection total,2969,0.96,16047128,0.92,816,1.05,1037674,1.19,55154,0.97,3293,0.92,3785,0.79,17084802,0.87
NH,2014,police protection - officers,2398,1.14,13749706,1.04,505,1.56,690510,1.71,34563,1.4,2607,1.1,2903,0.98,14440216,0.99
NH,2014,police protection - other,571,1.36,2297422,1.66,311,1.05,347164,1.07,20591,1.12,686,1.48,882,0.96,2644586,1.45
NH,2014,fire protection total,1668,0.43,9331261,0.39,1670,5.94,737461,12.02,59933,21.97,2020,4.39,3338,2.98,10068722,0.95
NH,2014,fire protection - firefighters,1533,0.47,8707438,0.42,1594,6.22,665108,13.32,56058,23.49,1865,4.75,3127,3.18,9372546,1.02
NH,2014,fire protection - other,135,0.85,623823,0.56,76,4.53,72353,2.32,3875,1.94,155,1.33,211,1.72,696176,0.56
NH,2014,corrections,722,0.01,2811642,0.01,85,0.01,178677,0.01,8168,0.01,769,0.01,807,0.01,2990319,0.01
NH,2014,highways,1478,1.51,6848427,1.61,224,1.07,317852,1.55,18010,1.65,1583,1.49,1702,1.32,7166279,1.54
NH,2014,air transportation,84,0.11,514175,0.03,23,0.01,50219,0.01,3180,0.01,102,0.09,107,0.09,564394,0.03
NH,2014,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2014,public welfare,1789,0.04,6153305,0.05,1322,0.32,1698833,0.32,97027,0.46,2338,0.2,3111,0.14,7852138,0.08
NH,2014,health,205,1.29,831314,1.12,218,5.07,179343,4.8,11950,6.04,271,2.11,423,2.69,1010657,1.25
NH,2014,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2014,solid waste management,353,2.16,1403622,1.93,284,2.62,277699,3.14,22505,3.77,496,1.71,637,1.67,1681321,1.69
NH,2014,sewerage,381,0.97,1765252,0.79,55,3.52,59791,3.28,3375,3.11,397,1.04,436,0.96,1825043,0.77
NH,2014,parks and recreation,284,1.63,1268920,1.5,541,4.42,386346,4.39,33627,4.64,473,2.62,825,2.95,1655266,1.54
NH,2014,housing and community development,343,1.21,1415371,1.28,119,0.96,131260,1.15,8225,1,393,1.2,462,0.93,1546631,1.18
NH,2014,natural resources,16,0.9,56249,1.29,21,3.55,28044,4.96,1578,3.2,26,1.14,37,2.05,84293,1.86
NH,2014,water transport and terminals,364,1.52,1604754,1.46,141,1.94,100448,2.61,5308,2.47,393,1.56,505,1.22,1705202,1.38
NH,2014,electric power,3,4.73,16248,4.66,5,5.61,6100,6.88,346,7.01,5,5.68,8,3.93,22348,3.88
NH,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2014,transit,86,0.01,333761,0.01,96,0.01,119958,0.01,7471,0.01,128,0.01,182,0.01,453719,0.01
NH,2014,education total,30232,3.53,119312789,3.41,11252,2.88,15630903,2.97,1013467,2.71,36255,3.36,41484,2.69,134943692,3.03
NH,2014,education - elementary and secondary total,30232,3.53,119312789,3.41,11252,2.88,15630903,2.97,1013467,2.71,36255,3.36,41484,2.69,134943692,3.03
NH,2014,education - elementary and secondary instructional,24297,4.33,101035977,4,8044,3.77,11742681,3.79,728527,3.55,28630,4.18,32341,3.39,112778658,3.6
NH,2014,education - elementary and secondary other,5935,2.94,18276812,2.53,3208,3.54,3888222,3.41,284940,3.25,7625,2.99,9143,2.27,22165034,2.17
NH,2014,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2014,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2014,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2014,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2014,libraries,388,0.92,1649386,0.85,930,1.69,1007566,2.36,70571,2.39,784,1.53,1318,1.22,2656952,1.04
NH,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2014,other and unallocable,635,0.6,2684957,0.56,1285,1.98,664539,1.35,48460,1.3,919,0.93,1920,1.34,3349496,0.52
NJ,2014,total,299523,0.76,1778440279,0.81,92091,0.76,102614247,0.66,5707137,0.74,333449,0.74,391614,0.61,1881054526,0.77
NJ,2014,financial administration,4448,2.23,23194397,2.94,1473,17.95,2056031,4.86,78768,4.83,4895,2.69,5921,4.77,25250428,2.73
NJ,2014,other government administration,5116,0.82,24367314,0.88,3450,1.07,3018722,1.43,134024,1.52,5865,0.87,8566,0.65,27386036,0.8
NJ,2014,judicial and legal,5787,0.36,33113669,0.28,1684,1.48,2678402,1.95,94451,1.81,6308,0.41,7471,0.43,35792071,0.3
NJ,2014,police protection total,26772,0.82,210594552,1.02,7403,1.71,7184158,1.94,478473,1.99,29546,0.76,34175,0.74,217778710,0.99
NJ,2014,police protection - officers,22921,0.94,194849374,1.1,1123,1.33,1272227,1.63,87055,1.88,23415,0.89,24044,0.9,196121601,1.09
NJ,2014,police protection - other,3851,1.04,15745178,1.02,6280,2.01,5911931,2.33,391418,2.39,6131,1.43,10131,1.3,21657109,0.98
NJ,2014,fire protection total,7489,0.69,56665887,0.7,2170,3.19,1705499,0.88,97170,1.12,8024,0.79,9659,0.89,58371386,0.68
NJ,2014,fire protection - firefighters,6833,0.75,53808103,0.74,1249,5.49,780023,1.74,49162,2.14,7103,0.88,8082,1.06,54588126,0.73
NJ,2014,fire protection - other,656,0.84,2857784,1.06,921,1.01,925476,0.69,48008,0.58,921,0.93,1577,0.68,3783260,0.81
NJ,2014,corrections,6082,0.01,41652460,0.01,80,0.01,165341,0.01,7507,0.01,6126,0.01,6162,0.01,41817801,0.01
NJ,2014,highways,8165,1.07,41792250,1.1,493,2.71,672228,1.77,47433,1.81,8440,1.07,8658,1.02,42464478,1.08
NJ,2014,air transportation,17,0.01,101043,0.01,3,0.48,3905,0.68,299,0.68,19,0.08,20,0.07,104948,0.03
NJ,2014,water transport and terminals,9,4.35,38161,4.39,1,0.01,1006,0.01,62,0.01,9,4.35,10,3.91,39167,4.28
NJ,2014,public welfare,7838,0.08,36035075,0.07,842,1.06,1325924,0.78,75147,1,8280,0.13,8680,0.13,37360999,0.07
NJ,2014,health,3291,0.45,15456510,0.49,1507,1.69,2167565,1.12,121977,1.4,3995,0.63,4798,0.61,17624075,0.45
NJ,2014,hospitals,1624,0.01,8063719,0.01,302,0.01,924543,0.01,36509,0.01,1833,0.01,1926,0.01,8988262,0.01
NJ,2014,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,2014,solid waste management,3958,0.99,18095117,1.05,576,2.86,680063,3.92,50374,3.77,4254,1.1,4534,0.93,18775180,1.02
NJ,2014,sewerage,4163,1.54,23824758,1.48,379,3.01,309697,4.8,15637,4.8,4249,1.54,4542,1.43,24134455,1.46
NJ,2014,parks and recreation,3789,0.87,16983083,0.96,4804,3.89,3444332,2.2,259515,2.71,5310,1.31,8593,2.21,20427415,0.88
NJ,2014,housing and community development,2728,0.83,12375683,0.85,634,0.79,920793,1.15,51737,1.02,3030,0.87,3362,0.69,13296476,0.79
NJ,2014,natural resources,489,0.19,2243940,0.19,27,0.36,52293,0.12,2306,0.14,504,0.19,516,0.18,2296233,0.18
NJ,2014,water transport and terminals,1975,1.76,10081369,1.9,196,5.34,225737,9.03,9033,7.04,2025,1.91,2171,1.67,10307106,1.87
NJ,2014,electric power,185,0.01,1311355,0.01,38,0.01,52305,0.01,2508,0.01,200,0.01,223,0,1363660,0.01
NJ,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NJ,2014,transit,622,0.1,2792946,0.09,54,0.78,101634,0.44,4554,0.44,651,0.13,676,0.11,2894580,0.08
NJ,2014,education total,193344,1.17,1146183807,1.24,59445,1.01,68350394,0.94,3741264,1.07,215961,1.14,252789,0.92,1214534201,1.17
