state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
IA,financial administration,2329,1.81,4823106,1.84,2187,1.65,459,19.72,4592537,1.76,230569,15.94,28140,15.26,1994
IA,other government administration,1924,5.03,4523417,3.62,1717,5.47,3850,21.46,3907367,3.62,616050,13.37,51552,13.35,1994
IA,judicial and legal,705,4.06,1897356,3.2,611,4.6,182,11,1648333,3.33,249023,10.45,15534,9.4,1994
IA,police protection - officers,4032,2.38,10912617,1.51,3988,2.21,267,23.59,10827134,1.51,85483,21.36,11126,21.95,1994
IA,police protection - other,1272,3.06,2355196,3.82,1068,3.43,557,3.92,2055684,4.32,299512,4.83,35856,5.17,1994
IA,fire protection - firefighters,1609,0.66,4574520,0.32,1561,0.26,1284,39.18,4499878,0.14,74642,17.88,10945,17.5,1994
IA,fire protection - other,64,4.39,126681,1.74,53,4.81,21,14.56,112338,1.68,14343,7.96,1723,6.92,1994
IA,corrections,735,4.02,1484114,2.57,627,3.67,208,13.4,1339567,2.59,144547,10.93,18287,10.88,1994
IA,streets and highways,5253,2.14,11426818,1.83,5080,1.99,344,19.06,11200507,1.84,226311,14.72,31116,16.34,1994
IA,air transportation,158,0,380634,0.44,147,0,26,12.97,363540,0,17094,9.82,2151,6.44,1994
IA,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
IA,public welfare,1480,3.75,2477560,2.6,1114,3.49,770,11.23,1960736,2.91,516824,5.81,64781,8.08,1994
IA,health,1780,16.7,3235412,14.1,1257,17.38,1053,12.34,2484760,17.79,750652,15.08,90254,15.52,1994
IA,hospitals,8506,5.68,16912303,4.69,6253,6.26,3914,4.65,12559750,6.11,4352553,4.56,396575,5.29,1994
IA,solid waste management,681,3.47,1470896,2.39,611,2.98,166,19.79,1357924,2.13,112972,17.8,14237,22.22,1994
IA,sewerage,1144,4.34,2731115,2.56,1124,4.47,106,50.82,2694588,2.57,36527,30.5,4925,31.79,1994
IA,parks and recreation,2170,2.77,3924258,1.79,1367,2.87,2358,4.54,2979686,2.06,944572,3.56,141823,3.86,1994
IA,housing and community development,448,1.32,1058564,0.96,396,1.17,90,3.42,987825,1,70739,3.65,9054,4.62,1994
IA,natural resources,269,19.97,538059,16.32,227,23.17,97,13.06,483843,18.04,54216,17.7,8172,18.35,1994
IA,water transport and terminals,1217,5.95,2989940,4.01,1186,5.33,349,37.41,2881995,3.98,107945,32.51,13778,34.42,1994
IA,electric power,1150,11.57,2977007,7.25,1107,11.16,203,46.23,2922594,7.35,54413,33.99,8250,37.78,1994
IA,gas supply,67,28.11,158367,19.75,64,29.43,5,0,154179,20.29,4188,0,553,0,1994
IA,transit,693,0.39,1411368,0.19,460,0,375,1.18,1061222,0,350146,0.78,41144,0.79,1994
IA,education - elementary and secondary instructional,46682,1.56,111275447,1.43,42366,1.58,10421,4.19,104481852,1.5,6793595,4.51,755488,5.24,1994
IA,education - elementary and secondary other,19761,2.12,32237193,2.46,13543,3.57,13486,4.29,23827339,2.92,8409854,4.54,1090828,4.55,1994
IA,education - higher education instructional,2623,0,7655189,0,1731,0,3119,0,5694647,0,1960542,0,156412,0,1994
IA,education - higher education other,3433,0,6888014,0,2643,0,2613,0,5929431,0,958583,0,138047,0,1994
IA,libraries,1247,4.45,2175070,2.44,791,5.65,1193,7.36,1575316,2.73,599754,5.16,83289,6.16,1994
IA,other and unallocable,1946,7.63,4049076,5.15,1502,7.03,3920,28.25,3444129,5.51,604947,14.25,79479,14.37,1994
KS,total,120488,0.64,263196128,0.52,105820,0.76,45785,2.69,240468544,0.52,22727584,2.49,2630257,2.62,1994
KS,financial administration,3160,2.76,5800974,2.24,3024,2.76,1518,13.52,5575242,2.27,225732,12.98,31254,12.5,1994
KS,other government administration,2212,4.38,4720929,2.46,2069,4.12,4535,15.14,4252310,2.39,468619,11.9,44827,9.23,1994
KS,judicial and legal,1253,2.15,2843350,1.52,1105,2.01,522,12.85,2512543,1.43,330807,7.24,28103,9.5,1994
KS,police protection - officers,4649,1.91,12328917,1.36,4576,1.86,312,18.29,12220803,1.36,108114,20.26,16086,18.14,1994
KS,police protection - other,1732,1.73,3144881,1.15,1563,1.69,460,9.77,2953896,1.1,190985,8.17,29723,8.2,1994
KS,fire protection - firefighters,2460,3.54,6646618,1.58,2261,2.16,1431,21.56,6436549,1.13,210069,36.08,33715,37.43,1994
KS,fire protection - other,57,0,124703,0,52,0,45,0,118456,0,6247,0,783,0,1994
KS,corrections,1860,5,3818098,3.32,1705,4.77,283,8.92,3633941,3.47,184157,6.92,26947,11.96,1994
KS,streets and highways,5474,2.34,10073822,2.04,5139,2.21,708,18.98,9612972,2.03,460850,13.77,64940,12.71,1994
KS,air transportation,217,0,506543,0.03,209,0,17,0,494193,0.03,12350,0,1627,0,1994
KS,water transport and terminals,11,0,26553,0,11,0,0,0,26553,0,0,0,0,0,1994
KS,public welfare,819,4.59,1325887,2.31,563,4.1,263,16.09,961406,2.54,364481,5.1,45012,7.99,1994
KS,health,3145,3.6,6423795,1.46,2591,2.63,1261,13.06,5680413,1.35,743382,7.22,97561,13.66,1994
KS,hospitals,7020,1.41,13580686,1.47,5388,1.8,2844,2.76,10509574,1.77,3071112,2.41,288130,2.44,1994
KS,solid waste management,850,3.28,1499692,2.6,792,2.85,100,18.05,1439304,2.6,60388,18,10257,20.14,1994
KS,sewerage,1216,8.68,2659549,5.72,1196,8.82,108,46.81,2614002,5.81,45547,26.09,5603,32.38,1994
KS,parks and recreation,2078,1.64,3884678,1.21,1619,1.51,1476,5.27,3255977,1.31,628701,3.14,84698,4.42,1994
KS,housing and community development,632,7.11,1120523,6.77,527,0.75,300,17.33,950112,1.25,170411,43.96,21093,44.18,1994
KS,natural resources,358,10.88,501606,4.71,311,2.59,204,22.44,444771,4.81,56835,17.65,7639,53.54,1994
KS,water transport and terminals,1876,3.61,4123317,2.9,1736,4.61,525,39.53,3927278,2.81,196039,23.59,23136,28.73,1994
KS,electric power,1881,8.08,6100158,4.13,1838,7.16,246,82.55,6060427,4.13,39731,69.84,6219,72.01,1994
KS,gas supply,53,17.97,120601,19.08,53,17.97,0,0,120601,19.08,0,0,0,0,1994
KS,transit,203,0,410060,0,201,0,11,0,406382,0,3678,0,406,0,1994
KS,education - elementary and secondary instructional,47388,1.01,117195114,0.68,43948,1.05,10171,4.28,111397507,0.67,5797607,4.97,595803,5.34,1994
KS,education - elementary and secondary other,20915,1.22,34748077,2.44,16687,2.54,9709,4.39,29018101,2.7,5729976,5.64,745455,6.02,1994
KS,education - higher education instructional,2258,0,6455661,0,1627,0,2807,0,5006927,0,1448734,0,111446,0,1994
KS,education - higher education other,3386,0,6273992,0,2528,0,2890,0,5307955,0,966037,0,150758,0,1994
KS,libraries,806,0.95,1523195,1.57,478,1.48,714,6.89,890303,1.22,632892,3.37,64528,5.07,1994
KS,other and unallocable,2519,7.93,5214149,4.32,2023,5.98,2325,27.09,4640046,3.64,574103,25.99,94508,20.64,1994
KY,total,127966,0.62,265223726,0.92,120226,0.83,24775,3.02,254656388,0.95,10567338,2.83,1338988,3.52,1994
KY,financial administration,1450,4.6,2726352,4.57,1411,4.52,206,28.1,2651575,4.67,74777,16.08,7735,15.76,1994
KY,other government administration,2058,4.18,4168509,4.41,1978,4.06,1154,15.43,3955583,4.62,212926,9.88,16819,9.85,1994
KY,judicial and legal,850,3.81,1483908,2.62,777,1.93,217,12.95,1362213,1.63,121695,26.27,14130,36.87,1994
KY,police protection - officers,4661,2.26,10707926,1.8,4573,2.22,227,10.56,10578850,1.82,129076,14.95,15892,12.46,1994
KY,police protection - other,1265,3.3,1979318,2.07,1070,3.36,578,4.17,1731001,2.21,248317,5.96,33675,4.75,1994
KY,fire protection - firefighters,2533,1.22,5656142,1.09,2435,1.27,553,12.98,5535319,1.07,120823,12.67,16710,12.18,1994
KY,fire protection - other,164,1.35,317380,1.42,159,1.39,17,0,310659,1.45,6721,0,867,0,1994
KY,corrections,1827,2.74,2996444,2.62,1712,2.64,3182,1.89,2848498,2.56,147946,19.36,20859,22.26,1994
KY,streets and highways,3008,3.78,4976775,3.78,2838,3.83,254,21.78,4771692,3.88,205083,16.54,29304,14.48,1994
KY,air transportation,525,0,1365700,0,507,0,48,0,1339889,0,25811,0,3376,0,1994
KY,water transport and terminals,36,0,82251,0,35,0,2,0,81205,0,1046,0,223,0,1994
KY,public welfare,522,2.64,905841,2.57,430,3.21,185,0,833034,2.79,72807,0,15964,0,1994
KY,health,4222,2.05,7535105,1.14,3889,1.5,734,10.37,7022112,1.02,512993,9.28,58613,12.03,1994
KY,hospitals,3284,12.73,7132384,8.19,2748,14.56,893,6.05,6098033,9.55,1034351,4.64,95203,8.57,1994
KY,solid waste management,1677,3.42,2689021,1.4,1604,1.75,139,72.02,2637511,1.17,51510,41.76,9191,51.5,1994
KY,sewerage,1749,2.78,4058157,1.95,1735,2.78,20,0,4043848,1.96,14309,0,2045,0,1994
KY,parks and recreation,1361,1.52,1885711,0.84,1090,0.53,584,4.05,1606688,0.41,279023,5.14,48330,7.82,1994
KY,housing and community development,1132,1.52,2281931,1.41,1064,1.53,120,3.46,2188725,1.46,93206,3.99,11775,3.9,1994
KY,natural resources,78,40.53,116123,17.8,78,5.64,96,55.55,92747,8.47,23376,81.82,4184,96.03,1994
KY,water transport and terminals,2471,5.72,5002644,4.35,2303,4.62,380,51.39,4823716,4.11,178928,50.05,24340,54.3,1994
KY,electric power,651,2.47,1796823,1.02,644,2.49,20,0,1788469,1.03,8354,0,1166,0,1994
KY,gas supply,137,9.68,248718,9.18,133,9.24,8,47.56,241312,9.21,7406,71.24,796,52.82,1994
KY,transit,839,0,2052175,0,780,0,79,0,1965140,0,87035,0,10219,0,1994
KY,education - elementary and secondary instructional,58356,0.99,148600429,1.19,56489,1.02,5909,6.56,145631455,1.21,2968974,5.56,316272,7.05,1994
KY,education - elementary and secondary other,29184,1.29,38012368,2.52,26342,2.65,7547,6.17,34840783,2.72,3171585,4.66,486237,6.31,1994
KY,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
KY,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
KY,libraries,1103,1.87,1816810,1.98,839,5.86,673,3.06,1524823,1.05,291987,11.03,49400,12.9,1994
KY,other and unallocable,2823,12.79,4628781,9.5,2563,12.07,950,24.45,4151508,10.1,477273,27.94,45663,28.97,1994
LA,total,166066,0.55,300620217,0.58,157242,0.86,25933,3.61,287945462,0.6,12674755,3.01,1542852,3.63,1994
LA,financial administration,3156,5.9,5823122,3.38,3064,5.69,210,27.72,5683276,3.29,139846,43.48,14649,25.21,1994
LA,other government administration,2501,6.06,4886453,3.94,2322,5.76,1238,38.47,4571935,3.78,314518,26.97,34145,37.37,1994
LA,judicial and legal,4416,3.1,8102251,2.24,4247,3.22,465,8.53,7797610,2.3,304641,9.25,29531,6.08,1994
LA,police protection - officers,9065,2.81,19064310,2.57,8890,2.82,634,24.01,18877552,2.6,186758,9.01,33291,5.22,1994
LA,police protection - other,2506,3.16,4311160,2.01,2180,3.43,995,7.07,3959895,2.14,351265,5.19,58612,4.57,1994
LA,fire protection - firefighters,3844,2.57,9153626,2.46,3824,2.6,132,19.93,9129069,2.46,24557,30.26,4010,33.64,1994
LA,fire protection - other,116,2.26,246482,1.34,112,2.34,10,0,243827,1.35,2655,0,557,0,1994
LA,corrections,3183,2.69,5522131,1.83,3112,3.05,119,10.36,5444735,1.84,77396,14.8,12350,20.71,1994
LA,streets and highways,5016,4.01,8049547,4.11,4954,4.04,134,30.15,7969377,4.15,80170,20.44,12935,24.9,1994
LA,air transportation,365,0,743321,0,361,0,15,0,737985,0,5336,0,899,0,1994
LA,water transport and terminals,262,0,513627,0,258,0,6,0,510804,0,2823,0,472,0,1994
LA,public welfare,824,0.52,1278587,0.34,779,0.53,104,18.16,1230968,0.29,47619,5.09,7833,5.96,1994
LA,health,727,1.22,1174217,1.54,666,1.31,144,1.24,1075170,1.67,99047,1.11,10844,2.02,1994
LA,hospitals,11060,2.21,23788704,2.35,9670,3.12,2701,6.9,20811587,2.6,2977117,4.78,246071,7.61,1994
LA,solid waste management,1451,8.83,2064407,6.02,1389,9.24,104,20.38,2002185,6.19,62222,15.03,10798,14.4,1994
LA,sewerage,2312,2.55,4115956,3.84,2270,2.58,122,41.48,4059470,3.88,56486,18.94,8154,22.03,1994
LA,parks and recreation,2545,1.23,3383021,1.21,2090,1.59,1333,0.89,2941249,1.37,441772,1.63,80378,1.45,1994
LA,housing and community development,1281,0.46,2065392,0.43,1252,0.51,60,15.28,2027821,0.4,37571,9.52,4116,21.89,1994
LA,natural resources,1070,0.64,2061176,0.7,1050,0.65,44,0,2044052,0.7,17124,0,3620,0,1994
LA,water transport and terminals,2759,3.35,4862749,2.86,2741,3.36,131,76.46,4844017,2.87,18732,31.47,3501,29.44,1994
LA,electric power,563,4.28,1156016,3.54,549,4.39,56,0,1140902,3.58,15114,0,2608,0,1994
LA,gas supply,239,14.14,455708,14.4,235,14.38,61,82.68,438609,14.65,17099,77.44,2890,76.98,1994
LA,transit,365,0,763083,0,357,0,19,0,748035,0,15048,0,1538,0,1994
LA,education - elementary and secondary instructional,69986,0.76,139704795,0.48,68007,0.78,8957,2.81,136806175,0.49,2898620,2.2,343554,3.94,1994
LA,education - elementary and secondary other,30751,1.02,39088809,3.11,27583,4.08,7138,6.45,35076441,3.35,4012368,7.91,538655,7.79,1994
LA,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
LA,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
LA,libraries,1764,8.57,2528304,5.6,1449,10.27,724,2.57,2191967,6.46,336337,2.13,55461,2.56,1994
LA,other and unallocable,3939,16.28,5713263,9.67,3831,17.18,277,16.39,5580749,9.89,132514,9.89,21380,14.64,1994
ME,total,45644,1.04,100107035,0.74,39269,0.66,19542,3.41,89581279,0.47,10525756,5.81,1112898,5.09,1994
ME,financial administration,962,7.77,1999087,6.29,796,7.75,1528,12.96,1611853,6.4,387234,18.52,31024,20.81,1994
ME,other government administration,1025,12.86,2170979,9.11,805,9.68,968,26.95,1732881,5.95,438098,38.52,44403,40.4,1994
ME,judicial and legal,199,14.52,352579,9.74,172,14.05,52,11.71,307005,11.08,45574,10.17,4448,15.34,1994
ME,police protection - officers,1785,2.78,4879861,1.55,1650,2.19,467,12.89,4697786,1.53,182075,12.66,23836,12.69,1994
ME,police protection - other,539,4.69,982976,2.99,418,5.54,443,3.58,793038,3.36,189938,6.62,21496,6.25,1994
ME,fire protection - firefighters,1309,6.46,3292207,2.69,1032,0.38,2235,17.4,2874793,0.35,417414,21.08,49716,29.46,1994
ME,fire protection - other,67,9.69,132589,4.45,50,0,70,12.51,112052,0,20537,28.7,2653,33.09,1994
ME,corrections,582,6.28,1018748,4.11,500,4.59,143,25.98,937198,4.13,81550,19.52,14684,23.53,1994
ME,streets and highways,1502,5.88,2979133,4.27,1365,4.81,318,19.88,2798799,4.2,180334,27,20334,24.7,1994
ME,air transportation,249,0,469710,0,174,0,99,0,372168,0,97542,0,13284,0,1994
ME,water transport and terminals,54,0,83937,1.44,44,0,30,8.72,71677,0.53,12260,9.34,1912,5.52,1994
ME,public welfare,205,0,406626,0.04,156,0,104,5.77,308448,0,98178,0.18,8825,0.2,1994
ME,health,236,2.69,521090,2.23,157,3.32,372,10.02,392193,2.65,128897,4.02,14855,5.5,1994
ME,hospitals,1063,0.16,2146745,0.2,768,0.23,410,0,1507309,0.28,639436,0,52016,0,1994
ME,solid waste management,470,6.99,872189,5.52,371,6.84,341,19.8,715917,5.43,156272,18.22,22440,19.74,1994
ME,sewerage,548,5.08,1236213,3.6,501,4.38,108,20.22,1173495,3.65,62718,18.96,6183,20.38,1994
ME,parks and recreation,552,1.36,941008,1.6,337,2.09,620,2.53,652282,1.75,288726,3.41,39223,2.23,1994
ME,housing and community development,398,1.1,844549,1.81,366,1.22,52,8.36,806378,1.87,38171,6.04,5133,5.25,1994
ME,natural resources,50,61.16,93326,58.25,47,65.06,65,90.67,83943,64.54,9383,47.32,1116,52.81,1994
ME,water transport and terminals,696,2.96,1650424,1.97,662,1.87,51,33.41,1604181,1.45,46243,49.03,4655,49.54,1994
ME,electric power,23,0,54795,0,20,0,4,0,52010,0,2785,0,397,0,1994
ME,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
ME,transit,96,0,182357,0,72,0,26,0,134453,0,47904,0,4196,0,1994
ME,education - elementary and secondary instructional,23314,0.48,56527399,0.38,21422,0.53,5659,1.59,53192236,0.38,3335163,2.18,321981,2.41,1994
ME,education - elementary and secondary other,8373,0.97,13842809,1.17,6570,1.67,3938,3.53,11104502,1.24,2738307,3.11,313039,3.17,1994
ME,education - higher education instructional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
ME,education - higher education other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
ME,libraries,310,3.7,551232,3.17,185,3.95,376,8.29,361405,3.58,189827,6.18,24120,7.28,1994
ME,other and unallocable,1037,22.12,1874467,23.25,629,13.62,1063,21.15,1183277,12.96,691190,59.02,66929,47.97,1994
MD,total,170250,1.3,497197605,1.09,149896,1.42,40094,0.82,463261106,1.17,33936499,0.53,3451987,0.62,1994
MD,financial administration,2270,3.08,6770078,2.44,2239,3.08,109,45.57,6670542,2.41,99536,38.3,8506,39.71,1994
MD,other government administration,3145,5.34,9392768,5.12,2932,5.41,456,6.72,8899128,5.39,493640,5.19,35864,5.51,1994
MD,judicial and legal,2689,1.35,8406701,0.95,2597,1.34,194,3.98,8176737,0.97,229964,1.28,15954,1.98,1994
MD,police protection - officers,10937,4.25,36223069,4.03,10845,4.28,193,0,36032255,4.05,190814,0,16118,0,1994
MD,police protection - other,2150,8.51,4551457,7.93,1614,11.14,1118,5.23,3793845,9.47,757612,4.89,88368,2.86,1994
MD,fire protection - firefighters,5706,3.03,20132497,2.84,5635,3.05,212,26.1,20021300,2.85,111197,17.29,11470,17.39,1994
MD,fire protection - other,378,3.01,1183894,2.25,360,3.16,30,10.55,1126541,2.36,57353,2.32,3276,5,1994
MD,corrections,2442,3.14,6943002,2.12,2383,3.08,79,6.1,6831706,2.16,111296,4.22,9788,5.76,1994
MD,streets and highways,4762,3.77,11628658,2.98,4663,3.83,123,2.57,11475891,3.02,152767,1.86,17069,2.43,1994
MD,air transportation,13,0,28129,0,12,0,3,0,25901,0,2228,0,215,0,1994
MD,water transport and terminals,13,69.62,24950,67.9,7,74.15,7,74.15,19760,83.8,5190,68.85,664,72.05,1994
MD,public welfare,2155,0.22,4190575,0.11,1652,0.29,772,0.71,3251123,0.13,939452,0.17,83813,0.23,1994
MD,health,3667,1.26,9996422,1.12,2994,1.54,982,0.16,8403763,1.34,1592659,0.01,115800,0.03,1994
MD,hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
MD,solid waste management,2201,7.41,3860605,6.74,2113,7.55,123,12.96,3751500,6.93,109105,10.43,14054,12.47,1994
MD,sewerage,4383,2.45,12163511,2,4354,2.41,41,32.03,12120788,2,42723,27.21,4195,44.57,1994
MD,parks and recreation,6316,1.97,12323324,1.54,5095,1.61,3251,2.99,10787873,1.65,1535451,4.38,208017,4.22,1994
MD,housing and community development,3429,9.81,8518001,10.37,3165,9.74,402,14.28,7999014,10.98,518987,18.58,43750,14.1,1994
MD,natural resources,327,45.67,893288,37.07,304,49.17,81,61.45,803060,40.93,90228,44.96,5935,37.15,1994
MD,water transport and terminals,1609,4.35,4714047,3.9,1601,4.38,12,0,4698392,3.91,15655,0,1234,0,1994
MD,electric power,36,0,108989,0,36,0,0,0,108989,0,0,0,0,0,1994
MD,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
MD,transit,771,6.9,2056996,5.6,650,7.46,168,4.65,1842541,6.23,214455,4.01,20943,4.08,1994
MD,education - elementary and secondary instructional,63899,1.91,228332221,1.58,57621,2.03,11308,1.64,216789383,1.67,11542838,0.74,1100421,0.85,1994
MD,education - elementary and secondary other,29252,1.71,59179971,1.3,24090,1.93,6819,1.29,52485367,1.47,6694604,0.7,896506,0.85,1994
MD,education - higher education instructional,4289,0,14535193,0,2240,0,6612,0,9564120,0,4971073,0,285044,0,1994
MD,education - higher education other,6283,0,13620136,0,4480,0,4862,0,11541567,0,2078569,0,311263,0,1994
MD,libraries,2336,2.37,5242029,1.9,1819,2.71,1296,1.87,4475829,2.22,766200,1.13,87841,1.48,1994
MD,other and unallocable,4792,3.81,12177094,2.63,4395,3.52,841,12.36,11564191,2.73,612903,9,65879,9.42,1994
MA,total,214678,1.09,604473402,0.87,193883,1.06,53167,2.07,568594503,0.91,35878899,2.96,3534687,3.84,1994
MA,financial administration,4317,0.93,10932101,1.15,3907,0.91,1358,2.84,10030765,1.18,901336,4.54,72741,4.24,1994
MA,other government administration,3782,1.22,9848416,1.42,3436,1.31,1626,3.73,9031582,1.35,816834,8.21,62939,4.49,1994
MA,judicial and legal,377,0.93,1128922,1.04,356,0.53,51,8.66,1063368,0.9,65554,10.23,3972,12.67,1994
MA,police protection - officers,13305,0.55,48697164,0.68,12713,0.51,1838,6.52,47371916,0.67,1325248,6.94,99581,6.58,1994
MA,police protection - other,2800,2.41,5960771,2.02,2284,1.74,1992,4.26,4894240,2.06,1066531,6.14,95599,9.46,1994
MA,fire protection - firefighters,11825,0.78,40722867,0.71,11551,0.34,3127,8.75,40221579,0.68,501288,18.6,49907,25.61,1994
MA,fire protection - other,567,2.61,1624649,2.74,510,2.06,259,45.08,1501012,1.9,123637,27.7,9530,18.12,1994
MA,corrections,4937,0,13850835,0,4645,0,371,0,13279674,0,571161,0,51539,0,1994
MA,streets and highways,5692,1.81,14585805,1.81,5545,1.84,328,5.82,14318586,1.83,267219,6.92,24065,6.98,1994
MA,air transportation,131,5.61,363807,4.65,123,6.15,27,23.31,349110,4.82,14697,11.07,1476,12.32,1994
MA,water transport and terminals,46,16.63,108572,19.74,25,29.05,122,2.63,70257,30.43,38315,3.94,3881,6.73,1994
MA,public welfare,2535,1.39,5479004,1.18,1985,1.11,1170,4.16,4511469,1.15,967535,3.99,95385,4.37,1994
MA,health,1927,2.4,4972060,1.89,1666,2.07,903,3.46,4402402,1.54,569658,11.37,47986,10.35,1994
MA,hospitals,6214,0,19869618,0,5387,0,1370,0,17146876,0,2722742,0,139888,0,1994
MA,solid waste management,1442,1.56,3333787,1.29,1352,1.62,532,9.56,3098988,1.28,234799,6.91,27373,8.35,1994
MA,sewerage,1828,1.78,5175289,1.97,1804,1.64,88,11.51,5136876,1.98,38413,18.12,4176,18.77,1994
MA,parks and recreation,2145,1.86,4838233,1.45,1611,1.48,1553,2.83,3951997,1.52,886236,4.11,93658,5.2,1994
MA,housing and community development,4095,7.95,10489816,5.94,3853,6.79,501,23.12,10056147,6.08,433669,27.89,42767,24.96,1994
MA,natural resources,329,10.8,804010,9.22,282,11.96,147,11.22,726718,9.98,77292,19.57,8736,15.54,1994
MA,water transport and terminals,3362,2.85,8663145,1.91,3011,1.94,395,3.2,8091720,1.62,571425,17.7,61896,15.31,1994
MA,electric power,1496,4.7,5425878,5.42,1485,4.69,28,24.01,5398629,5.45,27249,14,2136,17.01,1994
MA,gas supply,111,14.49,418673,13.48,110,14.62,2,0,417924,13.51,749,0,123,0,1994
MA,transit,6550,0,24343622,0.04,6083,0,705,2.3,23080977,0,1262645,0.78,82739,1.02,1994
MA,education - elementary and secondary instructional,95709,1.85,287062937,1.49,88864,1.77,15846,4.11,275314712,1.53,11748225,5.72,1139444,6.88,1994
MA,education - elementary and secondary other,30675,1.79,56515563,2.47,24702,2.57,13679,4.12,48852877,2.72,7662686,5.64,992361,6.18,1994
MA,education - higher education instructional,202,0,491314,0,89,0,164,0,315735,0,175579,0,17593,0,1994
MA,education - higher education other,44,0,217290,0,44,0,3,0,217007,0,283,0,24,0,1994
MA,libraries,3676,1.69,7892320,1.56,2580,1.64,2919,4.63,6147961,1.31,1744359,5.35,188170,4.58,1994
MA,other and unallocable,4559,2.05,10656934,2,3880,2.07,2063,3.46,9593399,2.11,1063535,6.36,115002,5.1,1994
MI,total,328541,0.92,961770770,0.73,276277,1.07,147518,3.58,875835432,0.76,85935338,2.57,9021778,2.8,1994
MI,financial administration,6539,4.62,16473539,3.4,5602,4.12,2762,11.84,14950048,3.46,1523491,14.12,179297,14.58,1994
MI,other government administration,6661,4.8,17283379,2.48,5583,3.03,8896,14.04,15046575,1.88,2236804,14.44,203540,22.55,1994
MI,judicial and legal,7551,1.92,21530349,1.56,7171,1.91,708,5.43,20734505,1.62,795844,3.85,65100,4.31,1994
MI,police protection - officers,15605,2.49,54039114,1.98,15275,2.54,955,30.81,53502494,1.99,536620,18.41,69886,20.41,1994
MI,police protection - other,4437,4.34,9022386,2.34,3287,2.64,2907,11.56,7733986,1.94,1288400,11.52,206284,13.16,1994
MI,fire protection - firefighters,6706,12.07,21565125,4.2,5623,1.32,10150,33.87,20073412,1.5,1491713,57.25,207824,68.27,1994
MI,fire protection - other,554,1.56,1520197,1.24,541,1.06,857,122.52,1478151,1.17,42046,17.68,6619,41.52,1994
MI,corrections,4685,2.7,12217195,1.92,4376,2.63,644,4.25,11667697,2.01,549498,2.13,53595,4.56,1994
MI,streets and highways,9892,4.22,25236777,3.5,9458,4.25,869,16.91,24716608,3.57,520169,12.33,76502,11.62,1994
MI,air transportation,730,14.81,2135431,12.44,696,15.54,77,7.1,2087591,12.73,47840,1.14,7173,3.82,1994
MI,water transport and terminals,39,0,111963,0,39,0,0,0,111963,0,0,0,0,0,1994
MI,public welfare,3158,10.58,5883089,7.56,2252,10.38,1773,12.14,4664325,8.88,1218764,13.25,154378,11.93,1994
MI,health,9815,5.66,23868779,4.97,8525,5.76,2763,8.06,21305213,5.5,2563566,6.88,224102,6.21,1994
MI,hospitals,13372,16.13,30341004,12.78,10786,17,4139,14.52,25139696,15.23,5201308,11.56,456379,14.92,1994
MI,solid waste management,2931,2.57,6498420,1.9,2871,2.68,142,35.9,6419505,1.92,78915,13.7,9916,15.12,1994
MI,sewerage,4397,3.97,12110544,3.15,4303,3.43,423,36.02,11930060,3.16,180484,28.62,22140,29.24,1994
MI,parks and recreation,5615,2.95,10632741,2.34,3586,3.81,6492,7.85,8289593,2.56,2343148,5.57,356156,5.62,1994
MI,housing and community development,1067,2.72,2776342,2.27,1004,2.65,92,8.95,2705528,2.32,70814,7.04,10758,5.33,1994
MI,natural resources,653,5.32,1338408,4.69,585,4.98,116,18.84,1217495,5.05,120913,10.56,11435,15.25,1994
MI,water transport and terminals,4434,5.25,11575352,3.81,4236,4.33,484,28.58,11341088,3.83,234264,31.77,33766,36.68,1994
MI,electric power,1030,5.46,3298669,4.26,1026,5.5,10,13.35,3289755,4.27,8914,35.96,814,25.41,1994
MI,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
MI,transit,3929,1.13,9685161,0.45,3619,0.29,456,8.05,9242735,0.28,442426,7.84,53340,9.49,1994
MI,education - elementary and secondary instructional,125396,1,459239359,0.78,112747,0.95,29265,3.45,435635701,0.78,23603658,5.19,2125939,5.3,1994
MI,education - elementary and secondary other,63673,0.88,137084627,2.34,45550,3.01,38935,3.58,109316456,2.71,27768171,4.43,3047147,4.01,1994
