state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
MS,2013,health,266,1.12,907467,0.99,64,0.29,90979,0.27,4973,0.52,297,1.24,330,0.91,998446,0.9
MS,2013,hospitals,16070,0.6,64067894,0.59,3471,0.94,12017556,0.4,375857,0.63,18214,0.6,19541,0.52,76085450,0.5
MS,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2013,solid waste management,1008,1.62,2176752,1.88,135,3.18,116285,3.11,12588,3.4,1076,1.93,1143,1.48,2293037,1.79
MS,2013,sewerage,678,0.93,1902054,0.97,52,0.93,39500,1.92,3465,2.06,696,0.88,730,0.87,1941554,0.95
MS,2013,parks and recreation,1145,1,2851381,1.01,662,1.82,430548,1.72,43189,1.67,1390,1.19,1807,0.92,3281929,0.9
MS,2013,housing and community development,955,1.3,2990540,1.25,103,0.86,84078,1.31,7089,1.13,994,1.32,1058,1.18,3074618,1.22
MS,2013,natural resources,205,0.82,560108,0.87,214,0.79,248982,0.55,17332,0.52,303,1,419,0.57,809090,0.63
MS,2013,water transport and terminals,1281,1.14,3583726,1.24,136,1.51,112516,1.59,8614,1.78,1317,1.04,1417,1.04,3696242,1.2
MS,2013,electric power,418,0.19,1638331,0.18,15,0.11,14994,0.13,818,0.12,423,0.19,433,0.18,1653325,0.18
MS,2013,gas supply,209,1.29,624431,1.38,16,0.01,20366,0.01,1425,0.01,217,1.24,225,1.2,644797,1.34
MS,2013,transit,127,0.01,334617,0.01,30,0.05,23823,0.05,2109,0.05,138,0.01,157,0.01,358440,0
MS,2013,education total,78092,2.99,229229438,3.09,8503,2.34,6878094,2.53,513425,2.96,81188,2.96,86595,2.7,236107532,3
MS,2013,education - elementary and secondary total,72318,3.22,206569141,3.42,6074,3.16,4363328,3.76,380173,3.92,74541,3.22,78392,2.98,210932469,3.35
MS,2013,education - elementary and secondary instructional,51540,4.2,167150638,4.1,3451,4.25,2538520,4.66,198646,4.74,52693,4.21,54991,3.95,169689158,4.04
MS,2013,education - elementary and secondary other,20778,4.13,39418503,4.28,2623,4.71,1824808,6.24,181527,6.37,21848,4.15,23401,3.71,41243311,4.1
MS,2013,education - higher education total,5774,2.29,22660297,2.33,2429,2.13,2514766,2.27,133252,2.16,6647,2.22,8203,1.73,25175063,2.11
MS,2013,education - higher education instructional,2455,3.16,11407720,3.41,1373,3.44,1810505,2.89,69047,2.87,2900,3.04,3828,2.37,13218225,2.97
MS,2013,education - higher education other,3319,3.23,11252577,3.16,1056,1.98,704261,3.25,64205,3.26,3747,3.16,4375,2.49,11956838,2.98
MS,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2013,libraries,709,1.12,1644263,1.02,496,1.27,290836,1.47,32486,1.25,899,1.28,1205,0.84,1935099,0.9
MS,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2013,other and unallocable,1599,1.28,3962432,1.3,506,1.39,334633,1.5,31413,1.36,1780,1.5,2105,1.03,4297065,1.2
MO,2013,total,208706,0.52,749832439,0.54,65312,0.64,55958749,0.77,3718965,0.6,230416,0.51,274018,0.42,805791188,0.5
MO,2013,financial administration,3590,1.72,12406049,1.4,787,1.24,555126,0.82,43731,0.76,3834,1.8,4377,1.43,12961175,1.34
MO,2013,other government administration,3776,1.15,14633168,0.89,3433,0.93,1135832,0.84,79858,0.77,4207,1.17,7209,0.75,15769e3,0.83
MO,2013,judicial and legal,3273,1.03,12185128,0.93,932,0.56,890864,0.78,60671,0.66,3599,0.99,4205,0.81,13075992,0.86
MO,2013,police protection total,15466,0.85,57255642,0.81,1324,0.73,1023e3,0.55,85051,0.61,15963,0.85,16790,0.79,58278642,0.79
MO,2013,police protection - officers,12060,1.02,46572964,0.97,781,0.77,567888,0.61,45831,0.71,12335,1.01,12841,0.96,47140852,0.95
MO,2013,police protection - other,3406,1.36,10682678,1.01,543,1.39,455112,0.98,39220,1.04,3628,1.42,3949,1.19,11137790,0.97
MO,2013,fire protection total,7172,0.69,35275890,0.66,2329,1.16,792364,0.61,61903,0.6,7517,0.81,9501,0.59,36068254,0.65
MO,2013,fire protection - firefighters,6052,0.82,30747840,0.76,2052,1.3,612982,0.79,49282,0.75,6325,0.96,8104,0.69,31360822,0.74
MO,2013,fire protection - other,1120,0.28,4528050,0.3,277,1.46,179382,0.36,12621,0.27,1192,0.27,1397,0.36,4707432,0.28
MO,2013,corrections,2908,1.4,8713318,1.18,356,1.13,298858,0.98,24766,1.23,3047,1.39,3264,1.25,9012176,1.14
MO,2013,highways,6289,1.19,20713832,1.02,845,0.66,694520,1.1,55511,1.27,6556,1.17,7134,1.05,21408352,0.99
MO,2013,air transportation,1184,0.07,4991070,0.04,73,1.86,86269,3.95,7380,2.79,1227,0.17,1257,0.13,5077339,0.08
MO,2013,water transport and terminals,5,0.01,26798,0.01,3,0.01,1109,0.01,125,0.01,5,0.01,8,0.01,27907,0.01
MO,2013,public welfare,2696,3.52,6116347,3.36,974,2.66,879746,2.58,82164,2.62,3200,3.5,3670,2.68,6996093,2.96
MO,2013,health,3283,1.33,11733523,1.44,1771,1.42,1757250,1.73,124361,1.73,4051,1.39,5054,1,13490773,1.27
MO,2013,hospitals,11009,1.01,46843910,0.91,3168,1,6086493,1.11,286672,1.14,12649,0.99,14177,0.81,52930403,0.82
MO,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2013,solid waste management,794,0.54,2496171,0.51,148,1.37,144426,0.8,13792,0.93,870,0.63,942,0.5,2640597,0.48
MO,2013,sewerage,2640,2.5,10905047,0.94,244,0.9,190805,0.62,14553,0.9,2707,2.44,2884,2.29,11095852,0.93
MO,2013,parks and recreation,2886,0.72,10011540,0.75,4531,0.93,2500901,0.83,252850,0.95,4330,0.8,7417,0.64,12512441,0.62
MO,2013,housing and community development,1287,1.71,4548731,1.46,251,0.21,244967,0.33,18484,0.27,1402,1.6,1538,1.43,4793698,1.39
MO,2013,natural resources,442,0.14,1273452,0.18,123,0.01,106796,0.01,7398,0.01,486,0.13,565,0.11,1380248,0.17
MO,2013,water transport and terminals,3113,0.68,10888780,0.61,697,1.9,556340,3.27,41950,1.09,3342,0.6,3810,0.65,11445120,0.6
MO,2013,electric power,1364,0.44,7453323,0.33,39,0.01,53526,0.01,3265,0.01,1383,0.44,1403,0.43,7506849,0.33
MO,2013,gas supply,159,0.82,815704,0.57,3,1.26,3622,0.18,347,0.11,161,0.81,162,0.81,819326,0.57
MO,2013,transit,2942,0,12366886,0,325,0.04,603062,0.01,40469,0.02,3172,0,3267,0,12969948,0
MO,2013,education total,127026,0.82,438633952,0.9,39199,1.05,34330905,1.23,2152836,1.01,139792,0.81,166225,0.68,472964857,0.84
MO,2013,education - elementary and secondary total,122372,0.84,418559075,0.93,32636,0.84,28225623,0.82,1873184,0.8,133518,0.83,155008,0.69,446784698,0.87
MO,2013,education - elementary and secondary instructional,86522,1.11,334815930,1.13,19414,1.26,16535602,1.17,1001253,1.19,92453,1.11,105936,0.94,351351532,1.08
MO,2013,education - elementary and secondary other,35850,1.04,83743145,1.05,13222,0.96,11690021,1.07,871931,1.03,41065,1.03,49072,0.8,95433166,0.93
MO,2013,education - higher education total,4654,3.88,20074877,3.32,6563,4.66,6105282,5.81,279652,5.64,6274,4.08,11217,3.17,26180159,2.88
MO,2013,education - higher education instructional,1551,4.72,8459399,4.23,3933,7.42,4378107,8,145815,10.24,2396,6.45,5484,5.48,12837506,3.9
MO,2013,education - higher education other,3103,5.32,11615478,4.85,2630,3.53,1727175,3.26,133837,3.8,3878,5.26,5733,3.3,13342653,4.24
MO,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2013,libraries,2070,0.47,6386620,0.46,3134,0.81,2509905,0.89,219107,0.77,3339,0.58,5204,0.52,8896525,0.42
MO,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2013,other and unallocable,3332,0.92,13157558,0.64,623,3.21,512063,2.2,41721,4.44,3577,1.26,3955,0.93,13669621,0.62
MT,2013,total,31144,1.37,118338364,1.6,14412,1.43,13175945,1.49,911578,1.7,36406,1.37,45556,1.04,131514309,1.45
MT,2013,financial administration,755,2.61,2672475,2.26,95,28.69,100733,12.18,6972,11.72,794,1.86,850,3.96,2773208,2.22
MT,2013,other government administration,713,2.27,2931584,1.91,698,2.19,376790,2.32,22547,3.13,842,2.01,1411,1.58,3308374,1.71
MT,2013,judicial and legal,784,2.18,3016268,1.94,279,4.18,359961,4.76,21460,4.28,904,2.7,1063,1.94,3376229,1.81
MT,2013,police protection total,2000,1.6,8875793,1.4,193,2.89,200098,3.36,14426,4.03,2089,1.64,2193,1.49,9075891,1.37
MT,2013,police protection - officers,1515,1.99,7370971,1.64,69,2.13,57928,2.03,3730,2.06,1541,2,1584,1.9,7428899,1.63
MT,2013,police protection - other,485,2.27,1504822,2.04,124,4.34,142170,4.66,10696,5.39,548,2.78,609,2.01,1646992,1.91
MT,2013,fire protection total,713,0.23,3817900,0.17,255,0.76,80043,1.06,6128,0.99,746,0.33,968,0.26,3897943,0.17
MT,2013,fire protection - firefighters,644,0.25,3514210,0.16,226,0.7,64589,1.2,5054,1.04,671,0.35,870,0.26,3578799,0.16
MT,2013,fire protection - other,69,0.74,303690,1.01,29,3.82,15454,2.24,1074,2.76,75,1.02,98,1.24,319144,0.96
MT,2013,corrections,651,1,2192375,0.75,58,1.48,54530,2.31,4779,2.71,679,1.08,709,0.93,2246905,0.74
MT,2013,highways,1292,2.92,4616413,2.78,45,0.61,40350,1.02,3199,1.23,1310,2.94,1337,2.82,4656763,2.75
MT,2013,air transportation,140,0.22,622074,0.16,46,3.82,54070,3.78,3668,1.27,162,0.37,186,0.96,676144,0.34
MT,2013,water transport and terminals,9,0.01,33244,0.01,2,0.01,1306,0.01,74,0.01,9,0.01,11,0.01,34550,0.01
MT,2013,public welfare,327,9.26,939011,6.6,324,5.8,386257,5.86,28204,5.69,488,9.02,651,5.47,1325268,4.98
MT,2013,health,851,1,3285203,1,562,4.02,857327,1.57,39488,2.18,1072,1.29,1413,1.71,4142530,0.86
MT,2013,hospitals,690,0.01,2957648,0.01,268,0.01,470963,0.01,21718,0.01,819,0.01,958,0.01,3428611,0.01
MT,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2013,solid waste management,423,1.54,1331277,1.38,112,3.52,106049,3.67,8120,3.88,467,2.06,535,1.42,1437326,1.3
MT,2013,sewerage,355,1.26,1412230,1.24,109,0.69,57116,0.49,3598,0.6,373,1.29,464,0.98,1469346,1.2
MT,2013,parks and recreation,336,0.76,1199223,0.62,495,0.89,279495,0.68,24625,0.91,477,0.83,831,0.61,1478718,0.52
MT,2013,housing and community development,216,0.26,834782,0.21,27,2.96,31876,2.62,1763,2.62,227,0.42,243,0.4,866658,0.23
MT,2013,natural resources,222,2.1,712323,2.26,176,1.51,142710,1.68,10243,1.64,282,1.79,398,1.35,855033,1.9
MT,2013,water transport and terminals,540,1.23,1957511,1.27,138,1.65,76655,2.49,5501,2.92,568,0.98,678,1.04,2034166,1.22
MT,2013,electric power,3,0.01,20827,0.01,0,0.01,0,0.01,0,0.01,3,0.01,3,0.01,20827,0.01
MT,2013,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MT,2013,transit,276,0.02,891410,0.01,43,0.66,66190,0.42,4552,0.42,303,0.03,319,0.09,957600,0.03
MT,2013,education total,18472,2.28,69713530,2.7,9771,2.05,8839597,2.17,630486,2.43,22125,2.23,28243,1.65,78553127,2.4
MT,2013,education - elementary and secondary total,18111,2.33,68437849,2.75,9296,2.16,8426185,2.28,606452,2.52,21626,2.28,27407,1.7,76864034,2.46
MT,2013,education - elementary and secondary instructional,13973,2.83,57073892,3.21,4760,3.53,4559890,3.24,325979,3.62,15823,2.87,18733,2.29,61633782,2.98
MT,2013,education - elementary and secondary other,4138,3.51,11363957,3.61,4536,2.42,3866295,3.17,280473,3.48,5803,3.34,8674,2.1,15230252,2.81
MT,2013,education - higher education total,361,1.48,1275681,1.57,475,1.63,413412,1.79,24034,1.83,499,1.57,836,1.12,1689093,1.26
MT,2013,education - higher education instructional,120,1.63,466385,1.62,230,2.43,240744,2.57,6946,2.5,160,1.84,350,1.69,707129,1.38
MT,2013,education - higher education other,241,2.06,809296,2.29,245,2.18,172668,2.34,17088,2.36,339,2.14,486,1.5,981964,1.93
MT,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2013,libraries,206,0.89,689296,0.73,325,2.11,276954,1.59,25651,1.72,363,1.39,531,1.34,966250,0.69
MT,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2013,other and unallocable,1170,0.63,3615967,0.62,391,3.95,316875,4.56,24376,3.07,1304,1.16,1561,1.1,3932842,0.68
NE,2013,total,77291,0.66,321182629,0.64,30182,0.6,25311657,0.83,1723596,0.8,87145,0.65,107473,0.5,346494286,0.6
NE,2013,financial administration,1523,1.81,5586353,1.36,391,0.57,316714,0.75,23299,0.93,1643,1.83,1914,1.44,5903067,1.29
NE,2013,other government administration,1417,1.87,4809728,1.29,2696,0.4,840665,1.53,51318,1.41,1660,2,4113,0.69,5650393,1.12
NE,2013,judicial and legal,1167,1.96,4972069,1.48,199,2.03,219991,1.61,12566,1.89,1231,2.04,1366,1.7,5192060,1.42
NE,2013,police protection total,3999,1.35,19389185,1.01,465,1.39,526598,0.91,33895,0.9,4178,1.36,4464,1.22,19915783,0.98
NE,2013,police protection - officers,3154,1.69,16430921,1.18,232,2.76,228163,2.08,14505,2.07,3223,1.74,3386,1.58,16659084,1.16
NE,2013,police protection - other,845,1.06,2958264,0.81,233,0.43,298435,0.25,19390,0.3,955,0.99,1078,0.83,3256699,0.74
NE,2013,fire protection total,1371,0.01,8803962,0.01,337,0.14,70690,0.38,4727,0.51,1395,0.01,1708,0.03,8874652,0
NE,2013,fire protection - firefighters,1300,0.01,8447337,0.01,266,0.18,47721,0.56,3257,0.74,1317,0.01,1566,0.03,8495058,0
NE,2013,fire protection - other,71,0.01,356625,0.01,71,0.14,22969,0.12,1470,0.21,78,0.02,142,0.07,379594,0.01
NE,2013,corrections,1431,1.16,5065516,0.96,136,0.93,136347,1,9097,1.3,1483,1.18,1567,1.06,5201863,0.93
NE,2013,highways,2830,1.98,10114452,1.55,499,1.1,460045,0.59,33653,0.51,2998,1.95,3329,1.69,10574497,1.49
NE,2013,air transportation,239,0.18,1092028,0.16,104,0.14,106675,0.08,6470,0.09,277,0.15,343,0.13,1198703,0.15
NE,2013,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NE,2013,public welfare,1279,0.43,3690244,0.34,540,0.9,894781,0.62,42123,1.12,1519,0.68,1819,0.4,4585025,0.3
NE,2013,health,434,0.03,2069563,0.02,320,1.34,407134,0.25,19968,0.43,544,0.09,754,0.57,2476697,0.04
NE,2013,hospitals,3927,1.83,15934045,1.72,1040,1.93,1553656,2.01,84548,1.89,4434,1.84,4967,1.5,17487701,1.58
NE,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2013,solid waste management,294,0.15,1152786,0.11,142,1.28,103706,0.89,9228,0.99,343,0.26,436,0.43,1256492,0.13
NE,2013,sewerage,521,0.43,2176060,0.3,106,0.01,74784,0.01,5197,0.01,540,0.42,627,0.35,2250844,0.29
NE,2013,parks and recreation,687,0.19,2669766,0.14,1097,0.53,638465,0.8,59327,0.99,1018,0.61,1784,0.33,3308231,0.19
NE,2013,housing and community development,604,0.42,2254560,0.36,500,2.08,440477,0.99,31651,1.32,786,0.62,1104,0.97,2695037,0.34
NE,2013,natural resources,725,3.47,2372964,3.29,241,2.65,145110,7.2,11010,7.27,786,3.89,966,2.68,2518074,3.13
NE,2013,water transport and terminals,976,0.36,4913362,0.26,243,0.27,178348,0.16,13808,0.17,1040,0.37,1219,0.29,5091710,0.25
NE,2013,electric power,6669,0.45,45787456,0.33,349,3.96,563629,1.31,32243,0.89,6854,0.49,7018,0.47,46351085,0.33
NE,2013,gas supply,467,0.04,2880235,0.03,9,0.32,16762,0.21,936,0.25,470,0.04,476,0.04,2896997,0.03
NE,2013,transit,400,0.08,1704710,0.04,58,0.39,45470,0.27,3802,0.3,421,0.11,458,0.09,1750180,0.04
NE,2013,education total,44896,1.09,168182640,1.2,19160,0.93,16357545,1.25,1133960,1.2,51529,1.07,64056,0.82,184540185,1.09
NE,2013,education - elementary and secondary total,42365,1.16,156871356,1.28,16512,1.05,14477725,1.4,1006083,1.34,48260,1.14,58877,0.88,171349081,1.18
NE,2013,education - elementary and secondary instructional,32402,1.43,132048696,1.5,11111,1.41,9949787,1.9,657625,1.81,36248,1.43,43513,1.12,141998483,1.4
NE,2013,education - elementary and secondary other,9963,1.59,24822660,1.38,5401,1.39,4527938,1.61,348458,1.8,12012,1.51,15364,1.14,29350598,1.19
NE,2013,education - higher education total,2531,1.35,11311284,1.25,2648,1.42,1879820,1.47,127877,1.28,3269,1.32,5179,0.98,13191104,1.09
NE,2013,education - higher education instructional,1014,1.69,5500069,1.56,1215,1.96,1028506,2.25,48291,2.24,1291,1.79,2229,1.32,6528575,1.36
NE,2013,education - higher education other,1517,1.95,5811215,1.92,1433,2.03,851314,1.78,79586,1.55,1978,1.85,2950,1.41,6662529,1.69
NE,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2013,libraries,406,0.35,1508484,0.19,949,1.1,796530,0.79,70377,0.81,808,0.71,1355,0.78,2305014,0.3
NE,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2013,other and unallocable,1029,0.89,4052461,0.6,601,3.44,417535,4.98,30393,2.17,1188,1.04,1630,1.39,4469996,0.71
NV,2013,total,68731,0.63,357941997,0.51,21939,0.61,29224105,0.39,1942249,0.42,79831,0.59,90670,0.5,387166102,0.47
NV,2013,financial administration,1416,0.69,8826948,0.6,89,0.73,174150,0.54,9306,0.59,1469,0.68,1505,0.65,9001098,0.59
NV,2013,other government administration,1690,1.54,9616048,1.2,259,6.7,347397,2.01,19455,1.6,1802,1.45,1949,1.61,9963445,1.16
NV,2013,judicial and legal,2765,1.59,17187902,1.24,234,0.62,472733,0.49,23486,0.49,2899,1.54,2999,1.47,17660635,1.21
NV,2013,police protection total,6667,0.81,44264595,0.67,947,0.24,659157,0.37,40106,0.48,6903,0.79,7614,0.71,44923752,0.66
NV,2013,police protection - officers,4509,1.18,32778867,0.89,18,1.35,22306,1.42,1332,1.16,4516,1.18,4527,1.18,32801173,0.89
NV,2013,police protection - other,2158,0.47,11485728,0.47,929,0.24,636851,0.38,38774,0.49,2387,0.44,3087,0.33,12122579,0.45
NV,2013,fire protection total,2599,0.93,23274911,0.61,112,1.89,145715,1.52,7639,1.99,2644,0.93,2711,0.9,23420626,0.61
NV,2013,fire protection - firefighters,2332,1.03,21323465,0.66,69,2.99,103062,1.67,4678,2.99,2360,1.03,2401,1.01,21426527,0.66
NV,2013,fire protection - other,267,1.04,1951446,0.65,43,1.03,42653,3.29,2961,1.96,284,0.99,310,0.91,1994099,0.64
NV,2013,corrections,2169,0.3,13458407,0.23,113,0.26,132652,0.16,7440,0.28,2211,0.29,2282,0.28,13591059,0.22
NV,2013,highways,1047,1.61,6052093,1.25,40,1.8,24294,1.34,1523,1.43,1057,1.62,1087,1.55,6076387,1.24
NV,2013,air transportation,1348,0.07,6563243,0.07,45,1.34,82669,1.11,4873,0.86,1375,0.14,1393,0.08,6645912,0.07
NV,2013,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2013,public welfare,805,1.83,4116903,1.11,202,4.17,304780,1.3,14947,1.57,890,2.11,1007,1.69,4421683,1.04
NV,2013,health,762,1.03,4474578,0.56,104,4.39,132956,2.29,4999,1.8,791,1.33,866,1.05,4607534,0.55
NV,2013,hospitals,3725,1.62,20772197,1.66,625,1.05,1517491,0.81,49211,1.15,4005,1.59,4350,1.4,22289688,1.55
NV,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,2013,solid waste management,109,7.7,455352,5.77,2,0.01,1767,0.01,137,0.01,109,7.7,111,7.56,457119,5.74
NV,2013,sewerage,827,0.3,4940963,0.22,37,0.75,37109,1.58,2100,2.16,841,0.3,864,0.29,4978072,0.22
NV,2013,parks and recreation,1352,0.88,6985691,0.61,3019,0.65,2221733,0.63,202023,0.72,2542,0.88,4371,0.53,9207424,0.49
NV,2013,housing and community development,515,6.64,2579810,5.73,24,12.97,30991,14.06,1897,13.94,525,7.19,539,6.37,2610801,5.66
NV,2013,natural resources,144,6.1,788386,4,80,7.3,73304,10.98,3289,15.82,162,5.18,224,4.71,861690,3.78
NV,2013,water transport and terminals,2080,0.85,15013797,0.58,86,2.5,84358,1.85,5660,0.74,2114,0.88,2166,0.82,15098155,0.58
NV,2013,electric power,95,1.76,632748,1.75,6,0.01,18651,0.01,613,0.01,99,1.68,101,1.65,651399,1.7
NV,2013,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2013,transit,231,0.12,1455169,0.09,10,0.01,26107,0.01,1138,0.01,238,0.12,241,0.12,1481276,0.09
NV,2013,education total,36199,1.16,154558070,1.12,15152,0.84,21807363,0.5,1480931,0.54,44594,1.03,51351,0.86,176365433,0.99
NV,2013,education - elementary and secondary total,36199,1.16,154558070,1.12,15152,0.84,21807363,0.5,1480931,0.54,44594,1.03,51351,0.86,176365433,0.99
NV,2013,education - elementary and secondary instructional,26484,1.51,118418854,1.42,8516,1.1,12590091,0.6,872447,0.56,31427,1.36,35000,1.17,131008945,1.28
NV,2013,education - elementary and secondary other,9715,1.35,36139216,1.18,6636,1.32,9217272,0.84,608484,1.05,13167,1.26,16351,0.96,45356488,0.95
NV,2013,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2013,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2013,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2013,education - other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,2013,libraries,605,1.43,2779793,1.15,581,3.48,581584,3.49,40292,1.53,858,1.42,1186,1.85,3361377,1.12
NV,2013,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,2013,other and unallocable,1581,1.09,9144393,0.75,172,1.86,347144,0.59,21184,0.91,1703,1.1,1753,1,9491537,0.72
NH,2013,total,42458,1.41,175686282,1.33,18965,1.24,21436010,1.44,1403115,1.72,50726,1.33,61423,1.05,197122292,1.2
NH,2013,financial administration,786,2.03,3479608,2.06,579,1.55,601951,2,32925,1.85,978,1.62,1365,1.34,4081559,1.78
NH,2013,other government administration,639,1.87,3032909,1.9,737,1.74,675775,1.94,36442,1.92,822,1.49,1376,1.27,3708684,1.59
NH,2013,judicial and legal,231,0.32,1171766,0.38,211,0.44,335707,0.51,13936,0.59,310,0.38,442,0.27,1507473,0.32
NH,2013,police protection total,2956,1.16,15390236,1.12,783,1.65,967660,3.62,54034,3.25,3272,1.06,3739,0.98,16357896,1.08
NH,2013,police protection - officers,2352,1.41,12976028,1.31,454,2.61,635782,5.44,33399,5.17,2544,1.28,2806,1.25,13611810,1.27
NH,2013,police protection - other,604,1.49,2414208,1.36,329,1.54,331878,1.55,20635,1.59,728,1.63,933,1.11,2746086,1.21
NH,2013,fire protection total,1638,0.62,8932972,0.58,1355,5.01,625720,9.64,48246,18.98,1925,3.98,2993,2.29,9558692,0.83
NH,2013,fire protection - firefighters,1528,0.66,8390335,0.62,1284,5.29,551125,10.92,43805,20.9,1792,4.28,2812,2.44,8941460,0.89
NH,2013,fire protection - other,110,0.68,542637,0.69,71,2.36,74595,4.58,4441,3.92,133,1.06,181,1.01,617232,0.82
NH,2013,corrections,711,0.01,2693025,0.01,72,0.01,172062,0.01,7999,0.01,757,0.01,783,0.01,2865087,0.01
NH,2013,highways,1464,1.94,6416055,1.86,211,1.29,308387,1.03,18182,0.97,1570,1.87,1675,1.7,6724442,1.77
NH,2013,air transportation,84,0.01,474515,0.01,25,0.01,48122,0.01,3030,0.01,101,0.01,109,0.01,522637,0.01
NH,2013,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2013,public welfare,1745,0.07,6077139,0.07,1310,0.45,2121921,0.33,133364,0.49,2495,0.2,3055,0.2,8199060,0.1
NH,2013,health,196,0.11,754954,0.11,204,4.33,183244,3.22,11646,3.12,252,0.71,400,2.21,938198,0.64
NH,2013,hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2013,social insurance administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2013,solid waste management,357,2.33,1334451,2.18,305,3.71,276496,4.27,21775,4.98,502,1.92,662,2.12,1610947,1.95
NH,2013,sewerage,343,0.98,1526774,0.77,44,1.27,42620,1.12,2491,0.84,359,1.03,387,0.88,1569394,0.75
NH,2013,parks and recreation,310,1.25,1210787,1.09,502,3.77,374645,2.64,29693,3.68,477,2.08,812,2.38,1585432,1.04
NH,2013,housing and community development,345,1.34,1419693,1.34,123,1.34,136970,1.49,8717,1.43,400,1.39,468,1.05,1556663,1.23
NH,2013,natural resources,22,0.89,79936,1.23,23,6.56,30535,9.21,1730,5.83,33,1.22,45,3.38,110471,2.7
NH,2013,water transport and terminals,368,1.03,1673337,1.06,98,1.13,94910,2.3,4843,2.13,398,1,466,0.85,1768247,1.01
NH,2013,electric power,2,5.94,10460,5.94,4,5.94,5779,5.94,341,5.94,4,5.94,6,4.43,16239,4.37
NH,2013,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2013,transit,80,0.01,308382,0.01,100,0.01,137104,0.01,8940,0.01,130,0.01,180,0.01,445486,0.01
NH,2013,education total,29205,2.04,115776675,2.01,10263,2.16,12685411,2.35,850270,2.6,34315,1.95,39468,1.61,128462086,1.83
NH,2013,education - elementary and secondary total,29205,2.04,115776675,2.01,10263,2.16,12685411,2.35,850270,2.6,34315,1.95,39468,1.61,128462086,1.83
NH,2013,education - elementary and secondary instructional,23318,2.38,98196648,2.31,7175,2.54,9078841,2.92,587096,3.04,26905,2.26,30493,1.92,107275489,2.13
NH,2013,education - elementary and secondary other,5887,3.66,17580027,3.08,3088,4.11,3606570,3.81,263174,4.95,7410,3.82,8975,2.79,21186597,2.64
NH,2013,education - higher education total,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2013,education - higher education instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NH,2013,education - higher education other,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
