GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,EMPFT_CV,PAYANNFT,PAYANNFT_CV,EMPPT,EMPPT_CV,PAYANNPT,PAYANNPT_CV,HRSPT,HRSPT_CV,EMPFTE,EMPFTE_CV,EMP,EMP_CV,PAYANN,PAYANN_CV
0400000US32,32,Nevada,,2014,1100,Police Protection Total,7475,0.65,50878660,0.55,524,0.16,442055,0.26,30709,0.21,7656,0.64,7999,0.61,51320715,0.55
0400000US32,32,Nevada,,2014,1101,Police Protection - Persons with Power of Arrest       ,4864,0.97,37376861,0.74,19,0.50,24360,0.84,1350,0.37,4872,0.97,4883,0.97,37401221,0.74
0400000US32,32,Nevada,,2014,1102,Police Protection - Other ,2611,0.47,13501799,0.43,505,0.17,417695,0.27,29359,0.22,2784,0.46,3116,0.40,13919494,0.42
0400000US32,32,Nevada,,2014,1120,Fire Protection Total ,2480,0.48,21676052,0.33,106,3.15,123512,0.95,6238,1.92,2516,0.51,2586,0.48,21799564,0.33
0400000US32,32,Nevada,,2014,1121,Fire Protection - Firefighters,2219,0.53,19812661,0.36,71,4.70,83257,1.41,3449,3.47,2239,0.56,2290,0.53,19895918,0.36
0400000US32,32,Nevada,,2014,1122,Fire Protection - Other ,261,0.90,1863391,0.59,35,0.34,40255,0.23,2789,0.17,277,0.85,296,0.80,1903646,0.58
0400000US32,32,Nevada,,2014,1140,Corrections,5771,0.44,29601342,0.39,141,0.50,271071,0.50,9397,0.69,5825,0.45,5912,0.43,29872413,0.39
0400000US32,32,Nevada,,2014,1160,Highways,2705,0.80,12834130,0.95,34,0.23,20379,0.24,1220,0.31,2712,0.81,2739,0.79,12854509,0.95
0400000US32,32,Nevada,,2014,1180,Air Transportation,1760,0.02,9020689,0.02,39,0.19,98481,0.17,5932,0.11,1794,0.05,1799,0.02,9119170,0.02
0400000US32,32,Nevada,,2014,1200,Water Transport and Terminals       ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US32,32,Nevada,,2014,1220,Public Welfare,3317,0.07,14082016,0.14,242,2.30,304589,2.02,17121,2.17,3415,0.20,3559,0.17,14386605,0.14
0400000US32,32,Nevada,,2014,1240,Health,2147,0.29,10388830,0.21,112,3.64,200462,1.08,6520,1.27,2182,0.29,2259,0.33,10589292,0.21
0400000US32,32,Nevada,,2014,1260,Hospitals,5689,1.17,30559082,1.10,459,3.31,1780639,3.28,41095,2.97,5915,1.23,6148,1.11,32339721,1.05
0400000US32,32,Nevada,,2014,1280,Social Insurance Administration,560,0.00,1989837,0.00,0,0.00,0,0.00,0,0.00,560,0.00,560,0.00,1989837,0.00
0400000US32,32,Nevada,,2014,1300,Solid Waste Management,86,4.21,396035,3.08,2,0.01,1606,0.01,163,0.01,86,4.21,88,4.12,397641,3.07
0400000US32,32,Nevada,,2014,1320,Sewerage,891,0.77,5337285,0.76,45,0.01,50059,0.01,2859,0.01,909,0.76,936,0.73,5387344,0.76
0400000US32,32,Nevada,,2014,1340,Parks and Recreation,1788,0.37,8679581,0.41,4125,0.44,2938074,0.41,251528,0.33,3263,0.37,5913,0.33,11617655,0.32
0400000US32,32,Nevada,,2014,1360,Housing and Community Development,504,0.64,2426296,0.69,23,0.63,33504,0.71,1751,0.17,513,0.63,527,0.61,2459800,0.68
0400000US32,32,Nevada,,2014,1380,Natural Resources,1033,0.88,4995986,0.74,197,4.28,209100,3.41,10753,2.90,1092,1.14,1230,1.01,5205086,0.72
0400000US32,32,Nevada,,2014,1400,Water Supply,2046,0.39,13732000,0.44,69,1.39,74858,0.69,4619,0.72,2074,0.41,2115,0.38,13806858,0.44
0400000US32,32,Nevada,,2014,1420,Electric Power,98,4.53,631135,4.44,2,5.44,3357,2.06,149,5.19,102,4.38,100,4.44,634492,4.42
0400000US32,32,Nevada,,2014,1440,Gas Supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US32,32,Nevada,,2014,1460,Transit,303,0.02,1843090,0.02,12,0.01,32149,0.01,1197,0.01,310,0.02,315,0.02,1875239,0.02
0400000US32,32,Nevada,,2014,1480,Education Total ,43229,0.01,202739975,0.01,26175,0.01,37414908,0.01,2275432,0.01,56169,0.01,69404,0.01,240154883,0.01
0400000US32,32,Nevada,,2014,1481,Education - Elementary and Secondary Total ,36319,0.01,161287793,0.01,16792,0.01,27123264,0.01,1816268,0.01,46666,0.01,53111,0.01,188411057,0.01
0400000US32,32,Nevada,,2014,14811,Education - Elementary and Secondary Instructional             ,26717,0.01,123911433,0.01,9658,0.01,17007648,0.01,1175521,0.01,33409,0.01,36375,0.01,140919081,0.01
0400000US32,32,Nevada,,2014,14812,Education - Elementary and Secondary Other ,9602,0.01,37376360,0.01,7134,0.01,10115616,0.01,640747,0.01,13257,0.01,16736,0.01,47491976,0.01
0400000US32,32,Nevada,,2014,1482,Education - Higher Education Total ,6770,0.01,40769599,0.01,9382,0.01,10289193,0.01,459117,0.01,9363,0.01,16152,0.01,51058792,0.01
0400000US32,32,Nevada,,2014,14821,Education - Higher Education Instructional,1969,0.01,16592032,0.01,4158,0.01,5782111,0.01,217765,0.01,3199,0.01,6127,0.01,22374143,0.01
0400000US32,32,Nevada,,2014,14822,Education - Higher Education Other ,4801,0.01,24177567,0.01,5224,0.01,4507082,0.01,241352,0.01,6164,0.01,10025,0.01,28684649,0.01
0400000US32,32,Nevada,,2014,1483,Education - Other,140,0.00,682583,0.00,1,0.00,2451,0.00,47,0.00,140,0.00,141,0.00,685034,0.00
0400000US32,32,Nevada,,2014,1500,Libraries                          ,601,1.99,2810645,1.41,612,1.93,626069,1.68,43147,1.91,851,1.96,1213,1.39,3436714,1.19
0400000US32,32,Nevada,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US32,32,Nevada,,2014,1580,All other and unallocable,3854,1.01,19684402,1.00,244,3.36,536270,1.61,30537,1.64,4025,1.03,4098,0.97,20220672,0.97
0400000US33,33,New Hampshire,,2014,1000,Total - All Government Employment Functions,58397,1.83,255518607,1.59,31665,1.08,37492007,1.26,2214001,1.38,71492,1.71,90062,1.25,293010614,1.40
0400000US33,33,New Hampshire,,2014,1020,Financial Administration,1573,0.89,7256124,0.83,622,1.88,703538,1.74,40727,1.60,1799,0.79,2195,0.83,7959662,0.77
0400000US33,33,New Hampshire,,2014,1040,Other Government Administration,958,1.08,4581683,1.03,1136,1.09,915696,1.24,49768,1.13,1230,1.03,2094,0.77,5497379,0.88
0400000US33,33,New Hampshire,,2014,1060,Judicial and Legal,883,0.04,4480958,0.03,423,0.11,824282,0.26,31426,0.16,1068,0.08,1306,0.04,5305240,0.05
0400000US33,33,New Hampshire,,2014,1100,Police Protection Total,3451,0.83,18628339,0.79,863,0.99,1112614,1.11,58952,0.91,3798,0.80,4314,0.69,19740953,0.75
0400000US33,33,New Hampshire,,2014,1101,Police Protection - Persons with Power of Arrest       ,2720,1.01,15685614,0.91,505,1.56,690510,1.71,34563,1.40,2929,0.98,3225,0.88,16376124,0.87
0400000US33,33,New Hampshire,,2014,1102,Police Protection - Other ,731,1.06,2942725,1.30,358,0.91,422104,0.88,24389,0.94,869,1.17,1089,0.77,3364829,1.14
0400000US33,33,New Hampshire,,2014,1120,Fire Protection Total ,1668,0.43,9331261,0.39,1670,5.94,737461,12.02,59933,21.97,2020,4.39,3338,2.98,10068722,0.95
0400000US33,33,New Hampshire,,2014,1121,Fire Protection - Firefighters,1533,0.47,8707438,0.42,1594,6.22,665108,13.32,56058,23.49,1865,4.75,3127,3.18,9372546,1.02
0400000US33,33,New Hampshire,,2014,1122,Fire Protection - Other ,135,0.85,623823,0.56,76,4.53,72353,2.32,3875,1.94,155,1.33,211,1.72,696176,0.56
0400000US33,33,New Hampshire,,2014,1140,Corrections,1733,0.01,7742241,0.01,161,0.01,331910,0.01,18046,0.01,1840,0.01,1894,0.01,8074151,0.01
0400000US33,33,New Hampshire,,2014,1160,Highways,2964,0.75,13460634,0.82,417,0.57,604420,0.81,36322,0.82,3179,0.74,3381,0.66,14065054,0.78
0400000US33,33,New Hampshire,,2014,1180,Air Transportation,112,0.08,638007,0.03,41,0.01,89193,0.01,5733,0.01,144,0.06,153,0.06,727200,0.02
0400000US33,33,New Hampshire,,2014,1200,Water Transport and Terminals       ,11,0.01,52848,0.01,9,0.01,6765,0.01,536,0.01,14,0.01,20,0.01,59613,0.01
0400000US33,33,New Hampshire,,2014,1220,Public Welfare,3580,0.02,13523596,0.02,1462,0.29,1961626,0.28,112486,0.40,4222,0.11,5042,0.08,15485222,0.04
0400000US33,33,New Hampshire,,2014,1240,Health,970,0.27,4501133,0.21,264,4.19,253780,3.39,15988,4.52,1060,0.54,1234,0.92,4754913,0.27
0400000US33,33,New Hampshire,,2014,1260,Hospitals,527,0.01,2187652,0.01,83,0.01,105159,0.01,7287,0.01,571,0.01,610,0.01,2292811,0.01
0400000US33,33,New Hampshire,,2014,1280,Social Insurance Administration,268,0.00,1024774,0.00,47,0.00,72724,0.00,4373,0.00,294,0.00,315,0.00,1097498,0.00
0400000US33,33,New Hampshire,,2014,1300,Solid Waste Management,353,2.16,1403622,1.93,284,2.62,277699,3.14,22505,3.77,496,1.71,637,1.67,1681321,1.69
0400000US33,33,New Hampshire,,2014,1320,Sewerage,381,0.97,1765252,0.79,55,3.52,59791,3.28,3375,3.11,397,1.04,436,0.96,1825043,0.77
0400000US33,33,New Hampshire,,2014,1340,Parks and Recreation,427,1.08,1819865,1.05,855,2.80,681789,2.49,57701,2.71,761,1.63,1282,1.90,2501654,1.02
0400000US33,33,New Hampshire,,2014,1360,Housing and Community Development,343,1.21,1415371,1.28,119,0.96,131260,1.15,8225,1.00,393,1.20,462,0.93,1546631,1.18
0400000US33,33,New Hampshire,,2014,1380,Natural Resources,348,0.04,1651719,0.04,79,0.94,89808,1.55,5079,0.99,380,0.08,427,0.18,1741527,0.09
0400000US33,33,New Hampshire,,2014,1400,Water Supply,386,1.43,1702528,1.37,147,1.86,115669,2.27,5926,2.21,419,1.47,533,1.16,1818197,1.29
0400000US33,33,New Hampshire,,2014,1420,Electric Power,3,4.73,16248,4.66,5,5.61,6100,6.88,346,7.01,5,5.68,8,3.93,22348,3.88
0400000US33,33,New Hampshire,,2014,1440,Gas Supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US33,33,New Hampshire,,2014,1460,Transit,86,0.01,333761,0.01,96,0.01,119958,0.01,7471,0.01,128,0.01,182,0.01,453719,0.01
0400000US33,33,New Hampshire,,2014,1480,Education Total ,34811,3.07,146897074,2.77,19520,1.66,25518510,1.82,1463578,1.88,43551,2.80,54331,2.05,172415584,2.37
0400000US33,33,New Hampshire,,2014,1481,Education - Elementary and Secondary Total ,30232,3.53,119312789,3.41,11252,2.88,15630903,2.97,1013467,2.71,36255,3.36,41484,2.69,134943692,3.03
0400000US33,33,New Hampshire,,2014,14811,Education - Elementary and Secondary Instructional             ,24297,4.33,101035977,4.00,8044,3.77,11742681,3.79,728527,3.55,28630,4.18,32341,3.39,112778658,3.60
0400000US33,33,New Hampshire,,2014,14812,Education - Elementary and Secondary Other ,5935,2.94,18276812,2.53,3208,3.54,3888222,3.41,284940,3.25,7625,2.99,9143,2.27,22165034,2.17
0400000US33,33,New Hampshire,,2014,1482,Education - Higher Education Total ,4291,0.01,26277708,0.01,8242,0.01,9835981,0.01,447536,0.01,6992,0.01,12533,0.01,36113689,0.01
0400000US33,33,New Hampshire,,2014,14821,Education - Higher Education Instructional,1490,0.01,12140612,0.01,2228,0.01,4945893,0.01,142458,0.01,2351,0.01,3718,0.01,17086505,0.01
0400000US33,33,New Hampshire,,2014,14822,Education - Higher Education Other ,2801,0.01,14137096,0.01,6014,0.01,4890088,0.01,305078,0.01,4641,0.01,8815,0.01,19027184,0.01
0400000US33,33,New Hampshire,,2014,1483,Education - Other,288,0.00,1306577,0.00,26,0.00,51626,0.00,2575,0.00,304,0.00,314,0.00,1358203,0.00
0400000US33,33,New Hampshire,,2014,1500,Libraries                          ,388,0.92,1649386,0.85,930,1.69,1007566,2.36,70571,2.39,784,1.53,1318,1.22,2656952,1.04
0400000US33,33,New Hampshire,,2014,1560,State liquor stores,292,0.00,1126423,0.00,655,0.00,614637,0.00,51223,0.00,601,0.00,947,0.00,1741060,0.00
0400000US33,33,New Hampshire,,2014,1580,All other and unallocable,1881,0.20,8328108,0.18,1722,1.48,1150052,0.78,76424,0.82,2338,0.37,3603,0.72,9478160,0.18
0400000US34,34,New Jersey,,2014,1000,Total - All Government Employment Functions,429784,0.53,2577070376,0.56,122545,0.57,152588802,0.44,7863470,0.54,477156,0.52,552329,0.43,2729659178,0.53
0400000US34,34,New Jersey,,2014,1020,Financial Administration,9616,1.03,50730734,1.34,1778,14.87,2682959,3.72,111287,3.42,10273,1.28,11394,2.48,53413693,1.29
0400000US34,34,New Jersey,,2014,1040,Other Government Administration,6251,0.67,31302464,0.69,3494,1.05,3100565,1.40,138041,1.48,7026,0.73,9745,0.57,34403029,0.64
0400000US34,34,New Jersey,,2014,1060,Judicial and Legal,18569,0.11,112445345,0.08,1870,1.33,3031226,1.73,109958,1.55,19190,0.13,20439,0.16,115476571,0.09
0400000US34,34,New Jersey,,2014,1100,Police Protection Total,30698,0.71,238980657,0.90,7452,1.70,7292129,1.91,481934,1.97,33494,0.67,38150,0.66,246272786,0.87
0400000US34,34,New Jersey,,2014,1101,Police Protection - Persons with Power of Arrest       ,25424,0.85,216727848,0.99,1123,1.33,1272227,1.63,87055,1.88,25918,0.80,26547,0.81,218000075,0.98
0400000US34,34,New Jersey,,2014,1102,Police Protection - Other ,5274,0.76,22252809,0.72,6329,1.99,6019902,2.29,394879,2.37,7576,1.16,11603,1.14,28272711,0.75
0400000US34,34,New Jersey,,2014,1120,Fire Protection Total ,7489,0.69,56665887,0.70,2170,3.19,1705499,0.88,97170,1.12,8024,0.79,9659,0.89,58371386,0.68
0400000US34,34,New Jersey,,2014,1121,Fire Protection - Firefighters,6833,0.75,53808103,0.74,1249,5.49,780023,1.74,49162,2.14,7103,0.88,8082,1.06,54588126,0.73
0400000US34,34,New Jersey,,2014,1122,Fire Protection - Other ,656,0.84,2857784,1.06,921,1.01,925476,0.69,48008,0.58,921,0.93,1577,0.68,3783260,0.81
0400000US34,34,New Jersey,,2014,1140,Corrections,14866,0.01,94450799,0.01,95,0.01,201062,0.01,8603,0.01,14917,0.01,14961,0.01,94651861,0.01
0400000US34,34,New Jersey,,2014,1160,Highways,13505,0.64,74040439,0.62,1135,1.18,1537911,0.77,115913,0.74,14169,0.64,14640,0.60,75578350,0.61
0400000US34,34,New Jersey,,2014,1180,Air Transportation,17,0.01,101043,0.01,3,0.48,3905,0.68,299,0.68,19,0.08,20,0.07,104948,0.03
0400000US34,34,New Jersey,,2014,1200,Water Transport and Terminals       ,104,0.38,575063,0.29,3,0.01,4261,0.01,279,0.01,105,0.37,107,0.37,579324,0.29
0400000US34,34,New Jersey,,2014,1220,Public Welfare,16508,0.04,85488526,0.03,997,0.90,1605157,0.65,87601,0.85,17030,0.07,17505,0.06,87093683,0.03
0400000US34,34,New Jersey,,2014,1240,Health,7108,0.21,38128951,0.20,2257,1.13,4258267,0.57,153725,1.11,8005,0.31,9365,0.31,42387218,0.19
0400000US34,34,New Jersey,,2014,1260,Hospitals,17119,0.01,82828561,0.01,2569,0.01,5438057,0.01,250523,0.01,18702,0.01,19688,0.01,88266618,0.01
0400000US34,34,New Jersey,,2014,1280,Social Insurance Administration,1548,0.00,7976761,0.00,200,0.00,481709,0.00,21038,0.00,1684,0.00,1748,0.00,8458470,0.00
0400000US34,34,New Jersey,,2014,1300,Solid Waste Management,4442,0.88,21608785,0.88,594,2.77,708293,3.77,52112,3.65,4749,0.98,5036,0.84,22317078,0.86
0400000US34,34,New Jersey,,2014,1320,Sewerage,4163,1.54,23824758,1.48,379,3.01,309697,4.80,15637,4.80,4249,1.54,4542,1.43,24134455,1.46
0400000US34,34,New Jersey,,2014,1340,Parks and Recreation,4609,0.71,21298593,0.77,5289,3.53,3910636,1.93,285090,2.47,6288,1.11,9898,1.92,25209229,0.72
0400000US34,34,New Jersey,,2014,1360,Housing and Community Development,2728,0.83,12375683,0.85,634,0.79,920793,1.15,51737,1.02,3030,0.87,3362,0.69,13296476,0.79
0400000US34,34,New Jersey,,2014,1380,Natural Resources,2225,0.04,12844130,0.03,367,0.03,567449,0.01,26348,0.01,2390,0.04,2592,0.04,13411579,0.03
0400000US34,34,New Jersey,,2014,1400,Water Supply,2085,1.67,10671853,1.79,196,5.34,225737,9.03,9033,7.04,2135,1.81,2281,1.59,10897590,1.77
0400000US34,34,New Jersey,,2014,1420,Electric Power,185,0.01,1311355,0.01,38,0.01,52305,0.01,2508,0.01,200,0.01,223,0.00,1363660,0.01
0400000US34,34,New Jersey,,2014,1440,Gas Supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US34,34,New Jersey,,2014,1460,Transit,11335,0.01,64515779,0.00,846,0.05,1373194,0.03,69031,0.03,11728,0.01,12181,0.01,65888973,0.00
0400000US34,34,New Jersey,,2014,1480,Education Total ,237229,0.95,1445209386,0.98,83428,0.72,106156536,0.60,5356449,0.75,269936,0.91,320657,0.73,1551365922,0.92
0400000US34,34,New Jersey,,2014,1481,Education - Elementary and Secondary Total ,199896,1.13,1197004956,1.19,51084,1.17,60144575,1.07,3438635,1.17,220714,1.11,250980,0.93,1257149531,1.13
0400000US34,34,New Jersey,,2014,14811,Education - Elementary and Secondary Instructional             ,155142,1.41,1006085778,1.39,28374,1.72,35735831,1.55,1944033,1.74,166896,1.42,183516,1.22,1041821609,1.35
0400000US34,34,New Jersey,,2014,14812,Education - Elementary and Secondary Other ,44754,1.24,190919178,1.23,22710,1.53,24408744,1.33,1494602,1.45,53818,1.24,67464,0.97,215327922,1.10
0400000US34,34,New Jersey,,2014,1482,Education - Higher Education Total ,34967,0.01,233516218,0.01,31883,0.01,45008146,0.01,1870144,0.01,46548,0.01,66850,0.01,278524364,0.01
0400000US34,34,New Jersey,,2014,14821,Education - Higher Education Instructional,10144,0.01,102890547,0.01,13689,0.01,23334446,0.01,575428,0.01,13712,0.01,23833,0.01,126224993,0.01
0400000US34,34,New Jersey,,2014,14822,Education - Higher Education Other ,24823,0.01,130625671,0.01,18194,0.01,21673700,0.01,1294716,0.01,32836,0.01,43017,0.01,152299371,0.01
0400000US34,34,New Jersey,,2014,1483,Education - Other,2366,0.00,14688212,0.00,461,0.00,1003815,0.00,47670,0.00,2674,0.00,2827,0.00,15692027,0.00
0400000US34,34,New Jersey,,2014,1500,Libraries                          ,3288,0.77,13684760,0.78,3367,1.23,3157972,0.99,224117,1.05,4601,0.85,6655,0.73,16842732,0.66
0400000US34,34,New Jersey,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US34,34,New Jersey,,2014,1580,All other and unallocable,14097,0.65,76010064,0.67,3384,1.89,3863483,1.36,195037,1.73,15212,0.70,17481,0.64,79873547,0.64
0400000US35,35,New Mexico,,2014,1000,Total - All Government Employment Functions,115408,0.84,450698245,0.74,29485,0.52,31095669,0.41,1772380,0.60,125724,0.82,144893,0.67,481793914,0.69
0400000US35,35,New Mexico,,2014,1020,Financial Administration,3259,1.57,13320099,1.35,105,3.60,146698,3.65,11223,5.00,3323,1.65,3364,1.53,13466797,1.34
0400000US35,35,New Mexico,,2014,1040,Other Government Administration,1885,2.18,7904650,1.82,314,0.98,229481,0.82,14777,0.83,1959,2.17,2199,1.88,8134131,1.76
0400000US35,35,New Mexico,,2014,1060,Judicial and Legal,3649,0.22,15639036,0.16,170,2.07,210916,1.43,12694,1.78,3711,0.23,3819,0.23,15849952,0.16
0400000US35,35,New Mexico,,2014,1100,Police Protection Total,5789,1.17,29189366,0.94,358,0.12,338280,0.19,27253,0.17,5941,1.15,6147,1.10,29527646,0.93
0400000US35,35,New Mexico,,2014,1101,Police Protection - Persons with Power of Arrest       ,4615,1.40,24462451,1.10,27,1.60,25659,2.45,1701,2.69,4623,1.42,4642,1.39,24488110,1.09
0400000US35,35,New Mexico,,2014,1102,Police Protection - Other ,1174,1.66,4726915,1.14,331,0.03,312621,0.03,25552,0.03,1318,1.49,1505,1.30,5039536,1.07
0400000US35,35,New Mexico,,2014,1120,Fire Protection Total ,2491,1.48,13425654,1.04,373,0.52,90785,1.73,7254,1.63,2530,1.57,2864,1.29,13516439,1.03
0400000US35,35,New Mexico,,2014,1121,Fire Protection - Firefighters,2356,1.57,12764719,1.09,346,0.56,76694,2.04,6080,1.93,2389,1.66,2702,1.37,12841413,1.08
0400000US35,35,New Mexico,,2014,1122,Fire Protection - Other ,135,1.00,660935,0.69,27,0.28,14091,1.17,1174,1.16,141,1.21,162,0.83,675026,0.68
0400000US35,35,New Mexico,,2014,1140,Corrections,6115,0.97,21115502,0.76,75,0.84,166398,0.54,9520,0.98,6170,0.91,6190,0.96,21281900,0.75
0400000US35,35,New Mexico,,2014,1160,Highways,4161,1.21,14975567,0.96,40,0.46,56705,0.41,3434,0.58,4179,1.21,4201,1.19,15032272,0.95
0400000US35,35,New Mexico,,2014,1180,Air Transportation,322,1.09,1509662,0.89,31,3.50,44555,2.60,2548,2.72,339,1.13,353,1.04,1554217,0.87
0400000US35,35,New Mexico,,2014,1200,Water Transport and Terminals       ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US35,35,New Mexico,,2014,1220,Public Welfare,2450,0.57,8471405,0.34,499,1.09,462846,1.14,43369,1.27,2699,0.63,2949,0.51,8934251,0.33
0400000US35,35,New Mexico,,2014,1240,Health,2955,0.40,11687685,0.29,122,0.40,248498,0.25,13938,0.42,3033,0.44,3077,0.38,11936183,0.29
0400000US35,35,New Mexico,,2014,1260,Hospitals,7962,0.11,34563459,0.11,1029,0.16,2240748,0.15,89781,0.24,8469,0.12,8991,0.10,36804207,0.10
0400000US35,35,New Mexico,,2014,1280,Social Insurance Administration,333,0.00,1026906,0.00,1,0.00,2179,0.00,113,0.00,334,0.00,334,0.00,1029085,0.00
0400000US35,35,New Mexico,,2014,1300,Solid Waste Management,1268,1.39,4381655,1.14,57,9.47,48925,13.52,4708,13.33,1297,2.03,1325,1.40,4430580,1.14
0400000US35,35,New Mexico,,2014,1320,Sewerage,808,1.24,3214505,1.06,22,0.01,26389,0.01,2016,0.01,821,1.22,830,1.21,3240894,1.05
0400000US35,35,New Mexico,,2014,1340,Parks and Recreation,2300,0.97,7199249,0.91,977,0.94,711261,1.05,75025,1.16,2723,1.07,3277,0.73,7910510,0.84
0400000US35,35,New Mexico,,2014,1360,Housing and Community Development,401,2.62,1760932,1.87,23,0.41,39817,0.36,1893,0.61,412,2.59,424,2.48,1800749,1.83
0400000US35,35,New Mexico,,2014,1380,Natural Resources,1497,0.23,5937239,0.21,225,2.60,196598,0.62,10245,0.94,1546,0.29,1722,0.39,6133837,0.20
0400000US35,35,New Mexico,,2014,1400,Water Supply,871,1.99,3284362,1.85,41,0.45,38989,0.64,3113,0.75,888,1.82,912,1.90,3323351,1.83
0400000US35,35,New Mexico,,2014,1420,Electric Power,241,1.36,1290141,1.29,0,0.01,0,0.01,0,0.01,241,1.36,241,1.36,1290141,1.29
0400000US35,35,New Mexico,,2014,1440,Gas Supply,110,5.12,389523,3.76,4,0.01,955,0.01,96,0.01,110,5.12,114,4.94,390478,3.75
0400000US35,35,New Mexico,,2014,1460,Transit,736,0.13,2758278,0.09,80,0.44,109544,0.32,9368,0.39,790,0.14,816,0.12,2867822,0.09
0400000US35,35,New Mexico,,2014,1480,Education Total ,61570,1.55,231740606,1.42,24491,0.62,25265728,0.50,1395912,0.75,69788,1.46,86061,1.12,257006334,1.29
0400000US35,35,New Mexico,,2014,1481,Education - Elementary and Secondary Total ,43887,2.18,143604709,2.30,9016,1.65,7197349,1.70,511433,2.03,47080,2.16,52903,1.83,150802058,2.19
0400000US35,35,New Mexico,,2014,14811,Education - Elementary and Secondary Instructional             ,33065,2.70,116786585,2.76,5112,2.27,4114097,2.40,282688,2.71,34838,2.71,38177,2.36,120900682,2.67
0400000US35,35,New Mexico,,2014,14812,Education - Elementary and Secondary Other ,10822,3.12,26818124,2.66,3904,2.38,3083252,2.35,228745,3.08,12242,3.09,14726,2.38,29901376,2.40
0400000US35,35,New Mexico,,2014,1482,Education - Higher Education Total ,16821,0.16,84529464,0.10,15412,0.21,18008671,0.15,880212,0.14,21820,0.15,32233,0.13,102538135,0.09
0400000US35,35,New Mexico,,2014,14821,Education - Higher Education Instructional,4694,0.17,38202612,0.06,5452,0.46,9221720,0.27,256973,0.25,6151,0.19,10146,0.26,47424332,0.07
0400000US35,35,New Mexico,,2014,14822,Education - Higher Education Other ,12127,0.21,46326852,0.18,9960,0.21,8786951,0.12,623239,0.17,15669,0.20,22087,0.15,55113803,0.15
0400000US35,35,New Mexico,,2014,1483,Education - Other,862,0.00,3606433,0.00,63,0.00,59708,0.00,4267,0.00,888,0.00,925,0.00,3666141,0.00
0400000US35,35,New Mexico,,2014,1500,Libraries                          ,467,1.40,1549005,1.28,238,1.19,232516,0.75,18484,1.77,567,1.34,705,1.01,1781521,1.11
0400000US35,35,New Mexico,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US35,35,New Mexico,,2014,1580,All other and unallocable,3768,0.66,14363759,0.52,210,9.99,186858,3.24,15616,3.03,3854,0.66,3978,0.82,14550617,0.52
0400000US36,36,New York,,2014,1000,Total - All Government Employment Functions,1070860,0.18,6213112439,0.21,243515,0.31,332470966,0.32,15863354,0.41,1165925,0.19,1314375,0.16,6545583405,0.20
0400000US36,36,New York,,2014,1020,Financial Administration,27879,0.25,152915656,0.21,3371,0.78,4698033,0.64,217572,0.86,29122,0.23,31250,0.24,157613689,0.20
0400000US36,36,New York,,2014,1040,Other Government Administration,15776,0.48,70929883,0.43,12379,0.31,10841239,0.39,528753,0.31,18811,0.46,28155,0.30,81771122,0.38
0400000US36,36,New York,,2014,1060,Judicial and Legal,28907,0.11,194860774,0.07,4825,0.61,7964133,0.68,319926,0.56,30757,0.14,33732,0.13,202824907,0.08
0400000US36,36,New York,,2014,1100,Police Protection Total,80700,0.33,592772558,0.33,8878,0.61,10580264,0.56,663397,0.49,84547,0.33,89578,0.30,603352822,0.32
0400000US36,36,New York,,2014,1101,Police Protection - Persons with Power of Arrest       ,71091,0.37,537531624,0.36,4595,0.32,5904254,0.36,374377,0.22,73299,0.37,75686,0.35,543435878,0.36
0400000US36,36,New York,,2014,1102,Police Protection - Other ,9609,0.41,55240934,0.30,4283,1.22,4676010,1.19,289020,1.08,11248,0.57,13892,0.47,59916944,0.29
0400000US36,36,New York,,2014,1120,Fire Protection Total ,23167,0.41,183295093,0.31,2705,0.84,2804599,1.09,138253,1.12,23883,0.44,25872,0.37,186099692,0.30
0400000US36,36,New York,,2014,1121,Fire Protection - Firefighters,20633,0.45,165139773,0.34,786,1.54,895402,1.90,45369,2.20,20878,0.49,21419,0.44,166035175,0.33
0400000US36,36,New York,,2014,1122,Fire Protection - Other ,2534,0.62,18155320,0.56,1919,1.01,1909197,1.33,92884,1.28,3005,0.89,4453,0.56,20064517,0.53
0400000US36,36,New York,,2014,1140,Corrections,52257,0.22,321125673,0.15,1096,1.45,2410211,0.91,101115,1.36,52863,0.25,53353,0.22,323535884,0.15
