state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
IL,gas supply,67,0,141118,0,66,0,2,0,140433,0,685,0,111,0,1995
IL,transit,16726,0.1,52349545,0.05,15801,0.06,1440,1.12,50500941,0.05,1848604,0.64,163866,0.86,1995
IL,education - elementary and secondary instructional,157831,0.9,482546012,1.04,148698,1.02,25800,4.16,465371552,1.07,17174460,4.2,1553416,5.31,1995
IL,education - elementary and secondary other,54731,1.26,114589701,2,43801,2.33,29320,3.12,98239027,2.23,16350674,4.05,1894505,3.99,1995
IL,education - higher education instructional,24498,0,89479275,0,17113,0,24736,0,70025991,0,19453284,0,1256113,0,1995
IL,education - higher education other,47456,0,99882178,0,30990,0,38685,0,81190234,0,18691944,0,2779726,0,1995
IL,education - other,2912,0,8509291,0,2885,0,54,0,8430689,0,78602,0,4630,0,1995
IL,libraries,9490,1.83,14430464,2.84,7030,2.07,6166,8.45,10808502,2.84,3621962,7.5,422418,4.78,1995
IL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
IL,other and unallocable,14443,4.55,39307234,3.06,12642,3.8,7008,23.19,36556203,3.02,2751031,17.41,321973,17.13,1995
IN,total,305747,0.33,719237843,0.29,261143,0.42,103469,1.19,635177366,0.31,84060477,0.8,7728296,0.96,1995
IN,financial administration,7011,1.72,13394435,1.31,6362,1.23,2029,15.13,12548677,1.23,845758,10.01,120392,7.99,1995
IN,other government administration,5606,3.15,9764320,2.33,4929,2.54,4737,12.54,8465636,2.27,1298684,9.47,129327,11.44,1995
IN,judicial and legal,5855,0.87,11846214,0.63,5337,0.98,904,7.58,10920361,0.62,925853,3.4,89423,3.33,1995
IN,police protection - officers,10473,1.31,27337071,1,10285,1.36,506,25.59,27058345,0.98,278726,22.19,36741,21.76,1995
IN,police protection - other,3967,2.8,6450962,2.43,3440,2.43,1596,7.38,5751664,2.56,699298,7.62,93625,7.95,1995
IN,fire protection - firefighters,5583,1.22,14875078,1.53,5371,1.52,2105,7.69,14682276,1.54,192802,16.02,36868,23.81,1995
IN,fire protection - other,252,5.07,464344,5.63,225,4.79,54,26.63,426714,4.56,37630,46.27,4761,33.52,1995
IN,corrections,10116,0.92,20771233,0.54,9760,0.79,697,4.09,20319428,0.55,451805,3.99,57766,3.81,1995
IN,streets and highways,10926,1.54,21118037,1.38,10629,1.49,396,7.79,20755685,1.4,362352,6.52,49428,7.61,1995
IN,air transportation,442,0.3,968757,0.25,406,0.33,54,2.17,920406,0.25,48351,1.43,6564,1.78,1995
IN,water transport and terminals,35,0,98198,0,34,0,2,0,96185,0,2013,0,175,0,1995
IN,public welfare,6780,0.45,11334012,0.29,6510,0.48,497,5,11002244,0.27,331768,4.22,43894,5.5,1995
IN,health,4387,1.34,8915926,1.15,4132,1.1,770,6.49,8603241,1.15,312685,8.48,43403,6.62,1995
IN,hospitals,34055,0.65,81425487,0.55,28826,0.4,9277,1.46,66655172,0.65,14770315,0.66,917539,0.98,1995
IN,social insurance administration,1599,0,3267563,0,1532,0,125,0,3177945,0,89618,0,11092,0,1995
IN,solid waste management,1584,5.82,2916141,8.73,1478,5.94,184,12.33,2780268,9.14,135873,11.09,18717,12.5,1995
IN,sewerage,2979,3.8,6254890,3.34,2861,3.63,269,20.33,6081245,3.36,173645,24.45,22525,22.91,1995
IN,parks and recreation,4009,1.82,6529034,1.5,2465,1.87,3278,4.05,4863649,1.74,1665385,2.92,269310,2.67,1995
IN,housing and community development,1793,1.13,3666320,0.97,1691,0.89,179,16.18,3500335,0.8,165985,13.2,17395,12.72,1995
IN,natural resources,3515,2.19,7127590,1.46,2686,2.46,1257,1.13,5841374,1.65,1286216,3.09,136213,2.9,1995
IN,water transport and terminals,2040,4.41,4413425,4.71,1943,4.99,160,36.4,4270430,4.58,142995,48.64,14441,42.22,1995
IN,electric power,733,3.4,1805861,4.62,725,3.43,20,12.7,1793786,4.65,12075,18.68,1700,17.34,1995
IN,gas supply,1148,0.63,3734659,0.48,1121,0.64,61,0,3672904,0.49,61755,0,4838,0,1995
IN,transit,1372,0.18,3339590,0.12,1286,0.36,138,0.87,3206731,0.13,132859,0.22,15269,0.25,1995
IN,education - elementary and secondary instructional,82173,0.65,233828869,0.45,75010,0.72,15192,2.35,223579193,0.46,10249676,2.34,1211633,2.28,1995
IN,education - elementary and secondary other,40873,1.16,67981828,1.82,31888,2.27,18273,2.74,53796828,2.12,14185000,3.42,1531275,3.38,1995
IN,education - higher education instructional,16849,0.02,58435783,0,8968,0,12966,0,41836715,0,16599068,0,1390933,0,1995
IN,education - higher education other,24968,0,62213373,0,19171,0,21362,0,47086971,0,15126402,0,1020763,0,1995
IN,education - other,4771,0,8694691,0,4029,0,1357,0,7425374,0,1269317,0,131090,0,1995
IN,libraries,3726,3.34,5606803,4.49,2521,3.35,2822,12.31,4116774,3.18,1490029,14.43,196014,9.55,1995
IN,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
IN,other and unallocable,6127,4.49,10657349,3.01,5522,3.95,2202,28.79,9940810,2.97,716539,17.41,105182,14.35,1995
IA,total,169403,0.73,409874209,0.58,136283,0.92,72991,2.72,353003821,0.64,56870388,1.37,5818394,1.77,1995
IA,financial administration,3789,1.31,8769062,1.12,3567,1.23,645,14.72,8413428,1.11,355634,8.82,38283,7.89,1995
IA,other government administration,2644,4.55,6417884,2.58,2264,3.96,4515,19.23,5664019,2.43,753865,12.27,70641,16.87,1995
IA,judicial and legal,3001,0.68,9107984,0.49,2722,0.74,455,2.44,8464583,0.48,643401,2.66,48330,1.63,1995
IA,police protection - officers,4959,2.55,14190290,1.69,4899,2.28,324,34.19,14089143,1.69,101147,24.2,12706,23.55,1995
IA,police protection - other,1674,2.47,3438803,2.78,1456,2.6,559,5.75,3121654,3,317149,6.05,38391,6.75,1995
IA,fire protection - firefighters,1649,3.16,4760425,1.26,1549,0.49,2048,48.46,4601496,0.25,158929,37.18,19643,20.49,1995
IA,fire protection - other,58,3.94,126227,2.75,48,4.05,13,18.36,115124,2.83,11103,10.94,1172,10.59,1995
IA,corrections,3234,0.78,8410751,0.44,3045,0.85,368,9.53,8071119,0.41,339632,4.7,32551,6.68,1995
IA,streets and highways,8206,1.58,19477344,1.57,7928,1.51,471,13.49,19097123,1.59,380221,8.8,48630,10.62,1995
IA,air transportation,161,0,399946,0.48,147,0,31,10.88,377889,0,22057,8.71,2948,7.33,1995
IA,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
IA,public welfare,4226,1.37,9900480,0.59,3827,1.08,801,7.94,9286777,0.56,613703,4.38,69447,6.8,1995
IA,health,2301,14.88,4690908,9.74,1873,16.7,1175,11.91,4047949,11.22,642959,7.31,73796,7.47,1995
IA,hospitals,16997,2.96,42065764,2.24,13123,3.41,6213,3.53,33229956,2.77,8835808,2.28,683947,3.86,1995
IA,social insurance administration,414,0,1305647,0,407,0,14,0,1285668,0,19979,0,1240,0,1995
IA,solid waste management,831,8.97,1758861,4.95,701,5.69,327,34.06,1563996,4.47,194865,26.66,24831,29.22,1995
IA,sewerage,1176,4.89,2868002,1.92,1105,2.6,129,43.29,2804542,1.77,63460,37.61,11923,56.97,1995
IA,parks and recreation,2384,2.14,4449991,1.44,1522,1.62,2630,6.18,3484591,1.37,965400,4.41,153161,4.84,1995
IA,housing and community development,471,1.3,1172630,1.43,427,1.19,81,7.42,1105103,1.51,67527,3.24,8279,3.38,1995
IA,natural resources,3022,2.27,7765698,1.57,2297,0.77,1755,2.57,6487141,0.58,1278557,9.1,123539,19.04,1995
IA,water transport and terminals,1270,6.33,3222017,4.3,1237,5.89,370,35.27,3097804,4.31,124213,29.44,16206,29.62,1995
IA,electric power,1161,11.01,3097841,6.96,1119,10.65,144,35.24,3029736,7.08,68105,32.61,9979,34.42,1995
IA,gas supply,67,27.45,165779,19.38,65,28.29,4,0,162140,19.81,3639,0,453,0,1995
IA,transit,665,0.51,1424872,0.23,454,0,334,1.99,1105764,0,319108,1.03,37434,1.16,1995
IA,education - elementary and secondary instructional,47230,1.78,113804284,1.55,42324,2.04,10819,5.24,106643723,1.61,7160561,5.86,857925,6.71,1995
IA,education - elementary and secondary other,19399,2.25,32431176,2.78,12974,3.98,12795,4.48,23658730,3.33,8772446,4.98,1109702,5.54,1995
IA,education - higher education instructional,9058,0,40756062,0,6100,0,7235,0,29964284,0,10791778,0,521973,0,1995
IA,education - higher education other,21895,0,45182465,0,12739,0,16118,0,32828473,0,12353992,0,1619858,0,1995
IA,education - other,1135,0,3289242,0,1101,0,70,0,3225111,0,64131,0,5619,0,1995
IA,libraries,1224,4.65,2244628,2.74,692,3.83,1338,8.54,1518567,2.4,726061,6.84,97303,8.02,1995
IA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
IA,other and unallocable,5102,2.15,13179146,1.23,4571,1.87,1210,8.47,12458188,1.27,720958,4.94,78484,6.06,1995
KS,total,166097,0.52,371770229,0.36,146942,0.52,61971,2.69,340625898,0.35,31144331,2.12,3391488,2.26,1995
KS,financial administration,5374,1.89,10424001,1.26,5219,1.81,1699,13.08,10107254,1.27,316747,8.79,36198,12.5,1995
KS,other government administration,2720,4.57,6009732,2.52,2541,4.34,4864,17.35,5467886,2.4,541846,14.01,50141,10.79,1995
KS,judicial and legal,3200,0.78,7677463,0.61,3005,0.7,816,12,7222394,0.49,455069,6.8,37680,6.48,1995
KS,police protection - officers,5365,1.68,14720474,1.18,5264,1.57,345,30.48,14579171,1.14,141303,34.16,20273,31.2,1995
KS,police protection - other,2187,1.62,4183181,1,2012,1.76,517,7.49,3970979,0.99,212202,6.8,29327,7.73,1995
KS,fire protection - firefighters,2448,1.47,6936685,0.61,2294,0.66,1933,19.23,6756870,0.45,179815,16.17,26203,16.68,1995
KS,fire protection - other,66,0,145284,0,61,0,65,0,138825,0,6459,0,748,0,1995
KS,corrections,5510,1.85,12034108,1.23,5348,1.83,324,7.37,11828074,1.24,206034,6.26,25661,12.46,1995
KS,streets and highways,9357,1.56,19562302,1.23,8872,1.4,1030,19.01,18940659,1.22,621643,10.27,85315,10.63,1995
KS,air transportation,223,0,534245,0.03,212,0,21,9.58,522833,0,11412,1.32,2183,1.11,1995
KS,water transport and terminals,10,0,25886,0,10,0,0,0,25886,0,0,0,0,0,1995
KS,public welfare,2531,1.17,5623769,0.47,2270,0.99,358,6.95,5290160,0.46,333609,3.1,34378,7.13,1995
KS,health,4168,1.66,9588890,0.85,3635,1.61,1470,8.78,8806642,0.76,782248,5.9,94441,8.04,1995
KS,hospitals,13888,0.88,28287562,1.13,11918,0.98,3858,2.55,24073277,1.25,4214285,2.49,327635,2.15,1995
KS,social insurance administration,109,0,242321,0,103,0,15,0,232161,0,10160,0,1088,0,1995
KS,solid waste management,812,3.56,1450877,2.86,764,3.27,96,21.76,1394687,2.9,56190,17.21,8571,22.74,1995
KS,sewerage,1400,11.34,2932995,5.95,1329,8.51,251,56.21,2825199,5.72,107796,61.45,14789,61.43,1995
KS,parks and recreation,2956,1,5385908,0.93,2287,1.05,2058,3.87,4430924,1.04,954984,2,120837,2.54,1995
KS,housing and community development,673,11.87,1272748,13.49,527,1.28,328,31.48,984491,1.59,288257,59.33,25473,58.89,1995
KS,natural resources,2218,1.87,5520087,0.72,1870,0.93,853,2.95,4857208,0.81,662879,0.79,59124,3.44,1995
KS,water transport and terminals,1907,3.43,4290877,2.95,1756,4.47,499,24.02,4060547,2.91,230330,20.12,24476,26.15,1995
KS,electric power,1894,8.07,6269536,4.4,1854,7.18,165,81.9,6233403,4.4,36133,77.63,5361,84.46,1995
KS,gas supply,60,20.62,129576,18.44,58,21.33,4,0,126257,18.92,3319,0,349,0,1995
KS,transit,208,0,424528,0,205,0,14,0,420038,0,4490,0,690,0,1995
KS,education - elementary and secondary instructional,44471,1.29,113464333,0.61,41257,1.12,10182,4.69,107579067,0.56,5885266,5.8,607824,6.22,1995
KS,education - elementary and secondary other,20383,1.43,34295869,2.47,15745,2.67,10339,4.58,27960682,2.73,6335187,5.75,810289,6.36,1995
KS,education - higher education instructional,7198,0,26838121,0,5900,0,5281,0,23362367,0,3475754,0,228287,0,1995
KS,education - higher education other,18797,0,30950983,0,15652,0,11559,0,27080293,0,3870690,0,555375,0,1995
KS,education - other,721,0,1783773,0,659,0,124,0,1708411,0,75362,0,10996,0,1995
KS,libraries,813,0.97,1457641,1.52,527,1.62,571,13.31,1038559,1.55,419082,3.62,52456,4.11,1995
KS,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
KS,other and unallocable,4430,4.84,9306474,2.8,3788,3.61,2332,35.22,8600694,2.27,705780,24.5,95320,19.45,1995
KY,total,206035,0.44,492841086,0.73,183214,0.57,64832,1.53,459980686,0.77,32860400,1.75,3932723,2.27,1995
KY,financial administration,4672,1.51,9787102,1.59,4508,1.32,349,17.55,9571398,1.6,215704,12.77,27864,16.34,1995
KY,other government administration,3431,2.98,7975561,3.02,3215,3.04,1360,11.4,7487400,3.19,488161,6.39,42471,6.42,1995
KY,judicial and legal,4801,0.59,10670603,0.36,4141,0.58,949,3.37,9683539,0.34,987064,1.96,111409,2.5,1995
KY,police protection - officers,5549,2.62,14095308,1.88,5441,2.62,215,13.42,13946584,1.9,148724,15.69,17982,19.01,1995
KY,police protection - other,2157,2.19,3968766,1.37,1929,1.85,639,5.1,3650080,1.36,318686,7,41073,7.74,1995
KY,fire protection - firefighters,2611,1.31,6020607,1.32,2500,1.27,554,14.29,5879194,1.32,141413,11.07,21473,11.87,1995
KY,fire protection - other,193,1.14,418786,1.12,188,1.17,19,0,410594,1.14,8192,0,1011,0,1995
KY,corrections,7507,2.94,14401557,1.68,7289,3.16,1417,1.75,14009026,1.73,392531,3.54,36226,8.03,1995
KY,streets and highways,8452,1.38,17097815,1.05,8242,1.39,253,11.81,16818727,1.06,279088,8.8,35594,11.59,1995
KY,air transportation,549,0,1549276,0,523,0,50,0,1511278,0,37998,0,4680,0,1995
KY,water transport and terminals,38,0,88702,0,36,0,3,0,87074,0,1628,0,329,0,1995
KY,public welfare,5120,0,10365728,0,4865,0,444,0,10032717,0,333011,0,43098,0,1995
KY,health,6494,1.58,13409479,0.99,6150,1.78,750,7.82,12799468,0.96,610011,8.6,60747,8.86,1995
KY,hospitals,8667,4.85,17745260,3.18,7317,5.53,1679,3.31,15401396,3.66,2343864,1.08,234868,0.87,1995
KY,social insurance administration,1422,0,3226668,0,1328,0,110,0,3066984,0,159684,0,15594,0,1995
KY,solid waste management,1629,1.81,2735605,1.36,1601,1.84,153,65.65,2683758,1.26,51847,29.88,7708,33.34,1995
KY,sewerage,1788,2.8,4194676,1.81,1769,2.68,31,39.81,4171083,1.81,23593,34.67,3109,37.74,1995
KY,parks and recreation,3679,0.44,5012847,0.48,3165,0.57,1393,2.28,4399630,0.38,613217,2.87,88115,4.61,1995
KY,housing and community development,1125,2.09,2370937,1.97,1075,2.04,114,8.98,2280453,1.92,90484,18.1,9596,7.04,1995
KY,natural resources,3721,0.85,8300494,0.35,3338,0.13,1304,26.49,7662339,0.1,638155,4.33,67650,4.25,1995
KY,water transport and terminals,2434,4.52,4578987,5.64,2305,4.4,621,20.45,4376779,5.44,202208,49.47,21431,34.03,1995
KY,electric power,702,4.73,3474289,26.22,687,3.72,29,41.43,3459129,26.34,15160,36.85,2722,47.52,1995
KY,gas supply,134,11.18,246987,9.07,131,10.79,6,31.71,242904,9.18,4083,50.56,364,55.41,1995
KY,transit,852,0,2168559,0,801,0,82,0,2094455,0,74104,0,8984,0,1995
KY,education - elementary and secondary instructional,59280,1.08,187465868,1.38,55783,1.08,6896,7.22,181984625,1.41,5481243,6.17,603933,7.67,1995
KY,education - elementary and secondary other,31397,1.27,48202832,2.7,26255,2.65,10015,5.91,42977598,2.94,5225234,5.78,885652,6.38,1995
KY,education - higher education instructional,8138,0,32312402,0,6259,0,5079,0,27146725,0,5165677,0,323436,0,1995
KY,education - higher education other,18104,0,35598845,0,12220,0,15241,0,28869160,0,6729685,0,1012685,0,1995
KY,education - other,4038,0,10379716,0,3653,0,12762,0,9616484,0,763232,0,64080,0,1995
KY,libraries,1081,1.03,1896078,2.61,842,5.98,745,8.72,1601057,2.12,295021,12.22,39543,11.66,1995
KY,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
KY,other and unallocable,6270,6.88,13080746,4.04,5658,6.16,1570,20.67,12059048,4.04,1021698,19.99,99296,20.61,1995
LA,total,263576,0.34,523263964,0.38,244758,0.5,60007,1.9,497069179,0.39,26194785,1.77,3290466,1.17,1995
LA,financial administration,5682,3.25,11648269,2,5515,3.13,394,28.93,11377601,1.84,270668,38.26,30029,17.81,1995
LA,other government administration,3831,5.19,7944998,2.84,3490,4.25,1466,30.61,7330521,2.71,614477,17.46,55946,25.27,1995
LA,judicial and legal,6359,2.33,13518996,1.56,6087,2.48,508,7.81,13125790,1.56,393206,12.43,47998,7.18,1995
LA,police protection - officers,10433,2.62,23110723,2.44,10190,2.63,624,24.8,22884494,2.46,226229,11.99,41660,6.33,1995
LA,police protection - other,3003,3.38,5051715,2.53,2699,3.7,705,4.33,4734504,2.63,317211,9.42,51594,8.68,1995
LA,fire protection - firefighters,3907,2.62,9589781,2.57,3890,2.63,109,1.64,9573068,2.57,16713,8.78,2764,10.63,1995
LA,fire protection - other,144,14.7,288471,11.59,132,12.03,18,32.87,280558,11.85,7913,46.21,1443,44.72,1995
LA,corrections,9377,1,17769179,0.82,9275,1.04,194,3.48,17656790,0.82,112389,4.01,18223,2.08,1995
LA,streets and highways,10511,1.92,19936824,1.91,10352,1.93,239,43.97,19679277,1.73,257547,66.07,24743,30.8,1995
LA,air transportation,426,0,864740,0,410,0,29,0,850421,0,14319,0,2482,0,1995
LA,water transport and terminals,846,0,1920526,0,816,0,53,0,1887941,0,32585,0,5170,0,1995
LA,public welfare,6742,0.3,14793419,0.14,6684,0.29,126,16.75,14720518,0.14,72901,5.81,10182,7.55,1995
LA,health,6180,0.06,14451321,0.03,5885,0.06,549,0.33,14011787,0.03,439534,0.28,49172,0.49,1995
LA,hospitals,32092,0.69,64986034,0.92,29351,0.88,4473,4.41,59547828,1,5438206,1.09,485138,1.96,1995
LA,social insurance administration,1198,0,2768919,0,1162,0,77,0,2737438,0,31481,0,6297,0,1995
LA,solid waste management,1397,6.84,2007863,6.41,1328,7.18,134,16.5,1928062,6.66,79801,12.78,11775,15.33,1995
LA,sewerage,2385,3.84,4977270,5.01,2318,3.34,108,92.54,4811355,3.81,165915,102.04,8193,79.32,1995
LA,parks and recreation,3678,0.9,5098748,0.88,2872,1.18,1574,0.67,4291717,1.02,807031,1.3,139166,1.25,1995
LA,housing and community development,1227,0.71,2389906,0.63,1179,0.86,87,10.53,2339097,0.59,50809,11.34,8145,15.81,1995
LA,natural resources,5693,0.15,11964103,0.13,5242,0.16,1027,0,11411073,0.14,553030,0,80282,0,1995
LA,water transport and terminals,2659,4.68,4492869,3.07,2644,4.73,115,87.17,4473321,3.08,19548,44.86,3296,39.96,1995
LA,electric power,567,4.22,1280134,3.53,558,4.29,17,0,1271281,3.55,8853,0,1526,0,1995
LA,gas supply,283,12.22,536318,13.59,278,12.42,54,92.57,515458,13.69,20860,87.23,3457,86.76,1995
LA,transit,330,0,703495,0,325,0,18,0,696190,0,7305,0,852,0,1995
LA,education - elementary and secondary instructional,70476,0.74,143806526,0.57,68469,0.69,14694,3.4,141176072,0.58,2630454,2.55,347080,3.88,1995
LA,education - elementary and secondary other,31496,0.81,39340773,3.45,28205,4.03,11285,4.26,35616596,3.77,3724177,5.02,570560,4.48,1995
LA,education - higher education instructional,10160,0,39084678,0,7964,0,5497,0,34602503,0,4482175,0,388537,0,1995
LA,education - higher education other,20054,0,35990734,0,15836,0,14064,0,31706905,0,4283829,0,746516,0,1995
LA,education - other,3868,0,9126721,0,3680,0,590,0,8772429,0,354292,0,32913,0,1995
LA,libraries,1841,9.01,2557858,5.44,1537,10.52,629,3.41,2257643,6.16,300215,2.71,53280,3.77,1995
LA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
LA,other and unallocable,6731,10.41,11262053,5.43,6385,11.37,550,5.86,10800941,5.66,461112,3.33,62047,6.34,1995
ME,total,66441,0.55,155046592,0.33,57710,0.41,27223,3.13,140751773,0.3,14294819,1.89,1530020,2.29,1995
ME,financial administration,2125,3.86,4486334,3.24,1896,3.61,1666,12.84,4047399,3.03,438935,17.86,43888,19.21,1995
ME,other government administration,1482,7.66,3466532,4.26,1158,6.74,1354,22.09,2835377,3.75,631155,16.19,59978,20.64,1995
ME,judicial and legal,691,3.76,1918345,1.6,644,3.33,103,11.97,1827914,1.65,90431,6.03,8199,10.34,1995
ME,police protection - officers,2155,2.31,5990232,1.39,2002,1.86,464,12.38,5808071,1.38,182161,12.55,26979,12.95,1995
ME,police protection - other,663,4.12,1194662,2.79,538,4.49,448,5.76,1044347,2.97,150315,8.19,21370,7.37,1995
ME,fire protection - firefighters,1498,7.39,3753428,2.86,1162,0.84,2415,23.03,3376619,0.51,376809,28.09,60505,32.2,1995
ME,fire protection - other,65,9.99,121010,5.12,56,11.6,61,9.73,107878,5.54,13132,12.34,1602,12.6,1995
ME,corrections,1818,2.76,4203589,1.25,1684,1.84,176,20.35,4082215,1.15,121374,19.33,23769,17.28,1995
ME,streets and highways,4351,2.04,9912913,1.47,4072,1.76,484,11.73,9438024,1.4,474889,12.97,48692,12.57,1995
ME,air transportation,261,0,474454,0,188,0,100,0,392191,0,82263,0,12768,0,1995
ME,water transport and terminals,115,0,214845,0.68,97,0,44,7.81,190657,0.44,24188,4.94,3416,4.66,1995
ME,public welfare,2181,0.07,5159085,0,2095,0,166,3.62,4985395,0,173690,0.1,15106,0.14,1995
ME,health,1246,0.52,3182870,0.47,1152,0.45,383,5.67,2977566,0.38,205304,4.78,17919,5.26,1995
ME,hospitals,2524,0.07,5881809,0.08,2212,0.08,495,0,5314759,0.09,567050,0,54954,0,1995
ME,social insurance administration,589,0,1347593,0,584,0,8,0,1338231,0,9362,0,821,0,1995
ME,solid waste management,497,8.3,872411,6.01,366,6.96,359,19.95,717723,5.96,154688,19.66,23945,19.58,1995
ME,sewerage,554,6.91,1322802,4.34,516,6.56,101,21.14,1267013,4.46,55789,17.82,6105,21.83,1995
ME,parks and recreation,739,1.23,1358558,1.18,513,1.4,664,1.71,1056156,1.21,302402,3.24,40339,2.11,1995
ME,housing and community development,435,1.53,922160,1.87,402,1.77,57,8.29,879484,1.92,42676,8.82,5411,7.94,1995
ME,natural resources,1376,2.24,3691156,1.48,1284,2.39,307,19.2,3369254,1.61,321902,1.55,16491,4.43,1995
ME,water transport and terminals,657,2.28,1621715,1.47,631,1.79,96,16.98,1565998,1.39,55717,17.18,6650,23.76,1995
ME,electric power,19,0,52426,0,18,0,2,0,51492,0,934,0,156,0,1995
ME,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
ME,transit,92,0,258425,0,69,0,28,0,214415,0,44010,0,4106,0,1995
ME,education - elementary and secondary instructional,22976,0.35,56313886,0.34,20832,0.36,6097,1.69,52525566,0.33,3788320,2.35,367446,2.36,1995
ME,education - elementary and secondary other,8183,0.89,14174513,1.39,6297,1.5,3947,4.94,11315032,1.38,2859481,4.21,319568,4,1995
ME,education - higher education instructional,1244,0,4819627,0,1109,0,330,0,4458783,0,360844,0,23987,0,1995
ME,education - higher education other,4340,0,9514669,0,2971,0,5382,0,7411987,0,2102682,0,242458,0,1995
ME,education - other,1100,0,3028963,0,1033,0,241,0,2880089,0,148874,0,11706,0,1995
ME,libraries,316,4.05,587419,3.16,188,3.89,368,8.52,405844,3.44,181575,6.74,24129,8.82,1995
ME,liquor stores,115,0,249330,0,110,0,9,0,241937,0,7393,0,890,0,1995
ME,other and unallocable,2034,4.4,4950831,3.22,1831,4.07,868,15.42,4624357,3.33,326474,12.9,36667,12.86,1995
MD,total,252816,0.87,740149777,0.76,221032,0.94,64512,0.8,675609296,0.83,64540481,0.32,5565442,0.43,1995
MD,financial administration,6003,1.17,17207001,0.91,5833,1.13,293,17.38,16856618,0.89,350383,13.5,33627,12.8,1995
MD,other government administration,3553,2.55,10341394,2.07,3286,2.45,721,9.74,9695326,2.16,646068,6.42,46042,4.93,1995
MD,judicial and legal,6158,0.57,17146839,0.48,5655,0.59,704,0.74,16095846,0.51,1050993,0.52,88453,0.41,1995
MD,police protection - officers,12671,3.65,42073100,3.62,12588,3.67,185,0,41900581,3.63,172519,0,14764,0,1995
MD,police protection - other,3057,5.85,6764056,4.38,2481,6.61,1113,3.03,6034423,4.89,729633,3.16,98923,3.5,1995
MD,fire protection - firefighters,5661,3,21576459,2.73,5555,3.03,196,28.53,21419343,2.75,157116,11.85,18797,11.84,1995
MD,fire protection - other,391,2.91,1118632,2.45,362,3.14,54,5.86,1042222,2.63,76410,1.36,5274,3.23,1995
MD,corrections,13125,0.62,35222884,0.43,12630,0.63,575,0.71,34241597,0.45,981287,0.24,87265,0.49,1995
MD,streets and highways,9666,1.64,23743455,1.56,9599,1.65,133,10.34,23644301,1.57,99154,4.23,11852,4.67,1995
MD,air transportation,461,0,1135395,0,456,0,9,0,1129303,0,6092,0,958,0,1995
MD,water transport and terminals,390,2.32,1143545,1.47,384,1.35,10,80.63,1136076,1.41,7469,69.73,892,68.78,1995
MD,public welfare,10186,0.09,22762133,0.06,8626,0.05,1981,1.05,19839442,0.04,2922691,0.33,270981,0.36,1995
MD,health,9667,0.48,26000266,0.47,8271,0.56,2004,0.08,22798252,0.53,3202014,0.01,245014,0,1995
MD,hospitals,6911,0,16824073,0,6596,0,581,0,16256343,0,567730,0,56023,0,1995
MD,social insurance administration,890,0,2282904,0,727,0,197,0,1953412,0,329492,0,28824,0,1995
MD,solid waste management,2144,7.52,3962135,6.89,2058,7.59,130,16.48,3849455,7.08,112680,13.47,13545,15.62,1995
MD,sewerage,4367,2.71,12595918,2.2,4340,2.71,41,32.03,12549099,2.2,46819,24.83,3833,37.99,1995
MD,parks and recreation,7117,1.66,14320867,1.75,5599,1.23,3578,2.19,12585700,1.9,1735167,4.27,262968,3.72,1995
MD,housing and community development,3388,10.01,8717388,10.19,3262,9.54,199,28.33,8333617,10.6,383771,25.09,22009,26.94,1995
MD,natural resources,2417,0.44,6824276,0.26,2084,0.39,474,0.67,6135807,0.28,688469,0.34,58797,0.44,1995
MD,water transport and terminals,1723,4.37,5324131,3.76,1717,4.39,13,0,5305137,3.78,18994,0,1180,0,1995
MD,electric power,36,0,113581,0,35,0,1,0,112917,0,664,0,133,0,1995
MD,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
MD,transit,2979,1.89,9664934,1.34,2731,1.78,391,2.4,9192101,1.39,472833,3.64,43794,3.01,1995
MD,education - elementary and secondary instructional,66811,1.76,241398067,1.59,59629,1.9,12457,1.91,229110322,1.68,12287745,0.62,1262709,0.74,1995
MD,education - elementary and secondary other,29208,1.67,58849424,1.2,24166,1.83,8288,2.22,51763024,1.36,7086400,0.69,884733,0.95,1995
MD,education - higher education instructional,9854,0,43461523,0,6060,0,11375,0,29590989,0,13870534,0,663510,0,1995
MD,education - higher education other,16731,0,44123414,0,10988,0,15132,0,31055555,0,13067859,0,1005594,0,1995
MD,education - other,2038,0,6056548,0,1920,0,215,0,5751293,0,305255,0,20929,0,1995
