state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
IL,electric power,1056,0.86,3456774,3.12,1048,1.03,35,30.78,3440504,3.13,16270,39.26,1551,51.77,1994
IL,gas supply,67,0,141118,0,66,0,2,0,140433,0,685,0,111,0,1994
IL,transit,16720,0.04,52358322,0.02,15784,0.03,1479,0.28,50542682,0.02,1815640,0.11,165409,0.31,1994
IL,education - elementary and secondary instructional,159069,0.94,472814463,0.97,149188,0.94,26075,3.67,453549342,0.96,19265121,7.83,1680552,4.66,1994
IL,education - elementary and secondary other,55091,1.08,112876903,1.87,43716,2.09,29154,3.07,96267274,2.09,16609629,3.8,1956681,3.62,1994
IL,education - higher education instructional,23748,0,85080827,0,16870,0,24494,0,66140397,0,18940430,0,1169938,0,1994
IL,education - higher education other,43819,0,96211307,0,30535,0,40169,0,76984736,0,19226571,0,2259243,0,1994
IL,education - other,2917,0,8463926,0,2884,0,60,0,8382910,0,81016,0,5672,0,1994
IL,libraries,9550,1.55,13498336,2.02,7132,1.1,5567,6.68,10298852,1.93,3199484,5.85,413666,6.03,1994
IL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
IL,other and unallocable,15618,6.53,40854270,4.44,13034,3.82,8047,19.73,36581813,3.01,4272457,33.73,450165,32.08,1994
IN,total,300644,0.26,713583034,0.25,258860,0.35,98946,1.01,633490731,0.27,80092303,0.53,7259951,0.73,1994
IN,financial administration,6676,1.57,13559377,1.44,6320,1.28,2025,18.84,12860749,1.34,698628,13.27,71007,14.16,1994
IN,other government administration,5292,2.2,11654956,2.6,4827,2.1,4884,12.71,8258642,3.38,3396314,3.49,90293,8.13,1994
IN,judicial and legal,5859,0.74,11931422,0.44,5442,0.77,964,6.72,11081083,0.45,850339,2.01,72653,3.2,1994
IN,police protection - officers,9962,1.11,25499345,1.07,9879,1.1,284,26.65,25364121,1.07,135224,21.19,21706,23.74,1994
IN,police protection - other,3728,2.79,6127890,2.43,3270,2.58,1498,5.98,5463342,2.63,664548,6.14,84894,8,1994
IN,fire protection - firefighters,5471,0.97,14187558,1.13,5308,1.04,2065,4.94,13980432,1.13,207126,9.32,28451,9.36,1994
IN,fire protection - other,226,2.56,418046,2.83,210,2.73,42,26.61,395764,2.39,22282,31.85,3156,27.17,1994
IN,corrections,9698,1.18,19811243,0.75,9434,1.1,567,5.22,19505007,0.75,306236,4.31,44089,3.7,1994
IN,streets and highways,11386,1.66,21658460,1.57,11163,1.65,359,6.31,21356355,1.6,302105,5.78,38564,7.17,1994
IN,air transportation,437,0.31,944197,0.25,401,0.33,55,2.13,896331,0.25,47866,1.26,6591,1.47,1994
IN,water transport and terminals,35,0,98191,0,34,0,2,0,95795,0,2396,0,204,0,1994
IN,public welfare,6711,0.44,11200787,0.34,6504,0.48,489,11.5,10893807,0.24,306980,9.23,40702,11.43,1994
IN,health,4408,1.41,8480746,1.26,4159,1.28,740,5.91,8173394,1.28,307352,6.2,42118,5.95,1994
IN,hospitals,33526,0.23,79200507,0.67,28165,0.25,8994,0.97,64700312,0.79,14500195,0.97,925820,1.18,1994
IN,social insurance administration,1698,0,3332643,0,1620,0,143,0,3232766,0,99877,0,12925,0,1994
IN,solid waste management,1569,5.61,2741345,8.82,1477,5.97,206,7.58,2624854,9.21,116491,10.15,16086,11.14,1994
IN,sewerage,3055,3.71,6006248,2.91,2917,3.22,203,26.88,5877244,2.91,129004,26.03,19707,31.46,1994
IN,parks and recreation,3333,1.09,5652212,1.32,2364,1.33,2664,8,4468304,1.27,1183908,4.11,172548,2.94,1994
IN,housing and community development,1710,1.01,3456080,0.71,1608,0.96,279,36.45,3310294,0.68,145786,6.37,17560,5.15,1994
IN,natural resources,3476,2.15,7020231,1.48,2699,2.57,1202,0.69,5786849,1.66,1233382,3.13,129525,2.92,1994
IN,water transport and terminals,2048,4.39,4352854,4.48,1993,4.46,142,22.54,4270990,4.56,81864,12.16,10365,14.28,1994
IN,electric power,704,4.31,1704362,4.88,698,4.37,18,12.24,1695445,4.9,8917,13.73,1206,15.71,1994
IN,gas supply,1241,6.9,3516648,3.99,1215,7.05,50,0,3460417,4.05,56231,0,4616,0,1994
IN,transit,1371,0.81,3345847,0.62,1278,0.9,163,1.36,3197811,0.65,148036,0.43,16568,0.51,1994
IN,education - elementary and secondary instructional,80382,0.43,223197029,0.42,74285,0.47,14014,2.34,214602235,0.43,8594794,1.82,1038521,2.06,1994
IN,education - elementary and secondary other,39361,1.04,63562875,1.74,31009,2.17,17059,2.51,51122506,2.08,12440369,2.56,1415769,2.82,1994
IN,education - higher education instructional,17762,0.02,57885267,0.01,8986,0.04,13106,0,41105615,0.02,16779652,0,1549484,0,1994
IN,education - higher education other,24808,0,78291056,0,19176,0,21470,0,64139624,0,14151432,0,990369,0,1994
IN,education - other,4813,0,8545660,0,4137,0,1346,0,7279236,0,1266424,0,119598,0,1994
IN,libraries,3725,3.46,5359845,3.25,2480,2.18,2602,8.58,3952392,3.22,1407453,8.44,206223,8.66,1994
IN,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
IN,other and unallocable,6173,4.58,10840107,3.71,5802,4.47,1311,24.94,10339015,3.83,501092,13.74,68633,12.18,1994
IA,total,163852,0.7,391991875,0.56,135105,0.8,73289,1.97,338751376,0.63,53240499,1.15,5099817,1.43,1994
IA,financial administration,3625,1.17,8159573,1.09,3408,1.06,565,16.02,7792307,1.04,367266,10.01,41327,10.39,1994
IA,other government administration,2318,4.18,5861585,2.79,2065,4.54,3942,20.96,5110392,2.77,751193,10.97,59432,11.58,1994
IA,judicial and legal,2863,1,8201659,0.74,2553,1.1,484,4.14,7532303,0.73,669356,3.89,53736,2.72,1994
IA,police protection - officers,4612,2.08,13292793,1.24,4568,1.93,267,23.59,13207310,1.24,85483,21.36,11126,21.95,1994
IA,police protection - other,1558,2.5,3119245,2.88,1353,2.71,559,3.9,2817249,3.15,301996,4.79,36038,5.14,1994
IA,fire protection - firefighters,1609,0.66,4574520,0.32,1561,0.26,1284,39.18,4499878,0.14,74642,17.88,10945,17.5,1994
IA,fire protection - other,64,4.39,126681,1.74,53,4.81,21,14.56,112338,1.68,14343,7.96,1723,6.92,1994
IA,corrections,2963,1,7468465,0.51,2798,0.82,297,9.38,7164362,0.48,304103,5.19,28513,6.98,1994
IA,streets and highways,7928,1.42,18329589,1.14,7645,1.32,501,13.09,17939190,1.15,390399,8.53,50504,10.07,1994
IA,air transportation,158,0,380634,0.44,147,0,26,12.97,363540,0,17094,9.82,2151,6.44,1994
IA,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
IA,public welfare,4837,1.15,10699294,0.6,4404,0.88,864,10.01,10016431,0.57,682863,4.4,76655,6.83,1994
IA,health,2092,14.21,4169673,10.94,1563,13.97,1062,12.24,3400864,13,768809,14.72,91315,15.34,1994
IA,hospitals,16639,2.91,38793131,2.04,12836,3.05,5978,3.05,30451489,2.52,8341642,2.38,671089,3.13,1994
IA,social insurance administration,315,0,918102,0,315,0,0,0,918102,0,0,0,0,0,1994
IA,solid waste management,681,3.47,1470896,2.39,611,2.98,166,19.79,1357924,2.13,112972,17.8,14237,22.22,1994
IA,sewerage,1144,4.34,2731115,2.56,1124,4.47,106,50.82,2694588,2.57,36527,30.5,4925,31.79,1994
IA,parks and recreation,2328,2.58,4263588,1.64,1498,2.62,2407,4.45,3289371,1.87,974217,3.46,146607,3.73,1994
IA,housing and community development,448,1.32,1058564,0.96,396,1.17,90,3.42,987825,1,70739,3.65,9054,4.62,1994
IA,natural resources,3120,1.72,8102259,1.08,2298,2.29,1550,0.82,6122848,1.43,1979411,0.48,146435,1.02,1994
IA,water transport and terminals,1217,5.95,2989940,4.01,1186,5.33,349,37.41,2881995,3.98,107945,32.51,13778,34.42,1994
IA,electric power,1150,11.57,2977007,7.25,1107,11.16,203,46.23,2922594,7.35,54413,33.99,8250,37.78,1994
IA,gas supply,67,28.11,158367,19.75,64,29.43,5,0,154179,20.29,4188,0,553,0,1994
IA,transit,693,0.39,1411368,0.19,460,0,375,1.18,1061222,0,350146,0.78,41144,0.79,1994
IA,education - elementary and secondary instructional,46682,1.56,111275447,1.43,42366,1.58,10421,4.19,104481852,1.5,6793595,4.51,755488,5.24,1994
IA,education - elementary and secondary other,19761,2.12,32237193,2.46,13543,3.57,13486,4.29,23827339,2.92,8409854,4.54,1090828,4.55,1994
IA,education - higher education instructional,8585,0,38554265,0,6018,0,6976,0,28951074,0,9603191,0,452946,0,1994
IA,education - higher education other,18785,0,42309578,0,12619,0,15887,0,31895175,0,10414403,0,1089508,0,1994
IA,education - other,1135,0,3165352,0,1100,0,77,0,3100537,0,64815,0,5846,0,1994
IA,libraries,1247,4.45,2175070,2.44,791,5.65,1193,7.36,1575316,2.73,599754,5.16,83289,6.16,1994
IA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
IA,other and unallocable,5228,2.84,13016922,1.6,4655,2.27,4148,26.7,12121782,1.57,895140,9.63,102375,11.15,1994
KS,total,168324,0.46,370175372,0.37,148994,0.54,59577,2.07,340484851,0.36,29690521,1.91,3455376,1.99,1994
KS,financial administration,5344,1.63,10509109,1.23,5151,1.62,1657,12.39,10166990,1.24,342119,8.56,41313,9.46,1994
KS,other government administration,2518,3.85,5567108,2.08,2358,3.62,4587,14.96,5074638,2,492470,11.33,47972,8.62,1994
KS,judicial and legal,3129,0.86,7410788,0.58,2912,0.76,723,9.28,6978108,0.51,432680,5.54,39693,6.73,1994
KS,police protection - officers,5306,1.67,14299282,1.17,5233,1.63,312,18.29,14191168,1.17,108114,20.26,16086,18.14,1994
KS,police protection - other,2061,1.45,3796872,0.95,1880,1.41,490,9.17,3590867,0.91,206005,7.58,31775,7.67,1994
KS,fire protection - firefighters,2460,3.54,6646618,1.58,2261,2.16,1431,21.56,6436549,1.13,210069,36.08,33715,37.43,1994
KS,fire protection - other,57,0,124703,0,52,0,45,0,118456,0,6247,0,783,0,1994
KS,corrections,5335,1.74,11408014,1.11,5168,1.57,310,8.15,11195553,1.13,212461,6,28948,11.13,1994
KS,streets and highways,9093,1.41,18892975,1.09,8650,1.31,894,15.03,18262293,1.07,630682,10.06,84160,9.8,1994
KS,air transportation,217,0,506543,0.03,209,0,17,0,494193,0.03,12350,0,1627,0,1994
KS,water transport and terminals,11,0,26553,0,11,0,0,0,26553,0,0,0,0,0,1994
KS,public welfare,2527,1.49,5308692,0.58,2236,1.03,370,11.44,4860790,0.5,447902,4.15,51265,7.01,1994
KS,health,4093,2.77,9358775,1,3527,1.93,1296,12.71,8593335,0.89,765440,7.01,99685,13.37,1994
KS,hospitals,13818,0.72,27931365,0.72,11785,0.82,3823,2.05,24051185,0.77,3880180,1.91,359097,1.95,1994
KS,social insurance administration,109,0,242321,0,103,0,15,0,232161,0,10160,0,1088,0,1994
KS,solid waste management,850,3.28,1499692,2.6,792,2.85,100,18.05,1439304,2.6,60388,18,10257,20.14,1994
KS,sewerage,1216,8.68,2659549,5.72,1196,8.82,108,46.81,2614002,5.81,45547,26.09,5603,32.38,1994
KS,parks and recreation,2551,1.33,5146906,0.91,2025,1.21,1642,4.73,4452650,0.96,694256,2.84,96617,3.87,1994
KS,housing and community development,632,7.11,1120523,6.77,527,0.75,300,17.33,950112,1.25,170411,43.96,21093,44.18,1994
KS,natural resources,2208,1.76,5533288,0.43,1856,0.43,847,5.4,4862447,0.44,670841,1.5,61688,6.63,1994
KS,water transport and terminals,1876,3.61,4123317,2.9,1736,4.61,525,39.53,3927278,2.81,196039,23.59,23136,28.73,1994
KS,electric power,1881,8.08,6100158,4.13,1838,7.16,246,82.55,6060427,4.13,39731,69.84,6219,72.01,1994
KS,gas supply,53,17.97,120601,19.08,53,17.97,0,0,120601,19.08,0,0,0,0,1994
KS,transit,203,0,410060,0,201,0,11,0,406382,0,3678,0,406,0,1994
KS,education - elementary and secondary instructional,47388,1.01,117195114,0.68,43948,1.05,10171,4.28,111397507,0.67,5797607,4.97,595803,5.34,1994
KS,education - elementary and secondary other,20915,1.22,34748077,2.44,16687,2.54,9709,4.39,29018101,2.7,5729976,5.64,745455,6.02,1994
KS,education - higher education instructional,7191,0,25436327,0,5845,0,5048,0,22226360,0,3209967,0,237766,0,1994
KS,education - higher education other,18956,0,30234498,0,15488,0,11382,0,26451201,0,3783297,0,612666,0,1994
KS,education - other,730,0,1763377,0,660,0,116,0,1681602,0,81775,0,12456,0,1994
KS,libraries,806,0.95,1523195,1.57,478,1.48,714,6.89,890303,1.22,632892,3.37,64528,5.07,1994
KS,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
KS,other and unallocable,4790,4.17,10530972,2.14,4128,2.93,2688,23.43,9713735,1.74,817237,18.26,124476,15.67,1994
KY,total,200931,0.4,431180138,0.45,182928,0.54,47898,1.56,403125245,0.47,28054893,1.07,3092808,1.53,1994
KY,financial administration,4665,1.43,9175810,1.36,4542,1.4,349,16.58,8984949,1.38,190861,6.3,21681,5.62,1994
KY,other government administration,3005,2.86,6803747,2.7,2843,2.83,1263,14.1,6437807,2.84,365940,5.75,30395,5.45,1994
KY,judicial and legal,4617,0.7,9772460,0.4,3976,0.38,931,3.02,8853189,0.25,919271,3.48,108464,4.8,1994
KY,police protection - officers,5578,1.89,13200818,1.46,5474,1.86,247,9.71,13022730,1.48,178088,10.84,18602,10.64,1994
KY,police protection - other,2031,2.06,3591352,1.14,1824,1.97,594,4.06,3311287,1.15,280065,5.28,35743,4.48,1994
KY,fire protection - firefighters,2533,1.22,5656142,1.09,2435,1.27,553,12.98,5535319,1.07,120823,12.67,16710,12.18,1994
KY,fire protection - other,164,1.35,317380,1.42,159,1.39,17,0,310659,1.45,6721,0,867,0,1994
KY,corrections,7031,0.71,13350382,0.59,6794,0.67,3443,1.75,12920388,0.57,429994,6.66,41143,11.28,1994
KY,streets and highways,8461,1.35,16395047,1.15,8250,1.32,387,14.29,16092676,1.15,302371,11.22,36138,11.74,1994
KY,air transportation,525,0,1365700,0,507,0,48,0,1339889,0,25811,0,3376,0,1994
KY,water transport and terminals,36,0,82251,0,35,0,2,0,81205,0,1046,0,223,0,1994
KY,public welfare,5193,0.27,10079515,0.23,4943,0.28,374,0,9770360,0.24,309155,0,42320,0,1994
KY,health,6293,1.37,12831607,0.67,5931,0.98,773,9.84,12267648,0.59,563959,8.44,63445,11.12,1994
KY,hospitals,9264,4.51,19835078,2.95,7923,5.05,1686,3.21,17354019,3.36,2481059,1.93,235024,3.47,1994
KY,social insurance administration,1388,0,3015770,0,1303,0,98,0,2884652,0,131118,0,14006,0,1994
KY,solid waste management,1677,3.42,2689021,1.4,1604,1.75,139,72.02,2637511,1.17,51510,41.76,9191,51.5,1994
KY,sewerage,1749,2.78,4058157,1.95,1735,2.78,20,0,4043848,1.96,14309,0,2045,0,1994
KY,parks and recreation,3546,0.58,4667489,0.34,3127,0.19,775,3.06,4185302,0.16,482187,2.98,72928,5.18,1994
KY,housing and community development,1132,1.52,2281931,1.41,1064,1.53,120,3.46,2188725,1.46,93206,3.99,11775,3.9,1994
KY,natural resources,3620,0.87,7678936,0.27,3133,0.14,1025,5.2,6853430,0.11,825506,2.32,87842,4.57,1994
KY,water transport and terminals,2471,5.72,5002644,4.35,2303,4.62,380,51.39,4823716,4.11,178928,50.05,24340,54.3,1994
KY,electric power,651,2.47,1796823,1.02,644,2.49,20,0,1788469,1.03,8354,0,1166,0,1994
KY,gas supply,137,9.68,248718,9.18,133,9.24,8,47.56,241312,9.21,7406,71.24,796,52.82,1994
KY,transit,839,0,2052175,0,780,0,79,0,1965140,0,87035,0,10219,0,1994
KY,education - elementary and secondary instructional,58356,0.99,148600429,1.19,56489,1.02,5909,6.56,145631455,1.21,2968974,5.56,316272,7.05,1994
KY,education - elementary and secondary other,29184,1.29,38012368,2.52,26342,2.65,7547,6.17,34840783,2.72,3171585,4.66,486237,6.31,1994
KY,education - higher education instructional,7658,0,30082586,0,6201,0,4779,0,25449050,0,4633536,0,253081,0,1994
KY,education - higher education other,17866,0,34529705,0,12210,0,13445,0,26974850,0,7554855,0,968554,0,1994
KY,education - other,4021,0,9811950,0,3685,0,912,0,9206870,0,605080,0,55376,0,1994
KY,libraries,1103,1.87,1816810,1.98,839,5.86,673,3.06,1524823,1.05,291987,11.03,49400,12.9,1994
KY,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
KY,other and unallocable,6137,5.88,12377337,3.55,5700,5.43,1302,17.84,11603184,3.61,774153,17.23,75449,17.53,1994
LA,total,257702,0.35,501817042,0.35,239828,0.56,51008,1.83,476416723,0.36,25400319,1.5,3143493,1.78,1994
LA,financial administration,5877,3.17,11628215,1.69,5724,3.05,361,16.13,11412790,1.64,215425,28.23,25193,14.66,1994
LA,other government administration,3536,4.29,7088266,2.72,3245,4.12,1501,31.73,6545790,2.64,542476,15.64,53853,23.69,1994
LA,judicial and legal,5977,2.29,13003752,1.39,5789,2.36,511,7.76,12673611,1.41,330141,8.54,32931,5.45,1994
LA,police protection - officers,9743,2.62,20810831,2.36,9568,2.62,634,24.01,20624073,2.38,186758,9.01,33291,5.22,1994
LA,police protection - other,2908,2.73,5062104,1.71,2578,2.9,1004,7.01,4706210,1.8,355894,5.12,59278,4.52,1994
LA,fire protection - firefighters,3844,2.57,9153626,2.46,3824,2.6,132,19.93,9129069,2.46,24557,30.26,4010,33.64,1994
LA,fire protection - other,116,2.26,246482,1.34,112,2.34,10,0,243827,1.35,2655,0,557,0,1994
LA,corrections,9516,0.9,19042137,0.53,9436,1,149,8.27,18955493,0.53,86644,13.22,13891,18.41,1994
LA,streets and highways,10667,1.88,19803530,1.67,10582,1.89,163,24.79,19700203,1.68,103327,15.86,16956,19,1994
LA,air transportation,365,0,743321,0,361,0,15,0,737985,0,5336,0,899,0,1994
LA,water transport and terminals,829,0,1784121,0,796,0,59,0,1748985,0,35136,0,5603,0,1994
LA,public welfare,6694,0.06,14243854,0.03,6645,0.06,116,16.28,14185121,0.03,58733,4.13,8579,5.44,1994
LA,health,6394,0.14,14161866,0.13,6220,0.14,524,0.34,13908831,0.13,253035,0.43,30798,0.71,1994
LA,hospitals,31256,0.78,62420776,0.9,28656,1.05,4746,3.93,57027959,0.95,5392817,2.64,460035,4.07,1994
LA,social insurance administration,1198,0,2768919,0,1162,0,77,0,2737438,0,31481,0,6297,0,1994
LA,solid waste management,1451,8.83,2064407,6.02,1389,9.24,104,20.38,2002185,6.19,62222,15.03,10798,14.4,1994
LA,sewerage,2312,2.55,4115956,3.84,2270,2.58,122,41.48,4059470,3.88,56486,18.94,8154,22.03,1994
LA,parks and recreation,3356,0.94,4942488,0.83,2797,1.19,1520,0.78,4362945,0.92,579543,1.24,98825,1.18,1994
LA,housing and community development,1281,0.46,2065392,0.43,1252,0.51,60,15.28,2027821,0.4,37571,9.52,4116,21.89,1994
LA,natural resources,5814,0.12,11961285,0.12,5379,0.13,953,0,11407452,0.13,553833,0,76874,0,1994
LA,water transport and terminals,2759,3.35,4862749,2.86,2741,3.36,131,76.46,4844017,2.87,18732,31.47,3501,29.44,1994
LA,electric power,563,4.28,1156016,3.54,549,4.39,56,0,1140902,3.58,15114,0,2608,0,1994
LA,gas supply,239,14.14,455708,14.4,235,14.38,61,82.68,438609,14.65,17099,77.44,2890,76.98,1994
LA,transit,365,0,763083,0,357,0,19,0,748035,0,15048,0,1538,0,1994
LA,education - elementary and secondary instructional,69986,0.76,139704795,0.48,68007,0.78,8957,2.81,136806175,0.49,2898620,2.2,343554,3.94,1994
LA,education - elementary and secondary other,30751,1.02,39088809,3.11,27583,4.08,7138,6.45,35076441,3.35,4012368,7.91,538655,7.79,1994
LA,education - higher education instructional,10168,0,36934153,0,7877,0,4937,0,32662948,0,4271205,0,405444,0,1994
LA,education - higher education other,18032,0,29839991,0,13773,0,15087,0,25653297,0,4186694,0,753839,0,1994
LA,education - other,3855,0,8931709,0,3673,0,559,0,8597590,0,334119,0,31929,0,1994
LA,libraries,1764,8.57,2528304,5.6,1449,10.27,724,2.57,2191967,6.46,336337,2.13,55461,2.56,1994
LA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
LA,other and unallocable,6086,10.54,10440397,5.29,5799,11.35,578,7.85,10059484,5.49,380913,3.44,53136,5.89,1994
ME,total,66975,0.71,153122974,0.48,58431,0.45,26463,2.52,138770468,0.3,14352506,4.26,1495829,3.78,1994
ME,financial administration,2040,3.67,4338119,2.9,1869,3.3,1537,12.88,3942027,2.62,396092,18.1,31912,20.23,1994
ME,other government administration,1461,9.02,3415728,5.79,1122,6.94,1183,22.05,2662645,3.87,753083,22.41,65351,27.45,1994
ME,judicial and legal,751,3.85,1988248,1.73,695,3.48,110,5.54,1878554,1.81,109694,4.23,9443,7.23,1994
ME,police protection - officers,2151,2.31,6068562,1.25,2016,1.79,467,12.89,5886487,1.22,182075,12.66,23836,12.69,1994
ME,police protection - other,774,3.26,1509399,1.95,652,3.55,445,3.56,1318108,2.02,191291,6.57,21673,6.2,1994
ME,fire protection - firefighters,1309,6.46,3292207,2.69,1032,0.38,2235,17.4,2874793,0.35,417414,21.08,49716,29.46,1994
ME,fire protection - other,67,9.69,132589,4.45,50,0,70,12.51,112052,0,20537,28.7,2653,33.09,1994
ME,corrections,1804,2.03,4253611,0.98,1699,1.35,156,23.82,4157601,0.93,96010,16.58,18678,18.5,1994
ME,streets and highways,4286,2.06,9617238,1.32,4017,1.64,475,13.31,9199296,1.28,417942,11.65,43756,11.48,1994
ME,air transportation,256,0,487621,0,181,0,99,0,390079,0,97542,0,13284,0,1994
ME,water transport and terminals,107,0,216217,0.56,93,0,35,7.48,197773,0.19,18444,6.21,2687,3.92,1994
ME,public welfare,2084,0,4472219,0,2010,0,153,3.92,4315768,0,156451,0.11,13246,0.14,1994
ME,health,1258,0.5,3199280,0.36,1164,0.45,400,9.32,3037416,0.34,161864,3.2,17434,4.69,1994
ME,hospitals,2509,0.07,5571662,0.08,2179,0.08,483,0,4811688,0.09,759974,0,58067,0,1994
ME,social insurance administration,618,0,1470940,0,608,0,13,0,1451889,0,19051,0,1714,0,1994
ME,solid waste management,470,6.99,872189,5.52,371,6.84,341,19.8,715917,5.43,156272,18.22,22440,19.74,1994
ME,sewerage,548,5.08,1236213,3.6,501,4.38,108,20.22,1173495,3.65,62718,18.96,6183,20.38,1994
ME,parks and recreation,742,1.01,1342828,1.12,525,1.34,626,2.51,1049212,1.09,293616,3.35,39613,2.21,1994
ME,housing and community development,398,1.1,844549,1.81,366,1.22,52,8.36,806378,1.87,38171,6.04,5133,5.25,1994
ME,natural resources,1449,2.11,3554691,1.53,1259,2.43,461,12.78,3323833,1.63,230858,1.92,34145,1.73,1994
ME,water transport and terminals,696,2.96,1650424,1.97,662,1.87,51,33.41,1604181,1.45,46243,49.03,4655,49.54,1994
ME,electric power,23,0,54795,0,20,0,4,0,52010,0,2785,0,397,0,1994
ME,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
ME,transit,96,0,182357,0,72,0,26,0,134453,0,47904,0,4196,0,1994
ME,education - elementary and secondary instructional,23355,0.48,56640118,0.38,21458,0.53,5670,1.58,53290219,0.38,3349899,2.17,322689,2.41,1994
ME,education - elementary and secondary other,8394,0.97,13895246,1.16,6579,1.66,3965,3.5,11120494,1.24,2774752,3.06,315102,3.15,1994
ME,education - higher education instructional,1221,0,4528514,0,1100,0,289,0,4206525,0,321989,0,21438,0,1994
ME,education - higher education other,4282,0,9224504,0,2943,0,5193,0,7163016,0,2061488,0,236998,0,1994
ME,education - other,1131,0,3042565,0,1047,0,336,0,2801665,0,240900,0,14763,0,1994
ME,libraries,310,3.7,551232,3.17,185,3.95,376,8.29,361405,3.58,189827,6.18,24120,7.28,1994
ME,liquor stores,115,0,248316,0,110,0,12,0,241105,0,7211,0,868,0,1994
ME,other and unallocable,2270,10.11,5220793,8.35,1846,4.64,1092,20.59,4490384,3.42,730409,55.85,69639,46.1,1994
MD,total,250510,0.89,721545962,0.75,219485,0.97,63938,0.51,657585098,0.82,63960864,0.28,5341004,0.4,1994
MD,financial administration,6083,1.15,16702485,0.99,5921,1.17,298,16.67,16378717,0.98,323768,11.78,31731,10.65,1994
MD,other government administration,4118,4.08,12042169,3.99,3810,4.16,739,4.15,11340056,4.23,702113,3.65,52645,3.75,1994
MD,judicial and legal,6208,0.59,16784216,0.47,5706,0.61,704,1.1,15768101,0.51,1016115,0.29,88600,0.36,1994
MD,police protection - officers,12518,3.71,40927923,3.57,12424,3.74,199,0,40730551,3.58,197372,0,16488,0,1994
MD,police protection - other,2894,6.32,6014455,6,2356,7.63,1125,5.2,5253084,6.84,761371,4.86,88636,2.85,1994
MD,fire protection - firefighters,5706,3.03,20132497,2.84,5635,3.05,212,26.1,20021300,2.85,111197,17.29,11470,17.39,1994
MD,fire protection - other,378,3.01,1183894,2.25,360,3.16,30,10.55,1126541,2.36,57353,2.32,3276,5,1994
MD,corrections,12259,0.63,32680051,0.45,11850,0.62,488,0.99,31893211,0.46,786840,0.6,72052,0.78,1994
MD,streets and highways,9792,1.83,23615402,1.47,9693,1.84,123,2.57,23462635,1.48,152767,1.86,17069,2.43,1994
MD,air transportation,457,0,1129769,0,456,0,3,0,1127541,0,2228,0,215,0,1994
MD,water transport and terminals,390,2.32,1141692,1.48,384,1.35,7,74.15,1136502,1.46,5190,68.85,664,72.05,1994
MD,public welfare,9765,0.05,21350991,0.02,8344,0.06,1797,0.3,18896614,0.02,2454377,0.07,246176,0.08,1994
MD,health,9364,0.49,24745568,0.45,7945,0.58,2110,0.07,21694131,0.52,3051437,0.01,247841,0.01,1994
MD,hospitals,7003,0,16656696,0,6743,0,476,0,16182678,0,474018,0,45914,0,1994
MD,social insurance administration,691,0,1700308,0,559,0,157,0,1430337,0,269971,0,23316,0,1994
MD,solid waste management,2201,7.41,3860605,6.74,2113,7.55,123,12.96,3751500,6.93,109105,10.43,14054,12.47,1994
MD,sewerage,4383,2.45,12163511,2,4354,2.41,41,32.03,12120788,2,42723,27.21,4195,44.57,1994
MD,parks and recreation,7013,1.77,13914295,1.36,5559,1.48,3575,2.72,12080315,1.47,1833980,3.67,249328,3.52,1994
MD,housing and community development,3429,9.81,8518001,10.37,3165,9.74,402,14.28,7999014,10.98,518987,18.58,43750,14.1,1994
MD,natural resources,2660,5.61,7324419,4.52,2326,6.43,534,9.32,6604943,4.98,719476,5.64,61159,3.61,1994
MD,water transport and terminals,1609,4.35,4714047,3.9,1601,4.38,12,0,4698392,3.91,15655,0,1234,0,1994
MD,electric power,36,0,108989,0,36,0,0,0,108989,0,0,0,0,0,1994
MD,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
MD,transit,3328,1.6,11683693,0.99,3149,1.54,434,1.8,11195061,1.03,488632,1.76,31201,2.74,1994
MD,education - elementary and secondary instructional,63899,1.91,228332221,1.58,57621,2.03,11308,1.64,216789383,1.67,11542838,0.74,1100421,0.85,1994
MD,education - elementary and secondary other,29252,1.71,59179971,1.3,24090,1.93,6819,1.29,52485367,1.47,6694604,0.7,896506,0.85,1994
MD,education - higher education instructional,10505,0,46145694,0,6514,0,12568,0,31395970,0,14749724,0,628856,0,1994
MD,education - higher education other,17820,0,46293937,0,11959,0,15963,0,32927987,0,13365950,0,1029509,0,1994
