state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_march,part_time_hours_march_coefficient_of_variation_as_percent,year
IL,education - higher education instructional,25049,0,124217149,0,17237,0,29055,0,93301417,0,30915732,0,1324198,0,2004
IL,education - higher education other,53716,0,148885435,0,35726,0,39044,0,123080845,0,25804590,0,3016704,0,2004
IL,education - other,2381,0,9546549,0,2372,0,19,0,9511944,0,34605,0,1551,0,2004
IL,libraries,9277,2.88,25206949,2.19,6012,2.52,8209,4.32,19076533,2.09,6130416,4.54,570474,5.78,2004
IL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
IL,other and unallocable,12508,1.59,49191401,1.08,11867,1.36,2436,12.25,47333255,0.98,1858146,11.7,120421,14.43,2004
IN,total,329581,0.83,1005737580,0.84,284919,0.91,108270,2.55,902340963,0.85,103396617,3.52,7569654,3.68,2004
IN,financial administration,7338,2.73,19443540,1.91,6586,2.4,2325,13.31,17864812,1.57,1578728,16.5,132231,14.85,2004
IN,other government administration,6213,4.81,15592348,4.23,5567,5.1,6431,9.05,13175532,4.85,2416816,9.29,121464,8.72,2004
IN,judicial and legal,7273,1.68,22206912,1.34,6915,1.64,810,14.22,21343153,1.35,863759,5.91,61475,5.31,2004
IN,police protection - officers,12160,2.92,44907287,2.44,12034,3.08,480,48.39,44643446,2.52,263841,33.02,24876,29.84,2004
IN,police protection - other,5133,3.57,12009387,3.2,4729,3.54,1755,21.14,11105363,3.19,904024,6.88,73955,9.62,2004
IN,fire protection - firefighters,6426,3.67,23455952,2.74,6184,3.32,1731,42.96,22983142,2.66,472810,15.98,41179,21.13,2004
IN,fire protection - other,290,0,733209,0.83,257,0,111,16.53,674002,0,59207,10.29,5789,11.89,2004
IN,corrections,13498,1.59,35614692,1.31,13257,1.56,550,8.51,35177056,1.27,437636,9.1,40603,7.68,2004
IN,highways,10586,2.19,27831059,1.82,10268,2.18,577,26.08,27368321,1.87,462738,26.2,47195,25.85,2004
IN,air transportation,316,6.84,1015677,3.82,276,3.9,78,14.12,945638,2.51,70039,21.79,6359,22.86,2004
IN,water transport and terminals,32,0,166126,0,31,0,1,0,165252,0,874,0,84,0,2004
IN,public welfare,6680,0.89,16588916,0.52,6567,0.8,326,6.88,16372433,0.48,216483,7.69,18473,8.49,2004
IN,health,5346,2.79,15531035,1.55,4998,3.11,855,13.86,14694832,1.89,836203,12.71,59675,31.91,2004
IN,hospitals,28483,0.8,90756844,1.01,22578,0.75,9542,1.46,72471636,0.95,18285208,1.35,983614,1.61,2004
IN,social insurance administration,1441,0,3968575,0,1344,0,216,0,3730585,0,237990,0,16105,0,2004
IN,solid waste management,1661,5.98,4057082,4.9,1523,6.63,254,30.18,3820945,5.85,236137,40.25,24951,29.88,2004
IN,sewerage,2891,7.14,8809779,6.07,2784,7.36,559,49.2,8443165,6.14,366614,47.26,25912,45.64,2004
IN,parks and recreation,3717,3.64,9048627,3.9,3018,4.53,2094,4.27,7620625,4.73,1428002,4.84,119483,4.7,2004
IN,housing and community development,1629,0.4,4322891,1.16,1582,0,163,20.45,4195693,0.96,127198,17.91,10343,15.3,2004
IN,natural resources,3258,3.53,9957958,2.2,2891,3.98,755,7.47,9206893,2.41,751065,2.91,64721,3,2004
IN,water transport and terminals,2390,8.82,7120872,8.52,2293,8.44,409,37.87,6833383,8.42,287489,45.17,19008,37.21,2004
IN,electric power,992,12.1,3630743,9.33,980,12.25,14,309.19,3630635,9.25,108,31959.51,4646,95.3,2004
IN,gas supply,1123,2.57,4026630,1.67,1098,2.62,125,23.05,3859577,1.63,167053,2.45,4669,5.56,2004
IN,transit,1649,0,5051759,0,1537,0,191,0,4822951,0,228808,0,19713,0,2004
IN,education - elementary and secondary instructional,87652,1.99,318788011,1.59,80276,2.14,17307,8.39,300876045,1.61,17911966,11.31,1230383,13.23,2004
IN,education - elementary and secondary other,46799,3.45,96852643,5.71,36452,4.39,23223,6.98,75056625,6.78,21796018,11.33,1681574,11.27,2004
IN,education - higher education instructional,21969,0,99037238,0,14057,0,12456,0,78496472,0,20540766,0,1390629,0,2004
IN,education - higher education other,30821,0,75904559,0,25226,0,20095,0,67181070,0,8723489,0,970345,0,2004
IN,education - other,1207,0,3772693,0,1146,0,105,0,3715583,0,57110,0,10207,0,2004
IN,libraries,4950,4.54,10948669,2.76,3212,4.33,3662,4.16,8008109,3.48,2940560,6.99,294593,6.12,2004
IN,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
IN,other and unallocable,5658,5.64,14585867,4.38,5253,5.78,1070,23.96,13857989,4.42,727878,22.12,65400,22.32,2004
IA,total,184552,2.15,582239966,1.97,153147,2.5,82387,3.69,510856139,2.18,71383827,2.66,5490526,3.14,2004
IA,financial administration,3988,4.58,12891431,3.62,3790,4.76,639,15,12426484,3.74,464947,6.05,40077,14.13,2004
IA,other government administration,3360,8.68,10849800,7.08,2743,10.31,5194,13.53,8997768,8.45,1852032,8.31,131039,10.69,2004
IA,judicial and legal,3474,9.18,13959082,7.11,3193,8.46,515,13.75,13151967,6.92,807115,11.29,47852,15.9,2004
IA,police protection - officers,5654,8.35,22218164,8.1,5623,8.37,183,29.29,22096084,8.14,122080,38.32,9480,39.84,2004
IA,police protection - other,1983,3.21,5625619,2.05,1765,2.11,578,17.75,5231206,2.02,394413,11.49,35394,15.44,2004
IA,fire protection - firefighters,1865,7.49,7322383,7.9,1636,2.46,3356,37.67,6639099,2.18,683284,65.09,45919,44.29,2004
IA,fire protection - other,74,0,203934,0,60,0,36,0,173534,0,30400,0,2327,0,2004
IA,corrections,4473,1.08,15557097,0.71,4231,1.21,464,8.66,14933083,0.74,624014,6.98,42256,9.84,2004
IA,highways,9625,10.78,31507253,10.5,9550,10.87,492,41.65,31318355,10.57,188898,30.32,13514,31.94,2004
IA,air transportation,206,0,715367,0,195,0,23,0,691115,0,24252,0,2129,0,2004
IA,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
IA,public welfare,4690,12.58,14580481,11.01,4292,12.6,1005,14.95,13878924,11.25,701557,7.46,66857,11.49,2004
IA,health,3171,16.46,9203087,15.94,2613,18.97,1916,31.49,8010276,17.64,1192811,6.44,98672,7.56,2004
IA,hospitals,16868,0,55030657,0,13552,0,6303,0,45042902,0,9987755,0,581104,0,2004
IA,social insurance administration,694,0,2778854,0,691,0,6,0,2769588,0,9266,0,576,0,2004
IA,solid waste management,692,7.62,1868815,3.76,567,2.82,365,49.53,1667155,2.74,201660,26.39,19945,28.09,2004
IA,sewerage,1074,5.47,3646434,4.07,1011,5,368,44.3,3422302,3.86,224132,43.54,13536,47.32,2004
IA,parks and recreation,2603,9.74,6932861,7,1772,7.04,2858,17.38,5628693,6.09,1304168,21.36,140833,23.69,2004
IA,housing and community development,531,5.83,1876189,7.19,505,6.13,56,0,1817544,7.43,58645,0,4684,0,2004
IA,natural resources,1827,1.04,6681956,0.62,1618,1.11,526,20.64,6307040,0.72,374916,7.18,36922,7.54,2004
IA,water transport and terminals,1618,6.26,5169164,5.43,1511,6.22,619,39.9,4933443,5.31,235721,42.38,16861,50.3,2004
IA,electric power,804,0.4,2815963,2.41,796,0.4,10,92.94,2812921,2.36,3042,81.56,343,78.34,2004
IA,gas supply,92,0,307178,0,88,0,5,0,300277,0,6901,0,691,0,2004
IA,transit,779,0,1986461,0,491,0,462,0,1453915,0,532546,0,50311,0,2004
IA,education - elementary and secondary instructional,54345,2.77,157404417,1.93,48935,3.13,12838,7.14,147230755,2.09,10173662,8.78,933362,11.76,2004
IA,education - elementary and secondary other,20280,5.2,38965217,4.24,14900,5.8,12976,9.31,29109031,4.38,9856186,14,918561,13.31,2004
IA,education - higher education instructional,11078,0,56980407,0,5565,0,10190,0,38311834,0,18668573,0,970059,0,2004
IA,education - higher education other,21130,0,70195192,0,15189,0,15621,0,59960405,0,10234787,0,1044652,0,2004
IA,education - other,1196,0,4734060,0,1146,0,106,0,4590773,0,143287,0,8425,0,2004
IA,libraries,1616,5.85,3555286,2.1,830,3.45,1938,6.45,2373964,2.07,1181322,6.65,131773,9.03,2004
IA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
IA,other and unallocable,4762,5.42,16677157,3.97,4289,5.37,2739,37.67,15575702,4.03,1101455,7.04,82372,8.24,2004
KS,total,179546,0.71,528345624,0.72,159476,0.86,69383,1.54,482930586,0.79,45415038,1.56,3553639,2.37,2004
KS,financial administration,5094,1.89,14959374,1.34,4917,1.85,1658,13.05,14425170,1.36,534204,11.64,43354,12.26,2004
KS,other government administration,3352,4.5,10279213,3.2,2816,5.49,5378,10.57,8533691,4.09,1745522,10.94,107908,11.43,2004
KS,judicial and legal,3627,1.39,12055796,1.16,3434,1.46,773,6.09,11482176,1.22,573620,7.37,35780,8.4,2004
KS,police protection - officers,6169,1.59,23028584,0.96,6039,1.94,482,32.54,22540985,1.27,487599,40.69,31748,32.27,2004
KS,police protection - other,2591,5.2,6547643,3.01,2422,5.36,416,10.97,6254858,3.12,292785,7.12,30870,11.19,2004
KS,fire protection - firefighters,2884,1.33,11389977,0.79,2763,1.28,2194,12.23,11117603,0.68,272374,15.67,25270,13.92,2004
KS,fire protection - other,201,24.93,526939,12.82,139,0,180,72.56,460158,0,66781,101.12,8257,100.57,2004
KS,corrections,6097,2.23,16870900,1.75,5971,2.27,344,11.55,16619403,1.77,251497,8.51,19923,9.9,2004
KS,highways,9327,3.38,24770187,2.54,9095,3.38,1050,17.36,24179323,2.54,590864,26.88,55126,26.76,2004
KS,air transportation,224,0,670275,0,216,0,15,0,658631,0,11644,0,1259,0,2004
KS,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
KS,public welfare,3457,1.14,8586863,0.91,3286,0.97,351,8.26,8207898,0.84,378965,3.86,29848,6.7,2004
KS,health,3893,2.27,11840026,1.75,3525,2.06,1534,9.08,10798203,1.76,1041823,8.9,66875,15.24,2004
KS,hospitals,9962,0.25,27670931,0.26,8484,0.34,2779,0.53,24039151,0.34,3631780,0.34,256317,0.16,2004
KS,social insurance administration,116,0,340175,0,115,0,3,0,338069,0,2106,0,241,0,2004
KS,solid waste management,946,5.61,2200552,4.06,905,6.35,120,31.78,2130802,4.35,69750,18.57,7765,17.58,2004
KS,sewerage,1166,7.23,3688907,4.37,1143,7.37,232,43.1,3610130,4.81,78777,39.99,10339,29.04,2004
KS,parks and recreation,3001,3.56,7278452,2.28,2351,4.26,2153,6.36,6324841,2.37,953611,7.47,110367,7.16,2004
KS,housing and community development,732,0.5,1974846,0.79,645,0.79,325,10.31,1784146,0.48,190700,9.18,16369,16.62,2004
KS,natural resources,1208,2.6,3655653,2.19,1105,1.94,295,18.53,3436687,1.32,218966,29.12,16862,17.9,2004
KS,water transport and terminals,2087,7.98,6963759,5.2,1892,7.51,673,20.87,6535527,5.39,428232,25.79,33077,25.03,2004
KS,electric power,1201,4.52,4916167,2.3,1196,4.54,12,0,4902243,2.3,13924,0,933,0,2004
KS,gas supply,77,18.1,215291,14.67,77,18.1,2,0,214718,14.71,573,0,84,0,2004
KS,transit,318,0,848108,0,309,0,15,0,830022,0,18086,0,1443,0,2004
KS,education - elementary and secondary instructional,55817,1.98,166765980,2.11,51480,2.24,14323,4.06,156875790,2.21,9890190,5.23,736626,8.32,2004
KS,education - elementary and secondary other,21807,1.97,41771794,2.7,19103,1.98,8123,8.46,37183185,2.52,4588609,9,469154,9.31,2004
KS,education - higher education instructional,8403,0,43186102,0,6184,0,7174,0,34953959,0,8232143,0,387827,0,2004
KS,education - higher education other,18511,0,54526965,0,13217,0,16750,0,45073890,0,9453075,0,929124,0,2004
KS,education - other,586,0,1916331,0,565,0,64,0,1839058,0,77273,0,3882,0,2004
KS,libraries,979,3.14,2401973,3.06,675,4.67,584,6.09,1808332,3.7,593641,3.18,52730,5.37,2004
KS,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
KS,other and unallocable,5713,2.62,16497861,1.87,5407,2.53,1381,12.31,15771937,1.77,725924,9.73,64281,10.04,2004
KY,total,237217,0.75,681573360,0.77,215508,0.8,57561,2.91,635586138,0.77,45987222,2.51,3680847,2.33,2004
KY,financial administration,4794,3.48,14094878,2.16,4485,3.19,573,15.42,13550829,2.2,544049,11.05,53289,13.21,2004
KY,other government administration,4328,5.96,14862912,3.08,3803,6.39,3327,16.02,12715838,3.05,2147074,11.19,104708,12.56,2004
KY,judicial and legal,6330,1.59,20786846,1.39,5395,1.61,1448,12.95,18837654,1.02,1949192,11.97,150956,6.46,2004
KY,police protection - officers,7480,2.39,26185977,1.82,7286,1.82,369,55.69,25798726,1.88,387251,48.7,34642,55.72,2004
KY,police protection - other,2844,1.47,7787543,1.11,2508,1.33,941,8.47,7104611,0.92,682932,10.85,61832,8.22,2004
KY,fire protection - firefighters,3577,4.42,12568010,4.75,3462,4.29,913,9.42,12331481,4.82,236529,30.69,23669,32.06,2004
KY,fire protection - other,201,6.33,542948,6.31,189,6.74,73,0,517907,6.61,25041,0,2138,0,2004
KY,corrections,7737,0.8,19719068,0.57,7367,0.64,846,10.01,18770914,0.5,948154,6.31,69534,8.28,2004
KY,highways,8285,0.79,24094681,0.75,8102,0.66,308,9.06,23649307,0.7,445374,7.57,31598,10.72,2004
KY,air transportation,938,0,3231305,0,895,0,78,0,3150625,0,80680,0,7551,0,2004
KY,water transport and terminals,51,0,144742,0,47,0,4,0,139250,0,5492,0,638,0,2004
KY,public welfare,7497,0,21764895,0,7390,0,339,0,21534590,0,230305,0,18309,0,2004
KY,health,7939,0.94,21858029,1.01,7356,1,1429,10.96,20397707,0.93,1460322,10.65,99464,11.65,2004
KY,hospitals,9987,0,31014043,0,9039,0,1484,0,28150551,0,2863492,0,166530,0,2004
KY,social insurance administration,1120,0,3419524,0,1082,0,69,0,3310834,0,108690,0,6312,0,2004
KY,solid waste management,1813,3.78,3834427,4.31,1635,2.23,323,27.79,3519826,2.19,314601,48.91,30545,40.74,2004
KY,sewerage,1587,1.5,6049297,1.09,1520,1.47,84,59.42,5956207,0.94,93090,63.31,6825,86.54,2004
KY,parks and recreation,3120,1.2,6465735,0.66,2646,0.94,1000,6.63,5834861,0.9,630874,9.59,80720,9.14,2004
KY,housing and community development,992,2.39,2958005,2.24,947,2.51,102,5.07,2879375,2.3,78630,0.42,7703,0.75,2004
KY,natural resources,4115,2.74,11616440,1.92,3477,3.17,1236,13.12,10450948,2.06,1165492,10.96,101613,7.52,2004
KY,water transport and terminals,2780,4.46,8156887,5,2675,4.47,485,25.28,7796404,5,360483,26.73,23919,26.53,2004
KY,electric power,622,0,2560605,0,609,0,29,0,2533874,0,26731,0,2331,0,2004
KY,gas supply,171,0,411186,0,171,0,0,0,411186,0,0,0,0,0,2004
KY,transit,1045,0,3150220,0,910,0,180,0,2885692,0,264528,0,23588,0,2004
KY,education - elementary and secondary instructional,66452,2.56,206495147,3.03,63178,2.55,9089,11.21,199277015,2.95,7218132,11.4,533835,11.52,2004
KY,education - elementary and secondary other,39688,4.82,67753372,4.53,35568,5.36,10117,9.8,61677991,4.99,6075381,7.97,694261,5.44,2004
KY,education - higher education instructional,11199,0,54858046,0,8033,0,7262,0,45152503,0,9705543,0,537580,0,2004
KY,education - higher education other,19890,0,52047331,0,15944,0,13425,0,45775057,0,6272274,0,667334,0,2004
KY,education - other,2895,0,10660478,0,2816,0,231,0,10395764,0,264714,0,13220,0,2004
KY,libraries,1589,6.26,3458788,6.4,1155,7.51,1048,9.94,2814151,6.72,644637,13.01,67347,12.95,2004
KY,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
KY,other and unallocable,6151,2.16,19021995,1.79,5818,2.09,749,13.96,18264460,1.76,757535,13.1,58856,13.33,2004
LA,total,282311,0.54,771825929,0.54,261333,0.63,60938,4.17,725109393,0.56,46716536,1.07,3637404,1.17,2004
LA,financial administration,5781,2.68,16618667,1.99,5363,2.53,751,9.17,15924259,1.96,694408,21.73,74975,17.6,2004
LA,other government administration,4823,2.89,13763155,1.9,4267,2.19,1883,20.44,12540358,1.77,1222797,7.65,89253,10.98,2004
LA,judicial and legal,7694,5.37,21161324,3.32,7315,5.6,1106,16.31,20404711,3.52,756613,6.93,67282,12.86,2004
LA,police protection - officers,12292,0.95,35272528,1.42,12102,0.91,664,14.72,34964182,1.42,308346,30.4,35834,31.87,2004
LA,police protection - other,3854,3.95,8864553,3.44,3432,3.8,1345,5.1,8194734,3.3,669819,8.11,74260,7.47,2004
LA,fire protection - firefighters,4612,0.45,14411105,0.51,4591,0.46,267,19.61,14371164,0.51,39941,37.86,5248,42.19,2004
LA,fire protection - other,197,4.45,490901,3.03,188,4.67,6,0,486814,3.06,4087,0,335,0,2004
LA,corrections,13438,0.69,37507049,0.41,12951,0.73,792,4.88,36594549,0.4,912500,2.51,85070,1.93,2004
LA,highways,10504,1.7,27771893,0.93,10310,1.78,341,14.08,27468880,0.96,303013,7.68,32503,10.72,2004
LA,air transportation,549,0.68,1448859,0.12,535,0.02,28,6.17,1431210,0.01,17649,9.92,1850,11.9,2004
LA,water transport and terminals,703,0.72,2325007,0.22,688,0.84,35,3.31,2298165,0.23,26842,5.43,2442,5.98,2004
LA,public welfare,5561,0.14,14939007,0.13,5533,0.18,62,16.64,14886845,0.14,52162,9.47,4912,17.2,2004
LA,health,5621,0.74,17892429,0.53,5476,0.76,360,0.42,17426302,0.54,466127,0.02,25179,0.04,2004
LA,hospitals,33311,0.01,100335523,0,30517,0,6168,0.01,91600111,0,8735412,0,493246,0,2004
LA,social insurance administration,1049,0,3095744,0,960,0,130,0,2975353,0,120391,0,15702,0,2004
LA,solid waste management,980,2.1,1727301,1.63,880,2.1,184,5.08,1577568,1.73,149733,5.05,17482,5.99,2004
LA,sewerage,2219,2.19,5798742,2.11,2173,2.23,79,27.21,5727336,2.13,71406,5.4,8215,8.24,2004
LA,parks and recreation,4313,2.62,9288889,1.28,3269,2.51,2698,7.59,7831813,1.48,1457076,5.39,180659,4.9,2004
LA,housing and community development,1192,3.63,2710454,3.37,1154,3.75,89,2.48,2643430,3.42,67024,1.71,6934,1.85,2004
LA,natural resources,6088,0.68,18273424,0.58,5656,0.73,1014,0,17546149,0.6,727275,0,75834,0,2004
LA,water transport and terminals,2946,3.84,7495650,3.11,2765,3.49,572,35.2,7190252,3.02,305398,36.3,35719,44.9,2004
LA,electric power,576,2.44,1806652,1.7,568,2.48,37,0,1792523,1.71,14129,0,1507,0,2004
LA,gas supply,497,0,1145870,0.38,491,0,32,38.37,1123542,0,22328,19.47,1435,23.53,2004
LA,transit,1435,0,4305732,0,1423,0,23,0,4281406,0,24326,0,2177,0,2004
LA,education - elementary and secondary instructional,74879,1.13,211117751,1.78,71003,1.3,12168,19.71,201109487,1.76,10008264,3.72,653050,5.2,2004
LA,education - elementary and secondary other,34397,3.36,52760688,3.99,32022,3.61,6319,4.04,48003193,4.4,4757495,2.23,399892,3.24,2004
LA,education - higher education instructional,10208,0,52952940,0,8204,0,5575,0,46923139,0,6029801,0,352509,0,2004
LA,education - higher education other,19641,0,52301546,0,15841,0,15256,0,45888755,0,6412791,0,666427,0,2004
LA,education - other,3370,0,11006516,0,3132,0,765,0,10371399,0,635117,0,41520,0,2004
LA,libraries,2545,5.98,5377303,6.69,2043,7.7,1031,13.15,4621599,8.03,755704,14.74,89566,16.53,2004
LA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
LA,other and unallocable,7036,2.88,17858727,1.72,6481,3.15,1158,6.96,16910165,1.77,948562,3.59,96387,4.37,2004
ME,total,77055,1.1,224189897,0.84,65693,1.22,34194,6.48,199311257,0.82,24878640,5.92,1912169,6.91,2004
ME,financial administration,2701,6.54,7757653,5.46,2181,6.75,1552,29.01,6448601,4.61,1309052,25.15,91152,25.87,2004
ME,other government administration,2352,10.78,7143535,10.29,1698,13.3,2494,34.98,5433067,12.09,1710468,21.01,96096,24.32,2004
ME,judicial and legal,984,0.99,3573205,0.88,935,0.97,167,16.19,3389613,0.47,183592,14.18,11220,11.58,2004
ME,police protection - officers,2272,1.44,8855678,1.57,2177,1.47,397,26.12,8531139,1.38,324539,12.72,23160,15.44,2004
ME,police protection - other,776,4.41,2178086,4,658,3.95,422,17.14,1867328,3.71,310758,17.88,25037,18.96,2004
ME,fire protection - firefighters,2510,19.03,5974179,12.53,1146,7.69,5400,25.48,4017930,9.47,1956249,33.85,229306,34.41,2004
ME,fire protection - other,61,0,185570,1.37,52,0,59,69.27,169965,0,15605,16.27,1356,18.72,2004
ME,corrections,2130,1.18,6558295,0.85,2068,0.94,135,17.57,6413255,0.71,145040,8.39,10927,13.2,2004
ME,highways,4145,3.69,13186807,2.21,3949,3.11,759,25.37,12694557,1.9,492250,25.18,42278,24.36,2004
ME,air transportation,177,0,513057,0.29,133,0,63,3.5,436344,0,76713,1.91,7975,1.83,2004
ME,water transport and terminals,107,3.9,307842,3.58,98,4.26,80,71.92,283946,3.82,23896,8.25,1981,20.35,2004
ME,public welfare,2411,0.14,7126059,0.23,2278,0.15,304,18.4,6759406,0.11,366653,4,24296,5.44,2004
ME,health,1587,3.55,5515414,1.77,1411,1.56,564,20.05,5072974,1.57,442440,10.76,28886,15.56,2004
ME,hospitals,1387,0,4579433,0,1180,0,324,0,4007040,0,572393,0,34688,0,2004
ME,social insurance administration,510,0,1713344,0,484,0,43,0,1633347,0,79997,0,4596,0,2004
ME,solid waste management,654,14.08,1609287,13.92,513,19.81,561,41.27,1370610,17.87,238677,40.74,25290,39.34,2004
ME,sewerage,674,8.05,2021756,5.86,603,3.33,262,79.3,1909554,1.86,112202,101.92,4908,64.86,2004
ME,parks and recreation,919,3.13,2407974,2.01,566,3.53,1073,5.9,1701739,2.49,706235,5.3,63558,7.71,2004
ME,housing and community development,447,0,1288973,0.15,404,0,89,15.1,1217312,0,71661,2.69,7149,1.73,2004
ME,natural resources,1306,0.95,4693238,0.76,1176,1.06,274,9.58,4258205,0.84,435033,4.9,23909,4.54,2004
ME,water transport and terminals,763,13.33,2157264,8.34,612,2.95,185,31.08,2071375,2.22,85889,211.42,11580,150.53,2004
ME,electric power,32,0,93876,0,30,0,5,0,90888,0,2988,0,233,0,2004
ME,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
ME,transit,102,0,321143,0,76,0,33,0,262897,0,58246,0,4465,0,2004
ME,education - elementary and secondary instructional,27868,1.53,80002808,1.14,25626,2.1,6194,12.79,75125118,1.32,4877690,13.77,366363,15.56,2004
ME,education - elementary and secondary other,10056,2.88,21257405,2.64,8241,3.29,4640,7.66,17468835,2.89,3788570,8.44,307297,8.15,2004
ME,education - higher education instructional,1592,0,7734626,0,1405,0,671,0,6932883,0,801743,0,33029,0,2004
ME,education - higher education other,5724,0,17289798,0,3902,0,5180,0,12902030,0,4387768,0,320649,0,2004
ME,education - other,269,0,942743,0,256,0,19,0,902258,0,40485,0,2192,0,2004
ME,libraries,423,9.71,838924,7,211,12.8,386,17.12,550395,7.45,288529,14.52,27154,13.1,2004
ME,liquor stores,56,0,154683,0,56,0,0,0,154683,0,0,0,0,0,2004
ME,other and unallocable,2060,7.6,6207242,4.13,1568,6.73,1859,22.86,5233963,2.9,973279,20.7,81439,22.75,2004
MD,total,282362,1.54,1104937523,1.25,252651,1.58,68515,1.91,1012418335,1.28,92519188,0.86,5093294,1.26,2004
MD,financial administration,5847,1.84,22778427,1.29,5624,1.8,345,14.49,22136633,1.33,641794,11.39,33523,13.27,2004
MD,other government administration,4506,3.79,18358848,2.58,4055,4.21,1035,4.83,16671615,2.7,1687233,1.64,76839,2.41,2004
MD,judicial and legal,7716,1.2,27677245,0.89,7150,1.29,833,1.85,26228995,0.89,1448250,0.89,98980,0.36,2004
MD,police protection - officers,11917,1.42,57900517,0.91,11891,1.42,43,0,57824924,0.91,75593,0,4525,0,2004
MD,police protection - other,4695,0,17410048,0.11,3994,0,1509,3.31,15982526,0,1427522,1.32,118106,1.86,2004
MD,fire protection - firefighters,5425,1.28,26769923,0.74,5387,1,128,66.05,26668533,0.59,101390,39.03,6714,43.16,2004
MD,fire protection - other,510,0,2210854,0,476,0,85,0,2105063,0,105791,0,5810,0,2004
MD,corrections,15150,1.37,51371444,0.94,14846,1.4,391,3.93,50582852,0.92,788592,1.84,53616,0.85,2004
MD,highways,9399,2.71,32965698,1.95,9352,2.72,78,0,32826926,1.96,138772,0,8140,0,2004
MD,air transportation,541,0,2230918,0,539,0,5,0,2226429,0,4489,0,513,0,2004
MD,water transport and terminals,295,0,1364921,0,293,0,4,0,1359019,0,5902,0,361,0,2004
MD,public welfare,10143,0,33540221,0,9238,0,1565,0,31164736,0,2375485,0,153464,0,2004
MD,health,11192,0.41,40276665,0.29,9936,0.23,1888,4.89,36865163,0.19,3411502,1.3,218021,1.83,2004
MD,hospitals,5208,0,17465645,0,4923,0,589,0,16631655,0,833990,0,50195,0,2004
MD,social insurance administration,1116,0,4045565,0,989,0,163,0,3695791,0,349774,0,22392,0,2004
MD,solid waste management,2123,6.72,5897576,5.57,2003,6.06,207,25.99,5687026,5.27,210550,19.27,21100,20.95,2004
MD,sewerage,3157,2.89,11670274,2.12,3137,2.76,76,70.8,11592191,1.94,78083,43.57,4004,46.65,2004
MD,parks and recreation,6393,1.2,19593047,0.93,4781,0.64,4486,3.51,16614108,0.56,2978939,3.06,281274,3.18,2004
MD,housing and community development,2530,3.8,8797320,3.29,2401,3.06,184,20.85,8425275,2.98,372045,14.97,20031,17.72,2004
MD,natural resources,2537,3.93,10378770,3,2466,3.49,131,11.96,10144864,2.97,233906,6.65,11275,17.79,2004
MD,water transport and terminals,2310,3.24,8325015,2.98,2298,3.25,96,56.71,8227971,2.67,97044,35.77,6054,43.13,2004
MD,electric power,109,0,479074,0,109,0,0,0,479074,0,0,0,0,0,2004
MD,gas supply,21,0,69614,0,21,0,0,0,69614,0,0,0,0,0,2004
MD,transit,3205,0,12677789,0,2860,0,520,0,11829925,0,847864,0,60403,0,2004
MD,education - elementary and secondary instructional,78552,2.67,359767439,2.26,72418,2.71,17498,3.47,331272563,2.36,28494876,1.15,1033576,2.07,2004
MD,education - elementary and secondary other,33132,2.27,95391795,1.75,27481,2.41,12011,1.28,80552105,1.95,14839690,0.67,950145,1.5,2004
MD,education - higher education instructional,14655,0,83951810,0,11229,0,9748,0,68463163,0,15488647,0,598165,0,2004
MD,education - higher education other,21873,0,69368291,0,16547,0,11060,0,57964143,0,11404148,0,929882,0,2004
MD,education - other,2055,0,8135892,0,1890,0,245,0,7549333,0,586559,0,28951,0,2004
MD,libraries,3210,2.63,8344304,2.64,2402,2.56,2025,3.42,6938692,2.56,1405612,3.07,137993,3.18,2004
MD,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
MD,other and unallocable,12840,1.74,45722574,1.29,11915,1.81,1567,0.98,43637428,1.31,2085146,0.79,159242,0.91,2004
MA,total,323067,1.62,1288333097,1.68,290006,1.56,94611,5.06,1188576270,1.68,99756827,3.23,5528763,3.87,2004
MA,financial administration,9673,4.64,38214124,3.84,8507,3.61,2350,30.74,33323417,2.48,4890707,22.78,200959,21.44,2004
MA,other government administration,5947,5.39,21787790,4.06,5277,5.3,2894,21.54,19016075,4.44,2771715,12.47,114748,20.13,2004
MA,judicial and legal,9185,0.09,40798941,0.08,9026,0.12,525,11.59,39502763,0.09,1296178,2.26,25256,5.16,2004
