state,government_function,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_october_pay,total_october_pay_coefficient_of_variation_as_percent,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours_october,part_time_hours_october_coefficient_of_variation_as_percent,year
IL,education - elementary and secondary other,60662,1.34,115559660,1.89,50586,1.7,26071,3.43,101991528,2.15,13568132,4.94,1663680,4.89,1993
IL,education - higher education instructional,23163,0,80837803,0,17293,0,23586,0,64337302,0,16500501,0,1001508,0,1993
IL,education - higher education other,43253,0,91399343,0,30736,0,39388,0,75037020,0,16362323,0,2129456,0,1993
IL,education - other,2984,0,8392808,0,2957,0,55,0,8320044,0,72764,0,4672,0,1993
IL,libraries,8170,16.76,14679828,13.7,5259,15.49,7150,18.82,10664948,14.03,4014880,13.55,479189,18.7,1993
IL,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
IL,other and unallocable,15092,6.96,38595546,4.59,13634,6.83,5545,13.33,36360807,4.45,2234739,11.99,245371,13.68,1993
IN,total,291306,0.37,669399696,0.47,255547,0.42,94430,1.21,608408056,0.51,60991640,0.84,6088215,0.95,1993
IN,financial administration,7827,2.32,13729842,1.91,7429,1.94,1615,24.01,13189419,1.76,540423,12.55,67484,12.36,1993
IN,other government administration,5146,3.22,8574391,2.76,4701,2.75,4656,14.98,7530078,2.44,1044313,11.29,76403,11.48,1993
IN,judicial and legal,5069,1.64,10268670,1.19,4610,1.56,857,4.66,9367812,1.17,900858,3.39,78259,5.09,1993
IN,police protection - officers,9679,1.4,23589643,1.42,9616,1.4,253,20.97,23506898,1.43,82745,24.24,10347,20.99,1993
IN,police protection - other,3564,2.03,5420453,1.98,3160,2.01,1128,7.21,4976597,1.76,443856,7.87,69352,8.57,1993
IN,fire protection - firefighters,5384,3.32,13452343,4.22,5225,3.24,1651,12.37,13299824,4.39,152519,11.73,28766,12.45,1993
IN,fire protection - other,193,6.23,334575,4.82,181,2.94,26,36.02,320803,3.54,13772,47.72,2012,41.87,1993
IN,corrections,9293,0.84,18484419,0.69,8997,0.81,599,7.45,18168742,0.68,315677,4.44,48420,5.07,1993
IN,streets and highways,10519,0.9,19038688,1.49,10337,0.94,260,10.01,18805244,1.52,233444,6.99,31449,8.5,1993
IN,air transportation,468,0.3,911889,0.25,437,0.31,56,1.8,873163,0.25,38726,0.54,5528,0.55,1993
IN,water transport and terminals,31,0,86272,0,31,0,0,0,86272,0,0,0,0,0,1993
IN,public welfare,7747,0.62,12336745,0.52,7604,0.47,359,10.41,12163348,0.34,173397,12.97,24724,13.14,1993
IN,health,4406,2.07,8295622,1.81,4141,1.84,603,14.4,7980763,1.8,314859,13.41,42746,15.96,1993
IN,hospitals,31393,0.91,70696314,0.82,27137,0.94,7768,1.26,61605248,0.77,9091066,2.06,725099,1.82,1993
IN,social insurance administration,1769,0,3346692,0,1653,0,198,0,3207425,0,139267,0,19242,0,1993
IN,solid waste management,1436,7.03,2288244,7.67,1350,6.96,141,36.64,2209355,7.74,78889,32.22,14161,35.02,1993
IN,sewerage,3327,3.82,6378791,3.76,3186,3.88,490,12.28,6162215,3.8,216576,15.9,27194,15.16,1993
IN,parks and recreation,3399,1.86,5496910,2.88,2373,1.79,2620,6.04,4311706,2.43,1185204,5.98,179055,4.8,1993
IN,housing and community development,1524,1.19,2828047,1.36,1460,1.22,137,6.83,2737150,1.34,90897,4.97,11439,5.42,1993
IN,natural resources,3484,1.46,7094436,0.91,2667,1.66,1277,1.52,5780603,0.97,1313833,1,138355,2.17,1993
IN,water transport and terminals,1889,5.14,3757126,4.23,1834,4.98,144,30.98,3685261,4.3,71865,27.37,9728,32.62,1993
IN,electric power,721,6.23,1682238,5.95,717,6.47,8,49.07,1676404,6.02,5834,50.21,655,43.98,1993
IN,gas supply,1257,4.59,3568111,2.89,1215,4.73,82,3.59,3487351,2.95,80760,2.62,7382,3.97,1993
IN,transit,1309,0.79,3103621,0.49,1247,1.48,122,3.95,2976571,0.7,127050,1.91,10675,5.21,1993
IN,education - elementary and secondary instructional,79186,0.98,215846206,1.26,73738,1.06,12271,2.96,208784357,1.3,7061849,2.45,899443,2.5,1993
IN,education - elementary and secondary other,36989,1.19,58601474,1.83,29462,1.71,16454,2.72,47917651,2.2,10683823,3.54,1238950,3.15,1993
IN,education - higher education instructional,13821,0,50031257,0,9061,0,12830,0,40188824,0,9842433,0,839823,0,1993
IN,education - higher education other,25102,0,75161100,0,19110,0,21429,0,61669669,0,13491431,0,1051629,0,1993
IN,education - other,4813,0,8383209,0,4136,0,1326,0,7190965,0,1192244,0,119719,0,1993
IN,libraries,3617,4.6,5018440,8.35,2210,4.46,3472,10.46,3456349,11.06,1562091,8.94,238674,10.55,1993
IN,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
IN,other and unallocable,6944,3.45,11593928,3.22,6522,3.45,1598,20.34,11091989,3.26,501939,12.41,71502,12.07,1993
IA,total,163627,0.79,380594361,0.69,133576,0.97,73196,2.7,325431948,0.78,55162413,1.01,5262431,1.36,1993
IA,financial administration,3819,1.87,8182571,1.51,3490,1.45,1018,20.19,7646532,1.01,536039,18.07,57517,15.14,1993
IA,other government administration,2299,3.99,5254281,2.65,2005,3.5,2988,23.71,4705676,2.47,548605,14.37,52087,19.26,1993
IA,judicial and legal,2714,0.66,7530387,0.43,2394,0.89,523,10.25,6891287,0.66,639100,4.16,56528,3.37,1993
IA,police protection - officers,4538,1.97,12657322,1.43,4424,1.58,283,36.71,12469386,1.19,187936,51.21,20309,46.02,1993
IA,police protection - other,1591,4.6,3194192,4.26,1362,4.98,588,6.74,2880792,4.53,313400,7.58,40810,7.67,1993
IA,fire protection - firefighters,1695,1.2,4635797,0.67,1595,0.68,2395,47.94,4521576,0.51,114221,16.66,17711,17.13,1993
IA,fire protection - other,42,8.5,90101,5.94,38,5.12,9,13.26,84205,2.83,5896,5.06,678,1.94,1993
IA,corrections,2822,1.19,7062636,0.72,2652,0.98,292,9.24,6744520,0.61,318116,4.82,29584,7.32,1993
IA,streets and highways,8485,1.38,18511398,1.05,8037,1.23,670,11.63,17939353,1.01,572045,6.45,78542,8.22,1993
IA,air transportation,136,3.47,325823,1.66,125,3.67,33,26.27,310314,1.72,15509,5,2026,6.95,1993
IA,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
IA,public welfare,5067,2.55,10675038,1.37,4648,2.35,823,8.45,10087588,1.21,587450,7.78,73652,9.74,1993
IA,health,1878,5.31,3485503,4.57,1411,5.16,983,9.06,2873481,4.37,612022,12.97,82386,12.28,1993
IA,hospitals,18044,1.04,39746806,0.85,13776,1.18,6588,2.95,30469189,1,9277617,2.3,749704,3.12,1993
IA,social insurance administration,315,0,918102,0,315,0,0,0,918102,0,0,0,0,0,1993
IA,solid waste management,759,3.99,1549473,2.96,667,3.69,194,20.07,1442646,2.7,106827,19.03,16343,19.61,1993
IA,sewerage,1263,4.58,2833658,3.36,1200,4.74,132,44.48,2772099,3.39,61559,23.94,8390,22.64,1993
IA,parks and recreation,2442,3.76,4239573,2.8,1509,2.14,2659,12.03,3137836,1.56,1101737,8.33,164766,7.79,1993
IA,housing and community development,426,3.93,988532,3.17,380,3.54,83,22.32,915965,2.93,72567,19.63,8176,18.06,1993
IA,natural resources,3138,5.33,7715020,2.39,2254,2.33,2369,44.32,5899669,1.53,1815351,5.29,156535,13.16,1993
IA,water transport and terminals,1372,6.06,3054268,4.44,1252,6.18,268,35.13,2930674,4.52,123594,28.24,19863,28.8,1993
IA,electric power,1237,13.31,2899226,8.4,1166,12.38,182,0,2824829,7.94,74397,0,12390,0,1993
IA,gas supply,90,19.7,218660,13.07,90,19.7,2,0,218462,13.08,198,0,48,0,1993
IA,transit,647,0,1260235,0,449,0,319,0,976869,0,283366,0,34988,0,1993
IA,education - elementary and secondary instructional,44921,2.33,104131803,2.24,40860,2.62,10198,4.73,97849423,2.32,6282380,5.15,701914,5.49,1993
IA,education - elementary and secondary other,19102,2.8,30152868,2.27,13779,4.23,12463,4.51,23111609,3.05,7041259,4.54,917333,4.66,1993
IA,education - higher education instructional,8571,0,39978427,0,6093,0,7151,0,29644588,0,10333839,0,436839,0,1993
IA,education - higher education other,18228,0,40121335,0,10749,0,16586,0,27532721,0,12588614,0,1322518,0,1993
IA,education - other,1129,0,3147591,0,1089,0,84,0,3045269,0,102322,0,6914,0,1993
IA,libraries,1277,4.87,2046134,2.96,754,5,1279,8,1449385,2.6,596749,8.18,93050,9.82,1993
IA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
IA,other and unallocable,5580,5.33,13987601,5.56,5013,5.24,2034,20.76,13137903,5.71,849698,4.63,100830,5.47,1993
KS,total,162598,0.52,353889270,0.5,145021,0.55,54498,2.08,325609513,0.52,28279757,1.56,3088276,1.8,1993
KS,financial administration,4725,2.14,8761979,1.67,4543,1.94,1228,16.69,8524380,1.51,237599,19.87,31246,21.13,1993
KS,other government administration,2455,4.89,4843077,3.27,2271,5.37,3494,19.31,4511427,3.41,331650,12.4,32229,9.72,1993
KS,judicial and legal,2989,1.15,6967714,0.77,2796,1.1,757,11.56,6561520,0.74,406194,9.94,34303,7.19,1993
KS,police protection - officers,5023,1.91,12799667,1.48,4935,1.81,274,34.96,12666361,1.4,133306,48.53,15930,38.24,1993
KS,police protection - other,1921,2.48,3373679,1.63,1765,2.49,412,9.07,3191152,1.73,182527,13,27756,15.64,1993
KS,fire protection - firefighters,2348,1.31,6197204,0.64,2262,0.72,934,21.12,6103743,0.56,93461,23.38,15143,26.71,1993
KS,fire protection - other,82,6.17,148942,4.63,74,4.85,321,82.63,140784,4.21,8158,43.94,1400,45.44,1993
KS,corrections,5115,1.63,11964660,1.08,5002,1.49,256,0,11812555,1.04,152105,0,20044,0,1993
KS,streets and highways,8816,1.68,17909118,1.55,8507,1.77,674,15.81,17499921,1.6,409197,8.75,54378,11.02,1993
KS,air transportation,209,2.08,463477,1.87,204,2.13,16,0,456278,1.87,7199,0,914,0,1993
KS,water transport and terminals,9,0,16595,0,9,0,0,0,16595,0,0,0,0,0,1993
KS,public welfare,2327,1.41,5054263,0.75,2169,1.24,317,10.07,4767626,0.64,286637,2.78,27813,5.15,1993
KS,health,3335,4.4,7472319,2.52,2926,3.7,1329,16.94,6856926,1.97,615393,12.93,69661,14.03,1993
KS,hospitals,13338,1.57,26577066,2.03,11512,1.76,3608,2.16,22275741,2.3,4301325,2,322596,2.33,1993
KS,social insurance administration,725,0,1660938,0,659,0,138,0,1525167,0,135771,0,11751,0,1993
KS,solid waste management,855,3.18,1389095,2.53,779,2.48,175,23.82,1313369,2.32,75726,21.85,13541,24.66,1993
KS,sewerage,1282,12.23,2547939,7.58,1260,12.43,97,56.44,2521124,7.66,26815,31.07,3824,36.58,1993
KS,parks and recreation,2536,1.67,4853933,1.02,2053,1.25,1466,3.32,4295725,0.83,558208,4.53,85489,5.6,1993
KS,housing and community development,635,5.62,977695,3.32,527,3.84,289,38.45,835660,2.51,142035,39.86,20451,35.92,1993
KS,natural resources,2263,1.83,5471578,1.21,1853,0.92,1063,4.99,4710666,0.61,760912,6.62,71431,10.25,1993
KS,water transport and terminals,2152,5.38,4629095,3.67,1976,4.4,738,25.35,4432201,3.09,196894,26.24,26520,29.26,1993
KS,electric power,1577,7.74,4786365,6.38,1572,7.77,10,14.91,4780795,6.39,5570,12.92,921,11.81,1993
KS,gas supply,51,11.79,118260,12.2,51,11.79,2,0,117207,12.31,1053,0,109,0,1993
KS,transit,206,3.33,379799,2.45,204,3.36,11,0,376996,2.47,2803,0,418,0,1993
KS,education - elementary and secondary instructional,46705,1.29,115419409,1.25,43564,1.29,9655,5.01,110042096,1.25,5377313,6.01,547957,6.64,1993
KS,education - elementary and secondary other,19636,1.81,32546339,1.68,15762,2.32,9107,4.28,27334975,2.02,5211364,4.23,683582,4.98,1993
KS,education - higher education instructional,7066,0,25406626,0,5687,0,5161,0,21629503,0,3777123,0,242475,0,1993
KS,education - higher education other,18646,0,29819506,0,15171,0,10684,0,25786853,0,4032653,0,613779,0,1993
KS,education - other,751,0,1668717,0,684,0,120,0,1589662,0,79055,0,11987,0,1993
KS,libraries,674,0.51,1133957,0.53,490,1.13,394,4.35,901421,0.68,232536,4.53,31980,4.36,1993
KS,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
KS,other and unallocable,4146,3.92,8530259,2.6,3754,3.53,1768,21.96,8031084,2.22,499175,14.54,68648,13.81,1993
KY,total,193775,0.74,397152461,0.61,177109,0.83,41846,1.92,372201785,0.65,24950676,1.29,2814439,1.77,1993
KY,financial administration,4515,2.64,8273195,2.09,4390,2.62,323,18.93,8094932,2.07,178263,6.53,21161,7.85,1993
KY,other government administration,3010,3.81,6265141,2.49,2831,3.91,1372,14.85,5874074,2.59,391067,6.02,30810,5.74,1993
KY,judicial and legal,4480,0.66,8924574,0.46,3797,0.59,840,4.44,8088751,0.46,835823,2.65,114087,3.31,1993
KY,police protection - officers,5510,3.81,12546191,2.56,5396,3.48,202,27.95,12396709,2.44,149482,23.74,19914,28.98,1993
KY,police protection - other,1882,2.36,3335159,1.56,1679,2.11,622,5.7,2983107,1.42,352052,6.04,35529,9.38,1993
KY,fire protection - firefighters,2472,4.18,5327344,3.18,2376,3.93,676,19.08,5219697,3.07,107647,23.91,17640,24.62,1993
KY,fire protection - other,141,0.85,278173,0.64,137,0.87,7,0,274043,0.65,4130,0,691,0,1993
KY,corrections,6867,2.31,12533498,1.67,6635,1.73,486,17.32,12160694,1.38,372804,15.49,40000,25.64,1993
KY,streets and highways,8810,2.6,16694580,2.05,8591,2.63,326,18.51,16474232,2.07,220348,15.15,37472,13.56,1993
KY,air transportation,496,0,1272146,0,470,0,42,0,1238409,0,33737,0,4566,0,1993
KY,water transport and terminals,35,0,77543,0,34,0,2,0,76671,0,872,0,168,0,1993
KY,public welfare,5229,0.26,9834507,0.23,4934,0,403,0,9455350,0,379157,0,49955,0,1993
KY,health,5842,6.65,10890959,5.57,5604,6.84,582,12.12,10493159,5.72,397800,9.59,41564,11.79,1993
KY,hospitals,9418,3.71,19267847,3.1,8124,3.59,1644,6.91,16807145,3.09,2460702,3.81,225591,5.74,1993
KY,social insurance administration,1756,0,3739224,0,1671,0,91,0,3621518,0,117706,0,14044,0,1993
KY,solid waste management,1462,7.73,2122054,8.64,1445,7.73,27,48.99,2105881,8.66,16173,37.56,2986,41.95,1993
KY,sewerage,1580,2.69,3629736,1.8,1560,2.7,39,12.07,3607119,1.82,22617,8.24,3457,9.62,1993
KY,parks and recreation,3483,1.34,4343204,1.05,3096,0.95,667,9.53,3950340,0.77,392864,6.1,66349,6.44,1993
KY,housing and community development,849,1.82,1595085,1.29,800,2.02,84,4.32,1529987,1.37,65098,6.4,8700,5.66,1993
KY,natural resources,3808,0.82,7550574,0.19,3228,0,984,7.21,6735776,0,814798,2.98,107927,3.19,1993
KY,water transport and terminals,1636,7.03,3059434,5.62,1573,7.53,291,69.57,2991796,5.48,67638,52.87,11388,58.2,1993
KY,electric power,637,5.32,1738217,3.48,630,5.24,15,0,1730874,3.45,7343,0,1213,0,1993
KY,gas supply,119,7.97,221297,9,116,7.45,5,0,214482,8.34,6815,0,499,0,1993
KY,transit,925,0,2172959,0,859,0,101,0,2077978,0,94981,0,11746,0,1993
KY,education - elementary and secondary instructional,54958,1.75,133723757,1.44,53271,1.78,5103,7.24,131053762,1.44,2669995,5.98,273404,6.48,1993
KY,education - elementary and secondary other,28720,2.07,34109088,1.89,25903,3.04,6688,8.44,31257938,2.54,2851150,8.21,451660,8.9,1993
KY,education - higher education instructional,7316,0,30067744,0,6059,0,4701,0,26616225,0,3451519,0,213650,0,1993
KY,education - higher education other,17402,0,31752298,0,12491,0,12980,0,24610079,0,7142219,0,840593,0,1993
KY,education - other,4067,0,9504134,0,3744,0,878,0,8966418,0,537716,0,53674,0,1993
KY,libraries,980,1.65,1294287,1.93,667,1.78,837,18.02,978594,1.49,315693,11.15,50279,11.65,1993
KY,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
KY,other and unallocable,5370,10.15,11008512,7.14,4998,10.3,828,17.95,10516045,7.19,492467,7,63722,8.97,1993
LA,total,250218,0.53,487000806,0.4,233594,0.58,48308,1.75,463271875,0.42,23728931,1.4,2882551,1.48,1993
LA,financial administration,5553,3.4,10720624,2.19,5438,3.32,257,19.69,10590401,2.06,130223,18.48,20026,24.48,1993
LA,other government administration,3469,4.87,6589156,3.76,3118,5.48,1396,31.53,5803000,3.5,786156,21.05,61992,13.16,1993
LA,judicial and legal,5416,2.31,11072267,1.61,5236,2.34,524,14.13,10790997,1.58,281270,12.05,32254,13.28,1993
LA,police protection - officers,8975,3.31,17804138,2.74,8859,3.29,487,54.94,17657686,2.75,146452,59.42,20721,68.33,1993
LA,police protection - other,2978,3.3,5164405,2.08,2684,3.33,807,10.81,4875664,1.94,288741,8.04,52768,7.05,1993
LA,fire protection - firefighters,3765,0.75,8612409,0.57,3744,0.62,55,54.51,8584214,0.55,28195,55.4,3739,50.88,1993
LA,fire protection - other,117,0,273922,0,113,0,12,0,270063,0,3859,0,804,0,1993
LA,corrections,9824,1.68,18596418,1.21,9739,1.68,186,10.39,18499690,1.19,96728,5.79,15907,2.77,1993
LA,streets and highways,10450,2.47,18943889,1.99,10389,2.48,91,21.27,18875562,1.99,68327,15.97,10973,19.69,1993
LA,air transportation,347,0,640797,0,343,0,13,0,636089,0,4708,0,719,0,1993
LA,water transport and terminals,798,0,1712751,0,782,0,34,0,1689391,0,23360,0,2787,0,1993
LA,public welfare,6407,0.24,13402064,0.2,6384,0.1,56,19.76,13372960,0.05,29104,10.8,4081,16.58,1993
LA,health,6494,0.22,14259695,0.16,6343,0.23,469,0,14041847,0.16,217848,0,26639,0,1993
LA,hospitals,32427,1.77,63455000,1.46,29470,1.73,5809,2.16,57683638,1.47,5771362,0.43,523500,1.15,1993
LA,social insurance administration,1321,0,3017178,0,1302,0,48,0,2996460,0,20718,0,3387,0,1993
LA,solid waste management,1361,10.5,1841791,8.57,1329,10.75,62,4.8,1796507,8.79,45284,3.32,5644,5.59,1993
LA,sewerage,2221,5.66,3725684,4.35,2194,5.71,98,50.97,3692395,4.36,33289,6.24,4829,12.54,1993
LA,parks and recreation,3292,1.13,4546073,1.08,2693,1.11,1106,1.39,3979572,1.07,566501,1.09,106313,1.11,1993
LA,housing and community development,1189,1.49,1680584,1.18,1165,0.99,36,0,1652826,0.94,27758,0,4141,0,1993
LA,natural resources,5604,0,11439865,0,5212,0,911,0,10952884,0,486981,0,69292,0,1993
LA,water transport and terminals,2337,5.86,3955207,4.87,2323,5.88,66,75.79,3947773,4.85,7434,23.96,2525,79.29,1993
LA,electric power,369,8.21,728383,6.51,369,8.21,1,0,728228,6.51,155,0,44,0,1993
LA,gas supply,192,6.51,337903,5.43,181,5.66,52,96.13,326140,4.9,11763,75.65,2045,58.67,1993
LA,transit,352,0,644963,0,345,0,18,0,634878,0,10085,0,1274,0,1993
LA,education - elementary and secondary instructional,66473,0.82,137945561,0.58,64813,0.89,6642,5.52,135881147,0.6,2064414,4.02,269851,5.83,1993
LA,education - elementary and secondary other,29428,0.92,40251842,0.72,26759,1.57,7055,7.32,36878067,1.19,3373775,7.49,434454,7.88,1993
LA,education - higher education instructional,10231,0,36214780,0,7954,0,5330,0,31724066,0,4490714,0,403025,0,1993
LA,education - higher education other,16838,0,27435884,0,13047,0,14908,0,23673725,0,3762159,0,670699,0,1993
LA,education - other,3729,0,8462416,0,3567,0,480,0,8174265,0,288151,0,28263,0,1993
LA,libraries,1681,7.54,2294300,4.48,1389,9.47,713,6.5,1984209,5.27,310091,5.52,51852,5.36,1993
LA,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
LA,other and unallocable,6580,12.96,11230857,11.17,6310,13.35,586,9.82,10877531,11.47,353326,3.93,48003,5.46,1993
ME,total,63598,0.62,139482690,0.56,56601,0.6,21739,2.49,128470675,0.53,11012015,2.87,1210232,2.72,1993
ME,financial administration,2034,3.72,3660411,3.18,1886,3.73,569,24.64,3411409,3.05,249002,14.09,25154,18.11,1993
ME,other government administration,1278,7.53,3003918,4.3,1049,7.28,1062,16.47,2461179,3.98,542739,12.44,42179,19.15,1993
ME,judicial and legal,741,0.97,1952700,0.29,686,1.04,123,9.95,1839840,0.48,112860,7.16,9522,12.1,1993
ME,police protection - officers,2121,2.4,5438470,2.03,1983,1.86,465,15.04,5230434,1.55,208036,24.95,24603,18.08,1993
ME,police protection - other,699,6.13,1222775,5.3,604,6.34,305,7.79,1108123,5.3,114652,8.77,16458,9.19,1993
ME,fire protection - firefighters,1023,1.81,2686280,1.11,947,1.21,1196,28.79,2593588,0.98,92692,13.39,13441,15.54,1993
ME,fire protection - other,73,7.68,143673,3.63,63,0,32,42.99,132541,0,11132,46.91,1651,52.76,1993
ME,corrections,1796,5.18,4020215,4.03,1656,2.2,248,47.6,3820209,2.05,200006,49.11,24552,43.42,1993
ME,streets and highways,4204,1.75,9348018,1.18,3945,1.55,453,18.66,8946251,1.09,401767,11.27,47364,14.9,1993
ME,air transportation,227,0,417195,0,178,0,92,0,364059,0,53136,0,8826,0,1993
ME,water transport and terminals,93,5.37,191192,4.98,82,3.74,26,12.39,175652,3.97,15540,19.06,2105,19.61,1993
ME,public welfare,2055,0.1,4380617,0.07,2002,0.09,121,5.55,4273944,0.06,106673,1.55,9841,0.37,1993
ME,health,1231,1.2,2975290,0.41,1144,0.45,212,15.8,2861953,0.35,113337,2.14,14770,3.42,1993
ME,hospitals,2846,0,5813184,0,2568,0,490,0,5258058,0,555126,0,47667,0,1993
ME,social insurance administration,671,0,1557626,0,668,0,8,0,1550098,0,7528,0,610,0,1993
ME,solid waste management,410,6.51,729442,4.47,332,5.82,228,21.4,634817,4.28,94625,19.56,14148,23.13,1993
ME,sewerage,543,4.88,1174689,3.57,529,5.02,55,36.32,1151256,3.37,23433,32.36,2504,36.7,1993
ME,parks and recreation,715,5.09,1254040,3.13,528,1.76,613,12.2,1020952,1.48,233088,15.06,31607,18.34,1993
ME,housing and community development,379,3.86,783409,2.56,358,3.1,41,20.32,758655,1.82,24754,21.57,3589,19.42,1993
ME,natural resources,1443,2.12,3496039,1.55,1261,2.43,428,10.09,3291357,1.65,204682,1.78,32470,0,1993
ME,water transport and terminals,622,1.97,1525221,2.32,592,1.98,60,24.57,1483176,2.19,42045,28.14,5055,17.7,1993
ME,electric power,23,0,56548,0,22,0,3,0,55531,0,1017,0,101,0,1993
ME,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
ME,transit,82,0,151667,0,67,0,23,0,124460,0,27207,0,2702,0,1993
ME,education - elementary and secondary instructional,21363,1.22,49455435,1.23,19899,1.28,4372,3.3,47040238,1.2,2415197,4.71,245881,3.85,1993
ME,education - elementary and secondary other,7795,1.47,12392910,1.54,6455,1.83,3170,3.72,10456107,1.68,1936803,4.38,225493,4.13,1993
ME,education - higher education instructional,1245,0,4664065,0,1114,0,299,0,4314977,0,349088,0,23229,0,1993
ME,education - higher education other,4343,0,9104773,0,2951,0,5468,0,7064403,0,2040370,0,246491,0,1993
ME,education - other,1176,0,2899514,0,1069,0,332,0,2656385,0,243129,0,18570,0,1993
ME,libraries,291,3.85,481315,2.72,191,3.61,297,11.48,355108,3.08,126207,7.43,16802,8.7,1993
ME,liquor stores,141,0,312379,0,138,0,17,0,299691,0,12688,0,531,0,1993
ME,other and unallocable,1935,9.66,4189680,8.12,1634,7.3,931,24.08,3736224,6.32,453456,52.71,52316,45.98,1993
MD,total,244679,0.19,689893513,0.23,217649,0.21,66896,0.36,630795630,0.24,59097883,0.21,4680720,0.34,1993
MD,financial administration,6487,0.85,16509791,0.72,6207,0.89,380,13.2,16101762,0.64,408029,10.7,50457,0.49,1993
MD,other government administration,4239,1.77,11996481,1.54,3891,2.12,952,8.7,11292408,1.39,704073,6,61872,7.29,1993
MD,judicial and legal,6214,0.15,17092468,0.18,5731,0.09,668,1.84,16187652,0.17,904816,0.38,85320,0.86,1993
MD,police protection - officers,12162,0.57,39088631,1.19,12049,0.57,245,0,38850189,1.2,238442,0.26,19409,0,1993
MD,police protection - other,2761,2.2,5873493,2.57,2262,3.1,1093,0.29,5217316,2.9,656177,0.72,79884,3.15,1993
MD,fire protection - firefighters,5871,0.51,19409610,1.08,5790,0.49,172,14.68,19321177,1.08,88433,4.92,13951,2.13,1993
MD,fire protection - other,302,5.19,940347,2.36,290,4.94,23,19.04,906839,2.35,33508,4.25,2049,12.56,1993
MD,corrections,11577,0.16,30082328,0.21,11232,0.17,398,1.03,29435837,0.21,646491,0.29,60840,0.44,1993
MD,streets and highways,10041,0.44,23693693,0.42,9931,0.41,121,11.62,23529432,0.41,164261,3.38,16149,6.84,1993
MD,air transportation,463,0,1133631,0,461,0,4,0,1131474,0,2157,0,313,0,1993
MD,water transport and terminals,384,0.79,1132419,0.45,381,0.41,6,86.51,1128009,0.55,4410,39.53,560,107.49,1993
MD,public welfare,9377,0.08,19348886,0.03,7920,0,2009,0.25,17049691,0,2299195,0.19,251763,0.19,1993
MD,health,8751,0.19,23051236,0.22,7579,0.19,1736,0.18,20522606,0.23,2528630,0.15,204512,0.2,1993
MD,hospitals,7162,0,16226194,0,6856,0,527,0,15691230,0,534964,0,53839,0,1993
MD,social insurance administration,757,0,1820124,0,568,0,233,0,1459784,0,360340,0,33427,0,1993
MD,solid waste management,2353,1.2,3747246,2.41,2278,1.46,113,9.27,3635232,2.51,112014,4.41,13526,8.98,1993
MD,sewerage,4518,0.91,11991631,1.07,4491,0.96,61,21.53,11944053,1.06,47578,23.2,4900,29.51,1993
MD,parks and recreation,5309,0.77,10054514,1,4056,0.55,2730,3.05,8613080,0.59,1441434,4,213305,2,1993
MD,housing and community development,3624,10.69,8018572,11.52,3459,11.19,263,3.17,7742586,11.93,275986,0.83,27510,2.41,1993
MD,natural resources,4159,0.18,9970327,0.09,3673,0.18,2073,0.27,8965338,0.12,1004989,0.29,85617,0.72,1993
MD,water transport and terminals,1672,0.88,4555501,1.43,1658,1.19,29,46.61,4530301,1.48,25200,33.64,2544,46.96,1993
MD,electric power,114,0,262813,0,113,0,1,0,262149,0,664,0,133,0,1993
MD,gas supply,4,0,5461,0,4,0,0,0,5461,0,0,0,0,0,1993
MD,transit,3575,0.17,11981749,0.22,3315,0,440,1.07,11461399,0.3,520350,1.58,45905,2.66,1993
MD,education - elementary and secondary instructional,60580,0.11,214738852,0.46,56598,0.11,10950,0.53,204360915,0.47,10377937,0.29,685749,0.39,1993
MD,education - elementary and secondary other,26135,0.13,51495776,0.48,20852,0.37,8733,1.69,43376022,0.65,8119754,0.61,911075,1.17,1993
MD,education - higher education instructional,10878,0,47971710,0,7611,0,12310,0,34378423,0,13593287,0,571390,0,1993
MD,education - higher education other,18240,0,45758271,0,13190,0,17050,0,34860072,0,10898199,0,883373,0,1993
MD,education - other,1989,0,5445184,0,1880,0,195,0,5196574,0,248610,0,19320,0,1993
MD,libraries,2367,0,5097716,0,1784,0,1510,0,4243276,0,854440,0,98512,0,1993
MD,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
MD,other and unallocable,12614,1.32,31398858,1.1,11539,1.31,1871,6.77,29395343,1.03,2003515,3.52,183516,4.95,1993
MA,total,282672,0.8,778104412,0.83,255857,0.86,70804,1.55,727589542,0.87,50514870,1.43,4541956,1.5,1993
