state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
MO,fire protection total,6498,0.82,30477625,1.19,5172,41.23,660212,23.8,51883,30.63,6769,1.51,11670,18.28,31137837,1.05,79.28,76.74,2008
MO,fire protection - firefighters,6050,0.93,28649010,1.29,4949,41.42,626002,23.97,47231,32.95,6311,1.65,10999,18.65,29275012,1.1,75.67,76.11,2008
MO,fire protection - other,448,1.43,1828615,0.97,223,84.93,34210,169.07,4652,31.87,458,1.4,671,28.24,1862825,3.24,76.23,86.22,2008
MO,corrections,15245,1.07,39296904,0.88,611,17.78,505393,10.91,45023,16.87,15505,1.09,15856,1.24,39802297,0.96,97.62,97.51,2008
MO,highways,13330,1.69,44212271,0.88,1326,15.97,981618,13.25,84162,14.01,13749,1.75,14656,2.11,45193889,0.76,92.34,90.11,2008
MO,air transportation,1185,0,5086449,0,81,0,122170,0,8092,0,1232,0,1266,0,5208619,0,57.89,66.75,2008
MO,water transport and terminals,2,0,11670,0,1,0,225,0,10,0,2,0,3,0,11895,0,0,0,2008
MO,public welfare,10307,0.15,24756018,0.11,1444,3.64,1238385,3.4,101979,3.18,10909,0.36,11751,0.47,25994403,0.2,96.43,95.8,2008
MO,health,5907,3.61,18690549,2.23,2307,19.73,2919091,29.85,220249,32.13,7130,6.29,8214,6.12,21609640,4.58,96.16,92.42,2008
MO,hospitals,21209,0,71648921,0,4486,0,8207910,0,413437,0,23559,0,25695,0,79856831,0,95.26,95.42,2008
MO,social insurance administration,471,0,1411304,0,9,0,11172,0,600,0,474,0,480,0,1422476,0,100,100,2008
MO,solid waste management,860,2.59,2606773,1.64,154,32.99,139005,16.89,12767,21.96,935,3.14,1014,5.47,2745778,1.77,80.26,79.47,2008
MO,sewerage,2558,2.79,9819417,1.89,189,29.38,168319,22.85,9366,24.6,2587,2.76,2747,3.29,9987736,1.67,81.75,83.13,2008
MO,parks and recreation,3867,0.52,12627780,0.42,4273,3.16,2372727,2.59,228100,2.74,5163,0.8,8140,1.68,15000507,0.55,74.12,75.18,2008
MO,housing and community development,1344,1.09,4226988,0.95,170,15.98,138724,19.93,9421,32.81,1376,1.06,1514,2.04,4365712,1.11,80.65,82.56,2008
MO,natural resources,2875,1.88,8969147,1.41,762,7.46,614889,3.44,63245,5.42,3240,2.01,3637,2.16,9584036,1.18,97.87,98.16,2008
MO,water transport and terminals,3169,5.11,11261940,5.96,1066,24.34,959736,37.73,86922,35.17,3689,6.45,4235,7.22,12221676,7.76,78.95,83.14,2008
MO,electric power,1608,0.17,8440008,0.25,48,0,98665,0,4867,0,1635,0.17,1656,0.16,8538673,0.24,97.02,97.54,2008
MO,gas supply,251,0,1169722,0,13,0,25347,0,1460,0,259,0,264,0,1195069,0,100,100,2008
MO,transit,3042,0,11635649,0,209,0,308762,0,18743,0,3148,0,3251,0,11944411,0,99.87,99.91,2008
MO,education total,156578,1.08,513124347,0.94,61220,2.97,53686293,2.34,3797976,3.39,178479,1.04,217798,1.14,566810640,0.91,79.41,78.97,2008
MO,education - elementary and secondary total,129148,1.31,399068021,1.21,32226,5.65,28470334,4.4,2136440,6.03,141627,1.31,161374,1.54,427538355,1.2,74.73,74.79,2008
MO,education - elementary and secondary instructional,90712,1.54,316136637,1.4,16715,7.92,12873395,5.95,966941,7.76,96429,1.52,107427,1.79,329010032,1.37,72.06,74.79,2008
MO,education - elementary and secondary other,38436,2.2,82931384,1.65,15511,5.57,15596939,5,1169499,6.64,45198,2.11,53947,2.24,98528323,1.5,64.94,67.24,2008
MO,education - higher education total,26381,0,110725924,0,27844,0,23290953,0,1543606,0,35137,0,54225,0,134016877,0,98.29,97.58,2008
MO,education - higher education instructional,9496,0,51974769,0,12023,0,14861080,0,674581,0,13322,0,21519,0,66835849,0,96.13,98.28,2008
MO,education - higher education other,16885,0,58751155,0,15821,0,8429873,0,869025,0,21815,0,32706,0,67181028,0,98.28,97.58,2008
MO,education - other,1049,0,3330402,0,1150,0,1925006,0,117930,0,1715,0,2199,0,5255408,0,100,100,2008
MO,libraries,2266,0.49,6341235,0.53,3718,13.52,2427182,11.76,230633,16.29,3620,6.16,5984,8.4,8768417,3.29,95.25,100,2008
MO,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
MO,other and unallocable,6507,5.28,21590395,4.9,1063,17.25,768914,17.35,55685,15.81,6809,5.1,7570,5.15,22359309,4.76,92.99,93.87,2008
MT,total,46560,0.8,161277671,0.48,23534,2.97,19716027,2.46,1494198,2.8,55191,0.84,70094,1.13,180993698,0.53,88.61,95.64,2008
MT,financial administration,1686,2.95,5559051,2.4,415,67.62,273049,21.98,20985,26.82,1817,4.16,2101,13.56,5832100,2.11,93.47,96.9,2008
MT,other government administration,1259,4.4,4413936,2.62,1017,32.13,578416,27.12,34890,23.07,1546,6.3,2276,14.56,4992352,3.44,84.77,95.37,2008
MT,judicial and legal,1363,0.66,5144738,0.64,421,9.53,610763,6.38,33729,6.35,1561,0.8,1784,2.31,5755501,0.85,88.5,95.37,2008
MT,police protection total,2475,0.77,8905052,0.68,271,10.44,261245,10.38,20184,9.75,2573,0.8,2746,1.24,9166297,0.73,83.98,96.02,2008
MT,police protection - officers,1678,0.83,6576874,0.83,90,29.64,73946,34.56,5330,34.97,1690,0.84,1768,1.7,6650820,0.9,90.8,96.52,2008
MT,police protection - other,797,1.36,2328178,1.06,181,3.68,187299,5.24,14854,3.36,883,1.4,978,1.3,2515477,1.12,85.74,94.79,2008
MT,fire protection total,677,0.97,2987788,1.18,363,0.42,70766,2.38,7013,1.85,707,0.93,1040,0.65,3058554,1.13,96.75,95.86,2008
MT,fire protection - firefighters,621,0.62,2774935,0.75,361,0.43,68013,2.48,6845,1.89,647,0.6,982,0.42,2842948,0.79,96.92,96.2,2008
MT,fire protection - other,56,12.7,212853,21.45,2,0,2753,0,168,0,60,11.85,58,12.26,215606,21.17,95.24,92.49,2008
MT,corrections,1832,0.57,5910975,0.41,126,1.44,166398,0.84,12015,1.33,1892,0.55,1958,0.54,6077373,0.42,97.49,97.59,2008
MT,highways,3454,1.78,12830662,1.43,274,36.51,323162,27.91,22002,37.05,3583,2.21,3728,3.15,13153824,1.99,94.57,98.01,2008
MT,air transportation,123,0,517355,0,32,12.01,33389,2.07,2316,4.55,137,2.02,155,2.48,550744,0.13,94.66,89.02,2008
MT,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
MT,public welfare,1950,0.09,6202920,0.05,512,3.74,656035,2.21,46358,2.36,2216,0.28,2462,0.78,6858955,0.23,94.07,96.24,2008
MT,health,1519,0.51,5407495,0.3,515,7.37,693974,3.82,38059,4.42,1736,0.79,2034,1.9,6101469,0.54,95.27,97.29,2008
MT,hospitals,1189,0,3863640,0,385,0,546520,0,33093,0,1382,0,1574,0,4410160,0,91.05,100,2008
MT,social insurance administration,721,0,2804958,0,28,0,48238,0,2845,0,737,0,749,0,2853196,0,100,100,2008
MT,solid waste management,490,1.98,1432983,1.54,118,1.5,92945,4.6,8092,5.83,534,1.95,608,1.62,1525928,1.52,91.61,89.76,2008
MT,sewerage,228,5.32,845681,5.84,223,77.9,79833,88.42,4639,134.83,290,17.74,451,38.61,925514,8.76,86.14,94.49,2008
MT,parks and recreation,426,8.84,1313104,5.9,529,3.64,237019,1.84,22380,2.53,549,6.94,955,4.43,1550123,5.03,81.02,99.15,2008
MT,housing and community development,183,1.22,609906,0.65,49,0,36962,0,2608,0,200,1.12,232,0.97,646868,0.61,91.67,95.21,2008
MT,natural resources,1634,1.57,5884684,1.09,393,11.1,437066,11.08,32745,12.18,1870,3.31,2027,2.5,6321750,0.95,95.2,96.89,2008
MT,water transport and terminals,340,17.34,1188910,16.65,419,42.79,196647,50.76,15101,54.48,505,20.61,759,24.87,1385557,12.93,80.25,89.35,2008
MT,electric power,2,0,12872,0,0,0,0,0,0,0,2,0,2,0,12872,0,0,0,2008
MT,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
MT,transit,143,0,428208,0,67,0,112096,0,9129,0,194,0,210,0,540304,0,60,71.61,2008
MT,education total,22885,1.56,77993660,0.9,16395,3.01,13620694,3.17,1073987,3.45,28907,1.47,39280,1.55,91614354,0.93,90.8,94.28,2008
MT,education - elementary and secondary total,17708,2.01,57201434,1.23,8676,5.69,7416969,5.81,638209,5.8,21270,1.99,26384,2.31,64618403,1.32,86.79,92.25,2008
MT,education - elementary and secondary instructional,13441,1.64,46407537,1.5,4083,7.71,3269506,6.37,255467,6.03,14889,1.62,17524,2.19,49677043,1.46,86.79,92.25,2008
MT,education - elementary and secondary other,4267,5.73,10793897,3.52,4593,7,4147463,6.72,382742,6.59,6381,4.49,8860,4.56,14941360,3.18,79.08,98.38,2008
MT,education - higher education total,4850,0,19533811,0,7623,0,6061453,0,426242,0,7256,0,12473,0,25595264,0,100,100,2008
MT,education - higher education instructional,1472,0,8202854,0,1666,0,2354194,0,102882,0,2052,0,3138,0,10557048,0,99.02,100,2008
MT,education - higher education other,3378,0,11330957,0,5957,0,3707259,0,323360,0,5204,0,9335,0,15038216,0,100,100,2008
MT,education - other,327,0,1258415,0,96,0,142272,0,9536,0,381,0,423,0,1400687,0,100,100,2008
MT,libraries,195,0,580316,0.91,311,7.95,235383,5.46,21976,5.28,312,1.05,506,4.89,815699,1.76,76.69,95.56,2008
MT,liquor stores,26,0,84522,0,4,0,5154,0,421,0,28,0,30,0,89676,0,100,100,2008
MT,other and unallocable,1760,1.39,6354255,0.98,667,15.49,400273,5.86,29631,7.09,1913,1.46,2427,4.37,6754528,1.12,86.71,93.41,2008
NE,total,102439,1.27,376569618,1.34,40769,3.43,35446767,3.59,2603317,4.89,117027,1.27,143208,1.33,412016385,1.5,91.29,93.07,2008
NE,financial administration,2448,5.28,7850943,3.23,540,28.77,359113,28.6,25987,27.57,2515,5.19,2988,6.76,8210056,3.24,76.05,76.92,2008
NE,other government administration,1805,9.57,5370988,4.78,2956,17.5,747071,12.8,45145,18.8,2064,8.79,4761,11.46,6118059,3.86,72.66,79.11,2008
NE,judicial and legal,1865,4.07,7464111,2,302,15.62,460540,8.94,23763,13.62,2025,4.17,2167,4.12,7924651,2.1,76.23,77.89,2008
NE,police protection total,4567,1.54,18869396,0.95,468,23.28,445214,15.53,29955,16.41,4726,1.6,5035,2.58,19314610,0.82,83.33,85.06,2008
NE,police protection - officers,3416,2.07,15328512,1.14,307,35.49,249507,27.71,17285,28.44,3504,2.16,3723,3.49,15578019,0.99,83.2,87.2,2008
NE,police protection - other,1151,1.15,3540884,0.88,161,0,195707,0,12670,0,1222,1.08,1312,1.01,3736591,0.83,77.63,75.87,2008
NE,fire protection total,1321,0,6998052,0,533,46.9,38678,2.2,3411,2.93,1352,0,1854,13.48,7036730,0.01,97.2,95.37,2008
NE,fire protection - firefighters,1254,0,6723018,0,510,49.02,22990,3.7,2439,4.1,1279,0,1764,14.17,6746008,0.01,94.24,95.73,2008
NE,fire protection - other,67,0,275034,0,23,0,15688,0,972,0,73,0,90,0,290722,0,85.51,86.74,2008
NE,corrections,4267,0.62,13084340,0.56,262,2.03,333818,0.7,23594,0.68,4400,0.6,4529,0.6,13418158,0.55,85.24,84.3,2008
NE,highways,4880,3.18,15593006,2.86,720,24.51,489382,20.14,34423,21.98,5042,3.33,5600,4.2,16082388,2.67,89.24,91.59,2008
NE,air transportation,249,0,813687,0,124,0,128642,0,9174,0,299,0,373,0,942329,0,96.59,97.46,2008
NE,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
NE,public welfare,3051,0.14,8635276,0.12,566,5.17,643340,1.76,47618,1.59,3314,0.22,3617,0.82,9278616,0.17,96.96,97.26,2008
NE,health,1250,0,4900209,0,299,8.02,676822,1.56,28671,3.36,1426,0,1549,1.55,5577031,0.19,80.83,77,2008
NE,hospitals,7286,0,24810790,0,2387,0,3977225,0,254540,0,8754,0,9673,0,28788015,0,91.96,91.19,2008
NE,social insurance administration,315,0,1098675,0,5,0,7094,0,372,0,317,0,320,0,1105769,0,100,100,2008
NE,solid waste management,334,14.97,1091856,14.57,112,7.7,68304,17.88,6140,18.95,370,13.71,446,11.38,1160160,13.74,77.4,80.41,2008
NE,sewerage,463,3.56,1705198,3.51,179,29.49,64399,7.95,4532,7.5,482,3.42,642,8.61,1769597,3.18,95.37,95.94,2008
NE,parks and recreation,963,0,3066227,0,896,7.23,586170,3.49,62430,2.68,1304,1.22,1859,3.48,3652397,0.56,88,86.94,2008
NE,housing and community development,519,6.84,1746424,6.08,342,16.73,280028,36.77,21655,25.58,634,9.18,861,7.82,2026452,7.44,99.27,100,2008
NE,natural resources,2274,3.54,7063839,1.47,1092,33.66,1413204,1.93,110685,1.7,2889,2.81,3366,11.18,8477043,1.1,98.19,99.26,2008
NE,water transport and terminals,963,0,3841308,0.3,178,40.54,74752,74.26,7028,56.1,977,0.88,1141,6.33,3916060,1.43,87.2,93.82,2008
NE,electric power,6180,2.27,38861575,1.29,480,5.95,554664,4.19,29180,4.61,6332,2.22,6660,2.15,39416239,1.24,97.79,98.52,2008
NE,gas supply,466,0,2326349,0,2,0,311,0,22,0,466,0,468,0,2326660,0,100,100,2008
NE,transit,372,0,1372051,0,34,0,27338,0,2655,0,386,0,406,0,1399389,0,97.37,98.51,2008
NE,education total,53619,2.31,189151170,2.63,26105,4.26,22937135,5.46,1732143,7.29,63492,2.25,79724,2.09,212088305,2.9,94.81,95.68,2008
NE,education - elementary and secondary total,42011,2.95,140800754,3.54,15742,7.06,14920327,8.4,978046,12.92,47599,3,57753,2.88,155721081,3.95,92.69,94.37,2008
NE,education - elementary and secondary instructional,32124,3.27,118781340,3.9,10097,7.02,9811719,6.66,580875,15.43,35477,3.29,42221,3,128593059,4.06,92.69,94.37,2008
NE,education - elementary and secondary other,9887,2.47,22019414,2.25,5645,8.03,5108608,12.02,397171,9.49,12122,2.68,15532,3.32,27128022,3.74,87.62,90.77,2008
NE,education - higher education total,11033,0,46177999,0,10346,0,7996187,0,753017,0,15312,0,21379,0,54174186,0,99.86,100,2008
NE,education - higher education instructional,3719,0,21517181,0,2187,0,2762034,0,137362,0,4505,0,5906,0,24279215,0,96.77,100,2008
NE,education - higher education other,7314,0,24660818,0,8159,0,5234153,0,615655,0,10807,0,15473,0,29894971,0,99.86,100,2008
NE,education - other,575,0,2172417,0,17,0,20621,0,1080,0,581,0,592,0,2193038,0,100,100,2008
NE,libraries,423,2.06,1326022,1.27,901,25.08,547696,10.77,57048,12.84,706,6.38,1324,17.08,1873718,3.13,82.76,84.59,2008
NE,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
NE,other and unallocable,2559,1.96,9528126,1.27,1286,24.87,585827,14.49,43146,15.92,2755,2.31,3845,8.42,10113953,1.51,89.07,92.79,2008
NV,total,99394,3.12,486419550,2.41,36563,4.18,43648875,3.42,2607551,4.83,114287,2.8,135957,2.54,530068425,2.46,84.23,83.54,2008
NV,financial administration,3047,3.6,14581409,2.98,113,0,193049,0,10131,0,3107,3.53,3160,3.47,14774458,2.94,79.53,75.46,2008
NV,other government administration,2934,2.92,14954627,1.91,426,28.75,534121,26.14,41531,45.77,3160,4.34,3360,4.45,15488748,2,69.23,71.23,2008
NV,judicial and legal,3575,6.55,21003418,4.81,338,5.41,564403,3.25,27974,4.6,3732,6.28,3913,6,21567821,4.77,59.31,59.26,2008
NV,police protection total,8491,2.97,54222684,2.37,1009,0,584518,0,62117,0,8851,2.85,9500,2.66,54807202,2.34,97.06,97.96,2008
NV,police protection - officers,5748,4.15,40573016,3.01,11,0,11039,0,952,0,5753,4.15,5759,4.15,40584055,3.01,96.96,98.01,2008
NV,police protection - other,2743,0.53,13649668,0.48,998,0,573479,0,61165,0,3098,0.47,3741,0.39,14223147,0.46,97.26,97.82,2008
NV,fire protection total,2690,1.63,22399273,0.74,320,51.29,198683,40.01,14768,59.21,2779,2.46,3010,5.64,22597956,1.07,71.23,61.19,2008
NV,fire protection - firefighters,2383,0.31,20381879,0.13,298,55.08,176052,45.16,13024,67.14,2462,2.15,2681,6.13,20557931,0.51,67.44,60.6,2008
NV,fire protection - other,307,11.91,2017394,6.95,22,0,22631,0,1744,0,317,11.53,329,11.11,2040025,6.87,77.92,67.04,2008
NV,corrections,6603,1.38,33686431,1.05,258,2.83,486578,1.28,18667,4.17,6710,1.36,6861,1.34,34173009,1.06,78.02,75.21,2008
NV,highways,3109,3.75,15063071,2.33,34,10.75,46646,9.02,3667,14.36,3131,3.73,3143,3.72,15109717,2.34,85.34,83.44,2008
NV,air transportation,1350,0,6069386,0,55,0,74427,0,5010,0,1378,0,1405,0,6143813,0,19.38,21.23,2008
NV,water transport and terminals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
NV,public welfare,2432,2.28,10212803,0.86,202,1.81,288064,0.91,13818,1.59,2511,2.21,2634,2.11,10500867,0.85,81.01,77.4,2008
NV,health,2053,1.42,9833558,1.04,97,0,185108,0,6231,0,2089,1.4,2150,1.36,10018666,1.02,99.09,99.35,2008
NV,hospitals,5256,0,28533990,0,920,0,2758173,0,104992,0,5849,0,6176,0,31292163,0,97.57,98.14,2008
NV,social insurance administration,437,0,1713069,0,2,0,2309,0,89,0,438,0,439,0,1715378,0,100,100,2008
NV,solid waste management,90,33.98,350167,20.35,4,0,3693,0,273,0,91,33.61,94,32.53,353860,20.14,87.91,90.31,2008
NV,sewerage,869,3.94,4996596,2.53,37,0,52398,0,3940,0,891,3.84,906,3.78,5048994,2.5,94.73,96.21,2008
NV,parks and recreation,2410,4.08,11645358,2.02,4815,0.31,3803246,0.2,280134,0.28,4030,2.44,7225,1.38,15448604,1.54,65.39,56.3,2008
NV,housing and community development,573,0,2974610,0,21,0,35104,0,2000,0,585,0,594,0,3009714,0,98.63,80.08,2008
NV,natural resources,1064,4.09,4848118,3.01,147,34.01,108925,11.93,5436,18.4,1089,4,1211,5.47,4957043,2.94,97.46,96.23,2008
NV,water transport and terminals,2371,4.35,14041665,2.2,187,1.96,286280,0.4,19403,0.72,2481,4.16,2558,4.03,14327945,2.16,98.59,91.38,2008
NV,electric power,96,0,587614,0,5,0,10844,0,542,0,99,0,101,0,598458,0,100,100,2008
NV,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
NV,transit,267,0,1629322,0,19,0,35939,0,1880,0,277,0,286,0,1665261,0,39.93,43.51,2008
NV,education total,45122,6.94,190217545,6.15,26329,6,32342071,4.71,1912801,6.7,56058,5.77,71451,4.91,222559616,5.87,86.73,86.44,2008
NV,education - elementary and secondary total,37246,8.41,150960253,7.75,16672,9.47,22603578,6.73,1388274,9.23,45218,7.16,53918,6.5,173563831,7.53,83.64,83.61,2008
NV,education - elementary and secondary instructional,28243,8.59,118694217,8.09,9552,9.85,12380042,7.43,758673,9.32,32594,7.57,37795,6.88,131074259,7.85,83.64,83.61,2008
NV,education - elementary and secondary other,9003,7.84,32266036,6.6,7120,9.56,10223536,6.5,629601,9.41,12624,6.33,16123,6.08,42489572,6.57,83.17,84.22,2008
NV,education - higher education total,7731,0,38559872,0,9655,0,9734410,0,524432,0,10694,0,17386,0,48294282,0,100,100,2008
NV,education - higher education instructional,2285,0,15163545,0,4152,0,5788620,0,237871,0,3629,0,6437,0,20952165,0,100,100,2008
NV,education - higher education other,5446,0,23396327,0,5503,0,3945790,0,286561,0,7065,0,10949,0,27342117,0,100,100,2008
NV,education - other,145,0,697420,0,2,0,4083,0,95,0,146,0,147,0,701503,0,100,100,2008
NV,libraries,660,7.76,2746851,5.8,657,12.24,594792,10.4,46224,14.85,921,7.07,1317,7.24,3341643,6.62,95.23,95.79,2008
NV,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
NV,other and unallocable,3895,1.78,20107985,1.04,568,61.62,459504,9.66,25923,6.17,4030,1.72,4463,8,20567489,1.02,83.53,83.54,2008
NH,total,61395,0.73,241494405,0.67,25611,5.57,28122822,3.94,1815891,3.07,72187,0.79,87006,1.72,269617227,0.64,78.83,82.97,2008
NH,financial administration,1819,3.77,7512400,2.69,408,58.59,392788,55.74,26958,53.86,1912,6.46,2227,11.17,7905188,3.55,85.2,91.9,2008
NH,other government administration,964,8.34,3927347,10.65,250,116.83,463009,87.93,50758,19.51,1312,7.92,1214,24.95,4390356,11.15,79.78,86.62,2008
NH,judicial and legal,1225,0,5033700,0,203,0,287021,0,11103,0,1286,0,1428,0,5320721,0,97.82,96.9,2008
NH,police protection total,3681,2.09,16807968,1.43,724,28.71,813538,25.59,58854,24.14,4058,3.03,4405,5.03,17621506,1.2,83.04,80.73,2008
NH,police protection - officers,2840,2.73,13904683,1.74,284,72.38,392794,50.58,28317,47.85,3042,4,3124,7.03,14297477,1.41,84.76,79.95,2008
NH,police protection - other,841,2.05,2903285,1.37,440,4.9,420744,8.35,30537,7.99,1016,2.26,1281,2.16,3324029,1.71,80.74,84.29,2008
NH,fire protection total,1641,0.9,8001757,0.63,403,165.06,478811,40.76,42256,37.77,1901,4.8,2044,32.55,8480568,2.33,71.01,69.91,2008
NH,fire protection - firefighters,1548,0.96,7652431,0.66,325,204.13,432538,45.1,38744,40.97,1794,5.08,1873,35.43,8084969,2.44,69.46,70.19,2008
NH,fire protection - other,93,0.07,349326,0.05,78,120.37,46273,23.16,3512,24.48,107,0.06,171,54.91,395599,2.71,69.81,64.33,2008
NH,corrections,1962,0,8326503,0,109,0,190661,0,10520,0,2025,0,2071,0,8517164,0,94.87,98.85,2008
NH,highways,3209,0.87,13336677,1.74,460,11.98,553153,10.12,37441,8.74,3422,0.88,3669,1.68,13889830,1.73,87.79,86.2,2008
NH,air transportation,143,0,705542,0,49,0,79595,0,5037,0,171,0,192,0,785137,0,50,43.55,2008
NH,water transport and terminals,6,0,22229,0,5,0,5174,0,441,0,9,0,11,0,27403,0,100,100,2008
NH,public welfare,3675,0,12278195,0.01,1229,0.72,1916916,0.26,123503,0.25,4376,0,4904,0.18,14195111,0.04,81.44,95.45,2008
NH,health,1060,0.02,4563900,0.01,509,64.89,248993,23.17,18474,27.79,1160,2.29,1569,21.05,4812893,1.2,91.5,94.18,2008
NH,hospitals,761,0,2763099,0,79,0,136283,0,1791,0,772,0,840,0,2899382,0,100,100,2008
NH,social insurance administration,315,0,1087880,0,31,0,46166,0,2539,0,330,0,346,0,1134046,0,100,100,2008
NH,solid waste management,395,3.82,1358648,2.12,308,21.14,254521,9.93,23543,8.72,514,5.05,703,9.51,1613169,2.25,84.76,80.62,2008
NH,sewerage,410,12.2,1721115,8.23,47,113.36,71048,54.7,475,623.29,435,11.88,457,15.99,1792163,8.15,76.56,75.18,2008
NH,parks and recreation,427,0.09,1561987,0.22,739,5.53,565203,10.95,49732,7.63,694,3.32,1166,3.5,2127190,2.91,77.27,71.48,2008
NH,housing and community development,356,0.53,1253640,0.76,89,2.52,78076,4.51,6598,2.64,397,0.61,445,0.66,1331716,0.56,94.56,91.82,2008
NH,natural resources,398,0.08,1751420,0.04,145,10.65,150480,15.72,11945,21.71,466,2.72,543,2.84,1901900,1.21,99.79,99.83,2008
NH,water transport and terminals,392,2.4,1616178,1.56,92,13.78,90751,30.43,4754,32.09,412,3.01,484,3.26,1706929,1.98,70.63,61.24,2008
NH,electric power,3,0,12707,0,5,0,6918,0,390,0,5,0,8,0,19625,0,40,100,2008
NH,gas supply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
NH,transit,75,0,258856,0,145,0,146706,0,11162,0,138,0,220,0,405562,0,98.55,78.16,2008
NH,education total,35502,1.21,136067178,1.12,16850,5.78,19231119,4.92,1158849,3.55,42543,1.2,52352,2.03,155298297,1.03,74.51,78.26,2008
NH,education - elementary and secondary total,31073,1.38,113218399,1.34,9510,10.23,11080810,8.54,753947,5.46,35676,1.43,40583,2.62,124299209,1.29,69.87,74.19,2008
NH,education - elementary and secondary instructional,24956,2.38,97441463,2.1,6552,9.02,8425142,6.15,551491,5.71,28342,2.22,31508,2.66,105866605,1.81,69.87,74.19,2008
NH,education - elementary and secondary other,6117,3.67,15776936,7.3,2958,21.32,2655668,20.48,202456,9.98,7334,3.63,9075,7.38,18432604,8.77,58.48,61.73,2008
NH,education - higher education total,4123,0,21628863,0,7326,0,8128439,0,403574,0,6553,0,11449,0,29757302,0,100,100,2008
NH,education - higher education instructional,1453,0,10089643,0,2166,0,4136913,0,136828,0,2276,0,3619,0,14226556,0,100,100,2008
NH,education - higher education other,2670,0,11539220,0,5160,0,3991526,0,266746,0,4277,0,7830,0,15530746,0,100,100,2008
NH,education - other,306,0,1219916,0,14,0,21870,0,1328,0,314,0,320,0,1241786,0,100,100,2008
NH,libraries,407,2.73,1444691,2.4,857,15.21,739638,6.4,58831,7.36,709,2.32,1264,10.35,2184329,2.91,80.52,76.92,2008
NH,liquor stores,305,0,1090309,0,457,0,323142,0,37437,0,531,0,762,0,1413451,0,100,100,2008
NH,other and unallocable,2264,1.99,8990479,1.17,1418,30.65,853112,19.4,62500,29.1,2609,5.05,3682,11.87,9843591,1.93,91.61,94.09,2008
NJ,total,465049,0.67,2459242541,0.47,120330,2.62,127908865,3.34,6823359,3.3,506476,0.67,585379,0.76,2587151406,0.5,80.38,82.1,2008
NJ,financial administration,11625,1.92,54288444,1.97,1925,17.18,3168830,28.32,180703,16.13,12762,2.24,13550,2.95,57457274,2.08,80.63,83.45,2008
NJ,other government administration,8004,5.08,34677286,3.46,5212,18.35,3871743,28.21,176462,21.61,8974,5.29,13216,7.86,38549029,4.28,68.84,77.94,2008
NJ,judicial and legal,20748,0.58,110766147,0.45,2634,16.62,3872967,18.28,158154,20.13,21600,1.1,23382,1.94,114639114,0.74,87.12,91.79,2008
NJ,police protection total,33602,1.44,229049970,1.71,7420,6.86,6920755,8.66,455124,8.7,36196,1.48,41022,1.71,235970725,1.82,76.97,75.37,2008
NJ,police protection - officers,27394,1.64,205508461,1.84,977,34.44,957387,27.51,77133,27.59,27810,1.67,28371,1.98,206465848,1.82,75.99,74.51,2008
NJ,police protection - other,6208,1.37,23541509,1.77,6443,8.22,5963368,9.82,377991,10.45,8386,2.97,12651,4.24,29504877,2.64,73.18,81.99,2008
NJ,fire protection total,8424,0.53,56120526,0.48,1879,24.68,1198354,16.49,76566,23.63,8789,1.17,10303,4.52,57318880,0.54,76,72.94,2008
NJ,fire protection - firefighters,7547,0.31,52932958,0.54,1059,40.55,547590,29.75,34966,49.68,7706,1.16,8606,5,53480548,0.59,70.71,73.46,2008
NJ,fire protection - other,877,4.15,3187568,2.13,820,22.99,650764,15.02,41600,11.07,1083,3.99,1697,11.31,3838332,3.12,54.61,67.63,2008
NJ,corrections,17274,0,95758806,0,223,0,295056,0,18680,0,17385,0,17497,0,96053862,0,89.73,89.47,2008
NJ,highways,16654,2.5,80571588,2.58,1537,7.98,2134484,11.79,148382,11.27,17572,2.45,18191,2.38,82706072,2.54,78.44,78.19,2008
NJ,air transportation,24,0,116585,0,2,0,2741,0,213,0,25,0,26,0,119326,0,100,20.17,2008
NJ,water transport and terminals,102,0,545190,0,3,0,6178,0,465,0,105,0,105,0,551368,0,100,100,2008
