state,government_function,full_time_equivalent_employees,total_march_pay,full_time_employees,part_time_employees,full_time_pay,part_time_pay,part_time_hours,year
MN,other and unallocable,8708,24440538,7363,7896,22282726,2157812,248055,1997
MS,total,173591,341379797,161440,35069,322048350,19331447,2145672,1997
MS,financial administration,3847,7450681,3777,232,7318066,132615,13469,1997
MS,other government administration,2416,5283762,2264,1186,4838060,445702,29061,1997
MS,judicial and legal,2853,6281223,2690,648,5896951,384272,30615,1997
MS,police protection - officers,5824,12270705,5620,592,12017641,253064,37100,1997
MS,police protection - other,2249,3522420,2044,663,3254066,268354,38126,1997
MS,fire protection - firefighters,3068,6607949,2987,496,6505566,102383,14914,1997
MS,fire protection - other,96,180861,87,57,169852,11009,1730,1997
MS,corrections,5452,9378579,5356,178,9256389,122190,16695,1997
MS,streets and highways,8978,14948208,8804,382,14728954,219254,31384,1997
MS,air transportation,144,250566,126,39,233519,17047,2865,1997
MS,water transport and terminals,131,263458,126,16,258947,4511,713,1997
MS,public welfare,3749,6651406,3711,99,6602886,48520,7225,1997
MS,health,3474,7822782,3347,272,7562815,259967,22623,1997
MS,hospitals,27080,56958372,24822,4173,52126598,4831774,399524,1997
MS,social insurance administration,1080,2423770,847,240,2015848,407922,41280,1997
MS,solid waste management,1073,1494152,1029,124,1442788,51364,8081,1997
MS,sewerage,712,1224793,676,60,1181261,43532,6717,1997
MS,parks and recreation,1301,1879003,1023,948,1591391,287612,49076,1997
MS,housing and community development,889,1695014,837,115,1625617,69397,9505,1997
MS,natural resources,4200,8877160,3772,1022,8335780,541380,75539,1997
MS,water transport and terminals,1288,2248970,1229,128,2176134,72836,10575,1997
MS,electric power,531,1143169,519,24,1127729,15440,2092,1997
MS,gas supply,256,489635,251,9,481429,8206,1016,1997
MS,transit,127,187856,123,14,183529,4327,648,1997
MS,education - elementary and secondary instructional,45435,87764730,44604,3149,86607723,1157007,143819,1997
MS,education - elementary and secondary other,17333,20445060,14812,6800,17653114,2791946,439546,1997
MS,education - higher education instructional,9511,33278847,8175,4387,30077634,3201213,232372,1997
MS,education - higher education other,12311,24516198,10112,7264,21573937,2942261,386994,1997
MS,education - other,1794,4274671,1760,57,4229110,45561,5912,1997
MS,libraries,862,1240777,651,618,1015695,225082,38089,1997
MS,liquor stores,123,227121,123,0,227121,0,0,1997
MS,other and unallocable,5404,10097899,5136,1077,9732200,365699,48367,1997
MO,total,290454,664929183,264601,78348,623490660,41438523,4526188,1997
MO,financial administration,6517,13052779,6367,685,12756552,296227,29729,1997
MO,other government administration,4471,9842694,4076,3044,8797388,1045306,77198,1997
MO,judicial and legal,6721,16886084,6409,964,16339739,546345,57425,1997
MO,police protection - officers,11806,33265662,11656,545,33044681,220981,28380,1997
MO,police protection - other,4878,10073434,4664,686,9787371,286063,38707,1997
MO,fire protection - firefighters,5370,16860776,5133,2205,16516355,344421,43929,1997
MO,fire protection - other,322,933519,293,193,884450,49069,5721,1997
MO,corrections,11518,22135103,11283,960,21866256,268847,40392,1997
MO,streets and highways,13541,31266602,13152,1023,30629260,637342,75613,1997
MO,air transportation,1191,3000963,1163,51,2958781,42182,5086,1997
MO,water transport and terminals,2,6434,2,0,6434,0,0,1997
MO,public welfare,9988,17555929,9406,1173,16710657,845272,101792,1997
MO,health,8375,17483786,7574,2058,16200727,1283059,141212,1997
MO,hospitals,21752,45017284,19976,3941,40980127,4037157,312365,1997
MO,social insurance administration,1248,2879995,1238,14,2862159,17836,1734,1997
MO,solid waste management,892,1764802,781,170,1589348,175454,20119,1997
MO,sewerage,2617,6764959,2534,221,6617866,147093,16619,1997
MO,parks and recreation,4067,7856620,3099,2701,6637439,1219181,171509,1997
MO,housing and community development,1719,3582442,1624,232,3446219,136223,16637,1997
MO,natural resources,2999,6628792,2621,839,6093081,535711,67147,1997
MO,water transport and terminals,3124,6988158,2982,540,6760153,228005,28408,1997
MO,electric power,1260,3731311,1248,27,3709880,21431,2018,1997
MO,gas supply,138,394697,137,1,394023,674,104,1997
MO,transit,2780,7105736,2584,311,6741799,363937,34687,1997
MO,education - elementary and secondary instructional,82258,209461284,78128,12212,202507647,6953637,696037,1997
MO,education - elementary and secondary other,34832,57089709,29676,12070,49775655,7314054,880728,1997
MO,education - higher education instructional,11648,42318322,8931,9260,35815019,6503303,477310,1997
MO,education - higher education other,20862,42053632,15654,17682,36242477,5811155,915764,1997
MO,education - other,2125,4742052,2055,274,4589164,152888,12346,1997
MO,libraries,2728,4680376,1949,2207,3570825,1109551,138189,1997
MO,liquor stores,0,0,0,0,0,0,0,1997
MO,other and unallocable,8705,19505247,8206,2059,18659128,846119,89283,1997
MT,total,50924,114425018,42071,24325,100484538,13940480,1555674,1997
MT,financial administration,1646,3290198,1537,204,3121085,169113,19710,1997
MT,other government administration,1171,2726550,1003,804,2215869,510681,31481,1997
MT,judicial and legal,921,2410469,748,453,1847474,562995,30792,1997
MT,police protection - officers,1516,3980514,1494,106,3945513,35001,4430,1997
MT,police protection - other,681,1315270,624,170,1223011,92259,10246,1997
MT,fire protection - firefighters,510,1534929,498,439,1516340,18589,2717,1997
MT,fire protection - other,85,168874,79,36,162434,6440,1046,1997
MT,corrections,1280,2764657,1192,186,2622386,142271,15516,1997
MT,streets and highways,3135,7429012,3047,162,7277024,151988,15780,1997
MT,air transportation,104,272309,100,27,263435,8874,1110,1997
MT,water transport and terminals,0,0,0,0,0,0,0,1997
MT,public welfare,1983,4180261,1695,501,3738630,441631,51425,1997
MT,health,1044,2289093,814,556,1845171,443922,40657,1997
MT,hospitals,2037,3989464,1695,656,3482993,506471,60351,1997
MT,social insurance administration,700,1609826,674,43,1560385,49441,4617,1997
MT,solid waste management,542,1145932,504,155,1090395,55537,7512,1997
MT,sewerage,313,716518,293,82,683858,32660,4237,1997
MT,parks and recreation,417,851693,318,481,709079,142614,17731,1997
MT,housing and community development,227,466559,197,45,419707,46852,5045,1997
MT,natural resources,1527,3492016,1275,582,3052607,439409,44894,1997
MT,water transport and terminals,407,916445,386,148,866658,49787,5286,1997
MT,electric power,0,0,0,0,0,0,0,1997
MT,gas supply,0,0,0,0,0,0,0,1997
MT,transit,147,279961,137,22,267284,12677,1941,1997
MT,education - elementary and secondary instructional,15361,36546157,13173,5710,33173860,3372297,373608,1997
MT,education - elementary and secondary other,5338,9043100,3606,4651,6745720,2297380,300318,1997
MT,education - higher education instructional,2406,8614398,1732,1400,7097311,1517087,119277,1997
MT,education - higher education other,4339,7396700,2746,5039,5615970,1780730,281755,1997
MT,education - other,834,2095786,674,503,1696594,399192,28428,1997
MT,libraries,283,464362,160,290,291789,172573,21417,1997
MT,liquor stores,74,218267,73,2,215927,2340,175,1997
MT,other and unallocable,1896,4215698,1597,872,3736029,479669,54172,1997
NE,total,105101,245103770,92439,34635,225822867,19280903,2268958,1997
NE,financial administration,2178,4407773,2057,439,4207740,200033,23536,1997
NE,other government administration,2052,4463127,1857,2108,3994804,468323,40588,1997
NE,judicial and legal,1698,4882626,1604,258,4699795,182831,17299,1997
NE,police protection - officers,3102,9306432,3069,150,9244683,61749,7484,1997
NE,police protection - other,1065,2168553,974,186,2050812,117741,15758,1997
NE,fire protection - firefighters,1146,4292259,1127,220,4269272,22987,3709,1997
NE,fire protection - other,54,136758,52,72,129457,7301,905,1997
NE,corrections,2961,6329779,2882,193,6202002,127777,14317,1997
NE,streets and highways,5214,11412033,5104,364,11198823,213210,23155,1997
NE,air transportation,251,670999,228,71,626685,44314,4255,1997
NE,water transport and terminals,0,0,0,0,0,0,0,1997
NE,public welfare,3580,7124106,3380,439,6888290,235816,36162,1997
NE,health,1180,3020397,1062,315,2801652,218745,21179,1997
NE,hospitals,8780,17888453,7334,2216,15314992,2573461,252492,1997
NE,social insurance administration,466,1193403,457,16,1175644,17759,1577,1997
NE,solid waste management,254,542496,231,110,498101,44395,5821,1997
NE,sewerage,647,1675277,625,129,1614548,60729,6456,1997
NE,parks and recreation,1604,2783316,988,1116,2153467,629849,109307,1997
NE,housing and community development,706,1437600,585,306,1294792,142808,19488,1997
NE,natural resources,2447,4590934,2068,967,4118845,472089,68241,1997
NE,water transport and terminals,867,2314187,828,206,2232805,81382,9991,1997
NE,electric power,6602,23612223,6427,323,23297869,314354,31352,1997
NE,gas supply,525,1718964,525,0,1718964,0,0,1997
NE,transit,389,986916,377,32,968067,18849,2119,1997
NE,education - elementary and secondary instructional,29624,72534920,27111,6619,68672427,3862493,443034,1997
NE,education - elementary and secondary other,10077,16553434,7714,6087,13365406,3188028,426102,1997
NE,education - higher education instructional,4075,12671146,3271,2264,10733232,1937914,142787,1997
NE,education - higher education other,8657,15437310,6293,6964,12371645,3065665,418566,1997
NE,education - other,676,1870761,656,52,1829289,41472,3438,1997
NE,libraries,654,1168315,368,691,820361,347954,50464,1997
NE,liquor stores,0,0,0,0,0,0,0,1997
NE,other and unallocable,3570,7909273,3185,1722,7328398,580875,69376,1997
NV,total,79577,242104222,69607,21405,221656965,20447257,1725914,1997
NV,financial administration,2197,6626472,2148,83,6527140,99332,8512,1997
NV,other government administration,2465,8273747,2379,276,8098697,175050,15058,1997
NV,judicial and legal,2973,10747569,2825,331,10458016,289553,26534,1997
NV,police protection - officers,3518,14625437,3479,89,14562394,63043,7073,1997
NV,police protection - other,1664,4865050,1529,381,4661564,203486,23206,1997
NV,fire protection - firefighters,1761,8138839,1729,751,8078612,60227,5929,1997
NV,fire protection - other,159,583751,143,44,554568,29183,2980,1997
NV,corrections,4395,14218205,4328,126,14022109,196096,12012,1997
NV,streets and highways,2903,9495767,2877,49,9438614,57153,4613,1997
NV,air transportation,946,2805173,931,22,2777810,27363,2544,1997
NV,water transport and terminals,0,0,0,0,0,0,0,1997
NV,public welfare,1473,4009251,1413,114,3899682,109569,10810,1997
NV,health,1111,3491416,1048,166,3328235,163181,11336,1997
NV,hospitals,6155,19487370,5353,1324,16933248,2554122,141821,1997
NV,social insurance administration,1423,4289137,1412,18,4259679,29458,1997,1997
NV,solid waste management,52,132330,52,1,132022,308,28,1997
NV,sewerage,795,2721647,784,22,2700941,20706,1777,1997
NV,parks and recreation,2374,6077518,1622,2356,4936728,1140790,131375,1997
NV,housing and community development,518,1514585,509,23,1499873,14712,1542,1997
NV,natural resources,1107,2967938,902,394,2626191,341747,36183,1997
NV,water transport and terminals,1292,4646144,1271,42,4603777,42367,3594,1997
NV,electric power,78,288660,77,4,284839,3821,283,1997
NV,gas supply,0,0,0,0,0,0,0,1997
NV,transit,123,409758,119,11,403163,6595,802,1997
NV,education - elementary and secondary instructional,20568,60386650,18073,5866,54887004,5499646,421205,1997
NV,education - elementary and secondary other,7880,17819803,6125,3324,14637546,3182257,294345,1997
NV,education - higher education instructional,2396,10836434,1606,1447,8234090,2602344,139900,1997
NV,education - higher education other,4842,9649677,2980,3234,7037233,2612444,329580,1997
NV,education - other,97,334854,74,24,254767,80087,3985,1997
NV,libraries,736,1653913,520,406,1239896,414017,38103,1997
NV,liquor stores,0,0,0,0,0,0,0,1997
NV,other and unallocable,3576,11007127,3299,477,10578527,428600,48787,1997
NH,total,55859,142689855,48120,22410,129120697,13569158,1327932,1997
NH,financial administration,1310,3153006,1158,462,2886168,266838,27043,1997
NH,other government administration,1012,2635723,837,708,2310550,325173,30320,1997
NH,judicial and legal,1105,3137928,1062,91,3057525,80403,7089,1997
NH,police protection - officers,2468,8173048,2289,534,7880541,292507,32116,1997
NH,police protection - other,733,1594413,603,356,1400515,193898,22629,1997
NH,fire protection - firefighters,1374,4298353,1240,1526,4081980,216373,24743,1997
NH,fire protection - other,71,165867,57,61,145819,20048,2111,1997
NH,corrections,1653,4172050,1606,83,4092698,79352,8021,1997
NH,streets and highways,3424,9233024,3234,425,8912008,321016,32702,1997
NH,air transportation,58,168231,54,8,156756,11475,676,1997
NH,water transport and terminals,8,18365,5,6,14424,3941,492,1997
NH,public welfare,3400,7147194,2810,920,6114867,1032327,102142,1997
NH,health,1057,2855761,977,190,2701582,154179,14000,1997
NH,hospitals,1147,2525528,1031,248,2227819,297709,20560,1997
NH,social insurance administration,431,1021447,403,61,969608,51839,4794,1997
NH,solid waste management,618,1389379,502,353,1209302,180077,21585,1997
NH,sewerage,363,1016313,349,60,989715,26598,2429,1997
NH,parks and recreation,581,1097044,287,734,706151,390893,51930,1997
NH,housing and community development,377,878292,337,89,816924,61368,6237,1997
NH,natural resources,491,1104251,433,129,1028005,76246,10135,1997
NH,water transport and terminals,344,924315,309,151,852337,71978,6449,1997
NH,electric power,10,25753,9,3,24240,1513,141,1997
NH,gas supply,0,0,0,0,0,0,0,1997
NH,transit,100,197634,51,85,121600,76034,8643,1997
NH,education - elementary and secondary instructional,19323,53730372,17463,4200,50329894,3400478,308072,1997
NH,education - elementary and secondary other,5410,10091302,4244,2664,8428210,1663092,192689,1997
NH,education - higher education instructional,1888,6735755,1530,1522,5309771,1425984,61516,1997
NH,education - higher education other,3274,6329368,2164,4250,4532304,1797064,196461,1997
NH,education - other,318,806372,304,25,775150,31222,2351,1997
NH,libraries,637,1250489,392,623,893163,357326,44443,1997
NH,liquor stores,453,872747,296,340,695780,176967,27852,1997
NH,other and unallocable,2421,5940531,2084,1503,5455291,485240,57561,1997
NJ,total,421282,1502837208,384692,98179,1431072718,71764490,6041515,1997
NJ,financial administration,10554,32485565,9509,1811,30436690,2048875,168159,1997
NJ,other government administration,7818,24520628,6992,3268,22412136,2108492,142129,1997
NJ,judicial and legal,19747,66315448,19030,1735,64492790,1822658,121552,1997
NJ,police protection - officers,22586,105918522,22063,1283,105016766,901756,89472,1997
NJ,police protection - other,8724,26162239,6314,5886,22433782,3728457,419786,1997
NJ,fire protection - firefighters,6259,29107736,6062,726,28756415,351321,34186,1997
NJ,fire protection - other,574,1450375,432,547,1174214,276161,25460,1997
NJ,corrections,14557,53876450,14448,191,53632463,243987,17986,1997
NJ,streets and highways,18020,59860265,17309,1501,58165360,1694905,123859,1997
NJ,air transportation,48,164914,48,1,164387,527,64,1997
NJ,water transport and terminals,117,403272,112,9,394181,9091,851,1997
NJ,public welfare,16488,51212840,15661,1615,49519811,1693029,142749,1997
NJ,health,6335,20732810,5840,1270,19742201,990609,83479,1997
NJ,hospitals,21688,62955945,19839,2721,58530334,4425611,300516,1997
NJ,social insurance administration,2109,6215637,1654,587,5251701,963936,70565,1997
NJ,solid waste management,5490,16398292,5217,576,15942264,456028,48163,1997
NJ,sewerage,4457,15249443,4381,327,15040554,208889,13401,1997
NJ,parks and recreation,6948,18358898,5267,4421,15779273,2579625,289281,1997
NJ,housing and community development,3509,9922106,3333,346,9641696,280410,30946,1997
NJ,natural resources,2925,10385794,2764,542,9862626,523168,26749,1997
NJ,water transport and terminals,2712,8523043,2608,211,8351898,171145,18137,1997
NJ,electric power,287,1182406,285,2,1179445,2961,313,1997
NJ,gas supply,0,0,0,0,0,0,0,1997
NJ,transit,915,3113726,897,36,3068695,45031,3230,1997
NJ,education - elementary and secondary instructional,125011,547553386,118355,18542,533013975,14539411,1082475,1997
NJ,education - elementary and secondary other,51432,124412721,45297,17181,114883038,9529683,990348,1997
NJ,education - higher education instructional,12735,62806056,9201,9644,53229716,9576340,572589,1997
NJ,education - higher education other,25377,70872136,20608,15840,63045575,7826561,769013,1997
NJ,education - other,3553,13038734,3347,274,12688036,350698,31879,1997
NJ,libraries,4656,10389101,3445,3929,8632804,1756297,208867,1997
NJ,liquor stores,0,0,0,0,0,0,0,1997
NJ,other and unallocable,15651,49248720,14374,3157,46589892,2658828,215311,1997
NM,total,110980,245388169,102619,26006,231042748,14345421,1466658,1997
NM,financial administration,3400,8306152,3343,118,8215106,91046,10367,1997
NM,other government administration,2460,5961982,2341,684,5615247,346735,21481,1997
NM,judicial and legal,2415,6654044,2317,227,6475332,178712,18342,1997
NM,police protection - officers,3791,10483937,3745,84,10418221,65716,8113,1997
NM,police protection - other,1393,2595394,1262,336,2415793,179601,23121,1997
NM,fire protection - firefighters,1592,4703280,1578,170,4685723,17557,2504,1997
NM,fire protection - other,138,369716,133,13,363914,5802,658,1997
NM,corrections,5386,11763713,5329,93,11665025,98688,9796,1997
NM,streets and highways,4112,9569348,4100,25,9552641,16707,2234,1997
NM,air transportation,299,628520,292,14,620175,8345,1194,1997
NM,water transport and terminals,0,0,0,0,0,0,0,1997
NM,public welfare,1808,3923437,1701,171,3792579,130858,18593,1997
NM,health,3044,6370171,2953,219,6152948,217223,16038,1997
NM,hospitals,8306,18714324,6732,2614,14770615,3943709,278864,1997
NM,social insurance administration,475,1135940,474,1,1134040,1900,155,1997
NM,solid waste management,1167,2463543,1144,67,2432453,31090,4325,1997
NM,sewerage,695,1670672,686,31,1656830,13842,1401,1997
NM,parks and recreation,2267,4687492,1981,1873,4150615,536877,50636,1997
NM,housing and community development,353,700844,342,25,682447,18397,2042,1997
NM,natural resources,2241,5289941,2072,338,5082548,207393,30151,1997
NM,water transport and terminals,779,1702640,768,35,1688512,14128,1969,1997
NM,electric power,216,669542,215,2,667483,2059,162,1997
NM,gas supply,127,290390,123,8,285495,4895,768,1997
NM,transit,566,1234245,491,87,1113744,120501,13209,1997
NM,education - elementary and secondary instructional,30529,65444991,29820,2624,64490814,954177,117270,1997
NM,education - elementary and secondary other,10863,17240772,10211,2031,16465611,775161,110342,1997
NM,education - higher education instructional,4938,14979060,3799,4113,11984382,2994678,201558,1997
NM,education - higher education other,12883,27502154,10185,9363,24467637,3034517,477454,1997
NM,education - other,924,2250780,878,108,2188701,62079,7995,1997
NM,libraries,522,940524,426,186,820642,119882,16578,1997
NM,liquor stores,0,0,0,0,0,0,0,1997
NM,other and unallocable,3291,7140621,3178,346,6987475,153146,19338,1997
NY,total,1110246,3740259023,1005707,242359,3544081588,196177435,16696667,1997
NY,financial administration,30712,90834620,28904,4586,86627658,4206962,315928,1997
NY,other government administration,21481,59425619,18424,12643,53647422,5778197,531331,1997
NY,judicial and legal,28150,114205556,26582,4844,109595824,4609732,280480,1997
NY,police protection - officers,69517,278818223,68457,3914,276444674,2373549,179334,1997
NY,police protection - other,10600,33369239,9109,4303,30956635,2412604,261721,1997
NY,fire protection - firefighters,21446,86642372,21155,1309,86102146,540226,53096,1997
NY,fire protection - other,2242,8163432,2068,839,7823048,340384,34405,1997
NY,corrections,60128,213982244,59144,2013,211276193,2706051,166526,1997
NY,streets and highways,40859,123566520,39515,3226,121265193,2301327,233680,1997
NY,air transportation,1596,6864360,1578,34,6826212,38148,3148,1997
NY,water transport and terminals,1412,5222748,1371,80,5112988,109760,7240,1997
NY,public welfare,59078,151355512,55455,6881,143832939,7522573,589549,1997
NY,health,25998,83028039,23328,5097,75899791,7128248,439814,1997
NY,hospitals,101916,326280114,96782,9318,311270161,15009953,879180,1997
NY,social insurance administration,4547,13761356,4538,11,13731000,30356,1479,1997
NY,solid waste management,14811,53389096,14489,842,52839420,549676,57357,1997
NY,sewerage,6629,20723064,6501,447,20424069,298995,22226,1997
NY,parks and recreation,12698,32387136,9547,7208,27108460,5278676,533326,1997
NY,housing and community development,21649,51801479,21364,1383,51133574,667905,47318,1997
NY,natural resources,3451,12244268,3208,521,11546746,697522,43416,1997
NY,water transport and terminals,6391,20126990,6198,1561,19698424,428566,37090,1997
NY,electric power,3885,21137076,3803,150,20911076,226000,14806,1997
NY,gas supply,11,26796,10,1,25446,1350,92,1997
NY,transit,52340,211946594,51995,652,211343682,602912,60613,1997
NY,education - elementary and secondary instructional,277147,1081168152,260912,41284,1050869508,30298644,2537824,1997
NY,education - elementary and secondary other,113152,257627120,77669,62701,205013129,52613991,5295298,1997
NY,education - higher education instructional,28393,120695598,19891,22979,97659446,23036152,1385265,1997
NY,education - higher education other,39349,103139625,29862,23824,89214920,13924705,1552366,1997
NY,education - other,4778,16005631,4436,543,15062412,943219,60132,1997
NY,libraries,10041,23956909,7376,6985,20020551,3936358,430071,1997
NY,liquor stores,0,0,0,0,0,0,0,1997
NY,other and unallocable,35839,118363535,32036,12180,110798841,7564694,642556,1997
NC,total,415803,1009008817,376563,106585,935333073,73675744,6940595,1997
NC,financial administration,8996,22043174,8666,512,21528266,514908,57822,1997
NC,other government administration,5379,14171884,4572,2412,12479619,1692265,144163,1997
NC,judicial and legal,6304,18999171,6090,344,18621519,377652,37840,1997
NC,police protection - officers,16624,44376880,16415,655,44065341,311539,37764,1997
NC,police protection - other,4061,8751049,3752,875,8291978,459071,53793,1997
NC,fire protection - firefighters,5457,14306777,5390,567,14206249,100528,12395,1997
NC,fire protection - other,368,945321,355,33,927887,17434,2059,1997
NC,corrections,23318,55202644,23136,335,54906434,296210,32267,1997
NC,streets and highways,15787,34504089,15687,181,34364164,139925,17011,1997
NC,air transportation,666,1567074,621,111,1508775,58299,7885,1997
NC,water transport and terminals,305,962412,304,3,960580,1832,204,1997
NC,public welfare,14578,30893830,13745,1617,29851304,1042526,146165,1997
NC,health,17090,41507970,15992,2432,39495655,2012315,193943,1997
NC,hospitals,33531,82752416,31744,3636,78934238,3818178,316256,1997
NC,social insurance administration,2455,6139177,2317,240,5856648,282529,24534,1997
NC,solid waste management,4771,8902673,4321,794,8347575,555098,79067,1997
NC,sewerage,3361,7735707,3327,89,7676603,59104,6143,1997
NC,parks and recreation,4736,9141052,3682,3298,7937732,1203320,184673,1997
NC,housing and community development,2846,6420866,2683,263,6201807,219059,27434,1997
NC,natural resources,5419,13381924,4527,1299,10861834,2520090,157124,1997
NC,water transport and terminals,3527,7719654,3464,170,7620648,99006,11909,1997
NC,electric power,1202,3323252,1196,11,3313753,9499,1104,1997
NC,gas supply,162,385595,161,1,384477,1118,177,1997
NC,transit,528,952172,429,179,829566,122606,16996,1997
NC,education - elementary and secondary instructional,118288,309154830,112457,21070,293364325,15790505,1032115,1997
NC,education - elementary and secondary other,40708,67244563,32685,19219,55104731,12139832,1425268,1997
NC,education - higher education instructional,23818,80279346,15231,21134,62451723,17827623,1518209,1997
NC,education - higher education other,32414,71999420,25908,21553,61949641,10049779,1149587,1997
NC,education - other,2897,8421051,2818,124,8306802,114249,14130,1997
NC,libraries,2375,4626620,1914,1178,4040069,586551,81053,1997
NC,liquor stores,0,0,0,0,0,0,0,1997
NC,other and unallocable,13832,32196224,12974,2250,30943130,1253094,151505,1997
ND,total,36605,87771623,30361,25660,77201252,10570371,1135122,1997
ND,financial administration,1299,2755000,1188,1515,2527303,227697,26006,1997
ND,other government administration,678,2007273,417,5978,820055,1187218,55406,1997
ND,judicial and legal,706,1927170,663,211,1827729,99441,8814,1997
ND,police protection - officers,1095,2699852,1077,63,2667661,32191,3848,1997
ND,police protection - other,295,550518,279,47,527002,23516,2861,1997
ND,fire protection - firefighters,323,912821,318,541,899946,12875,1780,1997
ND,fire protection - other,7,15462,5,77,10670,4792,638,1997
ND,corrections,608,1265161,556,98,1201917,63244,8852,1997
ND,streets and highways,1880,4258030,1785,359,4116629,141401,18575,1997
ND,air transportation,74,188185,65,46,170722,17463,2059,1997
ND,water transport and terminals,0,0,0,0,0,0,0,1997
ND,public welfare,1108,2123848,978,342,1936927,186921,22968,1997
ND,health,1571,3534212,1364,529,3106005,428207,36494,1997
ND,hospitals,1163,2181118,1122,182,2138903,42215,7226,1997
ND,social insurance administration,405,939661,392,31,917054,22607,2432,1997
ND,solid waste management,356,769328,321,70,710257,59071,6517,1997
ND,sewerage,136,319136,127,70,302294,16842,2439,1997
ND,parks and recreation,855,1371620,474,1490,973688,397932,68048,1997
ND,housing and community development,265,505544,201,111,401551,103993,11285,1997
ND,natural resources,1435,3051810,1033,829,2624930,426880,71437,1997
ND,water transport and terminals,338,763684,310,117,717558,46126,6524,1997
ND,electric power,8,18996,8,0,18996,0,0,1997
ND,gas supply,0,0,0,0,0,0,0,1997
ND,transit,44,97162,24,29,58417,38745,3512,1997
ND,education - elementary and secondary instructional,9868,28348810,8639,2076,26447047,1901763,217712,1997
ND,education - elementary and secondary other,3421,5870774,2257,2611,4178638,1692136,206208,1997
ND,education - higher education instructional,2432,8990101,1863,1962,7200010,1790091,101063,1997
ND,education - higher education other,4206,7745370,3183,4303,6655623,1089747,181206,1997
ND,education - other,329,716066,307,55,684528,31538,3771,1997
ND,libraries,122,223117,76,164,158558,64559,9151,1997
ND,liquor stores,0,0,0,0,0,0,0,1997
ND,other and unallocable,1578,3621794,1329,1754,3200634,421160,48290,1997
OH,total,561229,1534747056,494028,180482,1412076934,122670122,11670745,1997
OH,financial administration,16095,46346358,15366,1789,44747583,1598775,135996,1997
OH,other government administration,9626,24097789,8282,9729,20286028,3811761,254364,1997
OH,judicial and legal,17512,44088533,16844,1810,42253870,1834663,120546,1997
OH,police protection - officers,22457,74628930,21754,2281,73495503,1133427,127395,1997
OH,police protection - other,7365,16995876,6409,2743,15508886,1486990,168632,1997
OH,fire protection - firefighters,13612,42667009,11366,10597,39524099,3142910,397360,1997
OH,fire protection - other,548,1228334,423,533,1068311,160023,22035,1997
OH,corrections,23999,64961408,23724,617,64465921,495487,48114,1997
OH,streets and highways,20766,58696488,19956,1991,57357432,1339056,148654,1997
OH,air transportation,1164,3215159,1123,100,3133489,81670,7412,1997
OH,water transport and terminals,46,118219,42,11,114956,3263,410,1997
OH,public welfare,26709,66001082,25769,1899,64460141,1540941,163774,1997
OH,health,20160,51940423,18249,4168,48419185,3521238,332818,1997
OH,hospitals,28637,72308178,24649,5703,63093877,9214301,702207,1997
OH,social insurance administration,2951,9183659,2885,93,9033634,150025,11674,1997
OH,solid waste management,3307,8266318,3072,443,7658160,608158,43150,1997
OH,sewerage,6362,17602843,6269,202,17448780,154063,15777,1997
OH,parks and recreation,8284,18661978,5907,5698,15385411,3276567,419865,1997
OH,housing and community development,4861,11980453,4689,367,11695449,285004,29180,1997
OH,natural resources,4687,12423567,4158,937,11283872,1139695,93470,1997
OH,water transport and terminals,7177,19059250,7016,448,18782449,276801,29292,1997
OH,electric power,1450,4855214,1428,43,4791202,64012,4140,1997
OH,gas supply,67,206043,64,3,199226,6817,469,1997
OH,transit,6106,18607457,5811,570,18120399,487058,52567,1997
OH,education - elementary and secondary instructional,143694,460921064,135212,20948,444564475,16356589,1420385,1997
OH,education - elementary and secondary other,66374,124209357,52220,34345,102427969,21781388,2381699,1997
OH,education - higher education instructional,24073,94665997,16444,19788,73448063,21217934,1334704,1997
OH,education - higher education other,45801,96623986,31695,40494,75529112,21094874,2481773,1997
OH,education - other,2225,7767768,2175,122,7595009,172759,8907,1997
OH,libraries,7366,15096835,4937,5329,11706395,3390440,414724,1997
OH,liquor stores,2,3897,2,0,3897,0,0,1997
OH,other and unallocable,17746,47317584,16088,6681,44474151,2843433,299252,1997
OK,total,201550,408242424,184071,48211,382728348,25514076,3063298,1997
OK,financial administration,4615,8890231,4541,411,8701456,188775,16719,1997
OK,other government administration,3252,7067627,3072,1339,6630276,437351,34514,1997
OK,judicial and legal,3401,8537919,3280,460,8307555,230364,25209,1997
OK,police protection - officers,7219,18285512,7100,310,18114363,171149,21689,1997
OK,police protection - other,2668,5062949,2512,544,4814198,248751,28356,1997
OK,fire protection - firefighters,3789,11971531,3703,1403,11835038,136493,17834,1997
OK,fire protection - other,165,382827,152,45,370305,12522,2331,1997
OK,corrections,11540,15695487,11332,343,15415582,279905,36583,1997
OK,streets and highways,9374,15692921,9217,280,15482564,210357,28005,1997
OK,air transportation,258,651856,248,17,640490,11366,1716,1997
OK,water transport and terminals,18,58268,17,10,55749,2519,260,1997
OK,public welfare,6223,10746010,6120,242,10614467,131543,18309,1997
OK,health,5201,10985069,5019,523,10737871,247198,32756,1997
OK,hospitals,15161,32581153,14107,2191,30053517,2527636,186786,1997
OK,social insurance administration,1794,3757813,1754,115,3635496,122317,6981,1997
OK,solid waste management,1163,2009450,1121,75,1960372,49078,7625,1997
OK,sewerage,1175,2314984,1160,65,2284445,30539,3688,1997
