state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
MN,2014,health,5687,0.47,29392069,0.42,4115,0.69,5244899,0.86,216865,1.06,6926,0.63,9802,0.39,34636968,0.38
MN,2014,hospitals,6936,0.05,34403941,0.05,4675,0.13,12700032,0.14,579729,0.12,10244,0.07,11611,0.06,47103973,0.05
MN,2014,social insurance administration,990,0,4586478,0,71,0,194501,0,7984,0,1036,0,1061,0,4780979,0
MN,2014,solid waste management,886,1.39,4049807,1.22,229,3.74,218593,2.33,13997,2.46,964,1.66,1115,1.34,4268400,1.16
MN,2014,sewerage,1867,0.66,10245588,0.61,282,0.47,281117,0.59,15790,0.8,1945,0.73,2149,0.58,10526705,0.59
MN,2014,parks and recreation,4030,0.3,18226307,0.27,5728,0.52,3770516,0.38,288993,0.41,5665,0.41,9758,0.33,21996823,0.24
MN,2014,housing and community development,1806,0.69,8993162,0.58,558,1.29,478293,0.82,27867,0.57,1966,0.71,2364,0.61,9471455,0.55
MN,2014,natural resources,3577,0.28,17674807,0.24,1047,0.65,1470655,0.27,83009,0.23,4050,0.3,4624,0.26,19145462,0.23
MN,2014,water transport and terminals,1623,0.57,8482936,0.51,254,0.6,185741,0.47,11684,0.54,1678,0.57,1877,0.5,8668677,0.5
MN,2014,electric power,870,0.62,5316242,0.52,107,0.01,115957,0.01,5409,0.01,900,0.6,977,0.56,5432199,0.51
MN,2014,gas supply,151,0.01,822462,0.01,5,0.01,3334,0.01,391,0.01,153,0.01,156,0.01,825796,0.01
MN,2014,transit,2956,0.06,15090954,0.05,714,0.62,1442998,0.33,70886,0.49,3361,0.09,3670,0.13,16533952,0.06
MN,2014,education total,128755,0.88,623513951,0.84,87222,0.79,104683183,0.84,5654858,1.03,161284,0.85,215977,0.61,728197134,0.73
MN,2014,education - elementary and secondary total,97401,1.16,433168705,1.21,59446,1.17,70045716,1.26,4011651,1.45,120647,1.14,156847,0.84,503214421,1.06
MN,2014,education - elementary and secondary instructional,72449,1.46,349306903,1.47,28224,1.71,44383653,1.51,2264598,1.64,85609,1.44,100673,1.15,393690556,1.31
MN,2014,education - elementary and secondary other,24952,1.58,83861802,1.41,31222,1.59,25662063,2.23,1747053,2.57,35038,1.72,56174,1.13,109523865,1.2
MN,2014,education - higher education total,27988,0.01,171747727,0.01,26522,0.01,32315199,0.01,1540428,0.01,36689,0.01,54510,0.01,204062926,0.01
MN,2014,education - higher education instructional,11500,0.01,77192123,0.01,10729,0.01,16909886,0.01,607569,0.01,14930,0.01,22229,0.01,94102009,0.01
MN,2014,education - higher education other,16488,0.01,94555604,0.01,15793,0.01,15405313,0.01,932859,0.01,21759,0.01,32281,0.01,109960917,0.01
MN,2014,education - other,3366,0,18597519,0,1254,0,2322268,0,102779,0,3948,0,4620,0,20919787,0
MN,2014,libraries,1484,0.43,6515754,0.29,1983,0.58,2509182,0.34,166035,0.39,2422,0.42,3467,0.38,9024936,0.23
MN,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,2014,other and unallocable,6594,0.57,32200589,0.54,3644,0.92,2824198,1,205749,1.01,7756,0.64,10238,0.49,35024787,0.5
MS,2014,total,179148,0.66,590383491,0.61,36068,0.48,41133039,0.41,2431241,0.43,193347,0.63,215216,0.55,631516530,0.57
MS,2014,financial administration,3815,1.77,13028709,1.51,307,3.39,377036,1.39,27760,1.57,3971,1.81,4122,1.66,13405745,1.47
MS,2014,other government administration,2645,1.84,8938662,1.63,1530,1.41,905519,1.58,56157,1.86,2952,1.81,4175,1.28,9844181,1.49
MS,2014,judicial and legal,2744,1.79,9796654,1.56,672,1.36,703095,1.25,34795,1.33,2932,1.9,3416,1.46,10499749,1.46
MS,2014,police protection total,9086,1.28,28551720,1.28,1526,1.67,1187705,1.96,107240,2.15,9678,1.34,10612,1.12,29739425,1.23
MS,2014,police protection - officers,6907,1.62,22804336,1.57,916,2.51,726039,3.03,65435,3.28,7279,1.69,7823,1.46,23530375,1.52
MS,2014,police protection - other,2179,1.48,5747384,1.24,610,1.83,461666,1.62,41805,2,2399,1.74,2789,1.22,6209050,1.15
MS,2014,fire protection total,3356,1.2,11380915,1.1,642,3.39,291563,1.31,24961,1.45,3494,1.44,3998,1.14,11672478,1.07
MS,2014,fire protection - firefighters,3206,1.25,10841422,1.15,558,3.9,229444,1.65,20439,1.76,3320,1.52,3764,1.21,11070866,1.13
MS,2014,fire protection - other,150,0.95,539493,1.03,84,0.78,62119,0.49,4522,0.59,174,0.92,234,0.67,601612,0.93
MS,2014,corrections,5425,0.97,13855979,0.9,340,8.21,263699,4.32,22378,3.65,5553,1.06,5765,1.03,14119678,0.88
MS,2014,highways,7605,1.53,20793517,1.37,332,2.61,345109,2.09,31963,2.41,7786,1.59,7937,1.47,21138626,1.34
MS,2014,air transportation,117,1.02,411453,0.93,42,1.24,30248,1.56,2564,1.61,133,1.49,159,0.82,441701,0.87
MS,2014,water transport and terminals,147,0.05,672641,0.02,4,0.73,2157,0.36,115,0.66,148,0.05,151,0.05,674798,0.02
MS,2014,public welfare,4828,0.16,15397880,0.1,236,1.88,275995,1.95,21543,1.99,4948,0.3,5064,0.17,15673875,0.11
MS,2014,health,3457,0.04,11515318,0.05,141,0.24,138426,0.22,6801,0.4,3498,0.07,3598,0.04,11653744,0.05
MS,2014,hospitals,27248,0.24,105194897,0.23,5930,0.38,16745867,0.18,644847,0.26,30890,0.24,33178,0.21,121940764,0.2
MS,2014,social insurance administration,605,0,2038737,0,193,0,438138,0,31790,0,785,0,798,0,2476875,0
MS,2014,solid waste management,952,2.92,2066002,2.76,131,7,110105,3.39,12134,3.85,1021,3.37,1083,2.7,2176107,2.62
MS,2014,sewerage,757,1,2153401,1.23,53,0.32,33786,0.2,3011,0.15,773,0.98,810,0.93,2187187,1.21
MS,2014,parks and recreation,1479,0.8,3722530,0.84,747,2.82,413289,1.03,41583,1.15,1720,0.91,2226,1.08,4135819,0.77
MS,2014,housing and community development,892,1.14,2863952,1.13,81,0.83,51781,0.81,4283,1.24,916,1.14,973,1.05,2915733,1.11
MS,2014,natural resources,2994,0.02,9577190,0.02,959,0.11,891192,0.15,63818,0.14,3360,0.05,3953,0.03,10468382,0.02
MS,2014,water transport and terminals,1319,0.96,3580056,0.86,130,0.79,103565,0.77,8061,0.64,1355,0.97,1449,0.87,3683621,0.84
MS,2014,electric power,438,0.86,1564392,0.67,6,0.22,4561,0.23,309,0.23,439,0.85,444,0.84,1568953,0.67
MS,2014,gas supply,208,2.25,625009,2.11,12,7.22,12017,11.58,740,9.38,213,2.32,220,2.16,637026,2.08
MS,2014,transit,120,0.01,346222,0.01,32,0.01,25401,0.01,2252,0.01,133,0.01,152,0.01,371623,0.01
MS,2014,education total,93780,1.24,306783514,1.15,20840,0.78,16936568,0.97,1200998,0.81,101062,1.18,114620,1.02,323720082,1.09
MS,2014,education - elementary and secondary total,70620,1.62,202386109,1.7,6953,2,4120074,2.18,365665,2.21,73073,1.61,77573,1.49,206506183,1.67
MS,2014,education - elementary and secondary instructional,50845,2.07,167042341,2,4460,2.91,2651544,2.46,220538,2.51,52102,2.06,55305,1.92,169693885,1.96
MS,2014,education - elementary and secondary other,19775,2.28,35343768,2.47,2493,2.03,1468530,4.2,145127,4.05,20971,2.24,22268,2.04,36812298,2.37
MS,2014,education - higher education total,21715,0.89,99687542,0.71,13859,0.59,12774149,1.07,833012,0.65,26531,0.83,35574,0.59,112461691,0.64
MS,2014,education - higher education instructional,8394,1.37,43182068,1.21,3040,2.41,3988541,3.33,167300,2.75,9357,1.46,11434,1.19,47170609,1.14
MS,2014,education - higher education other,13321,1.17,56505474,0.86,10819,0.34,8785608,0.37,665712,0.43,17174,1,24140,0.67,65291082,0.74
MS,2014,education - other,1445,0,4709863,0,28,0,42345,0,2321,0,1458,0,1473,0,4752208,0
MS,2014,libraries,696,0.97,1657507,0.95,494,1.58,305877,1.53,33781,1.53,887,1.21,1190,0.87,1963384,0.84
MS,2014,liquor stores,87,0,217143,0,0,0,0,0,0,0,87,0,87,0,217143,0
MS,2014,other and unallocable,4348,0.75,13649491,0.62,688,3.46,540340,2.21,47357,2.63,4613,0.92,5036,0.8,14189831,0.6
MO,2014,total,285894,0.38,1038736033,0.37,91342,0.44,79264765,0.45,5293260,0.4,315931,0.37,377236,0.31,1118000798,0.34
MO,2014,financial administration,6479,1.11,22610232,0.88,892,0.8,712359,0.88,54844,1.02,6768,1.19,7371,0.98,23322591,0.85
MO,2014,other government administration,4454,0.94,16255968,0.77,4008,0.76,1967656,0.53,119718,0.57,5063,0.96,8462,0.61,18223624,0.69
MO,2014,judicial and legal,7416,0.61,28628953,0.45,1222,1.09,1370347,0.83,97876,0.95,7929,0.66,8638,0.54,29999300,0.43
MO,2014,police protection total,17818,0.53,69694690,0.45,1450,0.87,1107167,0.7,93822,0.81,18363,0.53,19268,0.5,70801857,0.45
MO,2014,police protection - officers,13479,0.65,55877700,0.54,803,1.29,543416,0.94,41493,1.2,13731,0.65,14282,0.62,56421116,0.53
MO,2014,police protection - other,4339,0.86,13816990,0.68,647,1.09,563751,1.04,52329,1.09,4632,0.88,4986,0.76,14380741,0.66
MO,2014,fire protection total,7077,0.6,35817913,0.54,2337,1.59,680486,1.95,51188,1.7,7355,0.68,9414,0.6,36498399,0.53
MO,2014,fire protection - firefighters,5984,0.7,31063020,0.62,2051,1.81,531027,2.49,41376,2.1,6210,0.8,8035,0.7,31594047,0.61
MO,2014,fire protection - other,1093,0.49,4754893,0.55,286,0.44,149459,0.25,9812,0.3,1145,0.47,1379,0.4,4904352,0.53
MO,2014,corrections,15226,0.43,41827619,0.33,475,0.83,426484,0.81,33635,1.03,15418,0.44,15701,0.42,42254103,0.32
MO,2014,highways,11743,0.49,38305459,0.42,768,0.43,569604,0.41,45621,0.29,11969,0.53,12511,0.46,38875063,0.41
MO,2014,air transportation,1150,0.01,4743084,0.01,64,2.13,63745,1.34,5353,1.76,1179,0.05,1214,0.11,4806829,0.02
MO,2014,water transport and terminals,4,0.01,24688,0.01,2,0.01,885,0.01,110,0.01,4,0.01,6,0.01,25573,0.01
MO,2014,public welfare,9438,0.79,25746411,0.63,1224,2.41,1055296,2.18,90576,2.45,9962,0.91,10662,0.75,26801707,0.61
MO,2014,health,6052,0.88,21956890,0.89,1854,1.48,1812709,2.4,121378,2.15,6732,0.96,7906,0.75,23769599,0.84
MO,2014,hospitals,20668,0.37,79179729,0.4,4224,0.45,7740845,0.29,373319,0.46,22821,0.38,24892,0.32,86920574,0.36
MO,2014,social insurance administration,539,0,1610520,0,57,0,31306,0,1984,0,550,0,596,0,1641826,0
MO,2014,solid waste management,785,0.67,2444332,0.47,121,1.05,123610,0.87,12323,1.06,854,0.78,906,0.6,2567942,0.45
MO,2014,sewerage,2677,0.49,11215931,0.4,240,0.38,194126,0.43,14968,0.42,2750,0.59,2917,0.45,11410057,0.39
MO,2014,parks and recreation,3431,1.54,11798358,0.82,4928,1.01,2568284,0.83,259800,0.86,4891,1.07,8359,0.87,14366642,0.69
MO,2014,housing and community development,1326,1.16,4827516,0.92,185,0.14,177436,0.15,13629,0.1,1404,1.12,1511,1.02,5004952,0.89
MO,2014,natural resources,2350,0.02,8341149,0.02,605,0.01,563967,0.01,54838,0.01,2655,0.02,2955,0.02,8905116,0.01
MO,2014,water transport and terminals,3077,0.85,11017521,0.65,622,0.94,488825,0.22,39364,0.13,3262,0.81,3699,0.72,11506346,0.63
MO,2014,electric power,1358,1.25,7783579,1.26,35,0.14,51523,0.15,2843,0.25,1373,1.25,1393,1.22,7835102,1.25
MO,2014,gas supply,153,0.77,789545,0.51,8,5.77,1e4,0.63,402,2.49,155,0.76,161,0.78,799545,0.5
MO,2014,transit,2988,0.01,12227057,0.01,362,0.1,570829,0.02,41008,0.03,3222,0.01,3350,0.02,12797886,0.01
MO,2014,education total,150296,0.71,548706002,0.69,61849,0.63,53963429,0.66,3502384,0.59,170381,0.67,212145,0.54,602669431,0.63
MO,2014,education - elementary and secondary total,121475,0.87,410195070,0.91,29414,0.93,26202396,0.91,1851617,0.92,132183,0.85,150889,0.72,436397466,0.86
MO,2014,education - elementary and secondary instructional,84012,1.17,322856243,1.12,16747,1.37,14846643,1.32,964969,1.39,89533,1.16,100759,1,337702886,1.08
MO,2014,education - elementary and secondary other,37463,1.07,87338827,1.02,12667,1.19,11355753,1.21,886648,1.18,42650,1.05,50130,0.86,98694580,0.91
MO,2014,education - higher education total,27837,0.51,134977080,0.41,31446,0.89,26019063,1.01,1544445,0.77,36614,0.55,59283,0.53,160996143,0.38
MO,2014,education - higher education instructional,10127,0.7,65937636,0.51,12690,1.97,15294652,1.64,674551,1.48,13964,0.87,22817,1.14,81232288,0.52
MO,2014,education - higher education other,17710,0.69,69039444,0.64,18756,0.67,10724411,0.67,869894,0.75,22650,0.7,36466,0.48,79763855,0.56
MO,2014,education - other,984,0,3533852,0,989,0,1741970,0,106322,0,1584,0,1973,0,5275822,0
MO,2014,libraries,2111,0.54,6245691,0.57,2840,0.72,2152935,0.66,196553,0.77,3234,0.58,4951,0.47,8398626,0.46
MO,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2014,other and unallocable,7278,0.55,26937196,0.42,970,0.7,860912,0.73,65724,0.85,7637,0.6,8248,0.49,27798108,0.4
MT,2014,total,47476,0.65,189378761,0.63,24847,0.59,26153677,0.47,1632951,0.54,56781,0.64,72323,0.47,215532438,0.55
MT,2014,financial administration,1760,0.92,6734308,0.8,166,0.78,267921,0.58,16121,0.52,1851,0.92,1926,0.84,7002229,0.77
MT,2014,other government administration,1065,1.54,4696630,1.27,784,2.18,493201,1.01,29263,1.73,1224,1.96,1849,1.28,5189831,1.15
MT,2014,judicial and legal,1473,1.04,6333556,0.9,335,2.77,516587,2.79,29264,3.23,1641,1.28,1808,0.99,6850143,0.86
MT,2014,police protection total,2432,1.64,10933981,1.51,220,1.84,236852,1.53,15886,1.85,2519,1.64,2652,1.52,11170833,1.48
MT,2014,police protection - officers,1735,2.22,8426973,1.92,80,2.26,73062,0.77,4552,1.32,1760,2.22,1815,2.13,8500035,1.91
MT,2014,police protection - other,697,1.51,2507008,1.32,140,2.59,163790,2.18,11334,2.54,759,1.76,837,1.33,2670798,1.25
MT,2014,fire protection total,674,0.31,3641815,0.25,314,9.83,114621,5.33,8411,5.7,717,0.63,988,3.13,3756436,0.29
MT,2014,fire protection - firefighters,637,0.31,3476236,0.24,283,10.91,95331,6.4,7100,6.74,674,0.66,920,3.36,3571567,0.29
MT,2014,fire protection - other,37,1.73,165579,2.1,31,0.72,19290,1.35,1311,1.87,43,2.07,68,1,184869,1.89
MT,2014,corrections,1818,0.49,6443680,0.35,136,0.94,249036,0.77,16211,1.2,1910,0.56,1954,0.46,6692716,0.34
MT,2014,highways,3287,0.95,13894229,0.82,219,0.37,375457,0.36,20702,0.58,3404,0.96,3506,0.89,14269686,0.8
MT,2014,air transportation,143,0.14,698151,0.09,45,2.12,38031,2.09,2475,1.74,155,0.24,188,0.52,736182,0.14
MT,2014,water transport and terminals,8,0.01,30009,0.01,1,0.01,298,0.01,19,0.01,8,0.01,9,0.01,30307,0.01
MT,2014,public welfare,1934,0.05,6785342,0.06,539,2,943756,1.73,57915,2.13,2263,0.4,2473,0.44,7729098,0.22
MT,2014,health,1674,0.46,6865614,0.44,596,3.4,1063830,1.67,47434,2.08,1940,0.8,2270,0.95,7929444,0.44
MT,2014,hospitals,1198,0.1,4951191,0.1,523,0.06,935977,0.05,48985,0.06,1481,0.09,1721,0.07,5887168,0.08
MT,2014,social insurance administration,650,0,2877347,0,75,0,157784,0,8545,0,699,0,725,0,3035131,0
MT,2014,solid waste management,404,1.53,1279578,1.64,103,2.8,98217,1.69,7609,1.77,447,1.62,507,1.35,1377795,1.52
MT,2014,sewerage,288,1.45,1146949,1.5,117,0.78,55914,0.72,3539,0.97,305,1.49,405,1.05,1202863,1.43
MT,2014,parks and recreation,387,0.67,1441613,0.59,512,2.82,363422,0.92,29302,1.03,557,0.85,899,1.63,1805035,0.51
MT,2014,housing and community development,202,0.71,797136,0.62,31,0.63,35423,0.78,1864,0.67,212,0.72,233,0.62,832559,0.6
MT,2014,natural resources,1572,0.34,6376791,0.24,520,0.28,714543,0.28,42485,0.34,1807,0.37,2092,0.27,7091334,0.22
MT,2014,water transport and terminals,504,1.64,1861956,1.75,175,0.35,85228,0.19,5508,0.19,526,1.57,679,1.22,1947184,1.67
MT,2014,electric power,3,0.01,20694,0.01,0,0.01,0,0.01,0,0.01,3,0.01,3,0.01,20694,0.01
MT,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MT,2014,transit,219,0.05,639169,0.04,61,0.58,116550,0.61,8227,0.8,267,0.1,280,0.13,755719,0.1
MT,2014,education total,23341,1.29,91537612,1.27,18491,0.74,18302113,0.64,1164621,0.73,30019,1.18,41832,0.79,109839725,1.06
MT,2014,education - elementary and secondary total,17892,1.69,67102964,1.73,9522,1.44,9379591,1.26,641302,1.32,21612,1.63,27414,1.21,76482555,1.53
MT,2014,education - elementary and secondary instructional,13756,2.11,55680913,2.05,5414,2.35,5574388,1.78,358227,2.07,15844,2.13,19170,1.66,61255301,1.87
MT,2014,education - elementary and secondary other,4136,1.94,11422051,1.95,4108,1.24,3805203,1.66,283075,1.46,5768,1.81,8244,1.15,15227254,1.52
MT,2014,education - higher education total,5146,0.01,23098337,0.01,8827,0.01,8671143,0.01,510076,0.01,8028,0.01,13973,0.01,31769480,0.01
MT,2014,education - higher education instructional,1496,0.01,9393593,0.01,1790,0.03,2997666,0.02,122169,0.01,2185,0.01,3286,0.02,12391259,0.01
MT,2014,education - higher education other,3650,0.01,13704744,0.01,7037,0.01,5673477,0.01,387907,0.01,5843,0.01,10687,0.01,19378221,0.01
MT,2014,education - other,303,0,1336311,0,142,0,251379,0,13243,0,379,0,445,0,1587690,0
MT,2014,libraries,212,0.7,681542,0.59,320,1.9,297911,1.35,26616,1.42,363,0.99,532,1.18,979453,0.58
MT,2014,liquor stores,27,0,104109,0,6,0,9258,0,554,0,30,0,33,0,113367,0
MT,2014,other and unallocable,2201,1.06,8605759,0.48,558,2.75,681747,1.53,41395,1.92,2433,1.18,2759,1.01,9287506,0.46
NE,2014,total,102901,0.34,435052634,0.36,40543,0.41,39044450,0.41,2777985,0.43,118566,0.34,143444,0.27,474097084,0.34
NE,2014,financial administration,2322,1.13,8824439,0.85,394,0.57,302233,0.73,21893,0.86,2436,1.19,2716,0.97,9126672,0.82
NE,2014,other government administration,1714,1.21,6078288,0.77,2680,1.19,854248,2.41,50475,1.98,1971,1.35,4394,0.86,6932536,0.73
NE,2014,judicial and legal,1923,1.16,8885646,0.84,263,2.07,333012,2.38,20488,2.2,2032,1.16,2186,1.05,9218658,0.81
NE,2014,police protection total,4768,0.94,23387896,0.66,453,1.34,524553,0.95,35094,0.89,4968,0.94,5221,0.86,23912449,0.65
NE,2014,police protection - officers,3685,1.14,19663039,0.76,228,2.25,239921,1.97,14905,1.93,3769,1.16,3913,1.08,19902960,0.76
NE,2014,police protection - other,1083,1.37,3724857,0.98,225,1.44,284632,0.55,20189,0.61,1199,1.42,1308,1.16,4009489,0.91
NE,2014,fire protection total,1366,0.01,8668354,0.01,373,0.23,69404,0.44,5361,0.4,1394,0,1739,0.05,8737758,0
NE,2014,fire protection - firefighters,1292,0.01,8300106,0.01,268,0.32,46231,0.66,3877,0.55,1313,0,1560,0.06,8346337,0
NE,2014,fire protection - other,74,0.01,368248,0.01,105,0.01,23173,0.01,1484,0.01,81,0.01,179,0.01,391421,0.01
NE,2014,corrections,4344,0.67,15704808,0.55,210,0.74,255515,0.36,16595,0.39,4439,0.66,4554,0.64,15960323,0.54
NE,2014,highways,4877,1.06,17884475,0.83,462,0.59,441587,0.36,31381,0.35,5044,1.06,5339,0.97,18326062,0.81
NE,2014,air transportation,260,0.39,1188023,0.35,110,0.81,115725,0.7,6925,0.98,300,0.41,370,0.36,1303748,0.32
NE,2014,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NE,2014,public welfare,3571,0.17,10565267,0.17,729,0.31,1234913,0.16,61425,0.29,3919,0.2,4300,0.15,11800180,0.16
NE,2014,health,1030,0.22,4592370,0.15,333,1.63,404066,0.75,20617,0.96,1146,0.24,1363,0.43,4996436,0.15
NE,2014,hospitals,7127,1.57,28954203,1.66,1871,1.65,3766939,1.73,213552,1.54,8358,1.57,8998,1.29,32721142,1.48
NE,2014,social insurance administration,211,0,853750,0,4,0,5906,0,391,0,213,0,215,0,859656,0
NE,2014,solid waste management,314,1.32,1216307,1,148,2.7,114599,2.83,10520,3.33,370,1.9,462,1.25,1330906,0.95
NE,2014,sewerage,521,0.71,2174045,0.63,114,1.39,69991,2.01,4905,1.95,544,0.78,635,0.63,2244036,0.61
NE,2014,parks and recreation,894,0.21,3394506,0.16,1274,0.11,767916,0.14,72165,0.14,1295,0.21,2168,0.11,4162422,0.13
NE,2014,housing and community development,550,0.97,1943941,0.82,479,0.7,383080,0.57,26731,0.69,707,0.92,1029,0.61,2327021,0.69
NE,2014,natural resources,2232,1.22,8267651,1.16,983,0.84,1723988,0.13,119191,0.18,2903,1.03,3215,0.89,9991639,0.96
NE,2014,water transport and terminals,970,0.71,4745438,0.54,257,0.97,174448,0.87,13067,1.06,1034,0.88,1227,0.6,4919886,0.52
NE,2014,electric power,6474,0.41,45748233,0.3,281,0.82,431375,0.89,19780,0.58,6589,0.42,6755,0.4,46179608,0.3
NE,2014,gas supply,469,0.01,2789357,0.01,13,0.01,21768,0.01,1196,0.01,476,0.01,482,0.01,2811125,0.01
NE,2014,transit,394,0.14,1660008,0.07,56,0.7,48947,0.57,4000,0.66,416,0.2,450,0.15,1708955,0.07
NE,2014,education total,53159,0.6,214073463,0.69,27442,0.57,25722430,0.57,1919129,0.59,64032,0.58,80601,0.44,239795893,0.62
NE,2014,education - elementary and secondary total,41301,0.76,156385280,0.94,17306,0.87,16346684,0.88,1119196,0.99,47608,0.77,58607,0.6,172731964,0.85
NE,2014,education - elementary and secondary instructional,31014,0.97,128000155,1.13,10559,1.22,9542188,1.27,611633,1.49,34661,1,41573,0.79,137542343,1.05
NE,2014,education - elementary and secondary other,10287,0.91,28385125,0.93,6747,1.18,6804496,1.12,507563,1.23,12947,0.92,17034,0.72,35189621,0.78
NE,2014,education - higher education total,11334,0.41,55401171,0.37,10115,0.41,9327651,0.33,797541,0.31,15885,0.38,21449,0.29,64728822,0.32
NE,2014,education - higher education instructional,3794,0.6,25426675,0.48,2127,1,3032167,0.65,141102,0.64,4608,0.59,5921,0.53,28458842,0.43
NE,2014,education - higher education other,7540,0.53,29974496,0.56,7988,0.45,6295484,0.37,656439,0.35,11277,0.47,15528,0.35,36269980,0.47
NE,2014,education - other,524,0,2287012,0,21,0,48095,0,2392,0,539,0,545,0,2335107,0
NE,2014,libraries,404,0.09,1516899,0.06,912,0.81,778351,0.65,68841,0.71,793,0.37,1316,0.56,2295250,0.22
NE,2014,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2014,other and unallocable,3007,0.47,11935267,0.27,702,2.06,499456,0.78,34263,0.74,3187,0.48,3709,0.54,12434723,0.26
NV,2014,total,95732,0.12,496110228,0.12,33712,0.09,45898600,0.14,2781554,0.07,111601,0.11,129444,0.09,542008828,0.11
NV,2014,financial administration,2771,0.51,13389190,0.58,83,2.2,163639,2.69,7653,2.16,2817,0.57,2854,0.5,13552829,0.57
NV,2014,other government administration,2431,1.03,13291507,0.85,164,2.32,204029,2.03,11008,0.51,2495,1.04,2595,0.98,13495536,0.84
NV,2014,judicial and legal,4193,0.93,25122463,0.77,302,0.87,369790,0.83,22526,0.73,4320,0.93,4495,0.87,25492253,0.76
NV,2014,police protection total,7475,0.65,50878660,0.55,524,0.16,442055,0.26,30709,0.21,7656,0.64,7999,0.61,51320715,0.55
NV,2014,police protection - officers,4864,0.97,37376861,0.74,19,0.5,24360,0.84,1350,0.37,4872,0.97,4883,0.97,37401221,0.74
NV,2014,police protection - other,2611,0.47,13501799,0.43,505,0.17,417695,0.27,29359,0.22,2784,0.46,3116,0.4,13919494,0.42
NV,2014,fire protection total,2480,0.48,21676052,0.33,106,3.15,123512,0.95,6238,1.92,2516,0.51,2586,0.48,21799564,0.33
NV,2014,fire protection - firefighters,2219,0.53,19812661,0.36,71,4.7,83257,1.41,3449,3.47,2239,0.56,2290,0.53,19895918,0.36
NV,2014,fire protection - other,261,0.9,1863391,0.59,35,0.34,40255,0.23,2789,0.17,277,0.85,296,0.8,1903646,0.58
NV,2014,corrections,5771,0.44,29601342,0.39,141,0.5,271071,0.5,9397,0.69,5825,0.45,5912,0.43,29872413,0.39
NV,2014,highways,2705,0.8,12834130,0.95,34,0.23,20379,0.24,1220,0.31,2712,0.81,2739,0.79,12854509,0.95
NV,2014,air transportation,1760,0.02,9020689,0.02,39,0.19,98481,0.17,5932,0.11,1794,0.05,1799,0.02,9119170,0.02
NV,2014,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2014,public welfare,3317,0.07,14082016,0.14,242,2.3,304589,2.02,17121,2.17,3415,0.2,3559,0.17,14386605,0.14
NV,2014,health,2147,0.29,10388830,0.21,112,3.64,200462,1.08,6520,1.27,2182,0.29,2259,0.33,10589292,0.21
NV,2014,hospitals,5689,1.17,30559082,1.1,459,3.31,1780639,3.28,41095,2.97,5915,1.23,6148,1.11,32339721,1.05
NV,2014,social insurance administration,560,0,1989837,0,0,0,0,0,0,0,560,0,560,0,1989837,0
NV,2014,solid waste management,86,4.21,396035,3.08,2,0.01,1606,0.01,163,0.01,86,4.21,88,4.12,397641,3.07
NV,2014,sewerage,891,0.77,5337285,0.76,45,0.01,50059,0.01,2859,0.01,909,0.76,936,0.73,5387344,0.76
NV,2014,parks and recreation,1788,0.37,8679581,0.41,4125,0.44,2938074,0.41,251528,0.33,3263,0.37,5913,0.33,11617655,0.32
NV,2014,housing and community development,504,0.64,2426296,0.69,23,0.63,33504,0.71,1751,0.17,513,0.63,527,0.61,2459800,0.68
NV,2014,natural resources,1033,0.88,4995986,0.74,197,4.28,209100,3.41,10753,2.9,1092,1.14,1230,1.01,5205086,0.72
NV,2014,water transport and terminals,2046,0.39,13732e3,0.44,69,1.39,74858,0.69,4619,0.72,2074,0.41,2115,0.38,13806858,0.44
NV,2014,electric power,98,4.53,631135,4.44,2,5.44,3357,2.06,149,5.19,102,4.38,100,4.44,634492,4.42
NV,2014,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2014,transit,303,0.02,1843090,0.02,12,0.01,32149,0.01,1197,0.01,310,0.02,315,0.02,1875239,0.02
NV,2014,education total,43229,0.01,202739975,0.01,26175,0.01,37414908,0.01,2275432,0.01,56169,0.01,69404,0.01,240154883,0.01
NV,2014,education - elementary and secondary total,36319,0.01,161287793,0.01,16792,0.01,27123264,0.01,1816268,0.01,46666,0.01,53111,0.01,188411057,0.01
