state,year,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_march_full_time_and_part_time_employees,total_march_full_time_and_part_time_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent
MN,2015,education - higher education instructional,11519,0.01,79307757,0.01,10639,0.01,17651129,0.01,631781,0.01,15088,0.01,22158,0.01,96958886,0.01
MN,2015,education - higher education other,16413,0.01,95848908,0.01,15572,0.01,15237490,0.01,880133,0.01,21386,0.01,31985,0.01,111086398,0.01
MN,2015,education - other,3324,0,18121639,0,1218,0,2269205,0,104746,0,3916,0,4542,0,20390844,0
MN,2015,libraries,1425,0.48,6544217,0.37,2092,0.52,2599699,0.32,168026,0.4,2386,0.35,3517,0.37,9143916,0.28
MN,2015,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,2015,other and unallocable,6863,0.18,34643147,0.17,3682,0.18,3156137,0.26,227879,0.35,8125,0.17,10545,0.13,37799284,0.15
MS,2015,total,177805,0.69,598489121,0.66,32595,0.41,38616595,0.43,2242875,0.43,190587,0.65,210400,0.59,637105716,0.62
MS,2015,financial administration,3939,0.27,13866856,0.27,259,0.92,333282,0.89,23588,1.16,4074,0.27,4198,0.26,14200138,0.26
MS,2015,other government administration,2544,0.23,8824597,0.25,1400,0.27,942952,0.34,55295,0.36,2861,0.21,3944,0.18,9767549,0.23
MS,2015,judicial and legal,2432,0.31,8571609,0.29,638,0.36,713430,0.44,33573,0.36,2617,0.29,3070,0.25,9285039,0.27
MS,2015,police protection total,9030,0.16,29226790,0.17,1386,0.27,1146228,0.32,99002,0.35,9576,0.15,10416,0.14,30373018,0.16
MS,2015,police protection - officers,6873,0.2,23190346,0.2,831,0.31,713911,0.38,62215,0.41,7224,0.19,7704,0.18,23904257,0.19
MS,2015,police protection - other,2157,0.26,6036444,0.24,555,0.48,432317,0.56,36787,0.65,2352,0.25,2712,0.23,6468761,0.22
MS,2015,fire protection total,3392,0.37,11758721,0.35,540,1.38,270786,1.4,22252,1.36,3514,0.36,3932,0.37,12029507,0.35
MS,2015,fire protection - firefighters,3212,0.39,11104893,0.37,468,1.38,211555,1.69,18103,1.62,3313,0.38,3680,0.38,11316448,0.36
MS,2015,fire protection - other,180,0.91,653828,0.83,72,5.14,59231,2.11,4149,1.81,201,0.84,252,1.6,713059,0.78
MS,2015,corrections,5092,0.41,13047169,0.42,298,1.48,255739,1.49,21136,1.58,5213,0.4,5390,0.4,13302908,0.41
MS,2015,highways,7335,0.19,20534814,0.2,261,0.93,295253,0.99,26052,0.98,7491,0.19,7596,0.19,20830067,0.19
MS,2015,air transportation,127,2.54,447668,2.7,37,6.68,33291,6.35,2541,6.18,143,2.37,164,2.48,480959,2.56
MS,2015,water transport and terminals,142,1.89,658271,1.43,3,0.01,5130,0.01,283,0.01,143,1.88,145,1.85,663401,1.42
MS,2015,public welfare,4823,0.34,12927835,0.3,241,1.4,302093,1.52,17199,2.29,4919,0.34,5064,0.33,13229928,0.29
MS,2015,health,3449,0.11,11702574,0.16,149,2.01,248356,1.2,11550,2.2,3516,0.12,3598,0.13,11950930,0.15
MS,2015,hospitals,26449,0.35,103597956,0.35,4961,0.59,14990274,0.32,528502,0.36,29435,0.32,31410,0.31,118588230,0.31
MS,2015,social insurance administration,600,0,2038583,0,168,0,405550,0,29430,0,766,0,768,0,2444133,0
MS,2015,solid waste management,1020,0.47,2316227,0.51,123,1.83,107097,1.76,11394,1.81,1085,0.45,1143,0.46,2423324,0.49
MS,2015,sewerage,721,0.45,2103677,0.48,51,2.31,31519,2.14,2440,2.48,735,0.45,772,0.45,2135196,0.48
MS,2015,parks and recreation,1377,0.51,3556962,0.45,634,0.51,451547,0.52,44349,0.45,1637,0.44,2011,0.39,4008509,0.4
MS,2015,housing and community development,866,0.56,2902396,0.59,94,3.19,81798,3.26,5837,2.99,899,0.56,960,0.6,2984194,0.58
MS,2015,natural resources,3069,0.08,10096076,0.09,962,0.31,907132,0.31,58822,0.37,3408,0.08,4031,0.09,11003208,0.08
MS,2015,water transport and terminals,1440,0.22,3925726,0.25,122,1.29,98816,1.27,7357,1.74,1474,0.23,1562,0.23,4024542,0.24
MS,2015,electric power,420,4.42,1550943,3.38,16,2.21,17745,1.61,1306,1.57,426,4.36,436,4.26,1568688,3.34
MS,2015,gas supply,210,2.03,646186,2.67,11,18.07,12616,17.81,587,20.8,215,2.02,221,2.13,658802,2.64
MS,2015,transit,131,1.47,338633,1.03,31,6.91,21601,6.7,1926,8.5,142,1.61,162,1.78,360234,1.05
MS,2015,education total,94240,1.3,318390892,1.24,19307,0.66,16362294,0.97,1181164,0.8,101016,1.22,113547,1.08,334753186,1.18
MS,2015,education - elementary and secondary total,71376,1.7,211585630,1.83,5888,1.75,4025652,1.94,392990,1.94,73623,1.66,77264,1.58,215611282,1.8
MS,2015,education - elementary and secondary instructional,51923,2.17,174651637,2.15,3766,2.64,2588200,1.03,199765,1.02,53065,2.12,55689,2.03,177239837,2.12
MS,2015,education - elementary and secondary other,19453,2.33,36933993,2.68,2122,1.27,1437452,5.11,193225,3.8,20558,2.3,21575,2.11,38371445,2.59
MS,2015,education - higher education total,21484,0.73,102211819,0.64,13399,0.57,12303340,1.12,787638,0.72,26010,0.61,34883,0.5,114515159,0.59
MS,2015,education - higher education instructional,8292,1.03,43185973,1.06,2808,2.2,3845656,3.49,158049,2.98,9189,0.97,11100,0.95,47031629,1.01
MS,2015,education - higher education other,13192,0.99,59025846,0.8,10591,0.42,8457684,0.39,629589,0.5,16821,0.79,23783,0.58,67483530,0.7
MS,2015,education - other,1380,0,4593443,0,20,0,33302,0,536,0,1383,0,1400,0,4626745,0
MS,2015,libraries,731,1.07,1709639,1.11,458,1.19,260895,1.34,28558,1.23,891,0.91,1189,0.8,1970534,0.98
MS,2015,liquor stores,115,0,263600,0,0,0,0,0,0,0,115,0,115,0,263600,0
MS,2015,other and unallocable,4111,0.17,13484721,0.14,445,0.85,321171,0.77,28732,0.87,4276,0.17,4556,0.17,13805892,0.14
MO,2015,total,285991,0.36,1061493742,0.36,90295,0.39,79015047,0.44,5228569,0.4,316196,0.33,376286,0.29,1140508789,0.34
MO,2015,financial administration,6359,0.11,22966491,0.08,825,0.18,663968,0.16,53102,0.18,6640,0.1,7184,0.1,23630459,0.08
MO,2015,other government administration,4534,0.1,17016664,0.09,3958,0.08,2028243,0.09,114874,0.09,5138,0.09,8492,0.07,19044907,0.08
MO,2015,judicial and legal,7466,0.12,29931305,0.09,1234,0.27,1376719,0.19,93134,0.28,7952,0.11,8700,0.11,31308024,0.09
MO,2015,police protection total,18071,0.07,73272477,0.06,1569,0.23,1298653,0.26,103252,0.31,18627,0.07,19640,0.06,74571130,0.06
MO,2015,police protection - officers,13502,0.08,58084026,0.07,891,0.3,668335,0.31,52127,0.3,13768,0.08,14393,0.07,58752361,0.07
MO,2015,police protection - other,4569,0.14,15188451,0.11,678,0.35,630318,0.42,51125,0.55,4859,0.14,5247,0.13,15818769,0.11
MO,2015,fire protection total,7044,0.16,35728783,0.18,2147,0.69,726432,0.77,56543,0.77,7347,0.16,9191,0.2,36455215,0.17
MO,2015,fire protection - firefighters,5901,0.19,30780277,0.2,1823,0.75,521063,0.77,42083,0.74,6133,0.19,7724,0.23,31301340,0.2
MO,2015,fire protection - other,1143,0.17,4948506,0.21,324,1.73,205369,1.93,14460,2.1,1214,0.24,1467,0.4,5153875,0.22
MO,2015,corrections,15059,0.09,41486981,0.09,431,0.73,361433,0.67,28827,0.75,15224,0.09,15490,0.09,41848414,0.09
MO,2015,highways,11610,0.09,38318679,0.07,813,0.15,692798,0.18,51416,0.18,11866,0.08,12423,0.08,39011477,0.06
MO,2015,air transportation,1133,0.14,4767415,0.14,81,1.26,93751,0.97,6881,1.44,1171,0.15,1214,0.16,4861166,0.14
MO,2015,water transport and terminals,4,0.01,25503,0.01,2,0.01,1017,0.01,114,0.01,4,0.01,6,0.01,26520,0.01
MO,2015,public welfare,9431,0.39,25459753,0.32,1158,1.32,1063556,1.25,86739,1.44,9938,0.38,10589,0.38,26523309,0.31
MO,2015,health,6111,0.2,22677033,0.23,1758,0.46,1745622,0.39,119791,0.4,6769,0.18,7869,0.19,24422655,0.21
MO,2015,hospitals,20320,0.41,80987244,0.45,4290,0.47,8203782,0.46,385550,0.52,22538,0.37,24610,0.35,89191026,0.41
MO,2015,social insurance administration,496,0,1549752,0,48,0,26530,0,1556,0,505,0,544,0,1576282,0
MO,2015,solid waste management,776,0.26,2461905,0.25,109,1.65,106794,2.19,10319,2.61,835,0.33,885,0.31,2568699,0.25
MO,2015,sewerage,2691,0.13,11650907,0.14,246,0.46,220900,0.47,15418,0.53,2764,0.13,2937,0.12,11871807,0.13
MO,2015,parks and recreation,3444,0.15,12062565,0.22,4674,0.22,2576278,0.22,250252,0.25,4861,0.14,8118,0.14,14638843,0.19
MO,2015,housing and community development,1332,0.75,4911548,0.69,183,1.28,178899,1.17,13538,1.01,1412,0.71,1515,0.68,5090447,0.67
MO,2015,natural resources,2315,0.1,8306013,0.09,597,0.31,551329,0.16,51117,0.14,2602,0.09,2912,0.1,8857342,0.09
MO,2015,water transport and terminals,3203,0.1,11702349,0.1,643,0.23,552534,0.32,42389,0.38,3427,0.1,3846,0.09,12254883,0.1
MO,2015,electric power,1342,0.34,7626148,0.38,30,4.44,39850,4.36,2340,3.89,1354,0.34,1372,0.34,7665998,0.38
MO,2015,gas supply,158,1.2,814972,0.83,1,0.01,3202,0.01,190,0.01,159,1.19,159,1.19,818174,0.82
MO,2015,transit,3029,0.42,12880333,0.15,300,1.08,492998,0.5,28532,0.88,3193,0.4,3329,0.39,13373331,0.15
MO,2015,education total,150731,0.68,561013069,0.68,61376,0.57,52777990,0.65,3445207,0.6,171021,0.6,212107,0.51,613791059,0.62
MO,2015,education - elementary and secondary total,121982,0.83,419074282,0.9,29555,0.73,25686751,0.74,1756365,0.85,132356,0.77,151537,0.69,444761033,0.85
MO,2015,education - elementary and secondary instructional,84919,1.19,331116750,1.14,17398,1.23,15333095,1.23,973657,1.27,90573,1.12,102317,1.01,346449845,1.09
MO,2015,education - elementary and secondary other,37063,0.14,87957532,0.15,12157,0.24,10353656,0.24,782708,1.07,41783,0.13,49220,0.12,98311188,0.13
MO,2015,education - higher education total,27722,0.43,138237867,0.34,30850,0.88,25419315,1.13,1585170,0.89,37053,0.39,58572,0.51,163657182,0.34
MO,2015,education - higher education instructional,10160,0.51,68150539,0.37,12558,1.91,14840969,1.89,711715,1.84,14370,0.63,22718,1.08,82991508,0.45
MO,2015,education - higher education other,17562,0.61,70087328,0.57,18292,0.7,10578346,0.53,873455,0.63,22683,0.49,35854,0.47,80665674,0.5
MO,2015,education - other,1027,0,3700920,0,971,0,1671924,0,103672,0,1612,0,1998,0,5372844,0
MO,2015,libraries,2046,0.42,6612406,0.44,2882,0.41,2372813,0.48,206445,0.45,3222,0.32,4928,0.3,8985219,0.35
MO,2015,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2015,other and unallocable,7286,0.08,27263447,0.06,940,0.19,858956,0.18,61043,0.19,7627,0.07,8226,0.07,28122403,0.06
MT,2015,total,48377,0.21,198733680,0.19,23700,0.49,24836986,0.44,1541973,0.43,57215,0.19,72077,0.21,223570666,0.17
MT,2015,financial administration,1731,0.14,6943886,0.12,168,0.51,285387,0.5,16458,0.47,1825,0.14,1899,0.13,7229273,0.11
MT,2015,other government administration,1341,0.27,5634712,0.25,803,0.4,576821,0.33,34336,0.5,1531,0.25,2144,0.22,6211533,0.23
MT,2015,judicial and legal,1494,0.22,6586562,0.21,330,0.48,504598,0.57,27130,0.59,1650,0.21,1824,0.2,7091160,0.2
MT,2015,police protection total,2500,0.21,11427037,0.18,220,1.17,238981,1.28,15581,1.41,2586,0.21,2720,0.22,11666018,0.18
MT,2015,police protection - officers,1770,0.23,8773084,0.21,81,2.15,76062,2.18,4513,2.63,1795,0.23,1851,0.24,8849146,0.21
MT,2015,police protection - other,730,0.46,2653953,0.35,139,1.37,162919,1.58,11068,1.67,791,0.44,869,0.44,2816872,0.34
MT,2015,fire protection total,714,0.33,3836736,0.25,284,2.92,112559,3.04,8037,3.32,753,0.4,998,0.86,3949295,0.26
MT,2015,fire protection - firefighters,642,0.32,3520970,0.25,246,3.29,87476,3.61,6369,3.97,674,0.41,888,0.94,3608446,0.26
MT,2015,fire protection - other,72,1.52,315766,1.26,38,4.62,25083,5.25,1668,5.21,79,1.67,110,1.88,340849,1.23
MT,2015,corrections,1841,0.23,6980625,0.18,141,1.87,278595,1.85,16043,3.32,1931,0.27,1982,0.25,7259220,0.18
MT,2015,highways,3248,0.21,14263461,0.15,224,0.42,404197,0.35,20335,0.67,3365,0.21,3472,0.2,14667658,0.15
MT,2015,air transportation,128,0.58,598163,0.41,49,1.65,42896,2.7,2533,2.73,140,0.66,177,0.62,641059,0.42
MT,2015,water transport and terminals,8,0.01,30893,0.01,1,0.01,323,0.01,20,0.01,8,0.01,9,0.01,31216,0.01
MT,2015,public welfare,2044,0.68,7450843,0.42,457,2.44,663072,2.11,45651,2.34,2305,0.66,2501,0.71,8113915,0.42
MT,2015,health,1725,0.21,7334515,0.22,560,1.23,937312,0.6,43031,0.66,1966,0.2,2285,0.34,8271827,0.21
MT,2015,hospitals,1292,2.3,5352303,2.2,440,1.26,728699,1.4,37533,1.56,1506,1.99,1732,1.74,6081002,1.94
MT,2015,social insurance administration,679,0,3078017,0,41,0,71336,0,4033,0,702,0,720,0,3149353,0
MT,2015,solid waste management,408,2.01,1338314,1.32,100,2.23,96683,2.42,7476,2.61,450,1.86,508,1.67,1434997,1.24
MT,2015,sewerage,301,0.93,1163287,0.59,120,1.39,57072,1.64,3633,1.84,317,0.91,421,0.78,1220359,0.57
MT,2015,parks and recreation,412,0.79,1505992,0.48,487,1.06,313881,0.53,26853,0.61,563,0.61,899,0.68,1819873,0.41
MT,2015,housing and community development,221,2.67,889682,2.41,23,5.36,29833,4.19,1585,4.07,232,2.56,244,2.47,919515,2.33
MT,2015,natural resources,1520,0.12,6583553,0.09,566,0.23,847744,0.13,48562,0.23,1793,0.12,2086,0.11,7431297,0.08
MT,2015,water transport and terminals,490,1.58,1792113,0.89,164,1.1,90097,1.41,5736,1.62,514,1.52,654,1.21,1882210,0.85
MT,2015,electric power,4,0.01,24873,0.01,0,0.01,0,0.01,0,0.01,4,0.01,4,0.01,24873,0.01
MT,2015,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
MT,2015,transit,275,6.67,922649,6.66,56,3.26,99522,4.06,7039,5.45,316,5.85,331,5.56,1022171,6.02
MT,2015,education total,23535,0.37,95244802,0.35,17626,0.65,17519217,0.61,1106637,0.58,29929,0.32,41161,0.35,112764019,0.31
MT,2015,education - elementary and secondary total,18025,0.2,68800922,0.21,8978,0.24,9277098,0.25,627827,0.29,21708,0.18,27003,0.16,78078020,0.19
MT,2015,education - elementary and secondary instructional,13732,0.24,57080720,0.24,4912,0.36,5419751,0.35,340674,0.44,15745,0.22,18644,0.2,62500471,0.22
MT,2015,education - elementary and secondary other,4293,0.37,11720202,0.32,4066,0.3,3857347,0.34,287153,0.35,5963,0.29,8359,0.24,15577549,0.26
MT,2015,education - higher education total,5196,1.54,24976752,1.19,8516,1.32,8013599,1.3,466764,1.31,7838,1.11,13712,1.01,32990351,0.96
MT,2015,education - higher education instructional,1505,1.83,9730196,1.05,1659,5.01,2658347,3.33,109551,2.25,2125,1.45,3164,2.77,12388543,1.09
MT,2015,education - higher education other,3691,2.03,15246556,1.84,6857,1.1,5355252,1.04,357213,1.57,5713,1.43,10548,1.01,20601808,1.39
MT,2015,education - other,314,0,1467128,0,132,0,228520,0,12046,0,383,0,446,0,1695648,0
MT,2015,libraries,187,0.71,640100,0.69,338,0.81,351413,0.64,26359,0.84,339,0.55,525,0.58,991513,0.5
MT,2015,liquor stores,30,0,119828,0,2,0,2553,0,135,0,31,0,32,0,122381,0
MT,2015,other and unallocable,2249,1.46,8990734,0.88,500,0.5,584195,0.44,37237,0.56,2459,1.34,2749,1.2,9574929,0.82
NE,2015,total,102821,0.4,447080017,0.4,39458,0.55,38100824,0.53,2704206,0.36,118398,0.35,142279,0.33,485180841,0.37
NE,2015,financial administration,2383,0.22,9255967,0.18,385,0.3,314142,0.38,23210,0.42,2501,0.21,2768,0.19,9570109,0.18
NE,2015,other government administration,1748,0.25,6163420,0.17,2606,0.09,796832,0.19,49437,0.18,2002,0.22,4354,0.11,6960252,0.15
NE,2015,judicial and legal,1991,0.34,9715255,1.12,218,0.74,345640,0.62,16886,0.65,2080,0.33,2209,0.31,10060895,1.08
NE,2015,police protection total,4729,0.17,23780926,0.12,462,0.54,578568,0.52,37746,0.62,4938,0.17,5191,0.16,24359494,0.12
NE,2015,police protection - officers,3581,0.16,19723052,0.12,227,0.7,263546,0.83,15890,0.88,3666,0.15,3808,0.15,19986598,0.12
NE,2015,police protection - other,1148,0.51,4057874,0.38,235,0.81,315022,0.66,21856,0.86,1272,0.47,1383,0.44,4372896,0.36
NE,2015,fire protection total,1392,0.17,9036228,0.09,478,1.47,273431,0.32,19151,0.31,1496,0.16,1870,0.4,9309659,0.09
NE,2015,fire protection - firefighters,1303,0.17,8606948,0.09,363,1.86,245643,0.25,17460,0.29,1399,0.16,1666,0.43,8852591,0.09
NE,2015,fire protection - other,89,0.81,429280,0.58,115,1.7,27788,2.25,1691,1.79,97,0.75,204,1.02,457068,0.56
NE,2015,corrections,4359,0.2,16266124,0.2,185,0.95,230803,0.7,13374,0.46,4439,0.2,4544,0.2,16496927,0.2
NE,2015,highways,4914,0.18,18139004,0.14,468,0.37,454672,0.3,33696,0.31,5082,0.17,5382,0.17,18593676,0.14
NE,2015,air transportation,255,4.62,1202993,3.66,109,5.41,137756,5.01,8024,5.45,303,4.15,364,3.62,1340749,3.32
NE,2015,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NE,2015,public welfare,3784,0.12,11493661,0.09,789,0.61,1094795,0.33,63894,0.39,4144,0.12,4573,0.14,12588456,0.08
NE,2015,health,1015,0.27,4236173,0.25,315,2.02,356102,0.79,18724,0.84,1119,0.26,1330,0.52,4592275,0.23
NE,2015,hospitals,7244,0.32,30600872,0.36,1745,0.53,3733950,0.58,202419,0.48,8411,0.28,8989,0.27,34334822,0.33
NE,2015,social insurance administration,232,0,914372,0,5,0,8459,0,535,0,235,0,237,0,922831,0
NE,2015,solid waste management,305,0.9,1214055,0.68,152,1.26,110312,1.24,10267,1.37,361,0.81,457,0.73,1324367,0.63
NE,2015,sewerage,520,0.1,2244600,0.1,116,0.87,77062,0.73,5325,0.77,543,0.13,636,0.18,2321662,0.1
NE,2015,parks and recreation,915,0.1,3444801,0.07,1286,0.23,774949,0.13,73392,0.12,1323,0.09,2201,0.14,4219750,0.06
NE,2015,housing and community development,539,0.9,2072953,0.76,447,0.93,405486,0.72,29189,0.77,703,0.73,986,0.65,2478439,0.64
NE,2015,natural resources,2207,0.4,8296745,0.38,1009,0.37,1746145,0.09,119520,0.12,2882,0.31,3216,0.3,10042890,0.32
NE,2015,water transport and terminals,1017,0.1,5025924,0.06,241,0.59,188743,0.53,14326,0.74,1089,0.14,1258,0.14,5214667,0.06
NE,2015,electric power,6488,0.14,47074312,0.1,280,0.75,452027,0.46,24463,0.39,6630,0.14,6768,0.14,47526339,0.1
NE,2015,gas supply,488,0.36,2938233,0.13,8,26.55,13772,3.9,673,5.57,492,0.35,496,0.55,2952005,0.14
NE,2015,transit,408,0.25,1763683,0.12,66,1.92,52961,2.54,4672,2.76,436,0.3,474,0.34,1816644,0.14
NE,2015,education total,52531,0.78,218653419,0.82,26488,0.82,24691360,0.82,1829364,0.53,63238,0.65,79019,0.59,243344779,0.74
NE,2015,education - elementary and secondary total,40618,0.91,160064769,1.01,16124,0.96,14792816,0.92,1031660,0.62,46801,0.79,56742,0.7,174857585,0.93
NE,2015,education - elementary and secondary instructional,30279,1.21,130600159,1.24,10374,1.3,8968986,1.32,603155,0.51,33887,1.08,40653,0.96,139569145,1.16
NE,2015,education - elementary and secondary other,10339,0.27,29464610,0.27,5750,1.32,5823830,1.13,428505,1.31,12914,0.23,16089,0.5,35288440,0.29
NE,2015,education - higher education total,11377,1.6,56210203,1.39,10339,1.49,9853275,1.52,795388,0.91,15887,1.17,21716,1.1,66063478,1.2
NE,2015,education - higher education instructional,3797,1.99,25645839,1.74,2143,4.45,3075498,3.18,141671,2.99,4603,1.72,5940,2.05,28721337,1.59
NE,2015,education - higher education other,7580,2.18,30564364,2.1,8196,1.48,6777777,1.67,653717,0.9,11284,1.49,15776,1.3,37342141,1.74
NE,2015,education - other,536,0,2378447,0,25,0,45269,0,2316,0,550,0,561,0,2423716,0
NE,2015,libraries,394,0.19,1498185,0.12,935,0.34,808243,0.2,74489,0.16,818,0.13,1329,0.25,2306428,0.11
NE,2015,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2015,other and unallocable,2963,0.1,12048112,0.07,665,0.35,454614,0.41,31430,0.34,3133,0.1,3628,0.1,12502726,0.07
NV,2015,total,96124,0.13,509330656,0.16,34487,0.06,50386527,0.43,2926129,0.23,112780,0.11,130611,0.09,559717183,0.15
NV,2015,financial administration,2799,0.17,14019401,0.17,81,1.22,135404,0.97,6827,1.05,2839,0.17,2880,0.17,14154805,0.17
NV,2015,other government administration,2758,0.37,15335060,0.31,155,1.65,210825,1.23,10814,1.12,2819,0.36,2913,0.36,15545885,0.31
NV,2015,judicial and legal,4143,0.47,25347266,0.41,303,0.88,359540,0.89,23346,0.99,4275,0.46,4446,0.45,25706806,0.41
NV,2015,police protection total,7581,0.25,52535652,0.2,359,0.48,364389,0.7,26568,0.53,7733,0.24,7940,0.24,52900041,0.2
NV,2015,police protection - officers,4998,0.36,38928976,0.27,18,5.3,38600,4.47,1450,6,5005,0.36,5016,0.36,38967576,0.27
NV,2015,police protection - other,2583,0.2,13606676,0.16,341,0.42,325789,0.57,25118,0.44,2728,0.19,2924,0.19,13932465,0.15
NV,2015,fire protection total,2493,0.36,22500768,0.28,96,3.21,139708,2.18,6917,2.9,2529,0.36,2589,0.37,22640476,0.28
NV,2015,fire protection - firefighters,2229,0.4,20448330,0.3,61,4.55,95279,2.92,3966,4.68,2249,0.4,2290,0.41,20543609,0.3
NV,2015,fire protection - other,264,0.6,2052438,0.48,35,3.8,44429,2.81,2951,2.57,280,0.6,299,0.69,2096867,0.47
NV,2015,corrections,5508,0.17,29261761,0.18,132,1.1,262918,0.77,7976,1.65,5553,0.17,5640,0.16,29524679,0.17
NV,2015,highways,2689,0.23,12985094,0.22,36,7.32,20199,7.82,1374,7.54,2695,0.23,2725,0.25,13005293,0.22
NV,2015,air transportation,1788,0.18,9292869,0.17,43,1.9,103952,1,6292,0.83,1823,0.18,1831,0.18,9396821,0.17
NV,2015,water transport and terminals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2015,public welfare,3553,0.25,15105199,0.18,224,1.78,283194,1.82,15666,1.92,3644,0.25,3777,0.26,15388393,0.18
NV,2015,health,2280,0.27,11036823,0.2,114,4.49,212488,1.95,7606,2.53,2322,0.27,2394,0.34,11249311,0.2
NV,2015,hospitals,5726,2,31525590,2.42,452,3.1,1895268,11.29,49438,13.45,5991,1.95,6178,1.87,33420858,2.38
NV,2015,social insurance administration,518,0,1837359,0,0,0,0,0,0,0,518,0,518,0,1837359,0
NV,2015,solid waste management,103,3.74,465073,3.2,2,27.39,2235,29.37,222,27.74,103,3.74,105,3.71,467308,3.19
NV,2015,sewerage,898,0.37,5546494,0.36,39,5.07,48849,4.07,2918,3.15,915,0.37,937,0.42,5595343,0.36
NV,2015,parks and recreation,1749,0.31,8581720,0.26,4114,0.3,2819592,0.26,242617,0.3,3157,0.23,5863,0.23,11401312,0.2
NV,2015,housing and community development,518,0.54,2898429,0.5,49,1.99,48333,1.74,2895,1.66,536,0.52,567,0.52,2946762,0.49
NV,2015,natural resources,998,0.83,4832005,0.66,185,1.62,223966,1.98,11359,1.51,1061,0.8,1183,0.74,5055971,0.64
NV,2015,water transport and terminals,1997,0.25,14196398,0.17,69,2.26,89222,2.09,5436,1.99,2025,0.25,2066,0.25,14285620,0.17
NV,2015,electric power,107,4.98,638768,5.29,1,27.12,715,27.12,80,27.12,111,5.02,108,4.94,639483,5.28
NV,2015,gas supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
NV,2015,transit,304,0.54,1895262,0.62,5,0.01,16629,0.01,514,0.01,307,0.53,309,0.53,1911891,0.62
NV,2015,education total,43127,0.01,206350993,0.01,27166,0.01,41945517,0.01,2421885,0.01,56915,0.01,70293,0.01,248296510,0.01
NV,2015,education - elementary and secondary total,36116,0.01,166691297,0.01,17642,0.01,31391284,0.01,1887944,0.01,46887,0.01,53758,0.01,198082581,0.01
NV,2015,education - elementary and secondary instructional,26891,0.01,130283579,0.01,10271,0.01,19461658,0.01,1188150,0.01,33657,0.01,37162,0.01,149745237,0.01
NV,2015,education - elementary and secondary other,9225,0.01,36407718,0.01,7371,0.01,11929626,0.01,699794,0.01,13230,0.01,16596,0.01,48337344,0.01
NV,2015,education - higher education total,6863,0.01,38935706,0.01,9522,0.01,10550367,0.01,533848,0.01,9879,0.01,16385,0.01,49486073,0.01
NV,2015,education - higher education instructional,2072,0.01,17365987,0.01,4200,0.01,5806403,0.01,271310,0.01,3605,0.01,6272,0.01,23172390,0.01
NV,2015,education - higher education other,4791,0.01,21569719,0.01,5322,0.01,4743964,0.01,262538,0.01,6274,0.01,10113,0.01,26313683,0.01
NV,2015,education - other,148,0,723990,0,2,0,3866,0,93,0,149,0,150,0,727856,0
NV,2015,libraries,608,0.63,2902779,0.52,610,1.1,655091,1.11,43761,0.97,858,0.54,1218,0.64,3557870,0.47
NV,2015,liquor stores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,2015,other and unallocable,3879,0.4,20239893,0.42,252,1.01,548493,0.44,31618,0.52,4051,0.38,4131,0.38,20788386,0.41
NH,2015,total,58334,0.17,264937698,0.16,32359,0.13,38337342,0.17,2208386,0.18,71371,0.14,90693,0.12,303275040,0.14
NH,2015,financial administration,1571,0.11,7454547,0.11,619,0.32,783165,0.35,43517,0.34,1815,0.11,2190,0.12,8237712,0.11
NH,2015,other government administration,965,0.2,4694296,0.18,1274,0.21,1051808,0.34,45407,0.4,1202,0.18,2239,0.15,5746104,0.16
NH,2015,judicial and legal,918,0.07,4786638,0.07,450,0.16,898191,0.3,34360,0.24,1120,0.07,1368,0.07,5684829,0.07
NH,2015,police protection total,3532,0.13,19227297,0.12,846,0.28,1120607,0.32,62593,0.38,3885,0.12,4378,0.12,20347904,0.12
NH,2015,police protection - officers,2761,0.15,16013105,0.14,491,0.43,670219,0.47,35857,0.58,2967,0.15,3252,0.15,16683324,0.14
NH,2015,police protection - other,771,0.22,3214192,0.22,355,0.33,450388,0.4,26736,0.43,918,0.2,1126,0.18,3664580,0.2
NH,2015,fire protection total,1644,0.25,9353138,0.22,1784,0.87,920357,2.69,65776,2.58,2016,0.55,3428,0.47,10273495,0.31
