state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_employees,march_pay,year
MT,liquor stores,26,95616,2,2865,224,27,28,98481,2010
MT,other and unallocable,1108,4681254,123,231407,12191,1178,1231,4912661,2010
NE,total,27084,108674826,10633,11904360,969448,32560,37717,120579186,2010
NE,financial administration,737,2636767,12,23230,1270,744,749,2659997,2010
NE,other government administration,280,1264416,103,100945,6180,315,383,1365361,2010
NE,judicial and legal,730,3525616,64,63726,4215,753,794,3589342,2010
NE,police protection - officers,476,2462207,0,0,0,476,476,2462207,2010
NE,police protection - other,290,954993,17,22501,2074,301,307,977494,2010
NE,corrections,2862,9243145,112,113568,7700,2906,2974,9356713,2010
NE,highways,2137,7917605,8,18841,801,2142,2145,7936446,2010
NE,air transportation,26,111293,0,0,0,26,26,111293,2010
NE,water transport and terminals,0,0,0,0,0,0,0,0,2010
NE,public welfare,2381,7049019,261,379426,23768,2516,2642,7428445,2010
NE,health,639,2792437,19,32865,2095,650,658,2825302,2010
NE,hospitals,3288,12341643,792,1823883,117081,3949,4080,14165526,2010
NE,social insurance administration,283,1064091,5,5734,395,285,288,1069825,2010
NE,solid waste management,0,0,0,0,0,0,0,0,2010
NE,sewerage,0,0,0,0,0,0,0,0,2010
NE,parks and recreation,208,696227,161,128773,13541,285,369,825000,2010
NE,housing and community development,0,0,0,0,0,0,0,0,2010
NE,natural resources,1519,5646316,751,1574713,110738,2143,2270,7221029,2010
NE,water transport and terminals,0,0,0,0,0,0,0,0,2010
NE,electric power,0,0,0,0,0,0,0,0,2010
NE,gas supply,0,0,0,0,0,0,0,0,2010
NE,transit,0,0,0,0,0,0,0,0,2010
NE,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
NE,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
NE,education - higher education instructional,2771,18927687,1130,2219677,102923,3353,3901,21147364,2010
NE,education - higher education other,5987,22573078,6994,5210122,565239,9180,12981,27783200,2010
NE,education - other,624,2346130,33,41556,2430,638,657,2387686,2010
NE,libraries,0,0,0,0,0,0,0,0,2010
NE,liquor stores,0,0,0,0,0,0,0,0,2010
NE,other and unallocable,1846,7122156,171,144800,8998,1898,2017,7266956,2010
NV,total,25344,123949243,9761,11826961,531415,28345,35105,135776204,2010
NV,financial administration,1405,5542012,20,33416,963,1411,1425,5575428,2010
NV,other government administration,892,4565119,116,166903,7286,933,1008,4732022,2010
NV,judicial and legal,731,4723914,17,33955,574,734,748,4757869,2010
NV,police protection - officers,449,2633150,0,0,0,449,449,2633150,2010
NV,police protection - other,392,1751197,0,0,0,392,392,1751197,2010
NV,corrections,3657,16630009,50,134635,2214,3670,3707,16764644,2010
NV,highways,1805,8127195,3,4749,361,1807,1808,8131944,2010
NV,air transportation,0,0,0,0,0,0,0,0,2010
NV,water transport and terminals,0,0,0,0,0,0,0,0,2010
NV,public welfare,1677,6184140,14,21680,774,1682,1691,6205820,2010
NV,health,1485,6604603,36,90097,2776,1501,1521,6694700,2010
NV,hospitals,1406,6684841,79,238120,4889,1434,1485,6922961,2010
NV,social insurance administration,717,2695510,2,1703,84,717,719,2697213,2010
NV,solid waste management,0,0,0,0,0,0,0,0,2010
NV,sewerage,0,0,0,0,0,0,0,0,2010
NV,parks and recreation,130,504476,55,79787,4000,153,185,584263,2010
NV,housing and community development,0,0,0,0,0,0,0,0,2010
NV,natural resources,926,4333742,119,181864,9404,979,1045,4515606,2010
NV,water transport and terminals,18,108563,0,0,0,18,18,108563,2010
NV,electric power,18,108563,0,0,0,18,18,108563,2010
NV,gas supply,0,0,0,0,0,0,0,0,2010
NV,transit,0,0,0,0,0,0,0,0,2010
NV,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
NV,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
NV,education - higher education instructional,2087,17543423,3268,3658044,118915,2758,5355,21201467,2010
NV,education - higher education other,5249,24279550,5918,7074837,375498,7370,11167,31354387,2010
NV,education - other,133,665175,2,3905,89,134,135,669080,2010
NV,libraries,0,0,0,0,0,0,0,0,2010
NV,liquor stores,0,0,0,0,0,0,0,0,2010
NV,other and unallocable,2167,10264061,62,103266,3588,2185,2229,10367327,2010
NH,total,15712,72018984,10399,12207424,619612,19470,26111,84226408,2010
NH,financial administration,777,3525606,38,49364,3280,797,815,3574970,2010
NH,other government administration,333,1478416,105,134597,8946,386,438,1613013,2010
NH,judicial and legal,956,4064835,7,13800,769,961,963,4078635,2010
NH,police protection - officers,329,1913078,0,0,0,329,329,1913078,2010
NH,police protection - other,164,637692,18,29592,1982,176,182,667284,2010
NH,corrections,1152,4887325,43,74393,4262,1178,1195,4961718,2010
NH,highways,1674,6522575,271,342738,35209,1886,1945,6865313,2010
NH,air transportation,27,108468,20,37676,2524,41,47,146144,2010
NH,water transport and terminals,8,41074,7,6589,534,11,15,47663,2010
NH,public welfare,1454,5630952,99,179425,7745,1500,1553,5810377,2010
NH,health,865,3983733,58,82328,5338,896,923,4066061,2010
NH,hospitals,717,2871153,73,133117,1944,729,790,3004270,2010
NH,social insurance administration,355,1380646,93,158381,7618,401,448,1539027,2010
NH,solid waste management,0,0,0,0,0,0,0,0,2010
NH,sewerage,0,0,0,0,0,0,0,0,2010
NH,parks and recreation,77,295255,237,167006,18828,190,314,462261,2010
NH,housing and community development,0,0,0,0,0,0,0,0,2010
NH,natural resources,356,1674959,79,73006,5335,388,435,1747965,2010
NH,water transport and terminals,26,137338,3,7718,263,28,29,145056,2010
NH,electric power,0,0,0,0,0,0,0,0,2010
NH,gas supply,0,0,0,0,0,0,0,0,2010
NH,transit,0,0,0,0,0,0,0,0,2010
NH,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
NH,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
NH,education - higher education instructional,1471,10794324,2685,5307126,152423,2403,4156,16101450,2010
NH,education - higher education other,2634,12101083,5702,4571487,295701,4430,8336,16672570,2010
NH,education - other,312,1331378,22,35523,2057,324,334,1366901,2010
NH,libraries,0,0,0,0,0,0,0,0,2010
NH,liquor stores,300,1181643,482,416794,39675,539,782,1598437,2010
NH,other and unallocable,1725,7457451,357,386764,25179,1877,2082,7844215,2010
NJ,total,137558,793355353,39435,51147705,2290284,152003,176993,844503058,2010
NJ,financial administration,5512,26155147,454,784201,49078,5829,5966,26939348,2010
NJ,other government administration,948,5460016,19,28515,1756,959,967,5488531,2010
NJ,judicial and legal,13513,77740952,175,277982,13533,13601,13688,78018934,2010
NJ,police protection - officers,2992,24091597,0,0,0,2992,2992,24091597,2010
NJ,police protection - other,1341,5986005,21,79237,1900,1353,1362,6065242,2010
NJ,corrections,9475,54804915,14,32043,1078,9482,9489,54836958,2010
NJ,highways,6075,34433343,550,661687,35633,6277,6625,35095030,2010
NJ,air transportation,0,0,0,0,0,0,0,0,2010
NJ,water transport and terminals,80,463769,2,5784,350,82,82,469553,2010
NJ,public welfare,8880,43805963,208,385606,17439,8992,9088,44191569,2010
NJ,health,4269,23975780,688,2007679,31924,4475,4957,25983459,2010
NJ,hospitals,16643,72549784,2474,4832312,285708,18486,19117,77382096,2010
NJ,social insurance administration,1704,7782597,301,766799,40501,1965,2005,8549396,2010
NJ,solid waste management,559,3634436,1,979,124,560,560,3635415,2010
NJ,sewerage,0,0,0,0,0,0,0,0,2010
NJ,parks and recreation,1441,6774622,2336,1303075,99424,2008,3777,8077697,2010
NJ,housing and community development,0,0,0,0,0,0,0,0,2010
NJ,natural resources,1887,10672691,310,458889,21842,2022,2197,11131580,2010
NJ,water transport and terminals,120,603218,0,0,0,120,120,603218,2010
NJ,electric power,0,0,0,0,0,0,0,0,2010
NJ,gas supply,0,0,0,0,0,0,0,0,2010
NJ,transit,10014,59858350,827,1648277,84161,10489,10841,61506627,2010
NJ,education - elementary and secondary instructional,11506,84238619,1781,2640415,137514,12438,13287,86879034,2010
NJ,education - elementary and secondary other,5015,19527479,2691,3400871,202748,6382,7706,22928350,2010
NJ,education - higher education instructional,7549,80302921,8376,16809793,364290,9835,15925,97112714,2010
NJ,education - higher education other,18789,98258541,17450,13973543,838073,24003,36239,112232084,2010
NJ,education - other,2612,14507693,500,606612,46743,2914,3112,15114305,2010
NJ,libraries,0,0,0,0,0,0,0,0,2010
NJ,liquor stores,0,0,0,0,0,0,0,0,2010
NJ,other and unallocable,6634,37726915,257,443406,16465,6739,6891,38170321,2010
NM,total,42398,168649318,14132,15495628,1012603,48160,56530,184144946,2010
NM,financial administration,1221,5138970,5,6315,443,1224,1226,5145285,2010
NM,other government administration,196,997762,16,37934,1454,204,212,1035696,2010
NM,judicial and legal,3173,13552417,141,225374,12679,3245,3314,13777791,2010
NM,police protection - officers,575,3014782,0,0,0,575,575,3014782,2010
NM,police protection - other,159,1375507,0,0,0,159,159,1375507,2010
NM,corrections,4009,13688894,34,80047,4246,4033,4043,13768941,2010
NM,highways,2276,8281706,0,0,0,2276,2276,8281706,2010
NM,air transportation,5,21562,0,0,0,5,5,21562,2010
NM,water transport and terminals,0,0,0,0,0,0,0,0,2010
NM,public welfare,1820,6245612,6,7353,480,1823,1826,6252965,2010
NM,health,2531,10073399,74,220588,11863,2598,2605,10293987,2010
NM,hospitals,6821,27715864,976,2332649,125201,7567,7797,30048513,2010
NM,social insurance administration,681,2371061,5,11010,589,684,686,2382071,2010
NM,solid waste management,0,0,0,0,0,0,0,0,2010
NM,sewerage,0,0,0,0,0,0,0,0,2010
NM,parks and recreation,713,2384345,23,45662,2790,729,736,2430007,2010
NM,housing and community development,0,0,0,0,0,0,0,0,2010
NM,natural resources,1081,4616809,33,58015,3103,1099,1114,4674824,2010
NM,water transport and terminals,0,0,0,0,0,0,0,0,2010
NM,electric power,0,0,0,0,0,0,0,0,2010
NM,gas supply,0,0,0,0,0,0,0,0,2010
NM,transit,0,0,0,0,0,0,0,0,2010
NM,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
NM,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
NM,education - higher education instructional,3452,15923960,3844,5360605,205052,4610,7296,21284565,2010
NM,education - higher education other,10846,41773973,8917,7049117,640245,14463,19763,48823090,2010
NM,education - other,1015,4103019,50,47686,3783,1037,1065,4150705,2010
NM,libraries,0,0,0,0,0,0,0,0,2010
NM,liquor stores,0,0,0,0,0,0,0,0,2010
NM,other and unallocable,1824,7369676,8,13273,675,1829,1832,7382949,2010
NY,total,233660,1281447971,54048,78668491,2997045,251150,287708,1360116462,2010
NY,financial administration,12622,62113691,153,337770,11634,12689,12775,62451461,2010
NY,other government administration,4479,19286824,535,669184,39934,4706,5014,19956008,2010
NY,judicial and legal,21177,134418918,714,2523779,85144,21661,21891,136942697,2010
NY,police protection - officers,4790,41640994,0,0,0,4790,4790,41640994,2010
NY,police protection - other,1590,6982212,151,213725,19344,1699,1741,7195937,2010
NY,corrections,31585,165504328,451,1360366,45113,31840,32036,166864694,2010
NY,highways,11716,58032751,959,1050427,72961,12130,12675,59083178,2010
NY,air transportation,185,760956,0,0,0,185,185,760956,2010
NY,water transport and terminals,699,4005983,24,48292,1995,711,723,4054275,2010
NY,public welfare,4598,22075672,427,1058326,52213,4892,5025,23133998,2010
NY,health,9314,52694208,409,1394297,43276,9563,9723,54088505,2010
NY,hospitals,41026,201364312,4896,15274021,513706,43935,45922,216638333,2010
NY,social insurance administration,8541,43525416,84,268216,11046,8603,8625,43793632,2010
NY,solid waste management,0,0,0,0,0,0,0,0,2010
NY,sewerage,0,0,0,0,0,0,0,0,2010
NY,parks and recreation,1860,8845313,981,1627527,86616,2349,2841,10472840,2010
NY,housing and community development,0,0,0,0,0,0,0,0,2010
NY,natural resources,3320,17458061,73,126295,4724,3346,3393,17584356,2010
NY,water transport and terminals,0,0,0,0,0,0,0,0,2010
NY,electric power,1675,13116271,51,148351,5134,1704,1726,13264622,2010
NY,gas supply,0,0,0,0,0,0,0,0,2010
NY,transit,16040,110123717,262,480779,31023,16214,16302,110604496,2010
NY,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
NY,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
NY,education - higher education instructional,14882,107467180,20173,27543129,752597,19339,35055,135010309,2010
NY,education - higher education other,26772,118172396,23044,22474926,1161610,33658,49816,140647322,2010
NY,education - other,4283,21566151,155,344360,14185,4363,4438,21910511,2010
NY,libraries,0,0,0,0,0,0,0,0,2010
NY,liquor stores,0,0,0,0,0,0,0,0,2010
NY,other and unallocable,12506,72292617,506,1724721,44790,12773,13012,74017338,2010
NC,total,132097,513334278,41925,43607856,2533459,146409,174022,556942134,2010
NC,financial administration,3741,15788905,21,43098,1520,3750,3762,15832003,2010
NC,other government administration,748,4049500,417,817382,39562,972,1165,4866882,2010
NC,judicial and legal,7037,31739468,189,387475,7669,7080,7226,32126943,2010
NC,police protection - officers,2468,14437060,8,17162,1000,2474,2476,14454222,2010
NC,police protection - other,988,3831201,14,32641,1370,996,1002,3863842,2010
NC,corrections,21169,64806799,49,79362,946,21175,21218,64886161,2010
NC,highways,10900,36303776,50,44248,1938,10911,10950,36348024,2010
NC,air transportation,0,0,0,0,0,0,0,0,2010
NC,water transport and terminals,250,1025717,0,0,0,250,250,1025717,2010
NC,public welfare,1197,4243592,36,68639,2500,1211,1233,4312231,2010
NC,health,2634,10296396,161,332693,15544,2722,2795,10629089,2010
NC,hospitals,18937,73998351,1741,4407185,94281,19469,20678,78405536,2010
NC,social insurance administration,2480,9307586,22,44363,1158,2487,2502,9351949,2010
NC,solid waste management,382,1683361,0,0,0,382,382,1683361,2010
NC,sewerage,0,0,0,0,0,0,0,0,2010
NC,parks and recreation,1850,5313879,272,299054,30166,2020,2122,5612933,2010
NC,housing and community development,0,0,0,0,0,0,0,0,2010
NC,natural resources,4413,15946420,272,347410,34171,4605,4685,16293830,2010
NC,water transport and terminals,0,0,0,0,0,0,0,0,2010
NC,electric power,0,0,0,0,0,0,0,0,2010
NC,gas supply,0,0,0,0,0,0,0,0,2010
NC,transit,0,0,0,0,0,0,0,0,2010
NC,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
NC,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
NC,education - higher education instructional,14441,90049400,13502,16141659,547318,17533,27943,106191059,2010
NC,education - higher education other,31874,103512763,24838,19971460,1719744,41589,56712,123484223,2010
NC,education - other,2249,8994070,61,124138,1466,2258,2310,9118208,2010
NC,libraries,0,0,0,0,0,0,0,0,2010
NC,liquor stores,0,0,0,0,0,0,0,0,2010
NC,other and unallocable,4339,18006034,272,449887,33106,4525,4611,18455921,2010
ND,total,15537,63754669,9121,7230277,461268,18139,24658,70984946,2010
ND,financial administration,640,2349450,38,42342,2441,654,678,2391792,2010
ND,other government administration,204,777346,152,118773,3787,225,356,896119,2010
ND,judicial and legal,555,2568574,53,29621,1464,563,608,2598195,2010
ND,police protection - officers,138,712760,3,2720,187,139,141,715480,2010
ND,police protection - other,51,153163,0,0,0,51,51,153163,2010
ND,corrections,724,2453248,74,149192,5715,756,798,2602440,2010
ND,highways,1009,4107279,8,10716,525,1012,1017,4117995,2010
ND,air transportation,0,0,0,0,0,0,0,0,2010
ND,water transport and terminals,0,0,0,0,0,0,0,0,2010
ND,public welfare,505,1550054,58,66380,4604,531,563,1616434,2010
ND,health,1248,4378363,273,270046,21271,1368,1521,4648409,2010
ND,hospitals,877,2472979,146,198756,7751,921,1023,2671735,2010
ND,social insurance administration,353,1274813,123,123515,6687,391,476,1398328,2010
ND,solid waste management,0,0,0,0,0,0,0,0,2010
ND,sewerage,0,0,0,0,0,0,0,0,2010
ND,parks and recreation,168,466749,17,21397,1443,177,185,488146,2010
ND,housing and community development,0,0,0,0,0,0,0,0,2010
ND,natural resources,609,2423963,597,360621,32598,793,1206,2784584,2010
ND,water transport and terminals,0,0,0,0,0,0,0,0,2010
ND,electric power,0,0,0,0,0,0,0,0,2010
ND,gas supply,0,0,0,0,0,0,0,0,2010
ND,transit,0,0,0,0,0,0,0,0,2010
ND,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
ND,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
ND,education - higher education instructional,2093,13879154,2540,3268096,133584,2846,4633,17147250,2010
ND,education - higher education other,4712,17394966,4857,2374050,228584,6003,9569,19769016,2010
ND,education - other,269,959935,32,59560,2719,284,301,1019495,2010
ND,libraries,0,0,0,0,0,0,0,0,2010
ND,liquor stores,0,0,0,0,0,0,0,0,2010
ND,other and unallocable,1382,5831873,150,134492,7908,1425,1532,5966365,2010
OH,total,115342,576137366,72336,75764331,4343104,139907,187678,651901697,2010
OH,financial administration,7057,36283083,387,677793,37078,7266,7444,36960876,2010
OH,other government administration,904,4245735,122,87719,7273,946,1026,4333454,2010
OH,judicial and legal,2698,15816028,577,1373337,39444,2921,3275,17189365,2010
OH,police protection - officers,1404,7936211,0,0,0,1404,1404,7936211,2010
OH,police protection - other,1149,4660948,10,27513,1457,1157,1159,4688461,2010
OH,corrections,15426,66531316,71,159780,7786,15470,15497,66691096,2010
OH,highways,6734,30422117,304,538046,30341,6905,7038,30960163,2010
OH,air transportation,0,0,0,0,0,0,0,0,2010
OH,water transport and terminals,0,0,0,0,0,0,0,0,2010
OH,public welfare,2493,14206981,302,557602,43952,2741,2795,14764583,2010
OH,health,3355,18265921,223,492584,21464,3476,3578,18758505,2010
OH,hospitals,13948,66176202,2912,5750353,214445,15159,16860,71926555,2010
OH,social insurance administration,1912,8684457,360,964160,49169,2190,2272,9648617,2010
OH,solid waste management,0,0,0,0,0,0,0,0,2010
OH,sewerage,0,0,0,0,0,0,0,0,2010
OH,parks and recreation,426,1815531,835,410341,27894,584,1261,2225872,2010
OH,housing and community development,0,0,0,0,0,0,0,0,2010
OH,natural resources,2654,11198066,303,303197,21244,2775,2957,11501263,2010
OH,water transport and terminals,0,0,0,0,0,0,0,0,2010
OH,electric power,0,0,0,0,0,0,0,0,2010
OH,gas supply,0,0,0,0,0,0,0,0,2010
OH,transit,0,0,0,0,0,0,0,0,2010
OH,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
OH,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
OH,education - higher education instructional,15858,117146111,19979,27173685,1057722,21852,35837,144319796,2010
OH,education - higher education other,32331,136676245,45115,36240624,2737318,47805,77446,172916869,2010
OH,education - other,2222,11056543,291,497144,20324,2336,2513,11553687,2010
OH,libraries,0,0,0,0,0,0,0,0,2010
OH,liquor stores,0,0,0,0,0,0,0,0,2010
OH,other and unallocable,4771,25015871,545,510453,26193,4920,5316,25526324,2010
OK,total,61922,239274416,26828,26199155,1516141,70501,88750,265473571,2010
OK,financial administration,1585,5979196,27,31435,1655,1594,1612,6010631,2010
OK,other government administration,743,2816571,120,191928,13343,820,863,3008499,2010
OK,judicial and legal,2862,12637581,121,168055,8875,2911,2983,12805636,2010
OK,police protection - officers,1029,5159215,3,1508,48,1029,1032,5160723,2010
OK,police protection - other,916,3146215,67,74350,5554,947,983,3220565,2010
OK,corrections,5328,16913818,49,107663,4069,5351,5377,17021481,2010
OK,highways,3002,10114302,0,0,0,3002,3002,10114302,2010
OK,air transportation,11,51124,1,1520,152,12,12,52644,2010
OK,water transport and terminals,0,0,0,0,0,0,0,0,2010
OK,public welfare,6865,20390453,30,53626,3075,6882,6895,20444079,2010
OK,health,5552,20094690,345,699809,32159,5734,5897,20794499,2010
OK,hospitals,2558,7879210,77,137420,9387,2612,2635,8016630,2010
OK,social insurance administration,1397,4829118,103,161844,10364,1455,1500,4990962,2010
OK,solid waste management,92,355518,16,16060,1271,99,108,371578,2010
OK,sewerage,0,0,0,0,0,0,0,0,2010
OK,parks and recreation,653,1696727,250,237537,23514,785,903,1934264,2010
OK,housing and community development,0,0,0,0,0,0,0,0,2010
OK,natural resources,1715,5982771,821,694851,42272,1954,2536,6677622,2010
OK,water transport and terminals,0,0,0,0,0,0,0,0,2010
OK,electric power,542,2947552,7,16144,838,546,549,2963696,2010
OK,gas supply,0,0,0,0,0,0,0,0,2010
OK,transit,0,0,0,0,0,0,0,0,2010
OK,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
OK,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
OK,education - higher education instructional,6451,42303909,7075,9799471,361651,8498,13526,52103380,2010
OK,education - higher education other,16261,59687376,17569,13608726,985533,21841,33830,73296102,2010
OK,education - other,1949,7282686,62,62590,4093,1973,2011,7345276,2010
OK,libraries,0,0,0,0,0,0,0,0,2010
OK,liquor stores,0,0,0,0,0,0,0,0,2010
OK,other and unallocable,2411,9006384,85,134618,8288,2456,2496,9141002,2010
OR,total,58139,258833632,24918,30799111,1276363,65348,83057,289632743,2010
OR,financial administration,4024,16334483,258,438159,28749,4187,4282,16772642,2010
OR,other government administration,920,4204195,214,448956,18939,1026,1134,4653151,2010
OR,judicial and legal,3046,13536209,225,653628,26463,3195,3271,14189837,2010
OR,police protection - officers,736,4163968,0,0,0,736,736,4163968,2010
OR,police protection - other,631,2575756,143,154557,6636,668,774,2730313,2010
OR,corrections,5398,22108391,140,433166,18618,5503,5538,22541557,2010
OR,highways,3688,15901999,245,1001064,35752,3890,3933,16903063,2010
OR,air transportation,16,62261,0,0,0,16,16,62261,2010
OR,water transport and terminals,0,0,0,0,0,0,0,0,2010
OR,public welfare,8013,27177758,380,643380,26573,8164,8393,27821138,2010
OR,health,1467,5809917,156,313843,12273,1537,1623,6123760,2010
OR,hospitals,4749,18731102,3067,5936670,125102,5455,7816,24667772,2010
OR,social insurance administration,2311,10919983,116,324369,12077,2379,2427,11244352,2010
OR,solid waste management,0,0,0,0,0,0,0,0,2010
OR,sewerage,0,0,0,0,0,0,0,0,2010
OR,parks and recreation,427,1663220,21,24708,2122,439,448,1687928,2010
OR,housing and community development,0,0,0,0,0,0,0,0,2010
OR,natural resources,2406,9499558,305,501940,29908,2574,2711,10001498,2010
OR,water transport and terminals,0,0,0,0,0,0,0,0,2010
OR,electric power,0,0,0,0,0,0,0,0,2010
OR,gas supply,0,0,0,0,0,0,0,0,2010
OR,transit,0,0,0,0,0,0,0,0,2010
OR,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
OR,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
OR,education - higher education instructional,10050,63523062,3350,6426338,164323,10978,13400,69949400,2010
OR,education - higher education other,7729,32116355,16025,13173271,753710,11988,23754,45289626,2010
OR,education - other,693,2873205,66,75575,4047,716,759,2948780,2010
OR,libraries,0,0,0,0,0,0,0,0,2010
OR,liquor stores,224,882202,15,18914,1070,230,239,901116,2010
OR,other and unallocable,1611,6750008,192,230573,10001,1667,1803,6980581,2010
PA,total,142420,650015551,66553,109998726,4376534,168268,208973,760014277,2010
PA,financial administration,6828,29093819,1426,2944754,145027,7701,8254,32038573,2010
PA,other government administration,3155,12884287,590,2403212,64479,3541,3745,15287499,2010
PA,judicial and legal,3065,22002437,9,30511,1220,3072,3074,22032948,2010
PA,police protection - officers,5069,28471796,7,11783,443,5072,5076,28483579,2010
PA,police protection - other,1335,7511670,374,1002752,36810,1557,1709,8514422,2010
PA,corrections,18283,76461739,1267,4055477,96913,18867,19550,80517216,2010
PA,highways,12499,46748685,3892,8418763,382384,14793,16391,55167448,2010
PA,air transportation,40,181183,42,89625,2415,55,82,270808,2010
PA,water transport and terminals,184,822769,47,3122,272,186,231,825891,2010
PA,public welfare,11271,42483259,1779,3543977,114994,11964,13050,46027236,2010
PA,health,1759,8231693,276,483644,13082,1839,2035,8715337,2010
PA,hospitals,11108,37378759,1818,3284744,99049,11694,12926,40663503,2010
PA,social insurance administration,3766,15092882,1459,3444247,117329,4473,5225,18537129,2010
PA,solid waste management,0,0,0,0,0,0,0,0,2010
PA,sewerage,0,0,0,0,0,0,0,0,2010
PA,parks and recreation,1567,6406288,1894,4402712,171244,2599,3461,10809000,2010
PA,housing and community development,0,0,0,0,0,0,0,0,2010
PA,natural resources,5276,23773935,2840,5267285,233850,6651,8116,29041220,2010
PA,water transport and terminals,0,0,0,0,0,0,0,0,2010
PA,electric power,0,0,0,0,0,0,0,0,2010
PA,gas supply,0,0,0,0,0,0,0,0,2010
PA,transit,0,0,0,0,0,0,0,0,2010
PA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2010
PA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2010
PA,education - higher education instructional,14949,117933530,11994,32598052,657841,18714,26943,150531582,2010
PA,education - higher education other,29102,120466489,33011,31224398,1893525,40246,62113,151690887,2010
PA,education - other,3907,16193919,559,1188333,37218,4130,4466,17382252,2010
PA,libraries,0,0,0,0,0,0,0,0,2010
PA,liquor stores,3112,10498923,2294,4461000,254621,4646,5406,14959923,2010
PA,other and unallocable,6145,27377489,975,1140335,53818,6468,7120,28517824,2010
RI,total,16875,89407912,6547,6551529,283227,18694,23422,95959441,2010
RI,financial administration,839,4151053,10,21999,732,844,849,4173052,2010
RI,other government administration,540,2719519,387,230150,5414,574,927,2949669,2010
RI,judicial and legal,1141,6362698,18,45630,1570,1152,1159,6408328,2010
RI,police protection - officers,238,1720342,0,0,0,238,238,1720342,2010
RI,police protection - other,75,390124,2,1725,42,75,77,391849,2010
RI,corrections,1585,8850797,1,4636,77,1585,1586,8855433,2010
RI,highways,723,3453313,47,71913,4235,747,770,3525226,2010
RI,air transportation,175,1047189,2,4598,248,176,177,1051787,2010
RI,water transport and terminals,0,0,0,0,0,0,0,0,2010
RI,public welfare,1194,6081882,29,91962,4111,1221,1223,6173844,2010
RI,health,922,4943127,81,55837,2756,940,1003,4998964,2010
RI,hospitals,737,4030600,0,0,0,737,737,4030600,2010
RI,social insurance administration,430,2113252,7,28286,1025,437,437,2141538,2010
RI,solid waste management,100,562483,5,3322,221,101,105,565805,2010
RI,sewerage,246,1124573,0,0,0,246,246,1124573,2010
RI,parks and recreation,54,193335,0,0,0,54,54,193335,2010
RI,housing and community development,0,0,0,0,0,0,0,0,2010
RI,natural resources,410,2211784,32,57081,2185,424,442,2268865,2010
RI,water transport and terminals,0,0,0,0,0,0,0,0,2010
RI,electric power,0,0,0,0,0,0,0,0,2010
RI,gas supply,0,0,0,0,0,0,0,0,2010
RI,transit,742,3498170,42,103785,6706,780,784,3601955,2010
RI,education - elementary and secondary instructional,329,1830612,41,70680,4038,355,370,1901292,2010
RI,education - elementary and secondary other,166,543244,59,47340,4722,196,225,590584,2010
RI,education - higher education instructional,1817,11384167,2615,3733392,105033,2495,4432,15117559,2010
RI,education - higher education other,2232,10066005,3106,1849030,135181,3104,5338,11915035,2010
RI,education - other,489,2562960,18,42795,1497,499,507,2605755,2010
RI,libraries,0,0,0,0,0,0,0,0,2010
RI,liquor stores,0,0,0,0,0,0,0,0,2010
RI,other and unallocable,1691,9566683,45,87368,3434,1714,1736,9654051,2010
SC,total,70024,266804945,19729,19530800,1184928,77083,89753,286335745,2010
SC,financial administration,3485,11468858,103,231704,11676,3555,3588,11700562,2010
SC,other government administration,629,2394096,511,603796,36266,845,1140,2997892,2010
SC,judicial and legal,752,3707296,30,43640,2480,768,782,3750936,2010
SC,police protection - officers,1309,4856816,1,3798,52,1309,1310,4860614,2010
SC,police protection - other,627,2021898,1,2828,60,627,628,2024726,2010
SC,corrections,7436,21044060,14,25326,1392,7444,7450,21069386,2010
SC,highways,4852,14989192,8,15110,460,4855,4860,15004302,2010
SC,air transportation,12,54380,0,0,0,12,12,54380,2010
SC,water transport and terminals,494,2651250,3,4567,232,495,497,2655817,2010
SC,public welfare,4322,11972852,3,6316,206,4323,4325,11979168,2010
SC,health,5562,18726132,121,356247,10631,5626,5683,19082379,2010
SC,hospitals,6854,20219699,154,549513,20139,6970,7008,20769212,2010
