state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_employees,march_pay,year
MT,liquor stores,26,84522,4,5154,421,28,30,89676,2008
MT,other and unallocable,1081,4342012,86,139978,7859,1126,1167,4481990,2008
NE,total,26967,99654393,10609,10244148,936017,32251,37576,109898541,2008
NE,financial administration,768,2581604,12,14981,1089,774,780,2596585,2008
NE,other government administration,274,1126925,98,98213,6440,310,372,1225138,2008
NE,judicial and legal,707,3238428,54,41667,3294,725,761,3280095,2008
NE,police protection - officers,495,2167840,0,0,0,495,495,2167840,2008
NE,police protection - other,245,757043,2,2965,221,246,247,760008,2008
NE,corrections,2836,8772313,88,116025,9453,2890,2924,8888338,2008
NE,highways,2100,7194526,11,21197,1134,2106,2111,7215723,2008
NE,air transportation,24,94051,0,0,0,24,24,94051,2008
NE,water transport and terminals,0,0,0,0,0,0,0,0,2008
NE,public welfare,2440,6907793,233,304721,19782,2552,2673,7212514,2008
NE,health,684,2557326,66,133920,8652,732,750,2691246,2008
NE,hospitals,3260,11324332,882,1628913,117662,3925,4142,12953245,2008
NE,social insurance administration,315,1098675,5,7094,372,317,320,1105769,2008
NE,solid waste management,0,0,0,0,0,0,0,0,2008
NE,sewerage,0,0,0,0,0,0,0,0,2008
NE,parks and recreation,241,716057,143,119783,15270,327,384,835840,2008
NE,housing and community development,0,0,0,0,0,0,0,0,2008
NE,natural resources,1594,5298866,769,1334539,105077,2188,2363,6633405,2008
NE,water transport and terminals,0,0,0,0,0,0,0,0,2008
NE,electric power,0,0,0,0,0,0,0,0,2008
NE,gas supply,0,0,0,0,0,0,0,0,2008
NE,transit,0,0,0,0,0,0,0,0,2008
NE,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
NE,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
NE,education - higher education instructional,2791,17087537,1095,1798586,91068,3306,3886,18886123,2008
NE,education - higher education other,5980,20201764,6867,4470185,546992,9070,12847,24671949,2008
NE,education - other,575,2172417,17,20621,1080,581,592,2193038,2008
NE,libraries,0,0,0,0,0,0,0,0,2008
NE,liquor stores,0,0,0,0,0,0,0,0,2008
NE,other and unallocable,1638,6356896,267,130738,8431,1683,1905,6487634,2008
NV,total,25232,119912689,10209,11054519,566944,28437,35441,130967208,2008
NV,financial administration,1451,5595407,24,41344,1234,1459,1475,5636751,2008
NV,other government administration,968,4539961,65,76444,3302,987,1033,4616405,2008
NV,judicial and legal,656,4220520,26,58084,1057,662,682,4278604,2008
NV,police protection - officers,425,2646981,0,0,0,425,425,2646981,2008
NV,police protection - other,396,1879229,0,0,0,396,396,1879229,2008
NV,corrections,3749,17535595,61,198890,3748,3771,3810,17734485,2008
NV,highways,1762,8075662,4,4911,403,1764,1766,8080573,2008
NV,air transportation,0,0,0,0,0,0,0,0,2008
NV,water transport and terminals,0,0,0,0,0,0,0,0,2008
NV,public welfare,1576,6187128,14,26185,932,1581,1590,6213313,2008
NV,health,1269,5870547,40,100903,2708,1285,1309,5971450,2008
NV,hospitals,1369,6923003,152,605060,20758,1486,1521,7528063,2008
NV,social insurance administration,437,1713069,2,2309,89,438,439,1715378,2008
NV,solid waste management,0,0,0,0,0,0,0,0,2008
NV,sewerage,0,0,0,0,0,0,0,0,2008
NV,parks and recreation,194,788844,8,15620,540,197,202,804464,2008
NV,housing and community development,0,0,0,0,0,0,0,0,2008
NV,natural resources,902,4110757,91,88811,4047,925,993,4199568,2008
NV,water transport and terminals,16,103684,0,0,0,16,16,103684,2008
NV,electric power,16,103684,0,0,0,16,16,103684,2008
NV,gas supply,0,0,0,0,0,0,0,0,2008
NV,transit,0,0,0,0,0,0,0,0,2008
NV,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
NV,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
NV,education - higher education instructional,2285,15163545,4152,5788620,237871,3629,6437,20952165,2008
NV,education - higher education other,5446,23396327,5503,3945790,286561,7065,10949,27342117,2008
NV,education - other,145,697420,2,4083,95,146,147,701503,2008
NV,libraries,0,0,0,0,0,0,0,0,2008
NV,liquor stores,0,0,0,0,0,0,0,0,2008
NV,other and unallocable,2170,10361326,65,97465,3599,2189,2235,10458791,2008
NH,total,16316,71258895,9408,10419358,571686,19753,25724,81678253,2008
NH,financial administration,887,3812957,48,69549,4546,912,935,3882506,2008
NH,other government administration,330,1374761,108,125341,9269,385,438,1500102,2008
NH,judicial and legal,996,3986262,6,16133,667,1000,1002,4002395,2008
NH,police protection - officers,326,1865537,0,0,0,326,326,1865537,2008
NH,police protection - other,176,621845,21,28636,2318,190,197,650481,2008
NH,corrections,1295,5900666,64,108845,6614,1335,1359,6009511,2008
NH,highways,1633,6590664,272,357322,23924,1777,1905,6947986,2008
NH,air transportation,48,220587,26,51329,3370,67,74,271916,2008
NH,water transport and terminals,6,22229,5,5174,441,9,11,27403,2008
NH,public welfare,1568,5659478,126,204446,10324,1630,1694,5863924,2008
NH,health,925,4004298,79,95630,6890,966,1004,4099928,2008
NH,hospitals,761,2763099,79,136283,1791,772,840,2899382,2008
NH,social insurance administration,315,1087880,31,46166,2539,330,346,1134046,2008
NH,solid waste management,0,0,0,0,0,0,0,0,2008
NH,sewerage,0,0,0,0,0,0,0,0,2008
NH,parks and recreation,84,289573,259,183397,19525,201,343,472970,2008
NH,housing and community development,0,0,0,0,0,0,0,0,2008
NH,natural resources,364,1655287,118,108295,8124,413,482,1763582,2008
NH,water transport and terminals,27,123047,2,4915,182,28,29,127962,2008
NH,electric power,0,0,0,0,0,0,0,0,2008
NH,gas supply,0,0,0,0,0,0,0,0,2008
NH,transit,0,0,0,0,0,0,0,0,2008
NH,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
NH,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
NH,education - higher education instructional,1453,10089643,2166,4136913,136828,2276,3619,14226556,2008
NH,education - higher education other,2670,11539220,5160,3991526,266746,4277,7830,15530746,2008
NH,education - other,306,1219916,14,21870,1328,314,320,1241786,2008
NH,libraries,0,0,0,0,0,0,0,0,2008
NH,liquor stores,305,1090309,457,323142,37437,531,762,1413451,2008
NH,other and unallocable,1841,7341637,367,404446,28823,2014,2208,7746083,2008
NJ,total,143058,798286086,37116,45058140,2123780,156373,180174,843344226,2008
NJ,financial administration,6122,28432931,575,1079995,73283,6595,6697,29512926,2008
NJ,other government administration,1328,7364123,29,52907,2531,1345,1357,7417030,2008
NJ,judicial and legal,14282,78504007,255,349193,20815,14416,14537,78853200,2008
NJ,police protection - officers,2935,23436135,0,0,0,2935,2935,23436135,2008
NJ,police protection - other,1642,6761253,36,77229,3044,1662,1678,6838482,2008
NJ,corrections,10262,55492460,14,24164,934,10268,10276,55516624,2008
NJ,highways,6544,34246702,926,1243284,86606,7034,7470,35489986,2008
NJ,air transportation,0,0,0,0,0,0,0,0,2008
NJ,water transport and terminals,97,523260,3,6178,465,100,100,529438,2008
NJ,public welfare,8976,42936113,188,343359,17849,9091,9164,43279472,2008
NJ,health,4082,23395763,409,1196249,18053,4193,4491,24592012,2008
NJ,hospitals,17286,74742203,2564,4867960,252359,18906,19850,79610163,2008
NJ,social insurance administration,1778,8171642,70,132579,7295,1825,1848,8304221,2008
NJ,solid waste management,604,3818335,0,0,0,604,604,3818335,2008
NJ,sewerage,0,0,0,0,0,0,0,0,2008
NJ,parks and recreation,1270,6148348,1633,2667258,153628,2198,2903,8815606,2008
NJ,housing and community development,0,0,0,0,0,0,0,0,2008
NJ,natural resources,2255,12615038,528,836009,27044,2420,2783,13451047,2008
NJ,water transport and terminals,120,578405,2,922,44,120,122,579327,2008
NJ,electric power,0,0,0,0,0,0,0,0,2008
NJ,gas supply,0,0,0,0,0,0,0,0,2008
NJ,transit,10014,53505700,827,1473348,84161,10489,10841,54979048,2008
NJ,education - elementary and secondary instructional,12977,93449547,1970,2770298,102494,13671,14947,96219845,2008
NJ,education - elementary and secondary other,4524,16617952,2548,2559392,167635,5674,7072,19177344,2008
NJ,education - higher education instructional,7638,76986683,7787,13291339,309812,9563,15425,90278022,2008
NJ,education - higher education other,18560,95911590,16038,11244252,737038,23122,34598,107155842,2008
NJ,education - other,2833,15420540,466,588322,44065,3119,3299,16008862,2008
NJ,libraries,0,0,0,0,0,0,0,0,2008
NJ,liquor stores,0,0,0,0,0,0,0,0,2008
NJ,other and unallocable,6929,39227356,248,253903,14625,7023,7177,39481259,2008
NM,total,42860,161466629,13916,14016141,998397,48532,56776,175482770,2008
NM,financial administration,1484,6052175,8,11964,673,1488,1492,6064139,2008
NM,other government administration,231,1190803,12,34073,1551,240,243,1224876,2008
NM,judicial and legal,3257,12277432,150,228534,13817,3336,3407,12505966,2008
NM,police protection - officers,575,2694828,0,0,0,575,575,2694828,2008
NM,police protection - other,159,1229527,0,0,0,159,159,1229527,2008
NM,corrections,4094,14737613,34,83195,3697,4115,4128,14820808,2008
NM,highways,2571,8644386,0,0,0,2571,2571,8644386,2008
NM,air transportation,10,41989,0,0,0,10,10,41989,2008
NM,water transport and terminals,0,0,0,0,0,0,0,0,2008
NM,public welfare,1882,6173586,1,1346,166,1883,1883,6174932,2008
NM,health,2397,9791103,22,59615,3184,2416,2419,9850718,2008
NM,hospitals,6433,24688059,835,1798868,72858,6871,7268,26486927,2008
NM,social insurance administration,235,794308,4,6219,363,237,239,800527,2008
NM,solid waste management,0,0,0,0,0,0,0,0,2008
NM,sewerage,0,0,0,0,0,0,0,0,2008
NM,parks and recreation,744,2611862,42,84048,4649,770,786,2695910,2008
NM,housing and community development,0,0,0,0,0,0,0,0,2008
NM,natural resources,1133,4929933,47,45339,3880,1155,1180,4975272,2008
NM,water transport and terminals,0,0,0,0,0,0,0,0,2008
NM,electric power,0,0,0,0,0,0,0,0,2008
NM,gas supply,0,0,0,0,0,0,0,0,2008
NM,transit,0,0,0,0,0,0,0,0,2008
NM,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
NM,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
NM,education - higher education instructional,3405,14441930,3886,5239948,226370,4684,7291,19681878,2008
NM,education - higher education other,10803,38328788,8802,6321409,659527,14528,19605,44650197,2008
NM,education - other,1190,4326809,56,70224,5724,1224,1246,4397033,2008
NM,libraries,0,0,0,0,0,0,0,0,2008
NM,liquor stores,0,0,0,0,0,0,0,0,2008
NM,other and unallocable,2257,8511498,17,31359,1938,2270,2274,8542857,2008
NY,total,238844,1206532187,49773,65697269,2690935,254883,288617,1272229456,2008
NY,financial administration,12445,56342410,173,363749,13924,12528,12618,56706159,2008
NY,other government administration,4455,19739926,563,685043,44124,4720,5018,20424969,2008
NY,judicial and legal,20304,124083464,708,2249296,88241,20835,21012,126332760,2008
NY,police protection - officers,4862,39502711,0,0,0,4862,4862,39502711,2008
NY,police protection - other,1744,6945245,152,273818,17160,1842,1896,7219063,2008
NY,corrections,33921,164859681,492,1341124,50141,34224,34413,166200805,2008
NY,highways,12291,58453966,1042,1237370,80484,12748,13333,59691336,2008
NY,air transportation,150,637701,4,9980,297,152,154,647681,2008
NY,water transport and terminals,747,3832292,23,48517,2050,759,770,3880809,2008
NY,public welfare,6170,27481208,509,1150343,61962,6540,6679,28631551,2008
NY,health,9755,50588954,419,1200831,44017,10019,10174,51789785,2008
NY,hospitals,42756,194414230,5139,12689952,516558,45870,47895,207104182,2008
NY,social insurance administration,6949,32121465,83,234790,11333,7017,7032,32356255,2008
NY,solid waste management,0,0,0,0,0,0,0,0,2008
NY,sewerage,0,0,0,0,0,0,0,0,2008
NY,parks and recreation,1864,10226930,1201,2334898,134925,2677,3065,12561828,2008
NY,housing and community development,0,0,0,0,0,0,0,0,2008
NY,natural resources,3483,16867127,88,141681,6064,3519,3571,17008808,2008
NY,water transport and terminals,0,0,0,0,0,0,0,0,2008
NY,electric power,1653,12690057,62,201974,6972,1692,1715,12892031,2008
NY,gas supply,0,0,0,0,0,0,0,0,2008
NY,transit,15972,103076711,270,502168,33077,16159,16242,103578879,2008
NY,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
NY,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
NY,education - higher education instructional,15527,93660708,16711,19416781,566404,18883,32238,113077489,2008
NY,education - higher education other,25812,103066271,21668,20494373,966667,31572,47480,123560644,2008
NY,education - other,4680,21468609,179,377164,17359,4785,4859,21845773,2008
NY,libraries,0,0,0,0,0,0,0,0,2008
NY,liquor stores,0,0,0,0,0,0,0,0,2008
NY,other and unallocable,13304,66472521,287,743417,29176,13480,13591,67215938,2008
NC,total,128682,505860243,41648,51269882,3044929,145881,170330,557130125,2008
NC,financial administration,4228,15403764,34,74898,3811,4249,4262,15478662,2008
NC,other government administration,735,3838880,420,781116,42036,973,1155,4619996,2008
NC,judicial and legal,6709,30235476,50,86936,4660,6735,6759,30322412,2008
NC,police protection - officers,2580,11928383,0,0,0,2580,2580,11928383,2008
NC,police protection - other,1373,4560976,12,28049,1086,1379,1385,4589025,2008
NC,corrections,21300,67534313,593,1485954,62720,21654,21893,69020267,2008
NC,highways,11135,37205801,17,28335,1654,11144,11152,37234136,2008
NC,air transportation,0,0,0,0,0,0,0,0,2008
NC,water transport and terminals,276,1113055,4,3082,199,277,280,1116137,2008
NC,public welfare,2135,8698868,9,19881,714,2139,2144,8718749,2008
NC,health,4928,20167181,135,284226,14942,5013,5063,20451407,2008
NC,hospitals,15245,54496587,3042,10901135,424294,17643,18287,65397722,2008
NC,social insurance administration,2103,8186869,203,366054,24608,2242,2306,8552923,2008
NC,solid waste management,289,1115892,0,0,0,289,289,1115892,2008
NC,sewerage,0,0,0,0,0,0,0,0,2008
NC,parks and recreation,1047,3553385,189,141920,10588,1106,1236,3695305,2008
NC,housing and community development,0,0,0,0,0,0,0,0,2008
NC,natural resources,3956,14667354,478,636978,40303,4184,4434,15304332,2008
NC,water transport and terminals,0,0,0,0,0,0,0,0,2008
NC,electric power,0,0,0,0,0,0,0,0,2008
NC,gas supply,0,0,0,0,0,0,0,0,2008
NC,transit,0,0,0,0,0,0,0,0,2008
NC,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
NC,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
NC,education - higher education instructional,13846,89286968,12149,16495602,684860,17714,25995,105782570,2008
NC,education - higher education other,28689,100975041,23851,19159623,1692355,38249,52540,120134664,2008
NC,education - other,3080,12395379,166,417189,16053,3170,3246,12812568,2008
NC,libraries,0,0,0,0,0,0,0,0,2008
NC,liquor stores,0,0,0,0,0,0,0,0,2008
NC,other and unallocable,5028,20496071,296,358904,20046,5141,5324,20854975,2008
ND,total,14811,53904020,8296,7061198,562445,17983,23107,60965218,2008
ND,financial administration,620,2130836,52,55224,2834,635,672,2186060,2008
ND,other government administration,198,685847,152,76353,2381,211,350,762200,2008
ND,judicial and legal,530,2190560,53,38304,2003,541,583,2228864,2008
ND,police protection - officers,133,527117,0,0,0,133,133,527117,2008
ND,police protection - other,50,137304,2,2244,180,51,52,139548,2008
ND,corrections,696,2124739,73,134968,5042,724,769,2259707,2008
ND,highways,1100,3855913,6,7367,428,1102,1106,3863280,2008
ND,air transportation,0,0,0,0,0,0,0,0,2008
ND,water transport and terminals,0,0,0,0,0,0,0,0,2008
ND,public welfare,439,1344841,60,92147,6634,477,499,1436988,2008
ND,health,1216,4073652,123,157494,9254,1268,1339,4231146,2008
ND,hospitals,857,2317928,52,82427,3016,874,909,2400355,2008
ND,social insurance administration,344,1145625,31,35790,2569,359,375,1181415,2008
ND,solid waste management,0,0,0,0,0,0,0,0,2008
ND,sewerage,0,0,0,0,0,0,0,0,2008
ND,parks and recreation,145,373295,13,15831,1190,151,158,389126,2008
ND,housing and community development,0,0,0,0,0,0,0,0,2008
ND,natural resources,1082,4328049,607,632146,103278,1666,1689,4960195,2008
ND,water transport and terminals,0,0,0,0,0,0,0,0,2008
ND,electric power,0,0,0,0,0,0,0,0,2008
ND,gas supply,0,0,0,0,0,0,0,0,2008
ND,transit,0,0,0,0,0,0,0,0,2008
ND,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
ND,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
ND,education - higher education instructional,1897,11453312,2131,2777326,175108,2886,4028,14230638,2008
ND,education - higher education other,3694,10693174,4731,2740837,235130,5022,8425,13434011,2008
ND,education - other,279,922402,37,42044,1963,289,316,964446,2008
ND,libraries,0,0,0,0,0,0,0,0,2008
ND,liquor stores,0,0,0,0,0,0,0,0,2008
ND,other and unallocable,1531,5599426,173,170696,11435,1594,1704,5770122,2008
OH,total,119491,553812460,69137,65742026,4106863,142727,188628,619554486,2008
OH,financial administration,7659,38036000,533,905564,53284,7959,8192,38941564,2008
OH,other government administration,903,4069293,118,85739,7780,947,1021,4155032,2008
OH,judicial and legal,2722,14240026,510,1594114,50169,3005,3232,15834140,2008
OH,police protection - officers,1482,8398696,0,0,0,1482,1482,8398696,2008
OH,police protection - other,1212,4932566,6,16578,976,1218,1218,4949144,2008
OH,corrections,16503,68604833,73,172338,10025,16559,16576,68777171,2008
OH,highways,6846,30848809,444,689046,42046,7084,7290,31537855,2008
OH,air transportation,0,0,0,0,0,0,0,0,2008
OH,water transport and terminals,0,0,0,0,0,0,0,0,2008
OH,public welfare,2697,14775803,239,401777,36846,2906,2936,15177580,2008
OH,health,3501,18462711,218,476696,25558,3645,3719,18939407,2008
OH,hospitals,13992,62684083,2753,5426476,251174,15411,16745,68110559,2008
OH,social insurance administration,2169,9001259,231,385306,22605,2297,2400,9386565,2008
OH,solid waste management,0,0,0,0,0,0,0,0,2008
OH,sewerage,0,0,0,0,0,0,0,0,2008
OH,parks and recreation,473,1955150,202,320623,23240,604,675,2275773,2008
OH,housing and community development,0,0,0,0,0,0,0,0,2008
OH,natural resources,2753,11051818,217,295946,18863,2859,2970,11347764,2008
OH,water transport and terminals,0,0,0,0,0,0,0,0,2008
OH,electric power,0,0,0,0,0,0,0,0,2008
OH,gas supply,0,0,0,0,0,0,0,0,2008
OH,transit,0,0,0,0,0,0,0,0,2008
OH,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
OH,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
OH,education - higher education instructional,15885,109581474,19867,24356346,1083887,22031,35752,133937820,2008
OH,education - higher education other,33741,122538752,43005,29408035,2421591,47433,76746,151946787,2008
OH,education - other,2453,12064511,315,582717,26551,2604,2768,12647228,2008
OH,libraries,0,0,0,0,0,0,0,0,2008
OH,liquor stores,0,0,0,0,0,0,0,0,2008
OH,other and unallocable,4500,22566676,406,624725,32268,4683,4906,23191401,2008
OK,total,63310,234176932,25880,23609030,1530303,71971,89190,257785962,2008
OK,financial administration,1685,6103477,22,23624,1348,1694,1707,6127101,2008
OK,other government administration,784,2915481,136,231324,16665,879,920,3146805,2008
OK,judicial and legal,2792,11904731,135,162850,9338,2845,2927,12067581,2008
OK,police protection - officers,1035,5148774,1,940,94,1036,1036,5149714,2008
OK,police protection - other,917,3195999,56,50314,4605,943,973,3246313,2008
OK,corrections,5637,18457877,87,180532,12013,5705,5724,18638409,2008
OK,highways,2978,9036293,11,16089,1721,2988,2989,9052382,2008
OK,air transportation,12,51613,0,0,0,12,12,51613,2008
OK,water transport and terminals,0,0,0,0,0,0,0,0,2008
OK,public welfare,6930,19883621,250,278207,23507,7062,7180,20161828,2008
OK,health,5851,20480285,331,663610,32111,6032,6182,21143895,2008
OK,hospitals,2859,8440794,85,140490,9764,2914,2944,8581284,2008
OK,social insurance administration,1338,4483839,56,59450,4340,1362,1394,4543289,2008
OK,solid waste management,77,487544,12,14068,1180,84,89,501612,2008
OK,sewerage,0,0,0,0,0,0,0,0,2008
OK,parks and recreation,721,1877985,335,240375,29716,889,1056,2118360,2008
OK,housing and community development,0,0,0,0,0,0,0,0,2008
OK,natural resources,1691,5715392,818,653651,45151,1945,2509,6369043,2008
OK,water transport and terminals,0,0,0,0,0,0,0,0,2008
OK,electric power,536,2746866,9,10800,604,540,545,2757666,2008
OK,gas supply,0,0,0,0,0,0,0,0,2008
OK,transit,0,0,0,0,0,0,0,0,2008
OK,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
OK,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
OK,education - higher education instructional,6553,40446977,6316,8374628,324397,8388,12869,48821605,2008
OK,education - higher education other,16438,56242824,17049,12277745,1000223,22103,33487,68520569,2008
OK,education - other,1952,7025320,76,87562,5321,1981,2028,7112882,2008
OK,libraries,0,0,0,0,0,0,0,0,2008
OK,liquor stores,0,0,0,0,0,0,0,0,2008
OK,other and unallocable,2524,9531240,95,142771,8205,2569,2619,9674011,2008
OR,total,53373,238182997,20959,27050396,1242124,60387,74332,265233393,2008
OR,financial administration,4061,16258114,317,511246,31065,4236,4378,16769360,2008
OR,other government administration,922,4125480,228,462119,21199,1042,1150,4587599,2008
OR,judicial and legal,3066,13086516,271,698244,28800,3229,3337,13784760,2008
OR,police protection - officers,660,3637299,0,0,0,660,660,3637299,2008
OR,police protection - other,632,2122208,148,122092,5920,666,780,2244300,2008
OR,corrections,5403,20853882,115,297420,12854,5475,5518,21151302,2008
OR,highways,3240,14158187,190,739714,29578,3407,3430,14897901,2008
OR,air transportation,15,62904,1,3770,128,16,16,66674,2008
OR,water transport and terminals,0,0,0,0,0,0,0,0,2008
OR,public welfare,6777,25060613,337,623403,27240,6931,7114,25684016,2008
OR,health,1418,5791884,189,404979,15886,1508,1607,6196863,2008
OR,hospitals,4258,21950603,2713,5447528,129607,4990,6971,27398131,2008
OR,social insurance administration,2023,10100063,131,355805,11735,2089,2154,10455868,2008
OR,solid waste management,0,0,0,0,0,0,0,0,2008
OR,sewerage,0,0,0,0,0,0,0,0,2008
OR,parks and recreation,471,1699241,19,29945,1718,481,490,1729186,2008
OR,housing and community development,0,0,0,0,0,0,0,0,2008
OR,natural resources,2493,9771244,416,581254,36268,2698,2909,10352498,2008
OR,water transport and terminals,0,0,0,0,0,0,0,0,2008
OR,electric power,0,0,0,0,0,0,0,0,2008
OR,gas supply,0,0,0,0,0,0,0,0,2008
OR,transit,0,0,0,0,0,0,0,0,2008
OR,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
OR,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
OR,education - higher education instructional,5169,35599040,2685,6294085,243049,6542,7854,41893125,2008
OR,education - higher education other,10304,43791384,12898,10165173,630923,13869,23202,53956557,2008
OR,education - other,728,3042448,84,82833,5436,759,812,3125281,2008
OR,libraries,0,0,0,0,0,0,0,0,2008
OR,liquor stores,172,587771,10,13759,843,177,182,601530,2008
OR,other and unallocable,1561,6484116,207,217027,9875,1612,1768,6701143,2008
PA,total,142098,595061414,51190,74262703,3316738,161528,193288,669324117,2008
PA,financial administration,7211,28495213,439,795718,59435,7570,7650,29290931,2008
PA,other government administration,2871,11423632,892,2887591,111273,3540,3763,14311223,2008
PA,judicial and legal,3055,15521605,0,0,0,3055,3055,15521605,2008
PA,police protection - officers,5062,26728143,0,0,0,5062,5062,26728143,2008
PA,police protection - other,1333,7050122,64,148345,5911,1369,1397,7198467,2008
PA,corrections,17348,68368532,452,1042305,29114,17523,17800,69410837,2008
PA,highways,12946,45306586,621,1570518,79539,13417,13567,46877104,2008
PA,air transportation,39,166101,0,0,0,39,39,166101,2008
PA,water transport and terminals,172,756971,0,0,0,172,172,756971,2008
PA,public welfare,11809,42028071,280,896093,27619,11976,12089,42924164,2008
PA,health,1791,7800890,36,82770,2365,1806,1827,7883660,2008
PA,hospitals,11444,36341053,893,1794166,63854,11821,12337,38135219,2008
PA,social insurance administration,3730,14247812,660,1659114,87832,4259,4390,15906926,2008
PA,solid waste management,0,0,0,0,0,0,0,0,2008
PA,sewerage,0,0,0,0,0,0,0,0,2008
PA,parks and recreation,1001,3629893,907,2208720,116392,1702,1908,5838613,2008
PA,housing and community development,0,0,0,0,0,0,0,0,2008
PA,natural resources,5525,23747982,1526,3726992,179345,6570,7051,27474974,2008
PA,water transport and terminals,0,0,0,0,0,0,0,0,2008
PA,electric power,0,0,0,0,0,0,0,0,2008
PA,gas supply,0,0,0,0,0,0,0,0,2008
PA,transit,0,0,0,0,0,0,0,0,2008
PA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2008
PA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2008
PA,education - higher education instructional,14274,103968266,10116,27723224,605061,17725,24390,131691490,2008
PA,education - higher education other,28848,106262740,33720,28605390,1896133,39969,62568,134868130,2008
PA,education - other,4354,17508071,301,526102,17002,4451,4655,18034173,2008
PA,libraries,0,0,0,0,0,0,0,0,2008
PA,liquor stores,3054,9672849,0,0,0,3054,3054,9672849,2008
PA,other and unallocable,6231,26036882,283,595655,35863,6448,6514,26632537,2008
RI,total,18414,89356514,6677,6245816,313088,20426,25091,95602330,2008
RI,financial administration,826,3849204,15,23271,910,832,841,3872475,2008
RI,other government administration,536,2551337,391,212575,5779,573,927,2763912,2008
RI,judicial and legal,1226,6237968,18,52401,1834,1239,1244,6290369,2008
RI,police protection - officers,215,1478458,0,0,0,215,215,1478458,2008
RI,police protection - other,90,455956,3,2568,204,91,93,458524,2008
RI,corrections,1711,8610150,1,3753,77,1711,1712,8613903,2008
RI,highways,764,3586680,30,40711,2048,776,794,3627391,2008
RI,air transportation,178,1016870,3,9662,299,180,181,1026532,2008
RI,water transport and terminals,0,0,0,0,0,0,0,0,2008
RI,public welfare,1544,6884359,56,136754,6839,1588,1600,7021113,2008
RI,health,1191,5812914,79,46604,2701,1209,1270,5859518,2008
RI,hospitals,1045,4689044,9,30447,1025,1052,1054,4719491,2008
RI,social insurance administration,444,1978678,18,40202,1658,455,462,2018880,2008
RI,solid waste management,119,686539,0,0,0,119,119,686539,2008
RI,sewerage,244,1070493,1,2818,80,245,245,1073311,2008
RI,parks and recreation,69,229043,0,0,0,69,69,229043,2008
RI,housing and community development,0,0,0,0,0,0,0,0,2008
RI,natural resources,486,2359925,30,43100,1844,497,516,2403025,2008
RI,water transport and terminals,0,0,0,0,0,0,0,0,2008
RI,electric power,0,0,0,0,0,0,0,0,2008
RI,gas supply,0,0,0,0,0,0,0,0,2008
RI,transit,747,3457176,46,132401,7379,789,793,3589577,2008
RI,education - elementary and secondary instructional,427,2239652,73,104951,6602,470,500,2344603,2008
RI,education - elementary and secondary other,87,283314,81,97551,8717,143,168,380865,2008
RI,education - higher education instructional,1826,10151535,2619,3475295,119450,2597,4445,13626830,2008
RI,education - higher education other,2312,9367606,3133,1675663,140321,3217,5445,11043269,2008
RI,education - other,535,2913121,23,40339,1809,546,558,2953460,2008
RI,libraries,0,0,0,0,0,0,0,0,2008
RI,liquor stores,0,0,0,0,0,0,0,0,2008
RI,other and unallocable,1792,9446492,48,74750,3512,1813,1840,9521242,2008
SC,total,71715,253139765,17801,16443366,1047247,77957,89516,269583131,2008
SC,financial administration,3385,11359536,38,73628,2478,3400,3423,11433164,2008
SC,other government administration,590,2340740,467,505786,31726,781,1057,2846526,2008
SC,judicial and legal,726,3466340,9,19672,464,729,735,3486012,2008
SC,police protection - officers,1453,5401838,0,0,0,1453,1453,5401838,2008
SC,police protection - other,603,1914144,2,6806,150,604,605,1920950,2008
SC,corrections,8057,22772690,1,1728,60,8057,8058,22774418,2008
SC,highways,4944,14675682,6,12386,330,4946,4950,14688068,2008
SC,air transportation,0,0,0,0,0,0,0,0,2008
SC,water transport and terminals,564,2818466,3,8212,396,566,567,2826678,2008
SC,public welfare,4518,12436108,7,16954,366,4519,4525,12453062,2008
SC,health,6208,20411146,143,382158,8160,6257,6351,20793304,2008
SC,hospitals,7224,17077652,216,520259,27063,7378,7440,17597911,2008
SC,social insurance administration,1162,3648556,0,0,0,1162,1162,3648556,2008
