state,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_employees,march_pay,year
MT,liquor stores,27,98598,2,3279,255,28,29,101877,2009
MT,other and unallocable,1086,4582062,126,210806,10061,1143,1212,4792868,2009
NE,total,27055,104651385,10608,10834880,934352,32333,37663,115486265,2009
NE,financial administration,747,2655749,17,27525,1469,756,764,2683274,2009
NE,other government administration,279,1182976,103,103712,6677,317,382,1286688,2009
NE,judicial and legal,716,3371433,43,22505,2087,728,759,3393938,2009
NE,police protection - officers,492,2469990,0,0,0,492,492,2469990,2009
NE,police protection - other,273,914573,7,11956,956,278,280,926529,2009
NE,corrections,2923,9050828,88,102748,7795,2967,3011,9153576,2009
NE,highways,2121,7785834,11,23807,1169,2128,2132,7809641,2009
NE,air transportation,26,108592,0,0,0,26,26,108592,2009
NE,water transport and terminals,0,0,0,0,0,0,0,0,2009
NE,public welfare,2454,7074560,245,342940,21571,2576,2699,7417500,2009
NE,health,671,2708716,65,136971,8554,719,736,2845687,2009
NE,hospitals,3268,11720283,830,1670076,113287,3908,4098,13390359,2009
NE,social insurance administration,254,936127,5,7757,451,256,259,943884,2009
NE,solid waste management,0,0,0,0,0,0,0,0,2009
NE,sewerage,0,0,0,0,0,0,0,0,2009
NE,parks and recreation,236,743638,144,134284,15567,324,380,877922,2009
NE,housing and community development,0,0,0,0,0,0,0,0,2009
NE,natural resources,1581,5560474,763,1401307,104336,2170,2344,6961781,2009
NE,water transport and terminals,0,0,0,0,0,0,0,0,2009
NE,electric power,0,0,0,0,0,0,0,0,2009
NE,gas supply,0,0,0,0,0,0,0,0,2009
NE,transit,0,0,0,0,0,0,0,0,2009
NE,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
NE,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
NE,education - higher education instructional,2788,18052816,1114,1944373,92595,3311,3902,19997189,2009
NE,education - higher education other,6002,21427956,6906,4720625,545934,9086,12908,26148581,2009
NE,education - other,545,2260150,30,41492,2527,560,575,2301642,2009
NE,libraries,0,0,0,0,0,0,0,0,2009
NE,liquor stores,0,0,0,0,0,0,0,0,2009
NE,other and unallocable,1679,6626690,237,142802,9377,1731,1916,6769492,2009
NV,total,25521,128022935,10437,11416102,707835,29517,35958,139439037,2009
NV,financial administration,1398,5830424,23,37647,1103,1404,1421,5868071,2009
NV,other government administration,1258,6538629,29,58715,2884,1275,1287,6597344,2009
NV,judicial and legal,684,4601004,20,45720,755,688,704,4646724,2009
NV,police protection - officers,428,2761319,0,0,0,428,428,2761319,2009
NV,police protection - other,380,1863273,0,0,0,380,380,1863273,2009
NV,corrections,3661,17917905,51,154106,2874,3677,3712,18072011,2009
NV,highways,1775,8597436,6,9713,666,1779,1781,8607149,2009
NV,air transportation,0,0,0,0,0,0,0,0,2009
NV,water transport and terminals,0,0,0,0,0,0,0,0,2009
NV,public welfare,1549,6393157,13,23532,822,1553,1562,6416689,2009
NV,health,1287,6071444,36,104257,2430,1300,1323,6175701,2009
NV,hospitals,1313,6729916,139,551665,17307,1411,1452,7281581,2009
NV,social insurance administration,555,2391372,2,2402,89,556,557,2393774,2009
NV,solid waste management,0,0,0,0,0,0,0,0,2009
NV,sewerage,0,0,0,0,0,0,0,0,2009
NV,parks and recreation,190,787356,8,17004,571,193,198,804360,2009
NV,housing and community development,0,0,0,0,0,0,0,0,2009
NV,natural resources,906,4363531,121,163471,9286,958,1027,4527002,2009
NV,water transport and terminals,18,113485,0,0,0,18,18,113485,2009
NV,electric power,18,113485,0,0,0,18,18,113485,2009
NV,gas supply,0,0,0,0,0,0,0,0,2009
NV,transit,0,0,0,0,0,0,0,0,2009
NV,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
NV,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
NV,education - higher education instructional,2352,15290855,3906,3948532,180001,3369,6258,19239387,2009
NV,education - higher education other,5335,25488284,6005,6132998,483690,8067,11340,31621282,2009
NV,education - other,134,716871,3,5440,139,135,137,722311,2009
NV,libraries,0,0,0,0,0,0,0,0,2009
NV,liquor stores,0,0,0,0,0,0,0,0,2009
NV,other and unallocable,2280,11453189,75,160900,5218,2308,2355,11614089,2009
NH,total,16157,71945809,9420,10837413,571026,19591,25577,82783222,2009
NH,financial administration,886,3875137,48,61817,4004,908,934,3936954,2009
NH,other government administration,331,1395862,109,126253,9410,386,440,1522115,2009
NH,judicial and legal,987,3958012,7,18385,786,992,994,3976397,2009
NH,police protection - officers,330,1865536,0,0,0,330,330,1865536,2009
NH,police protection - other,169,653132,25,29276,2238,182,194,682408,2009
NH,corrections,1295,5900666,64,108845,6614,1335,1359,6009511,2009
NH,highways,1633,6590664,272,357322,23924,1777,1905,6947986,2009
NH,air transportation,24,104209,0,0,0,24,24,104209,2009
NH,water transport and terminals,6,26688,0,0,0,6,6,26688,2009
NH,public welfare,1562,5634221,125,201214,10191,1623,1687,5835435,2009
NH,health,925,4004298,79,95630,6890,966,1004,4099928,2009
NH,hospitals,761,2763099,79,136283,1691,771,840,2899382,2009
NH,social insurance administration,315,1087880,31,46166,2539,330,346,1134046,2009
NH,solid waste management,0,0,0,0,0,0,0,0,2009
NH,sewerage,0,0,0,0,0,0,0,0,2009
NH,parks and recreation,83,280893,219,163422,17570,189,302,444315,2009
NH,housing and community development,0,0,0,0,0,0,0,0,2009
NH,natural resources,338,1645532,64,76727,5352,370,402,1722259,2009
NH,water transport and terminals,27,123047,2,4915,182,28,29,127962,2009
NH,electric power,0,0,0,0,0,0,0,0,2009
NH,gas supply,0,0,0,0,0,0,0,0,2009
NH,transit,0,0,0,0,0,0,0,0,2009
NH,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
NH,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
NH,education - higher education instructional,1457,10710971,2359,4564154,146059,2338,3816,15275125,2009
NH,education - higher education other,2625,11857203,5101,4102354,266611,4230,7726,15959557,2009
NH,education - other,306,1219916,14,21870,1328,314,320,1241786,2009
NH,libraries,0,0,0,0,0,0,0,0,2009
NH,liquor stores,305,1090309,457,323142,37437,531,762,1413451,2009
NH,other and unallocable,1792,7158534,365,399638,28200,1961,2157,7558172,2009
NJ,total,140260,797520531,39806,53080032,2273748,154106,180066,850600563,2009
NJ,financial administration,5684,27395396,615,1130041,71683,6089,6299,28525437,2009
NJ,other government administration,1239,7103033,25,41221,1941,1250,1264,7144254,2009
NJ,judicial and legal,13886,78685338,183,305892,17368,13984,14069,78991230,2009
NJ,police protection - officers,2866,23584298,0,0,0,2866,2866,23584298,2009
NJ,police protection - other,1603,6671156,40,10877,405,1605,1643,6682033,2009
NJ,corrections,9937,55028897,15,28707,1049,9943,9952,55057604,2009
NJ,highways,6390,34999852,935,1304571,85245,6871,7325,36304423,2009
NJ,air transportation,0,0,0,0,0,0,0,0,2009
NJ,water transport and terminals,88,442355,0,0,0,88,88,442355,2009
NJ,public welfare,8923,44892731,232,402975,20127,9036,9155,45295706,2009
NJ,health,4345,24685250,624,1826249,27082,4507,4969,26511499,2009
NJ,hospitals,16869,74647463,2612,5147891,269486,18398,19481,79795354,2009
NJ,social insurance administration,1706,7970763,225,562057,29216,1871,1931,8532820,2009
NJ,solid waste management,571,3766583,0,0,0,571,571,3766583,2009
NJ,sewerage,0,0,0,0,0,0,0,0,2009
NJ,parks and recreation,1247,6351029,1683,2870543,158234,2194,2930,9221572,2009
NJ,housing and community development,0,0,0,0,0,0,0,0,2009
NJ,natural resources,2045,11415501,458,672703,24585,2191,2503,12088204,2009
NJ,water transport and terminals,121,613417,1,295,16,121,122,613712,2009
NJ,electric power,0,0,0,0,0,0,0,0,2009
NJ,gas supply,0,0,0,0,0,0,0,0,2009
NJ,transit,10014,56641134,827,1559686,84161,10489,10841,58200820,2009
NJ,education - elementary and secondary instructional,12564,86348931,2930,5301118,147733,13565,15494,91650049,2009
NJ,education - elementary and secondary other,4433,18633329,2630,3014349,137487,5354,7063,21647678,2009
NJ,education - higher education instructional,7661,78382939,7885,14930576,306764,9566,15546,93313515,2009
NJ,education - higher education other,18794,95647449,17242,13122784,835109,23955,36036,108770233,2009
NJ,education - other,2683,15123511,514,636803,44943,2937,3197,15760314,2009
NJ,libraries,0,0,0,0,0,0,0,0,2009
NJ,liquor stores,0,0,0,0,0,0,0,0,2009
NJ,other and unallocable,6591,38490176,130,210694,11114,6655,6721,38700870,2009
NM,total,42785,168478054,13979,14819963,1034554,48680,56764,183298017,2009
NM,financial administration,1321,5634972,10,11748,921,1327,1331,5646720,2009
NM,other government administration,232,1222595,6,9943,459,235,238,1232538,2009
NM,judicial and legal,3241,13575862,155,250650,13851,3322,3396,13826512,2009
NM,police protection - officers,575,2852746,0,0,0,575,575,2852746,2009
NM,police protection - other,159,1301577,0,0,0,159,159,1301577,2009
NM,corrections,4098,14883500,47,102827,6128,4133,4145,14986327,2009
NM,highways,2571,9150947,0,0,0,2571,2571,9150947,2009
NM,air transportation,10,44448,0,0,0,10,10,44448,2009
NM,water transport and terminals,0,0,0,0,0,0,0,0,2009
NM,public welfare,1896,6449670,2,1731,224,1897,1898,6451401,2009
NM,health,2396,10269254,55,125797,5274,2426,2451,10395051,2009
NM,hospitals,6754,27198877,881,1916948,112123,7428,7635,29115825,2009
NM,social insurance administration,224,785587,13,17860,1419,233,237,803447,2009
NM,solid waste management,0,0,0,0,0,0,0,0,2009
NM,sewerage,0,0,0,0,0,0,0,0,2009
NM,parks and recreation,739,2452085,30,58689,3565,759,769,2510774,2009
NM,housing and community development,0,0,0,0,0,0,0,0,2009
NM,natural resources,1193,4965927,37,55138,4126,1216,1230,5021065,2009
NM,water transport and terminals,0,0,0,0,0,0,0,0,2009
NM,electric power,0,0,0,0,0,0,0,0,2009
NM,gas supply,0,0,0,0,0,0,0,0,2009
NM,transit,0,0,0,0,0,0,0,0,2009
NM,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
NM,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
NM,education - higher education instructional,3455,15599229,3692,5088310,209921,4641,7147,20687539,2009
NM,education - higher education other,10961,40384621,8980,7072432,669297,14744,19941,47457053,2009
NM,education - other,995,3957823,55,83759,5894,1030,1050,4041582,2009
NM,libraries,0,0,0,0,0,0,0,0,2009
NM,liquor stores,0,0,0,0,0,0,0,0,2009
NM,other and unallocable,1965,7748334,16,24131,1352,1974,1981,7772465,2009
NY,total,240775,1271750617,52649,69989992,2862266,257490,293424,1341740609,2009
NY,financial administration,12546,60334083,173,379844,14475,12629,12719,60713927,2009
NY,other government administration,4114,19325883,557,678527,41951,4351,4671,20004410,2009
NY,judicial and legal,21805,134110422,688,2313685,85819,22290,22493,136424107,2009
NY,police protection - officers,4930,40200081,0,0,0,4930,4930,40200081,2009
NY,police protection - other,1717,7050725,149,207580,16736,1811,1866,7258305,2009
NY,corrections,33457,166210526,472,1392287,48808,33739,33929,167602813,2009
NY,highways,12254,60109315,997,1193068,76395,12686,13251,61302383,2009
NY,air transportation,182,700716,1,2834,71,182,183,703550,2009
NY,water transport and terminals,752,4046223,16,41118,1501,761,768,4087341,2009
NY,public welfare,5007,22876556,490,1099251,57382,5331,5497,23975807,2009
NY,health,9862,54017984,428,1348496,46296,10124,10290,55366480,2009
NY,hospitals,43159,204959713,5405,14003482,511534,46056,48564,218963195,2009
NY,social insurance administration,7294,35907312,95,290470,12441,7364,7389,36197782,2009
NY,solid waste management,0,0,0,0,0,0,0,0,2009
NY,sewerage,0,0,0,0,0,0,0,0,2009
NY,parks and recreation,1895,11040700,999,2052338,112033,2528,2894,13093038,2009
NY,housing and community development,0,0,0,0,0,0,0,0,2009
NY,natural resources,3464,17914160,86,153504,5966,3498,3550,18067664,2009
NY,water transport and terminals,0,0,0,0,0,0,0,0,2009
NY,electric power,1658,12930413,52,161828,5019,1686,1710,13092241,2009
NY,gas supply,0,0,0,0,0,0,0,0,2009
NY,transit,16275,108496430,230,474755,30961,16449,16505,108971185,2009
NY,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
NY,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
NY,education - higher education instructional,16187,105401909,19308,23371065,673806,20213,35495,128772974,2009
NY,education - higher education other,26546,114280245,22049,19744687,1078311,32949,48595,134024932,2009
NY,education - other,4573,21960621,176,382262,16922,4669,4749,22342883,2009
NY,libraries,0,0,0,0,0,0,0,0,2009
NY,liquor stores,0,0,0,0,0,0,0,0,2009
NY,other and unallocable,13098,69876600,278,698911,25839,13244,13376,70575511,2009
NC,total,129607,522595781,45017,57915049,3236794,147895,174624,580510830,2009
NC,financial administration,3178,13301311,48,126289,4715,3205,3226,13427600,2009
NC,other government administration,751,4054640,415,778285,40071,977,1166,4832925,2009
NC,judicial and legal,7224,31083822,42,87084,6707,7262,7266,31170906,2009
NC,police protection - officers,2316,10714516,0,0,0,2316,2316,10714516,2009
NC,police protection - other,1005,3401032,13,30264,1107,1011,1018,3431296,2009
NC,corrections,22085,69724233,544,1450360,57558,22410,22629,71174593,2009
NC,highways,10968,35105342,18,26734,1474,10976,10986,35132076,2009
NC,air transportation,0,0,0,0,0,0,0,0,2009
NC,water transport and terminals,263,1170692,2,2444,100,264,265,1173136,2009
NC,public welfare,1642,6506615,9,44424,720,1646,1651,6551039,2009
NC,health,5084,21167642,141,306757,15204,5169,5225,21474399,2009
NC,hospitals,17773,66194477,2708,11066197,394320,20001,20481,77260674,2009
NC,social insurance administration,2055,8129097,188,357302,22580,2183,2243,8486399,2009
NC,solid waste management,356,1455145,0,0,0,356,356,1455145,2009
NC,sewerage,0,0,0,0,0,0,0,0,2009
NC,parks and recreation,1108,3599700,288,198824,20056,1221,1396,3798524,2009
NC,housing and community development,0,0,0,0,0,0,0,0,2009
NC,natural resources,4197,15659622,573,912034,41438,4431,4770,16571656,2009
NC,water transport and terminals,0,0,0,0,0,0,0,0,2009
NC,electric power,0,0,0,0,0,0,0,0,2009
NC,gas supply,0,0,0,0,0,0,0,0,2009
NC,transit,0,0,0,0,0,0,0,0,2009
NC,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
NC,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
NC,education - higher education instructional,14434,96968034,13869,19821379,770613,18788,28303,116789413,2009
NC,education - higher education other,29444,110350921,25812,22018293,1831367,39790,55256,132369214,2009
NC,education - other,1540,7651573,75,248450,4646,1567,1615,7900023,2009
NC,libraries,0,0,0,0,0,0,0,0,2009
NC,liquor stores,0,0,0,0,0,0,0,0,2009
NC,other and unallocable,4184,16357367,272,439929,24118,4322,4456,16797296,2009
ND,total,15297,60458284,8402,7274805,420267,17667,23699,67733089,2009
ND,financial administration,648,2248336,38,38101,2081,660,686,2286437,2009
ND,other government administration,204,728892,234,879370,26045,350,438,1608262,2009
ND,judicial and legal,531,2312656,44,22960,1668,541,575,2335616,2009
ND,police protection - officers,137,722171,0,0,0,137,137,722171,2009
ND,police protection - other,49,150196,3,4186,326,51,52,154382,2009
ND,corrections,703,2183449,81,138607,6141,738,784,2322056,2009
ND,highways,1108,4436914,8,8408,555,1111,1116,4445322,2009
ND,air transportation,0,0,0,0,0,0,0,0,2009
ND,water transport and terminals,0,0,0,0,0,0,0,0,2009
ND,public welfare,432,1333094,113,153000,10886,493,545,1486094,2009
ND,health,1247,4169810,257,265795,19685,1358,1504,4435605,2009
ND,hospitals,855,2288405,154,200860,7672,898,1009,2489265,2009
ND,social insurance administration,340,1166602,113,94433,4058,363,453,1261035,2009
ND,solid waste management,0,0,0,0,0,0,0,0,2009
ND,sewerage,0,0,0,0,0,0,0,0,2009
ND,parks and recreation,151,385072,14,17651,1386,158,165,402723,2009
ND,housing and community development,0,0,0,0,0,0,0,0,2009
ND,natural resources,581,2251653,25,14330,883,586,606,2265983,2009
ND,water transport and terminals,0,0,0,0,0,0,0,0,2009
ND,electric power,0,0,0,0,0,0,0,0,2009
ND,gas supply,0,0,0,0,0,0,0,0,2009
ND,transit,0,0,0,0,0,0,0,0,2009
ND,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
ND,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
ND,education - higher education instructional,2092,13365420,2257,2854190,137374,2867,4349,16219610,2009
ND,education - higher education other,4541,15549320,4867,2379674,189818,5614,9408,17928994,2009
ND,education - other,288,939995,35,61303,1981,299,323,1001298,2009
ND,libraries,0,0,0,0,0,0,0,0,2009
ND,liquor stores,0,0,0,0,0,0,0,0,2009
ND,other and unallocable,1390,6226299,159,141937,9708,1443,1549,6368236,2009
OH,total,116726,572246137,71950,72640623,4633053,142945,188676,644886760,2009
OH,financial administration,7561,39111027,537,724120,38135,7779,8098,39835147,2009
OH,other government administration,910,4243864,109,77231,7504,953,1019,4321095,2009
OH,judicial and legal,2690,15624397,606,1423042,42065,2928,3296,17047439,2009
OH,police protection - officers,1434,8292827,0,0,0,1434,1434,8292827,2009
OH,police protection - other,1173,4870390,5,8280,414,1175,1178,4878670,2009
OH,corrections,16009,68405986,80,139834,6290,16045,16089,68545820,2009
OH,highways,6743,30288873,446,664831,38145,6958,7189,30953704,2009
OH,air transportation,0,0,0,0,0,0,0,0,2009
OH,water transport and terminals,0,0,0,0,0,0,0,0,2009
OH,public welfare,2618,14716743,254,454808,28144,2777,2872,15171551,2009
OH,health,3427,18719252,298,581958,24563,3566,3725,19301210,2009
OH,hospitals,14231,66465729,3074,6357038,231348,15538,17305,72822767,2009
OH,social insurance administration,2011,9048084,279,575906,30296,2183,2290,9623990,2009
OH,solid waste management,0,0,0,0,0,0,0,0,2009
OH,sewerage,0,0,0,0,0,0,0,0,2009
OH,parks and recreation,465,1977425,189,317468,19601,576,654,2294893,2009
OH,housing and community development,0,0,0,0,0,0,0,0,2009
OH,natural resources,2726,11262680,216,286748,16011,2817,2942,11549428,2009
OH,water transport and terminals,0,0,0,0,0,0,0,0,2009
OH,electric power,0,0,0,0,0,0,0,0,2009
OH,gas supply,0,0,0,0,0,0,0,0,2009
OH,transit,0,0,0,0,0,0,0,0,2009
OH,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
OH,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
OH,education - higher education instructional,15779,112461917,19566,24573171,1192299,22537,35345,137035088,2009
OH,education - higher education other,32139,131742164,45328,35261316,2905826,48573,77467,167003480,2009
OH,education - other,2352,11805292,352,582484,23340,2484,2704,12387776,2009
OH,libraries,0,0,0,0,0,0,0,0,2009
OH,liquor stores,0,0,0,0,0,0,0,0,2009
OH,other and unallocable,4458,23209487,611,612388,29072,4622,5069,23821875,2009
OK,total,63551,239872978,26691,24897342,1528226,72198,90242,264770320,2009
OK,financial administration,1666,6169681,32,39242,2127,1678,1698,6208923,2009
OK,other government administration,779,2962208,153,243791,16837,874,932,3205999,2009
OK,judicial and legal,2905,12737663,138,179889,10055,2962,3043,12917552,2009
OK,police protection - officers,1018,5084972,7,9765,576,1021,1025,5094737,2009
OK,police protection - other,947,3194805,73,58787,5244,976,1020,3253592,2009
OK,corrections,5791,18661928,75,187472,9013,5842,5866,18849400,2009
OK,highways,3068,10131487,1,1343,89,3069,3069,10132830,2009
OK,air transportation,11,49515,0,0,0,11,11,49515,2009
OK,water transport and terminals,0,0,0,0,0,0,0,0,2009
OK,public welfare,7113,20302554,24,42404,2455,7127,7137,20344958,2009
OK,health,5704,19999610,312,672355,30244,5874,6016,20671965,2009
OK,hospitals,2911,8719784,85,148728,10199,2968,2996,8868512,2009
OK,social insurance administration,1332,4471971,69,110669,6452,1368,1401,4582640,2009
OK,solid waste management,79,329745,16,19091,1579,88,95,348836,2009
OK,sewerage,0,0,0,0,0,0,0,0,2009
OK,parks and recreation,719,1907219,293,245703,26998,872,1012,2152922,2009
OK,housing and community development,0,0,0,0,0,0,0,0,2009
OK,natural resources,1727,6030615,883,722189,47748,1997,2610,6752804,2009
OK,water transport and terminals,0,0,0,0,0,0,0,0,2009
OK,electric power,559,3070338,5,5314,214,561,564,3075652,2009
OK,gas supply,0,0,0,0,0,0,0,0,2009
OK,transit,0,0,0,0,0,0,0,0,2009
OK,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
OK,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
OK,education - higher education instructional,6523,41659394,6832,9174400,356268,8540,13355,50833794,2009
OK,education - higher education other,16267,57880511,17527,12808698,988554,21865,33794,70689209,2009
OK,education - other,1959,7217341,63,71380,4515,1984,2022,7288721,2009
OK,libraries,0,0,0,0,0,0,0,0,2009
OK,liquor stores,0,0,0,0,0,0,0,0,2009
OK,other and unallocable,2473,9291637,103,156122,9059,2521,2576,9447759,2009
OR,total,55915,252977897,24859,29310087,1268792,63086,80774,282287984,2009
OR,financial administration,4104,17315494,234,419470,26640,4255,4338,17734964,2009
OR,other government administration,1119,4951186,206,403590,17271,1217,1325,5354776,2009
OR,judicial and legal,3121,13543430,264,701178,28802,3285,3385,14244608,2009
OR,police protection - officers,720,3835133,9,11845,626,724,729,3846978,2009
OR,police protection - other,610,2518593,175,168638,6963,650,785,2687231,2009
OR,corrections,5403,22433265,138,440691,18673,5509,5541,22873956,2009
OR,highways,3623,16258820,205,837852,31648,3802,3828,17096672,2009
OR,air transportation,19,71536,0,0,0,19,19,71536,2009
OR,water transport and terminals,0,0,0,0,0,0,0,0,2009
OR,public welfare,6305,25084582,302,594090,24365,6442,6607,25678672,2009
OR,health,1309,5767906,151,367942,13528,1385,1460,6135848,2009
OR,hospitals,4369,17579159,3048,5614009,124640,5073,7417,23193168,2009
OR,social insurance administration,2135,10868150,117,369903,12037,2203,2252,11238053,2009
OR,solid waste management,0,0,0,0,0,0,0,0,2009
OR,sewerage,0,0,0,0,0,0,0,0,2009
OR,parks and recreation,436,1659238,21,34625,2117,448,457,1693863,2009
OR,housing and community development,0,0,0,0,0,0,0,0,2009
OR,natural resources,2352,9699675,324,445176,25727,2497,2676,10144851,2009
OR,water transport and terminals,0,0,0,0,0,0,0,0,2009
OR,electric power,0,0,0,0,0,0,0,0,2009
OR,gas supply,0,0,0,0,0,0,0,0,2009
OR,transit,0,0,0,0,0,0,0,0,2009
OR,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
OR,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
OR,education - higher education instructional,10050,60108877,3350,6080941,164323,10978,13400,66189818,2009
OR,education - higher education other,7729,30390192,16025,12465245,753710,11988,23754,42855437,2009
OR,education - other,698,3086825,75,107561,6545,736,773,3194386,2009
OR,libraries,0,0,0,0,0,0,0,0,2009
OR,liquor stores,232,889554,17,20648,1140,238,249,910202,2009
OR,other and unallocable,1581,6916282,198,226683,10037,1637,1779,7142965,2009
PA,total,144751,629380465,67199,111455039,4722032,172622,211950,740835504,2009
PA,financial administration,7251,30113200,1527,3164190,191334,8403,8778,33277390,2009
PA,other government administration,3053,12476405,588,2413509,65525,3431,3641,14889914,2009
PA,judicial and legal,3065,16002344,28,100615,4023,3089,3093,16102959,2009
PA,police protection - officers,5091,27593447,8,16175,609,5095,5099,27609622,2009
PA,police protection - other,1341,7277066,375,979706,35964,1558,1716,8256772,2009
PA,corrections,17965,73304293,1243,3952317,110653,18632,19208,77256610,2009
PA,highways,12621,46028243,3928,8287830,380396,14903,16549,54316073,2009
PA,air transportation,40,180124,42,87484,2500,55,82,267608,2009
PA,water transport and terminals,178,786568,48,5402,472,181,226,791970,2009
PA,public welfare,11675,43014436,1743,3580452,115735,12371,13418,46594888,2009
PA,health,1842,8228355,370,632097,16931,1944,2212,8860452,2009
PA,hospitals,11340,37402115,1719,2725805,100448,11939,13059,40127920,2009
PA,social insurance administration,3733,14648369,1913,4386864,202718,4954,5646,19035233,2009
PA,solid waste management,0,0,0,0,0,0,0,0,2009
PA,sewerage,0,0,0,0,0,0,0,0,2009
PA,parks and recreation,1714,6820970,1983,4496770,174182,2764,3697,11317740,2009
PA,housing and community development,0,0,0,0,0,0,0,0,2009
PA,natural resources,5622,24789486,2927,5409820,239363,7030,8549,30199306,2009
PA,water transport and terminals,0,0,0,0,0,0,0,0,2009
PA,electric power,0,0,0,0,0,0,0,0,2009
PA,gas supply,0,0,0,0,0,0,0,0,2009
PA,transit,0,0,0,0,0,0,0,0,2009
PA,education - elementary and secondary instructional,0,0,0,0,0,0,0,0,2009
PA,education - elementary and secondary other,0,0,0,0,0,0,0,0,2009
PA,education - higher education instructional,14588,111257474,11630,31778420,668573,18419,26218,143035894,2009
PA,education - higher education other,30193,115682807,32833,31424086,2017300,42039,63026,147106893,2009
PA,education - other,3969,16264287,855,1888327,60543,4329,4824,18152614,2009
PA,libraries,0,0,0,0,0,0,0,0,2009
PA,liquor stores,3060,9934256,2241,4187281,238999,4500,5301,14121537,2009
PA,other and unallocable,6410,27576220,1198,1937889,95764,6986,7608,29514109,2009
RI,total,17700,91758375,6783,6572216,306825,19669,24483,98330591,2009
RI,financial administration,831,3979984,12,22583,871,837,843,4002567,2009
RI,other government administration,597,2795208,478,295379,7313,643,1075,3090587,2009
RI,judicial and legal,1164,6202784,14,31180,1187,1172,1178,6233964,2009
RI,police protection - officers,279,1779768,135,117926,3195,300,414,1897694,2009
RI,police protection - other,83,406296,2,4461,208,84,85,410757,2009
RI,corrections,1620,9128333,1,4523,77,1620,1621,9132856,2009
RI,highways,674,3548315,35,52255,3655,695,709,3600570,2009
RI,air transportation,174,1233444,2,6843,248,175,176,1240287,2009
RI,water transport and terminals,0,0,0,0,0,0,0,0,2009
RI,public welfare,1228,6272080,40,121340,5708,1265,1268,6393420,2009
RI,health,1102,5643424,80,49729,2615,1119,1182,5693153,2009
RI,hospitals,1045,4955381,3,10616,323,1047,1048,4965997,2009
RI,social insurance administration,359,1790418,65,243407,9485,420,424,2033825,2009
RI,solid waste management,119,726772,0,0,0,119,119,726772,2009
RI,sewerage,243,1087129,0,0,0,243,243,1087129,2009
RI,parks and recreation,55,188188,0,0,0,55,55,188188,2009
RI,housing and community development,0,0,0,0,0,0,0,0,2009
RI,natural resources,407,2106707,29,44391,1778,418,436,2151098,2009
RI,water transport and terminals,0,0,0,0,0,0,0,0,2009
RI,electric power,0,0,0,0,0,0,0,0,2009
RI,gas supply,0,0,0,0,0,0,0,0,2009
RI,transit,726,3502608,45,126926,6940,765,771,3629534,2009
RI,education - elementary and secondary instructional,339,2015320,42,70290,4178,366,381,2085610,2009
RI,education - elementary and secondary other,169,603167,60,47481,4007,195,229,650648,2009
RI,education - higher education instructional,1825,10831313,2570,3488582,111940,2547,4395,14319895,2009
RI,education - higher education other,2234,9420805,3124,1762142,139824,3136,5358,11182947,2009
RI,education - other,479,2670906,16,26123,1157,487,495,2697029,2009
RI,libraries,0,0,0,0,0,0,0,0,2009
RI,liquor stores,0,0,0,0,0,0,0,0,2009
RI,other and unallocable,1948,10870025,30,46039,2116,1961,1978,10916064,2009
SC,total,70655,252862046,19161,17108093,1114491,77261,89816,269970139,2009
SC,financial administration,3274,11184546,35,70868,2094,3286,3309,11255414,2009
SC,other government administration,583,2301658,468,508931,30085,765,1051,2810589,2009
SC,judicial and legal,763,3725462,7,11382,438,766,770,3736844,2009
SC,police protection - officers,1323,4823788,0,0,0,1323,1323,4823788,2009
SC,police protection - other,558,1791334,3,10672,198,559,561,1802006,2009
SC,corrections,7813,22251146,2,3870,120,7814,7815,22255016,2009
SC,highways,4950,15182484,6,13464,350,4952,4956,15195948,2009
SC,air transportation,0,0,0,0,0,0,0,0,2009
SC,water transport and terminals,554,2485704,7,25361,952,559,561,2511065,2009
SC,public welfare,4583,12603194,7,10350,338,4584,4590,12613544,2009
SC,health,5955,19855062,142,368853,8080,6000,6097,20223915,2009
SC,hospitals,7130,17130449,219,542522,26883,7282,7349,17672971,2009
