state,year,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_full_time_and_part_time_employees,total_march_pay
MA,2012,education - higher education total,22469,121201572,30190,33707678,1391976,30810,52659,154909250
MA,2012,education - higher education instructional,6497,43116427,12200,21398738,708197,10756,18697,64515165
MA,2012,education - higher education other,15972,78085145,17990,12308940,683779,20054,33962,90394085
MA,2012,education - other,1091,6358113,96,292855,4966,1121,1187,6650968
MA,2012,libraries,0,0,0,0,0,0,0,0
MA,2012,liquor stores,0,0,0,0,0,0,0,0
MA,2012,other and unallocable,4096,23630038,240,886397,19093,4209,4336,24516435
MI,2012,total,111206,608002266,72877,113063632,6226179,146542,184083,721065898
MI,2012,financial administration,3696,20049941,343,1331373,49142,3973,4039,21381314
MI,2012,other government administration,1450,6734580,28,101140,3711,1471,1478,6835720
MI,2012,judicial and legal,1384,9624954,59,177610,6256,1419,1443,9802564
MI,2012,police protection total,2276,13444817,59,222855,7863,2320,2335,13667672
MI,2012,police protection - officers,1533,10224920,0,0,0,1533,1533,10224920
MI,2012,police protection - other,743,3219897,59,222855,7863,787,802,3442752
MI,2012,fire protection total,0,0,0,0,0,0,0,0
MI,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
MI,2012,fire protection - other,0,0,0,0,0,0,0,0
MI,2012,corrections,13328,65828823,173,773428,24003,13464,13501,66602251
MI,2012,highways,2375,12384398,276,783264,35796,2577,2651,13167662
MI,2012,air transportation,0,0,0,0,0,0,0,0
MI,2012,water transport and terminals,0,0,0,0,0,0,0,0
MI,2012,public welfare,10714,46776766,805,3133152,137487,11491,11519,49909918
MI,2012,health,4335,19968437,929,3577189,147465,5168,5264,23545626
MI,2012,hospitals,11450,58715315,5294,21320207,855619,16284,16744,80035522
MI,2012,social insurance administration,1105,5392572,104,365652,18281,1208,1209,5758224
MI,2012,solid waste management,0,0,0,0,0,0,0,0
MI,2012,sewerage,0,0,0,0,0,0,0,0
MI,2012,parks and recreation,154,771141,86,268185,10728,215,240,1039326
MI,2012,housing and community development,268,1451571,71,184962,9564,322,339,1636533
MI,2012,natural resources,3110,15310644,694,1200977,69550,3503,3804,16511621
MI,2012,water transport and terminals,0,0,0,0,0,0,0,0
MI,2012,electric power,0,0,0,0,0,0,0,0
MI,2012,gas supply,0,0,0,0,0,0,0,0
MI,2012,transit,0,0,0,0,0,0,0,0
MI,2012,education total,51076,309595775,63206,77699651,4757126,78113,114282,387295426
MI,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
MI,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MI,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
MI,2012,education - higher education total,50575,306799992,63089,77249108,4739361,77512,113664,384049100
MI,2012,education - higher education instructional,16336,145777180,13874,35879325,1475261,24772,30210,181656505
MI,2012,education - higher education other,34239,161022812,49215,41369783,3264100,52740,83454,202392595
MI,2012,education - other,501,2795783,117,450543,17765,601,618,3246326
MI,2012,libraries,0,0,0,0,0,0,0,0
MI,2012,liquor stores,0,0,0,0,0,0,0,0
MI,2012,other and unallocable,4485,21952532,750,1923987,93588,5014,5235,23876519
MN,2012,total,66223,358029193,35422,50173607,2439318,80006,101645,408202800
MN,2012,financial administration,3105,16006261,102,285257,14601,3189,3207,16291518
MN,2012,other government administration,830,4432243,146,381264,16429,924,976,4813507
MN,2012,judicial and legal,3166,16424525,509,1567439,62868,3522,3675,17991964
MN,2012,police protection total,972,4801612,37,82013,3897,994,1009,4883625
MN,2012,police protection - officers,548,3158955,0,0,0,548,548,3158955
MN,2012,police protection - other,424,1642657,37,82013,3897,446,461,1724670
MN,2012,fire protection total,0,0,0,0,0,0,0,0
MN,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
MN,2012,fire protection - other,0,0,0,0,0,0,0,0
MN,2012,corrections,4111,17815702,134,416822,19572,4222,4245,18232524
MN,2012,highways,4498,21794229,211,330608,17767,4598,4709,22124837
MN,2012,air transportation,0,0,0,0,0,0,0,0
MN,2012,water transport and terminals,0,0,0,0,0,0,0,0
MN,2012,public welfare,1587,7567611,1345,3303460,230797,2891,2932,10871071
MN,2012,health,2914,14937228,2164,1503451,58297,3243,5078,16440679
MN,2012,hospitals,3339,16631507,1378,4078938,243571,4715,4717,20710445
MN,2012,social insurance administration,1128,4924523,78,192632,8678,1177,1206,5117155
MN,2012,solid waste management,0,0,0,0,0,0,0,0
MN,2012,sewerage,593,3485111,9,22661,1039,599,602,3507772
MN,2012,parks and recreation,522,2448745,161,204308,11917,590,683,2653053
MN,2012,housing and community development,0,0,0,0,0,0,0,0
MN,2012,natural resources,2654,13130082,659,1249317,74588,3074,3313,14379399
MN,2012,water transport and terminals,0,0,0,0,0,0,0,0
MN,2012,electric power,0,0,0,0,0,0,0,0
MN,2012,gas supply,0,0,0,0,0,0,0,0
MN,2012,transit,2252,11038403,366,919473,42120,2490,2618,11957876
MN,2012,education total,31533,187898988,27924,35195112,1612536,40643,59457,223094100
MN,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
MN,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MN,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
MN,2012,education - higher education total,28146,169334762,26496,32289820,1495609,36597,54642,201624582
MN,2012,education - higher education instructional,11661,76244215,10729,17138763,585811,14970,22390,93382978
MN,2012,education - higher education other,16485,93090547,15767,15151057,909798,21627,32252,108241604
MN,2012,education - other,3387,18564226,1428,2905292,116927,4046,4815,21469518
MN,2012,libraries,0,0,0,0,0,0,0,0
MN,2012,liquor stores,0,0,0,0,0,0,0,0
MN,2012,other and unallocable,3019,14692423,199,440852,20641,3135,3218,15133275
MS,2012,total,52319,195684179,13670,13974832,938129,57709,65989,209659011
MS,2012,financial administration,1348,4776876,54,114170,5885,1382,1402,4891046
MS,2012,other government administration,521,2032858,15,33392,2011,532,536,2066250
MS,2012,judicial and legal,732,4236846,8,13124,280,734,740,4249970
MS,2012,police protection total,1197,3911351,0,0,0,1197,1197,3911351
MS,2012,police protection - officers,708,2739775,0,0,0,708,708,2739775
MS,2012,police protection - other,489,1171576,0,0,0,489,489,1171576
MS,2012,fire protection total,0,0,0,0,0,0,0,0
MS,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
MS,2012,fire protection - other,0,0,0,0,0,0,0,0
MS,2012,corrections,3122,8018514,100,142848,10801,3183,3222,8161362
MS,2012,highways,3327,9760890,9,16639,1034,3333,3336,9777529
MS,2012,air transportation,0,0,0,0,0,0,0,0
MS,2012,water transport and terminals,39,211874,1,2000,76,39,40,213874
MS,2012,public welfare,2877,9681178,0,0,0,2877,2877,9681178
MS,2012,health,3315,11057996,83,61664,2790,3331,3398,11119660
MS,2012,hospitals,11487,39404845,1325,1834881,87359,11981,12812,41239726
MS,2012,social insurance administration,707,2276809,243,557520,40336,950,950,2834329
MS,2012,solid waste management,0,0,0,0,0,0,0,0
MS,2012,sewerage,0,0,0,0,0,0,0,0
MS,2012,parks and recreation,329,816100,72,51435,5768,363,401,867535
MS,2012,housing and community development,0,0,0,0,0,0,0,0
MS,2012,natural resources,2735,8706093,812,717414,55474,3050,3547,9423507
MS,2012,water transport and terminals,47,120070,9,9912,820,52,56,129982
MS,2012,electric power,0,0,0,0,0,0,0,0
MS,2012,gas supply,0,0,0,0,0,0,0,0
MS,2012,transit,0,0,0,0,0,0,0,0
MS,2012,education total,17125,79535939,10777,10169737,707900,21194,27902,89705676
MS,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
MS,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MS,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
MS,2012,education - higher education total,15610,74663006,10747,10123291,705322,19664,26357,84786297
MS,2012,education - higher education instructional,5835,30888793,1423,1899371,91512,6356,7258,32788164
MS,2012,education - higher education other,9775,43774213,9324,8223920,613810,13308,19099,51998133
MS,2012,education - other,1515,4872933,30,46446,2578,1530,1545,4919379
MS,2012,libraries,0,0,0,0,0,0,0,0
MS,2012,liquor stores,114,298563,0,0,0,114,114,298563
MS,2012,other and unallocable,3297,10837377,162,250096,17595,3397,3459,11087473
MO,2012,total,77449,285329144,28098,25887294,1646692,86765,105547,311216438
MO,2012,financial administration,3056,10836201,149,191962,15320,3141,3205,11028163
MO,2012,other government administration,751,2667573,376,853251,41569,989,1127,3520824
MO,2012,judicial and legal,3938,14899598,317,452858,35164,4137,4255,15352456
MO,2012,police protection total,2378,9592076,133,150386,16578,2472,2511,9742462
MO,2012,police protection - officers,1309,6265832,0,0,0,1309,1309,6265832
MO,2012,police protection - other,1069,3326244,133,150386,16578,1163,1202,3476630
MO,2012,fire protection total,0,0,0,0,0,0,0,0
MO,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
MO,2012,fire protection - other,0,0,0,0,0,0,0,0
MO,2012,corrections,12046,31276364,138,136090,10318,12105,12184,31412454
MO,2012,highways,5360,18333222,0,0,0,5360,5360,18333222
MO,2012,air transportation,0,0,0,0,0,0,0,0
MO,2012,water transport and terminals,0,0,0,0,0,0,0,0
MO,2012,public welfare,7063,18165652,309,326924,21424,7184,7372,18492576
MO,2012,health,2773,9641480,161,290907,12652,2845,2934,9932387
MO,2012,hospitals,9865,31134440,1355,1844314,105694,10462,11220,32978754
MO,2012,social insurance administration,665,1825922,40,58106,3278,684,705,1884028
MO,2012,solid waste management,0,0,0,0,0,0,0,0
MO,2012,sewerage,0,0,0,0,0,0,0,0
MO,2012,parks and recreation,470,1397256,186,46226,5160,499,656,1443482
MO,2012,housing and community development,0,0,0,0,0,0,0,0
MO,2012,natural resources,1937,6740588,482,482548,49771,2217,2419,7223136
MO,2012,water transport and terminals,0,0,0,0,0,0,0,0
MO,2012,electric power,0,0,0,0,0,0,0,0
MO,2012,gas supply,0,0,0,0,0,0,0,0
MO,2012,transit,0,0,0,0,0,0,0,0
MO,2012,education total,23318,115631659,24192,20737400,1308994,30723,47510,136369059
MO,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
MO,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MO,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
MO,2012,education - higher education total,22268,112028639,23194,18977992,1200606,29061,45462,131006631
MO,2012,education - higher education instructional,8233,55399249,7975,10185273,476792,10928,16208,65584522
MO,2012,education - higher education other,14035,56629390,15219,8792719,723814,18133,29254,65422109
MO,2012,education - other,1050,3603020,998,1759408,108388,1662,2048,5362428
MO,2012,libraries,0,0,0,0,0,0,0,0
MO,2012,liquor stores,0,0,0,0,0,0,0,0
MO,2012,other and unallocable,3829,13187113,260,316322,20770,3947,4089,13503435
MT,2012,total,16670,70844319,9731,10655819,633814,20251,26401,81500138
MT,2012,financial administration,999,3774199,86,159015,9567,1053,1085,3933214
MT,2012,other government administration,356,1602662,61,88937,5136,385,417,1691599
MT,2012,judicial and legal,662,2932032,89,168837,8609,710,751,3100869
MT,2012,police protection total,448,2122698,31,76537,3107,464,479,2199235
MT,2012,police protection - officers,209,1147746,8,36821,1103,215,217,1184567
MT,2012,police protection - other,239,974952,23,39716,2004,249,262,1014668
MT,2012,fire protection total,0,0,0,0,0,0,0,0
MT,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
MT,2012,fire protection - other,0,0,0,0,0,0,0,0
MT,2012,corrections,1147,4789502,23,49693,2343,1160,1170,4839195
MT,2012,highways,2008,8834391,182,291597,15245,2094,2190,9125988
MT,2012,air transportation,0,0,0,0,0,0,0,0
MT,2012,water transport and terminals,0,0,0,0,0,0,0,0
MT,2012,public welfare,1500,5182511,266,540141,35106,1698,1766,5722652
MT,2012,health,837,3294669,161,291573,14905,922,998,3586242
MT,2012,hospitals,501,1711521,213,284301,18438,605,714,1995822
MT,2012,social insurance administration,717,3184294,36,79404,4519,743,753,3263698
MT,2012,solid waste management,0,0,0,0,0,0,0,0
MT,2012,sewerage,0,0,0,0,0,0,0,0
MT,2012,parks and recreation,48,203624,61,93159,3716,69,109,296783
MT,2012,housing and community development,0,0,0,0,0,0,0,0
MT,2012,natural resources,1339,5401349,376,551153,29726,1507,1715,5952502
MT,2012,water transport and terminals,0,0,0,0,0,0,0,0
MT,2012,electric power,0,0,0,0,0,0,0,0
MT,2012,gas supply,0,0,0,0,0,0,0,0
MT,2012,transit,0,0,0,0,0,0,0,0
MT,2012,education total,4985,22843523,8010,7662691,469712,7640,12995,30506214
MT,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
MT,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MT,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
MT,2012,education - higher education total,4683,21559815,7850,7403110,455859,7260,12533,28962925
MT,2012,education - higher education instructional,1317,8946053,1414,2476960,106452,1919,2731,11423013
MT,2012,education - higher education other,3366,12613762,6436,4926150,349407,5341,9802,17539912
MT,2012,education - other,302,1283708,160,259581,13853,380,462,1543289
MT,2012,libraries,0,0,0,0,0,0,0,0
MT,2012,liquor stores,26,97615,4,7657,534,29,30,105272
MT,2012,other and unallocable,1097,4869729,132,311124,13151,1172,1229,5180853
NE,2012,total,26690,109652619,10484,11948666,956305,32095,37174,121601285
NE,2012,financial administration,782,2996394,17,27692,1387,790,799,3024086
NE,2012,other government administration,264,1117212,96,111631,6270,300,360,1228843
NE,2012,judicial and legal,722,3512571,42,42557,2679,737,764,3555128
NE,2012,police protection total,748,3283435,10,10724,987,753,758,3294159
NE,2012,police protection - officers,467,2312601,0,0,0,467,467,2312601
NE,2012,police protection - other,281,970834,10,10724,987,286,291,981558
NE,2012,fire protection total,0,0,0,0,0,0,0,0
NE,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
NE,2012,fire protection - other,0,0,0,0,0,0,0,0
NE,2012,corrections,2821,9543956,78,105606,7027,2861,2899,9649562
NE,2012,highways,2067,7572979,11,30931,1269,2074,2078,7603910
NE,2012,air transportation,23,114532,0,0,0,23,23,114532
NE,2012,water transport and terminals,0,0,0,0,0,0,0,0
NE,2012,public welfare,2414,7166812,261,390299,22962,2544,2675,7557111
NE,2012,health,628,2491918,17,28673,1797,638,645,2520591
NE,2012,hospitals,3182,12327557,740,1812973,113254,3822,3922,14140530
NE,2012,social insurance administration,232,882435,6,9121,617,236,238,891556
NE,2012,solid waste management,0,0,0,0,0,0,0,0
NE,2012,sewerage,0,0,0,0,0,0,0,0
NE,2012,parks and recreation,203,701367,160,130502,13400,279,363,831869
NE,2012,housing and community development,0,0,0,0,0,0,0,0
NE,2012,natural resources,1517,5755875,751,1619560,110804,2143,2268,7375435
NE,2012,water transport and terminals,0,0,0,0,0,0,0,0
NE,2012,electric power,0,0,0,0,0,0,0,0
NE,2012,gas supply,0,0,0,0,0,0,0,0
NE,2012,transit,0,0,0,0,0,0,0,0
NE,2012,education total,9255,45056728,8088,7479287,664706,13010,17343,52536015
NE,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
NE,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NE,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
NE,2012,education - higher education total,8739,42827373,8059,7435118,662372,12481,16798,50262491
NE,2012,education - higher education instructional,2762,19595218,1145,2132986,99965,3327,3907,21728204
NE,2012,education - higher education other,5977,23232155,6914,5302132,562407,9154,12891,28534287
NE,2012,education - other,516,2229355,29,44169,2334,529,545,2273524
NE,2012,libraries,0,0,0,0,0,0,0,0
NE,2012,liquor stores,0,0,0,0,0,0,0,0
NE,2012,other and unallocable,1832,7128848,207,149110,9146,1885,2039,7277958
NV,2012,total,23808,115870194,9790,11882323,519748,26743,33598,127752517
NV,2012,financial administration,1323,5014319,9,17264,461,1326,1332,5031583
NV,2012,other government administration,910,4177827,44,52491,1898,921,954,4230318
NV,2012,judicial and legal,722,4596507,12,22222,432,724,734,4618729
NV,2012,police protection total,852,5535921,3,8408,297,854,855,5544329
NV,2012,police protection - officers,452,3642237,0,0,0,452,452,3642237
NV,2012,police protection - other,400,1893684,3,8408,297,402,403,1902092
NV,2012,fire protection total,0,0,0,0,0,0,0,0
NV,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
NV,2012,fire protection - other,0,0,0,0,0,0,0,0
NV,2012,corrections,3458,14836522,51,162772,2451,3472,3509,14999294
NV,2012,highways,1736,7688252,4,8822,299,1738,1740,7697074
NV,2012,air transportation,0,0,0,0,0,0,0,0
NV,2012,water transport and terminals,0,0,0,0,0,0,0,0
NV,2012,public welfare,1820,6451558,7,14732,419,1822,1827,6466290
NV,2012,health,1307,5768570,27,82485,1825,1317,1334,5851055
NV,2012,hospitals,1290,5941185,51,162688,3321,1309,1341,6103873
NV,2012,social insurance administration,689,2280185,1,879,40,689,690,2281064
NV,2012,solid waste management,0,0,0,0,0,0,0,0
NV,2012,sewerage,0,0,0,0,0,0,0,0
NV,2012,parks and recreation,108,420883,59,178945,6384,144,167,599828
NV,2012,housing and community development,0,0,0,0,0,0,0,0
NV,2012,natural resources,807,3952795,104,149284,7864,852,911,4102079
NV,2012,water transport and terminals,17,108775,0,0,0,17,17,108775
NV,2012,electric power,17,108775,0,0,0,17,17,108775
NV,2012,gas supply,0,0,0,0,0,0,0,0
NV,2012,transit,0,0,0,0,0,0,0,0
NV,2012,education total,6774,39730221,9353,10901288,489266,9538,16127,50631509
NV,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
NV,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NV,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
NV,2012,education - higher education total,6636,39062755,9351,10897198,489175,9399,15987,49959953
NV,2012,education - higher education instructional,1885,15646771,4320,6330687,222005,3139,6205,21977458
NV,2012,education - higher education other,4751,23415984,5031,4566511,267170,6260,9782,27982495
NV,2012,education - other,138,667466,2,4090,91,139,140,671556
NV,2012,libraries,0,0,0,0,0,0,0,0
NV,2012,liquor stores,0,0,0,0,0,0,0,0
NV,2012,other and unallocable,1978,9257899,65,120043,4791,2003,2043,9377942
NH,2012,total,14910,70094241,10273,11770174,611154,18591,25183,81864415
NH,2012,financial administration,692,3333915,44,66334,4477,718,736,3400249
NH,2012,other government administration,310,1357237,89,117872,7735,356,399,1475109
NH,2012,judicial and legal,879,3564541,13,30360,1079,886,892,3594901
NH,2012,police protection total,449,2597915,15,25464,1802,460,464,2623379
NH,2012,police protection - officers,300,1948436,0,0,0,300,300,1948436
NH,2012,police protection - other,149,649479,15,25464,1802,160,164,674943
NH,2012,fire protection total,0,0,0,0,0,0,0,0
NH,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
NH,2012,fire protection - other,0,0,0,0,0,0,0,0
NH,2012,corrections,1054,4856914,81,143733,7097,1097,1135,5000647
NH,2012,highways,1568,6115941,186,237303,24202,1714,1754,6353244
NH,2012,air transportation,28,118710,15,34401,2248,41,43,153111
NH,2012,water transport and terminals,7,38850,9,8284,673,11,16,47134
NH,2012,public welfare,1511,5836632,134,235228,10319,1572,1645,6071860
NH,2012,health,802,3791566,71,84826,5901,838,873,3876392
NH,2012,hospitals,542,2205566,79,121662,1814,553,621,2327228
NH,2012,social insurance administration,286,1076384,47,74965,3705,308,333,1151349
NH,2012,solid waste management,0,0,0,0,0,0,0,0
NH,2012,sewerage,0,0,0,0,0,0,0,0
NH,2012,parks and recreation,75,291241,273,209095,21801,206,348,500336
NH,2012,housing and community development,0,0,0,0,0,0,0,0
NH,2012,natural resources,332,1547084,131,107269,7737,379,463,1654353
NH,2012,water transport and terminals,26,130953,4,7622,345,28,30,138575
NH,2012,electric power,0,0,0,0,0,0,0,0
NH,2012,gas supply,0,0,0,0,0,0,0,0
NH,2012,transit,0,0,0,0,0,0,0,0
NH,2012,education total,4432,25035550,8072,9264329,433639,7048,12504,34299879
NH,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
NH,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NH,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
NH,2012,education - higher education total,4132,23740029,8048,9221163,431387,6735,12180,32961192
NH,2012,education - higher education instructional,1484,11219213,2190,4562974,140744,2334,3674,15782187
NH,2012,education - higher education other,2648,12520816,5858,4658189,290643,4401,8506,17179005
NH,2012,education - other,300,1295521,24,43166,2252,313,324,1338687
NH,2012,libraries,0,0,0,0,0,0,0,0
NH,2012,liquor stores,285,1116574,552,512510,45366,558,837,1629084
NH,2012,other and unallocable,1632,7078668,458,488917,31214,1818,2090,7567585
NJ,2012,total,132467,794906691,29722,50142675,2126533,145670,162189,845049366
NJ,2012,financial administration,5233,27411160,368,834376,40606,5495,5601,28245536
NJ,2012,other government administration,1189,7135233,36,61426,3016,1208,1225,7196659
NJ,2012,judicial and legal,13013,81141223,224,384977,18046,13130,13237,81526200
NJ,2012,police protection total,3999,30436360,46,99590,3133,4019,4045,30535950
NJ,2012,police protection - officers,2744,24182241,0,0,0,2744,2744,24182241
NJ,2012,police protection - other,1255,6254119,46,99590,3133,1275,1301,6353709
NJ,2012,fire protection total,0,0,0,0,0,0,0,0
NJ,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
NJ,2012,fire protection - other,0,0,0,0,0,0,0,0
NJ,2012,corrections,9021,54316170,12,29986,1063,9028,9033,54346156
NJ,2012,highways,5603,33238294,441,654098,36449,5810,6044,33892392
NJ,2012,air transportation,0,0,0,0,0,0,0,0
NJ,2012,water transport and terminals,83,416910,6,11364,744,87,89,428274
NJ,2012,public welfare,8580,47763137,186,333188,15684,8682,8766,48096325
NJ,2012,health,4200,25767977,729,2237629,31379,4403,4929,28005606
NJ,2012,hospitals,16004,75370471,2476,5070467,237699,17537,18480,80440938
NJ,2012,social insurance administration,1583,7951203,233,669622,33019,1796,1816,8620825
NJ,2012,solid waste management,517,3709885,13,14351,910,523,530,3724236
NJ,2012,sewerage,0,0,0,0,0,0,0,0
NJ,2012,parks and recreation,828,4493707,495,477160,26879,986,1323,4970867
NJ,2012,housing and community development,0,0,0,0,0,0,0,0
NJ,2012,natural resources,1778,10765612,331,502692,23369,1923,2109,11268304
NJ,2012,water transport and terminals,113,600151,0,0,0,113,113,600151
NJ,2012,electric power,0,0,0,0,0,0,0,0
NJ,2012,gas supply,0,0,0,0,0,0,0,0
NJ,2012,transit,11111,53208361,1007,1658440,84363,11588,12118,54866801
NJ,2012,education total,43851,295495469,22979,36895580,1560524,53520,66830,332391049
NJ,2012,education - elementary and secondary total,14650,96996315,3051,5062785,157600,15689,17701,102059100
NJ,2012,education - elementary and secondary instructional,10112,78197372,814,1759582,50046,10454,10926,79956954
NJ,2012,education - elementary and secondary other,4538,18798943,2237,3303203,107554,5235,6775,22102146
NJ,2012,education - higher education total,26843,184230036,19254,30601986,1336402,35044,46097,214832022
NJ,2012,education - higher education instructional,7587,80955348,6349,13636569,403682,10085,13936,94591917
NJ,2012,education - higher education other,19256,103274688,12905,16965417,932720,24959,32161,120240105
NJ,2012,education - other,2358,14269118,674,1230809,66522,2787,3032,15499927
NJ,2012,libraries,0,0,0,0,0,0,0,0
NJ,2012,liquor stores,0,0,0,0,0,0,0,0
NJ,2012,other and unallocable,5761,35685368,140,207729,9650,5822,5901,35893097
NM,2012,total,39388,177871232,14732,18205443,986845,45065,54120,196076675
NM,2012,financial administration,1079,4582086,8,23555,1136,1086,1087,4605641
NM,2012,other government administration,160,817642,3,8667,415,162,163,826309
NM,2012,judicial and legal,3131,13526664,113,170165,10216,3191,3244,13696829
NM,2012,police protection total,650,2474708,0,0,0,650,650,2474708
NM,2012,police protection - officers,504,2091873,0,0,0,504,504,2091873
NM,2012,police protection - other,146,382835,0,0,0,146,146,382835
NM,2012,fire protection total,0,0,0,0,0,0,0,0
NM,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
NM,2012,fire protection - other,0,0,0,0,0,0,0,0
NM,2012,corrections,3616,12169915,32,80325,4008,3639,3648,12250240
NM,2012,highways,2059,7286563,0,0,0,2059,2059,7286563
NM,2012,air transportation,3,13822,0,0,0,3,3,13822
NM,2012,water transport and terminals,0,0,0,0,0,0,0,0
NM,2012,public welfare,1668,5725428,3,8007,443,1671,1671,5733435
NM,2012,health,2007,6692296,80,310521,12522,2078,2087,7002817
NM,2012,hospitals,6834,30606513,935,2354948,132046,7675,7769,32961461
NM,2012,social insurance administration,527,1760372,0,0,0,527,527,1760372
NM,2012,solid waste management,0,0,0,0,0,0,0,0
NM,2012,sewerage,0,0,0,0,0,0,0,0
NM,2012,parks and recreation,605,1855460,36,62239,4853,633,641,1917699
NM,2012,housing and community development,0,0,0,0,0,0,0,0
NM,2012,natural resources,929,3771243,37,40893,2811,945,966,3812136
NM,2012,water transport and terminals,0,0,0,0,0,0,0,0
NM,2012,electric power,0,0,0,0,0,0,0,0
NM,2012,gas supply,0,0,0,0,0,0,0,0
NM,2012,transit,0,0,0,0,0,0,0,0
NM,2012,education total,13765,77931112,13476,15129203,817385,18385,27241,93060315
NM,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
NM,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NM,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
NM,2012,education - higher education total,12940,74651247,13417,15085838,814707,17544,26357,89737085
NM,2012,education - higher education instructional,3765,30593648,3782,6726869,208752,4945,7547,37320517
NM,2012,education - higher education other,9175,44057599,9635,8358969,605955,12599,18810,52416568
NM,2012,education - other,825,3279865,59,43365,2678,841,884,3323230
NM,2012,libraries,0,0,0,0,0,0,0,0
NM,2012,liquor stores,0,0,0,0,0,0,0,0
NM,2012,other and unallocable,2355,8657408,9,16920,1010,2361,2364,8674328
NY,2012,total,221736,1271227222,47989,74750874,2529835,236826,269725,1345978096
NY,2012,financial administration,12893,68402275,153,361055,12456,12963,13046,68763330
NY,2012,other government administration,3732,15732790,532,652709,38978,3952,4264,16385499
NY,2012,judicial and legal,18644,130298692,563,2191589,71379,19050,19207,132490281
NY,2012,police protection total,5822,49713529,192,327333,25652,5967,6014,50040862
NY,2012,police protection - officers,4469,43341767,0,0,0,4469,4469,43341767
NY,2012,police protection - other,1353,6371762,192,327333,25652,1498,1545,6699095
NY,2012,fire protection total,0,0,0,0,0,0,0,0
NY,2012,fire protection - firefighters,0,0,0,0,0,0,0,0
NY,2012,fire protection - other,0,0,0,0,0,0,0,0
NY,2012,corrections,29450,160988889,342,1105625,35072,29648,29792,162094514
NY,2012,highways,10883,55090404,1044,1415898,83062,11354,11927,56506302
NY,2012,air transportation,185,759376,0,0,0,185,185,759376
NY,2012,water transport and terminals,605,3556471,13,30900,1100,612,618,3587371
NY,2012,public welfare,4130,20317994,485,1183611,56594,4451,4615,21501605
NY,2012,health,8524,48631300,326,1259254,33909,8719,8850,49890554
NY,2012,hospitals,39807,208454842,4880,15893552,517092,42765,44687,224348394
NY,2012,social insurance administration,8276,42132804,65,197155,7980,8322,8341,42329959
NY,2012,solid waste management,0,0,0,0,0,0,0,0
NY,2012,sewerage,0,0,0,0,0,0,0,0
NY,2012,parks and recreation,2629,9554180,16,39647,2533,2643,2645,9593827
NY,2012,housing and community development,0,0,0,0,0,0,0,0
NY,2012,natural resources,2982,15592160,57,84270,2941,2999,3039,15676430
NY,2012,water transport and terminals,0,0,0,0,0,0,0,0
NY,2012,electric power,1697,13517116,29,106545,3153,1715,1726,13623661
NY,2012,gas supply,0,0,0,0,0,0,0,0
NY,2012,transit,14503,104204008,129,228309,13684,14581,14632,104432317
NY,2012,education total,46658,266376678,38704,48255226,1586572,56360,85362,314631904
NY,2012,education - elementary and secondary total,0,0,0,0,0,0,0,0
NY,2012,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NY,2012,education - elementary and secondary other,0,0,0,0,0,0,0,0
NY,2012,education - higher education total,42044,246193044,38579,47985491,1575708,51685,80623,294178535
