state,year,government_function,full_time_employees,full_time_pay,part_time_employees,part_time_pay,part_time_hours,full_time_equivalent_employees,total_march_full_time_and_part_time_employees,total_march_pay
MA,2014,education - higher education total,23237,133329684,31242,36849194,1482544,32120,54479,170178878
MA,2014,education - higher education instructional,6744,48019647,12425,23293259,754286,11279,19169,71312906
MA,2014,education - higher education other,16493,85310037,18817,13555935,728258,20841,35310,98865972
MA,2014,education - other,1098,6746782,104,313055,4892,1127,1202,7059837
MA,2014,libraries,0,0,0,0,0,0,0,0
MA,2014,liquor stores,0,0,0,0,0,0,0,0
MA,2014,other and unallocable,4237,26247247,234,957467,17489,4340,4471,27204714
MI,2014,total,113140,636557653,71749,113554934,5103262,142057,184889,750112587
MI,2014,financial administration,3885,21895857,407,1694277,59234,4220,4292,23590134
MI,2014,other government administration,1461,8175732,30,115561,3550,1481,1491,8291293
MI,2014,judicial and legal,1438,9953041,54,201768,6428,1474,1492,10154809
MI,2014,police protection total,2597,13709144,36,67419,3468,2617,2633,13776563
MI,2014,police protection - officers,1927,10744797,0,0,0,1927,1927,10744797
MI,2014,police protection - other,670,2964347,36,67419,3468,690,706,3031766
MI,2014,fire protection total,0,0,0,0,0,0,0,0
MI,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
MI,2014,fire protection - other,0,0,0,0,0,0,0,0
MI,2014,corrections,12407,61923390,166,770733,22987,12537,12573,62694123
MI,2014,highways,2384,12938583,350,1051261,49483,2664,2734,13989844
MI,2014,air transportation,0,0,0,0,0,0,0,0
MI,2014,water transport and terminals,0,0,0,0,0,0,0,0
MI,2014,public welfare,11737,53916639,78,264873,10728,11797,11815,54181512
MI,2014,health,4795,22786510,892,3613305,105532,5392,5687,26399815
MI,2014,hospitals,11910,63010449,5869,24126030,739860,16090,17779,87136479
MI,2014,social insurance administration,754,3859890,61,221922,10637,814,815,4081812
MI,2014,solid waste management,0,0,0,0,0,0,0,0
MI,2014,sewerage,0,0,0,0,0,0,0,0
MI,2014,parks and recreation,158,808739,74,235649,9074,209,232,1044388
MI,2014,housing and community development,275,1572896,42,105154,5361,305,317,1678050
MI,2014,natural resources,2926,14751915,513,1021742,54730,3236,3439,15773657
MI,2014,water transport and terminals,0,0,0,0,0,0,0,0
MI,2014,electric power,0,0,0,0,0,0,0,0
MI,2014,gas supply,0,0,0,0,0,0,0,0
MI,2014,transit,0,0,0,0,0,0,0,0
MI,2014,education total,52623,328110189,62572,78538193,3951867,75033,115195,406648382
MI,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
MI,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MI,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
MI,2014,education - higher education total,52078,324918675,62482,78180481,3937839,74408,114560,403099156
MI,2014,education - higher education instructional,16576,153416727,13102,37760316,1362232,24303,29678,191177043
MI,2014,education - higher education other,35502,171501948,49380,40420165,2575607,50105,84882,211922113
MI,2014,education - other,545,3191514,90,357712,14028,625,635,3549226
MI,2014,libraries,0,0,0,0,0,0,0,0
MI,2014,liquor stores,0,0,0,0,0,0,0,0
MI,2014,other and unallocable,3790,19144679,605,1527047,70323,4188,4395,20671726
MN,2014,total,68042,380786579,35533,50989790,2510032,82223,103575,431776369
MN,2014,financial administration,4713,27723630,143,463960,20272,4827,4856,28187590
MN,2014,other government administration,946,5572027,178,393755,18070,1049,1124,5965782
MN,2014,judicial and legal,3388,18003870,474,1584889,61359,3735,3862,19588759
MN,2014,police protection total,903,4471265,30,62474,3124,921,933,4533739
MN,2014,police protection - officers,509,2941621,0,0,0,509,509,2941621
MN,2014,police protection - other,394,1529644,30,62474,3124,412,424,1592118
MN,2014,fire protection total,0,0,0,0,0,0,0,0
MN,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
MN,2014,fire protection - other,0,0,0,0,0,0,0,0
MN,2014,corrections,4036,18574319,153,534628,25320,4179,4189,19108947
MN,2014,highways,4459,22254437,213,321198,16953,4555,4672,22575635
MN,2014,air transportation,0,0,0,0,0,0,0,0
MN,2014,water transport and terminals,0,0,0,0,0,0,0,0
MN,2014,public welfare,1585,7697892,1385,3695242,267390,3096,2970,11393134
MN,2014,health,2940,15403251,2276,1873319,72234,3348,5216,17276570
MN,2014,hospitals,3263,16350815,1361,4258277,224949,4534,4624,20609092
MN,2014,social insurance administration,990,4586478,71,194501,7984,1036,1061,4780979
MN,2014,solid waste management,0,0,0,0,0,0,0,0
MN,2014,sewerage,621,4037382,15,46282,1297,628,636,4083664
MN,2014,parks and recreation,523,2553506,145,187459,11103,585,668,2740965
MN,2014,housing and community development,0,0,0,0,0,0,0,0
MN,2014,natural resources,2698,13784535,688,1230707,70479,3096,3386,15015242
MN,2014,water transport and terminals,0,0,0,0,0,0,0,0
MN,2014,electric power,0,0,0,0,0,0,0,0
MN,2014,gas supply,0,0,0,0,0,0,0,0
MN,2014,transit,2551,13552859,439,1109151,48245,2824,2990,14662010
MN,2014,education total,31354,190345246,27776,34637467,1643207,40637,59130,224982713
MN,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
MN,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MN,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
MN,2014,education - higher education total,27988,171747727,26522,32315199,1540428,36689,54510,204062926
MN,2014,education - higher education instructional,11500,77192123,10729,16909886,607569,14930,22229,94102009
MN,2014,education - higher education other,16488,94555604,15793,15405313,932859,21759,32281,109960917
MN,2014,education - other,3366,18597519,1254,2322268,102779,3948,4620,20919787
MN,2014,libraries,0,0,0,0,0,0,0,0
MN,2014,liquor stores,0,0,0,0,0,0,0,0
MN,2014,other and unallocable,3072,15875067,186,396481,18046,3173,3258,16271548
MS,2014,total,52512,199380629,13944,13893403,909232,57725,66456,213274032
MS,2014,financial administration,1418,5304846,59,141394,6762,1457,1477,5446240
MS,2014,other government administration,511,2096896,8,21286,695,515,519,2118182
MS,2014,judicial and legal,636,3602486,2,3720,117,637,638,3606206
MS,2014,police protection total,1201,4036694,2,3743,149,1202,1203,4040437
MS,2014,police protection - officers,632,2336650,0,0,0,632,632,2336650
MS,2014,police protection - other,569,1700044,2,3743,149,570,571,1703787
MS,2014,fire protection total,0,0,0,0,0,0,0,0
MS,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
MS,2014,fire protection - other,0,0,0,0,0,0,0,0
MS,2014,corrections,3232,8262397,14,28572,2160,3244,3246,8290969
MS,2014,highways,3289,9916813,9,17109,1064,3295,3298,9933922
MS,2014,air transportation,0,0,0,0,0,0,0,0
MS,2014,water transport and terminals,41,232128,1,1e3,38,41,42,233128
MS,2014,public welfare,4454,14523044,52,84293,5936,4488,4506,14607337
MS,2014,health,3225,10743315,79,56832,2394,3239,3304,10800147
MS,2014,hospitals,10740,37164041,1597,2175654,109294,11357,12337,39339695
MS,2014,social insurance administration,605,2038737,193,438138,31790,785,798,2476875
MS,2014,solid waste management,0,0,0,0,0,0,0,0
MS,2014,sewerage,0,0,0,0,0,0,0,0
MS,2014,parks and recreation,324,851721,52,33815,3803,347,376,885536
MS,2014,housing and community development,0,0,0,0,0,0,0,0
MS,2014,natural resources,2762,8955132,738,659406,47334,3033,3500,9614538
MS,2014,water transport and terminals,54,148205,2,2474,205,55,56,150679
MS,2014,electric power,0,0,0,0,0,0,0,0
MS,2014,gas supply,0,0,0,0,0,0,0,0
MS,2014,transit,0,0,0,0,0,0,0,0
MS,2014,education total,17167,81691771,11013,10038362,684148,21102,28180,91730133
MS,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
MS,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MS,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
MS,2014,education - higher education total,15722,76981908,10985,9996017,681827,19644,26707,86977925
MS,2014,education - higher education instructional,5909,31857431,1512,2014533,91169,6429,7421,33871964
MS,2014,education - higher education other,9813,45124477,9473,7981484,590658,13215,19286,53105961
MS,2014,education - other,1445,4709863,28,42345,2321,1458,1473,4752208
MS,2014,libraries,0,0,0,0,0,0,0,0
MS,2014,liquor stores,87,217143,0,0,0,87,87,217143
MS,2014,other and unallocable,2766,9595260,123,187605,13343,2841,2889,9782865
MO,2014,total,78298,294591342,29622,26123721,1656905,87666,107920,320715063
MO,2014,financial administration,2819,10362426,149,199528,14120,2899,2968,10561954
MO,2014,other government administration,720,2573468,305,725004,35198,919,1025,3298472
MO,2014,judicial and legal,4029,15760802,352,486128,37594,4241,4381,16246930
MO,2014,police protection total,2417,10152744,126,125418,13782,2495,2543,10278162
MO,2014,police protection - officers,1399,6808682,0,0,0,1399,1399,6808682
MO,2014,police protection - other,1018,3344062,126,125418,13782,1096,1144,3469480
MO,2014,fire protection total,0,0,0,0,0,0,0,0
MO,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
MO,2014,fire protection - other,0,0,0,0,0,0,0,0
MO,2014,corrections,12224,33023680,153,152323,11499,12289,12377,33176003
MO,2014,highways,5541,18207726,0,0,0,5541,5541,18207726
MO,2014,air transportation,0,0,0,0,0,0,0,0
MO,2014,water transport and terminals,0,0,0,0,0,0,0,0
MO,2014,public welfare,6879,19737576,236,230927,13723,6956,7115,19968503
MO,2014,health,2783,9692936,181,241969,11630,2848,2964,9934905
MO,2014,hospitals,10059,33087422,1243,1760725,96470,10604,11302,34848147
MO,2014,social insurance administration,539,1610520,57,31306,1984,550,596,1641826
MO,2014,solid waste management,0,0,0,0,0,0,0,0
MO,2014,sewerage,0,0,0,0,0,0,0,0
MO,2014,parks and recreation,476,1467530,446,55298,5042,504,922,1522828
MO,2014,housing and community development,0,0,0,0,0,0,0,0
MO,2014,natural resources,1921,7051756,495,482083,48608,2195,2416,7533839
MO,2014,water transport and terminals,0,0,0,0,0,0,0,0
MO,2014,electric power,0,0,0,0,0,0,0,0
MO,2014,gas supply,0,0,0,0,0,0,0,0
MO,2014,transit,0,0,0,0,0,0,0,0
MO,2014,education total,24137,118720517,25610,21367257,1350008,31776,49747,140087774
MO,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
MO,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MO,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
MO,2014,education - higher education total,23153,115186665,24621,19625287,1243686,30192,47774,134811952
MO,2014,education - higher education instructional,8520,57617966,8397,10629534,507284,11389,16917,68247500
MO,2014,education - higher education other,14633,57568699,16224,8995753,736402,18803,30857,66564452
MO,2014,education - other,984,3533852,989,1741970,106322,1584,1973,5275822
MO,2014,libraries,0,0,0,0,0,0,0,0
MO,2014,liquor stores,0,0,0,0,0,0,0,0
MO,2014,other and unallocable,3754,13142239,269,265755,17247,3849,4023,13407994
MT,2014,total,16877,72980103,10196,11867808,680230,20721,27073,84847911
MT,2014,financial administration,988,3951496,80,157875,9191,1041,1068,4109371
MT,2014,other government administration,358,1752809,93,120107,6518,394,451,1872916
MT,2014,judicial and legal,679,3221904,78,169313,8641,728,757,3391217
MT,2014,police protection total,469,2212549,27,56762,2979,487,496,2269311
MT,2014,police protection - officers,229,1142638,3,12788,509,232,232,1155426
MT,2014,police protection - other,240,1069911,24,43974,2470,255,264,1113885
MT,2014,fire protection total,0,0,0,0,0,0,0,0
MT,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
MT,2014,fire protection - other,0,0,0,0,0,0,0,0
MT,2014,corrections,1175,4319053,87,192543,11083,1238,1262,4511596
MT,2014,highways,2029,9232010,167,310494,16366,2121,2196,9542504
MT,2014,air transportation,0,0,0,0,0,0,0,0
MT,2014,water transport and terminals,0,0,0,0,0,0,0,0
MT,2014,public welfare,1590,5900522,225,577871,31700,1769,1815,6478393
MT,2014,health,815,3369897,103,245577,11470,880,918,3615474
MT,2014,hospitals,507,1882626,259,421593,25338,650,766,2304219
MT,2014,social insurance administration,650,2877347,75,157784,8545,699,725,3035131
MT,2014,solid waste management,0,0,0,0,0,0,0,0
MT,2014,sewerage,0,0,0,0,0,0,0,0
MT,2014,parks and recreation,59,233147,30,45853,2546,73,89,279e3
MT,2014,housing and community development,0,0,0,0,0,0,0,0
MT,2014,natural resources,1358,5708318,356,576092,32421,1540,1714,6284410
MT,2014,water transport and terminals,0,0,0,0,0,0,0,0
MT,2014,electric power,0,0,0,0,0,0,0,0
MT,2014,gas supply,0,0,0,0,0,0,0,0
MT,2014,transit,0,0,0,0,0,0,0,0
MT,2014,education total,5086,23170956,8478,8498010,498740,7904,13564,31668966
MT,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
MT,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
MT,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
MT,2014,education - higher education total,4783,21834645,8336,8246631,485497,7525,13119,30081276
MT,2014,education - higher education instructional,1375,8931869,1555,2752434,115164,2025,2930,11684303
MT,2014,education - higher education other,3408,12902776,6781,5494197,370333,5500,10189,18396973
MT,2014,education - other,303,1336311,142,251379,13243,379,445,1587690
MT,2014,libraries,0,0,0,0,0,0,0,0
MT,2014,liquor stores,27,104109,6,9258,554,30,33,113367
MT,2014,other and unallocable,1087,5043360,132,328676,14138,1167,1219,5372036
NE,2014,total,26733,112087322,10188,11878105,949778,32101,36921,123965427
NE,2014,financial administration,783,3093448,16,19552,1072,789,799,3113e3
NE,2014,other government administration,273,1054650,94,108316,7100,312,367,1162966
NE,2014,judicial and legal,733,3595151,41,42578,2705,748,774,3637729
NE,2014,police protection total,831,4125661,13,26445,1931,842,844,4152106
NE,2014,police protection - officers,528,3057738,0,0,0,528,528,3057738
NE,2014,police protection - other,303,1067923,13,26445,1931,314,316,1094368
NE,2014,fire protection total,0,0,0,0,0,0,0,0
NE,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
NE,2014,fire protection - other,0,0,0,0,0,0,0,0
NE,2014,corrections,2894,10274866,71,98352,6339,2930,2965,10373218
NE,2014,highways,2049,7955391,8,22101,833,2054,2057,7977492
NE,2014,air transportation,21,94267,0,0,0,21,21,94267
NE,2014,water transport and terminals,0,0,0,0,0,0,0,0
NE,2014,public welfare,2328,7054199,249,334988,21031,2447,2577,7389187
NE,2014,health,635,2669168,15,22628,1576,644,650,2691796
NE,2014,hospitals,3122,12190391,741,1867199,115041,3772,3863,14057590
NE,2014,social insurance administration,211,853750,4,5906,391,213,215,859656
NE,2014,solid waste management,0,0,0,0,0,0,0,0
NE,2014,sewerage,0,0,0,0,0,0,0,0
NE,2014,parks and recreation,205,723978,159,131562,13365,281,364,855540
NE,2014,housing and community development,0,0,0,0,0,0,0,0
NE,2014,natural resources,1533,5815094,750,1619410,111024,2161,2283,7434504
NE,2014,water transport and terminals,0,0,0,0,0,0,0,0
NE,2014,electric power,0,0,0,0,0,0,0,0
NE,2014,gas supply,0,0,0,0,0,0,0,0
NE,2014,transit,0,0,0,0,0,0,0,0
NE,2014,education total,9295,45383521,7897,7474074,661426,13034,17192,52857595
NE,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
NE,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NE,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
NE,2014,education - higher education total,8771,43096509,7876,7425979,659034,12495,16647,50522488
NE,2014,education - higher education instructional,2771,19708679,1125,2143306,99296,3332,3896,21851985
NE,2014,education - higher education other,6000,23387830,6751,5282673,559738,9163,12751,28670503
NE,2014,education - other,524,2287012,21,48095,2392,539,545,2335107
NE,2014,libraries,0,0,0,0,0,0,0,0
NE,2014,liquor stores,0,0,0,0,0,0,0,0
NE,2014,other and unallocable,1820,7203787,130,104994,5944,1853,1950,7308781
NV,2014,total,24524,119577340,9711,10979190,480642,27236,34235,130556530
NV,2014,financial administration,1388,5187798,7,15529,332,1391,1395,5203327
NV,2014,other government administration,950,4393988,20,25976,1219,957,970,4419964
NV,2014,judicial and legal,741,4977077,12,26997,400,743,753,5004074
NV,2014,police protection total,838,5093692,6,8800,622,842,844,5102492
NV,2014,police protection - officers,480,3536327,6,8800,622,484,486,3545127
NV,2014,police protection - other,358,1557365,0,0,0,358,358,1557365
NV,2014,fire protection total,0,0,0,0,0,0,0,0
NV,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
NV,2014,fire protection - other,0,0,0,0,0,0,0,0
NV,2014,corrections,3566,15172309,37,136237,2137,3578,3603,15308546
NV,2014,highways,1725,7426497,3,4790,199,1726,1728,7431287
NV,2014,air transportation,0,0,0,0,0,0,0,0
NV,2014,water transport and terminals,0,0,0,0,0,0,0,0
NV,2014,public welfare,2064,7393469,10,20440,748,2068,2074,7413909
NV,2014,health,1349,5910044,23,65868,1444,1357,1372,5975912
NV,2014,hospitals,1307,5920296,46,124591,2378,1320,1353,6044887
NV,2014,social insurance administration,560,1989837,0,0,0,560,560,1989837
NV,2014,solid waste management,0,0,0,0,0,0,0,0
NV,2014,sewerage,0,0,0,0,0,0,0,0
NV,2014,parks and recreation,169,638356,7,12770,416,171,176,651126
NV,2014,housing and community development,0,0,0,0,0,0,0,0
NV,2014,natural resources,851,3955411,104,141387,7673,894,955,4096798
NV,2014,water transport and terminals,16,105086,0,0,0,16,16,105086
NV,2014,electric power,16,105086,0,0,0,16,16,105086
NV,2014,gas supply,0,0,0,0,0,0,0,0
NV,2014,transit,0,0,0,0,0,0,0,0
NV,2014,education total,6910,41452182,9383,10291644,459164,9503,16293,51743826
NV,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
NV,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NV,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
NV,2014,education - higher education total,6770,40769599,9382,10289193,459117,9363,16152,51058792
NV,2014,education - higher education instructional,1969,16592032,4158,5782111,217765,3199,6127,22374143
NV,2014,education - higher education other,4801,24177567,5224,4507082,241352,6164,10025,28684649
NV,2014,education - other,140,682583,1,2451,47,140,141,685034
NV,2014,libraries,0,0,0,0,0,0,0,0
NV,2014,liquor stores,0,0,0,0,0,0,0,0
NV,2014,other and unallocable,2074,9856212,53,104161,3910,2094,2127,9960373
NH,2014,total,14689,73362845,11170,13345887,663105,18693,25859,86708732
NH,2014,financial administration,738,3499445,70,86442,5238,770,808,3585887
NH,2014,other government administration,313,1441999,451,275688,16064,409,764,1717687
NH,2014,judicial and legal,655,3270120,252,547979,18078,764,907,3818099
NH,2014,police protection total,482,2581211,47,74940,3798,505,529,2656151
NH,2014,police protection - officers,322,1935908,0,0,0,322,322,1935908
NH,2014,police protection - other,160,645303,47,74940,3798,183,207,720243
NH,2014,fire protection total,0,0,0,0,0,0,0,0
NH,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
NH,2014,fire protection - other,0,0,0,0,0,0,0,0
NH,2014,corrections,1011,4930599,76,153233,9878,1071,1087,5083832
NH,2014,highways,1486,6612207,193,286568,18312,1596,1679,6898775
NH,2014,air transportation,28,123832,18,38974,2553,42,46,162806
NH,2014,water transport and terminals,11,52848,9,6765,536,14,20,59613
NH,2014,public welfare,1791,7370291,140,262793,15459,1884,1931,7633084
NH,2014,health,765,3669819,46,74437,4038,789,811,3744256
NH,2014,hospitals,527,2187652,83,105159,7287,571,610,2292811
NH,2014,social insurance administration,268,1024774,47,72724,4373,294,315,1097498
NH,2014,solid waste management,0,0,0,0,0,0,0,0
NH,2014,sewerage,0,0,0,0,0,0,0,0
NH,2014,parks and recreation,143,550945,314,295443,24074,288,457,846388
NH,2014,housing and community development,0,0,0,0,0,0,0,0
NH,2014,natural resources,332,1595470,58,61764,3501,354,390,1657234
NH,2014,water transport and terminals,22,97774,6,15221,618,26,28,112995
NH,2014,electric power,0,0,0,0,0,0,0,0
NH,2014,gas supply,0,0,0,0,0,0,0,0
NH,2014,transit,0,0,0,0,0,0,0,0
NH,2014,education total,4579,27584285,8268,9887607,450111,7296,12847,37471892
NH,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
NH,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NH,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
NH,2014,education - higher education total,4291,26277708,8242,9835981,447536,6992,12533,36113689
NH,2014,education - higher education instructional,1490,12140612,2228,4945893,142458,2351,3718,17086505
NH,2014,education - higher education other,2801,14137096,6014,4890088,305078,4641,8815,19027184
NH,2014,education - other,288,1306577,26,51626,2575,304,314,1358203
NH,2014,libraries,0,0,0,0,0,0,0,0
NH,2014,liquor stores,292,1126423,655,614637,51223,601,947,1741060
NH,2014,other and unallocable,1246,5643151,437,485513,27964,1419,1683,6128664
NJ,2014,total,130261,798630097,30454,49974555,2156333,143707,160715,848604652
NJ,2014,financial administration,5168,27536337,305,626928,32519,5378,5473,28163265
NJ,2014,other government administration,1135,6935150,44,81843,4017,1161,1179,7016993
NJ,2014,judicial and legal,12782,79331676,186,352824,15507,12882,12968,79684500
NJ,2014,police protection total,3926,28386105,49,107971,3461,3948,3975,28494076
NJ,2014,police protection - officers,2503,21878474,0,0,0,2503,2503,21878474
NJ,2014,police protection - other,1423,6507631,49,107971,3461,1445,1472,6615602
NJ,2014,fire protection total,0,0,0,0,0,0,0,0
NJ,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
NJ,2014,fire protection - other,0,0,0,0,0,0,0,0
NJ,2014,corrections,8784,52798339,15,35721,1096,8791,8799,52834060
NJ,2014,highways,5340,32248189,642,865683,68480,5729,5982,33113872
NJ,2014,air transportation,0,0,0,0,0,0,0,0
NJ,2014,water transport and terminals,95,536902,2,3255,217,96,97,540157
NJ,2014,public welfare,8670,49453451,155,279233,12454,8750,8825,49732684
NJ,2014,health,3817,22672441,750,2090702,31748,4010,4567,24763143
NJ,2014,hospitals,15495,74764842,2267,4513514,214014,16869,17762,79278356
NJ,2014,social insurance administration,1548,7976761,200,481709,21038,1684,1748,8458470
NJ,2014,solid waste management,484,3513668,18,28230,1738,495,502,3541898
NJ,2014,sewerage,0,0,0,0,0,0,0,0
NJ,2014,parks and recreation,820,4315510,485,466304,25575,978,1305,4781814
NJ,2014,housing and community development,0,0,0,0,0,0,0,0
NJ,2014,natural resources,1736,10600190,340,515156,24042,1886,2076,11115346
NJ,2014,water transport and terminals,110,590484,0,0,0,110,110,590484
NJ,2014,electric power,0,0,0,0,0,0,0,0
NJ,2014,gas supply,0,0,0,0,0,0,0,0
NJ,2014,transit,10713,61722833,792,1271560,64477,11077,11505,62994393
NJ,2014,education total,43885,299025579,23983,37806142,1615185,53975,67868,336831721
NJ,2014,education - elementary and secondary total,14000,92336265,3689,6433719,335350,16131,17689,98769984
NJ,2014,education - elementary and secondary instructional,9988,75010409,875,1863229,71033,10441,10863,76873638
NJ,2014,education - elementary and secondary other,4012,17325856,2814,4570490,264317,5690,6826,21896346
NJ,2014,education - higher education total,27519,192001102,19833,30368608,1232165,35170,47352,222369710
NJ,2014,education - higher education instructional,7850,85704098,6418,13490572,252378,9431,14268,99194670
NJ,2014,education - higher education other,19669,106297004,13415,16878036,979787,25739,33084,123175040
NJ,2014,education - other,2366,14688212,461,1003815,47670,2674,2827,15692027
NJ,2014,libraries,0,0,0,0,0,0,0,0
NJ,2014,liquor stores,0,0,0,0,0,0,0,0
NJ,2014,other and unallocable,5753,36221640,221,447780,20765,5888,5974,36669420
NM,2014,total,41263,181903803,13697,17428339,857305,46114,54960,199332142
NM,2014,financial administration,1102,4774833,5,14019,733,1107,1107,4788852
NM,2014,other government administration,207,1049548,6,16339,925,212,213,1065887
NM,2014,judicial and legal,3223,13794769,63,103897,3993,3246,3286,13898666
NM,2014,police protection total,526,2210433,0,0,0,526,526,2210433
NM,2014,police protection - officers,526,2210433,0,0,0,526,526,2210433
NM,2014,police protection - other,0,0,0,0,0,0,0,0
NM,2014,fire protection total,0,0,0,0,0,0,0,0
NM,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
NM,2014,fire protection - other,0,0,0,0,0,0,0,0
NM,2014,corrections,3719,12839423,30,71397,4021,3742,3749,12910820
NM,2014,highways,2144,7611649,0,0,0,2144,2144,7611649
NM,2014,air transportation,6,26614,0,0,0,6,6,26614
NM,2014,water transport and terminals,0,0,0,0,0,0,0,0
NM,2014,public welfare,1776,6162572,5,14092,881,1781,1781,6176664
NM,2014,health,2266,9183496,61,197193,10357,2325,2327,9380689
NM,2014,hospitals,6977,30016879,763,1758803,67784,7360,7740,31775682
NM,2014,social insurance administration,333,1026906,1,2179,113,334,334,1029085
NM,2014,solid waste management,0,0,0,0,0,0,0,0
NM,2014,sewerage,0,0,0,0,0,0,0,0
NM,2014,parks and recreation,729,2292373,20,30274,2267,742,749,2322647
NM,2014,housing and community development,0,0,0,0,0,0,0,0
NM,2014,natural resources,1027,4397894,70,82664,3740,1049,1097,4480558
NM,2014,water transport and terminals,0,0,0,0,0,0,0,0
NM,2014,electric power,0,0,0,0,0,0,0,0
NM,2014,gas supply,0,0,0,0,0,0,0,0
NM,2014,transit,0,0,0,0,0,0,0,0
NM,2014,education total,15161,78292974,12664,15120442,761767,19468,27825,93413416
NM,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
NM,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NM,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
NM,2014,education - higher education total,14299,74686541,12601,15060734,757500,18580,26900,89747275
NM,2014,education - higher education instructional,4038,34653798,4017,7268165,213146,5243,8055,41921963
NM,2014,education - higher education other,10261,40032743,8584,7792569,544354,13337,18845,47825312
NM,2014,education - other,862,3606433,63,59708,4267,888,925,3666141
NM,2014,libraries,0,0,0,0,0,0,0,0
NM,2014,liquor stores,0,0,0,0,0,0,0,0
NM,2014,other and unallocable,2067,8223440,9,17040,724,2072,2076,8240480
NY,2014,total,222381,1337421790,46108,77277893,2922356,239928,268489,1414699683
NY,2014,financial administration,16191,90880983,171,445290,15053,16277,16362,91326273
NY,2014,other government administration,4489,17916661,32,74867,3539,4510,4521,17991528
NY,2014,judicial and legal,18093,133038357,500,1895308,61543,18442,18593,134933665
NY,2014,police protection total,5695,50011167,113,159504,15896,5785,5808,50170671
NY,2014,police protection - officers,4574,45029779,0,0,0,4574,4574,45029779
NY,2014,police protection - other,1121,4981388,113,159504,15896,1211,1234,5140892
NY,2014,fire protection total,0,0,0,0,0,0,0,0
NY,2014,fire protection - firefighters,0,0,0,0,0,0,0,0
NY,2014,fire protection - other,0,0,0,0,0,0,0,0
NY,2014,corrections,28918,176372387,277,954946,30090,29089,29195,177327333
NY,2014,highways,10119,58293755,1112,1531904,92152,10641,11231,59825659
NY,2014,air transportation,192,878744,2,4703,193,193,194,883447
NY,2014,water transport and terminals,533,3241130,11,21448,941,538,544,3262578
NY,2014,public welfare,4053,21105845,403,1113226,53409,4354,4456,22219071
NY,2014,health,7772,46422488,269,1031653,29850,7942,8041,47454141
NY,2014,hospitals,38722,216651481,4469,13723878,469510,41396,43191,230375359
NY,2014,social insurance administration,7839,41064671,47,160873,6546,7876,7886,41225544
NY,2014,solid waste management,0,0,0,0,0,0,0,0
NY,2014,sewerage,0,0,0,0,0,0,0,0
NY,2014,parks and recreation,2650,10313022,7,22276,1196,2657,2657,10335298
NY,2014,housing and community development,0,0,0,0,0,0,0,0
NY,2014,natural resources,2923,16231950,57,74965,2653,2938,2980,16306915
NY,2014,water transport and terminals,0,0,0,0,0,0,0,0
NY,2014,electric power,1611,12897647,30,102612,2624,1626,1641,13000259
NY,2014,gas supply,0,0,0,0,0,0,0,0
NY,2014,transit,14961,111088996,115,201792,11479,15026,15076,111290788
NY,2014,education total,48123,276790423,38100,54633946,2094847,60959,86223,331424369
NY,2014,education - elementary and secondary total,0,0,0,0,0,0,0,0
NY,2014,education - elementary and secondary instructional,0,0,0,0,0,0,0,0
NY,2014,education - elementary and secondary other,0,0,0,0,0,0,0,0
NY,2014,education - higher education total,44266,255656349,37987,54368653,2084247,57042,82253,310025002
