GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,YEAR.id,GOVEMPFUNCT.id,GOVEMPFUNCT.display-label,EMPFT,EMPFT_CV,PAYANNFT,PAYANNFT_CV,EMPPT,EMPPT_CV,PAYANNPT,PAYANNPT_CV,HRSPT,HRSPT_CV,EMPFTE,EMPFTE_CV,EMP,EMP_CV,PAYANN,PAYANN_CV
0400000US29,29,Missouri,,2014,1481,Education - Elementary and Secondary Total ,121475,0.87,410195070,0.91,29414,0.93,26202396,0.91,1851617,0.92,132183,0.85,150889,0.72,436397466,0.86
0400000US29,29,Missouri,,2014,14811,Education - Elementary and Secondary Instructional             ,84012,1.17,322856243,1.12,16747,1.37,14846643,1.32,964969,1.39,89533,1.16,100759,1.00,337702886,1.08
0400000US29,29,Missouri,,2014,14812,Education - Elementary and Secondary Other ,37463,1.07,87338827,1.02,12667,1.19,11355753,1.21,886648,1.18,42650,1.05,50130,0.86,98694580,0.91
0400000US29,29,Missouri,,2014,1482,Education - Higher Education Total ,4684,3.04,19790415,2.81,6825,4.09,6393776,4.09,300759,3.97,6422,3.11,11509,2.72,26184191,2.35
0400000US29,29,Missouri,,2014,14821,Education - Higher Education Instructional,1607,4.44,8319670,4.06,4293,5.81,4665118,5.39,167267,5.97,2575,4.71,5900,4.40,12984788,3.24
0400000US29,29,Missouri,,2014,14822,Education - Higher Education Other ,3077,4.00,11470745,3.86,2532,4.93,1728658,4.17,133492,4.91,3847,4.13,5609,3.12,13199403,3.40
0400000US29,29,Missouri,,2014,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US29,29,Missouri,,2014,1500,Libraries                          ,2111,0.54,6245691,0.57,2840,0.72,2152935,0.66,196553,0.77,3234,0.58,4951,0.47,8398626,0.46
0400000US29,29,Missouri,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US29,29,Missouri,,2014,1580,All other and unallocable,3524,1.13,13794957,0.81,701,0.97,595157,1.05,48477,1.16,3788,1.20,4225,0.95,14390114,0.78
0400000US30,30,Montana,,2014,1000,Total - All Government Employment Functions,30599,1.01,116398658,1.02,14651,0.99,14285869,0.85,952721,0.92,36060,1.00,45250,0.75,130684527,0.91
0400000US30,30,Montana,,2014,1020,Financial Administration,772,2.10,2782812,1.94,86,1.50,110046,1.41,6930,1.22,810,2.09,858,1.90,2892858,1.86
0400000US30,30,Montana,,2014,1040,Other Government Administration,707,2.32,2943821,2.02,691,2.47,373094,1.33,22745,2.22,830,2.89,1398,1.69,3316915,1.80
0400000US30,30,Montana,,2014,1060,Judicial and Legal,794,1.93,3111652,1.83,257,3.61,347274,4.15,20623,4.59,913,2.30,1051,1.71,3458926,1.70
0400000US30,30,Montana,,2014,1100,Police Protection Total,1963,2.04,8721432,1.90,193,2.10,180090,2.01,12907,2.28,2032,2.03,2156,1.86,8901522,1.86
0400000US30,30,Montana,,2014,1101,Police Protection - Persons with Power of Arrest       ,1506,2.56,7284335,2.23,77,2.35,60274,0.93,4043,1.49,1528,2.56,1583,2.44,7344609,2.21
0400000US30,30,Montana,,2014,1102,Police Protection - Other ,457,2.31,1437097,2.31,116,3.13,119816,2.98,8864,3.25,504,2.65,573,1.95,1556913,2.14
0400000US30,30,Montana,,2014,1120,Fire Protection Total ,674,0.31,3641815,0.25,314,9.83,114621,5.33,8411,5.70,717,0.63,988,3.13,3756436,0.29
0400000US30,30,Montana,,2014,1121,Fire Protection - Firefighters,637,0.31,3476236,0.24,283,10.91,95331,6.40,7100,6.74,674,0.66,920,3.36,3571567,0.29
0400000US30,30,Montana,,2014,1122,Fire Protection - Other ,37,1.73,165579,2.10,31,0.72,19290,1.35,1311,1.87,43,2.07,68,1.00,184869,1.89
0400000US30,30,Montana,,2014,1140,Corrections,643,1.39,2124627,1.07,49,2.61,56493,3.40,5128,3.78,672,1.58,692,1.30,2181120,1.04
0400000US30,30,Montana,,2014,1160,Highways,1258,2.49,4662219,2.44,52,1.57,64963,2.08,4336,2.78,1283,2.54,1310,2.39,4727182,2.40
0400000US30,30,Montana,,2014,1180,Air Transportation,143,0.14,698151,0.09,45,2.12,38031,2.09,2475,1.74,155,0.24,188,0.52,736182,0.14
0400000US30,30,Montana,,2014,1200,Water Transport and Terminals       ,8,0.01,30009,0.01,1,0.01,298,0.01,19,0.01,8,0.01,9,0.01,30307,0.01
0400000US30,30,Montana,,2014,1220,Public Welfare,344,0.28,884820,0.45,314,3.43,365885,4.47,26215,4.71,494,1.83,658,1.65,1250705,1.35
0400000US30,30,Montana,,2014,1240,Health,859,0.89,3495717,0.86,493,4.10,818253,2.17,35964,2.74,1060,1.46,1352,1.60,4313970,0.81
0400000US30,30,Montana,,2014,1260,Hospitals,691,0.18,3068565,0.15,264,0.11,514384,0.10,23647,0.12,831,0.17,955,0.13,3582949,0.13
0400000US30,30,Montana,,2014,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US30,30,Montana,,2014,1300,Solid Waste Management,404,1.53,1279578,1.64,103,2.80,98217,1.69,7609,1.77,447,1.62,507,1.35,1377795,1.52
0400000US30,30,Montana,,2014,1320,Sewerage,288,1.45,1146949,1.50,117,0.78,55914,0.72,3539,0.97,305,1.49,405,1.05,1202863,1.43
0400000US30,30,Montana,,2014,1340,Parks and Recreation,328,0.80,1208466,0.71,482,2.99,317569,1.06,26756,1.12,484,0.98,810,1.81,1526035,0.60
0400000US30,30,Montana,,2014,1360,Housing and Community Development,202,0.71,797136,0.62,31,0.63,35423,0.78,1864,0.67,212,0.72,233,0.62,832559,0.60
0400000US30,30,Montana,,2014,1380,Natural Resources,214,2.50,668473,2.28,164,0.90,138451,1.46,10064,1.43,267,2.49,378,1.47,806924,1.90
0400000US30,30,Montana,,2014,1400,Water Supply,504,1.64,1861956,1.75,175,0.35,85228,0.19,5508,0.19,526,1.57,679,1.22,1947184,1.67
0400000US30,30,Montana,,2014,1420,Electric Power,3,0.01,20694,0.01,0,0.01,0,0.01,0,0.01,3,0.01,3,0.01,20694,0.01
0400000US30,30,Montana,,2014,1440,Gas Supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US30,30,Montana,,2014,1460,Transit,219,0.05,639169,0.04,61,0.58,116550,0.61,8227,0.80,267,0.10,280,0.13,755719,0.10
0400000US30,30,Montana,,2014,1480,Education Total ,18255,1.65,68366656,1.70,10013,1.37,9804103,1.20,665881,1.28,22115,1.60,28268,1.17,78170759,1.50
0400000US30,30,Montana,,2014,1481,Education - Elementary and Secondary Total ,17892,1.69,67102964,1.73,9522,1.44,9379591,1.26,641302,1.32,21612,1.63,27414,1.21,76482555,1.53
0400000US30,30,Montana,,2014,14811,Education - Elementary and Secondary Instructional             ,13756,2.11,55680913,2.05,5414,2.35,5574388,1.78,358227,2.07,15844,2.13,19170,1.66,61255301,1.87
0400000US30,30,Montana,,2014,14812,Education - Elementary and Secondary Other ,4136,1.94,11422051,1.95,4108,1.24,3805203,1.66,283075,1.46,5768,1.81,8244,1.15,15227254,1.52
0400000US30,30,Montana,,2014,1482,Education - Higher Education Total ,363,0.14,1263692,0.15,491,0.15,424512,0.17,24579,0.17,503,0.15,854,0.11,1688204,0.12
0400000US30,30,Montana,,2014,14821,Education - Higher Education Instructional,121,0.16,461724,0.16,235,0.23,245232,0.24,7005,0.24,160,0.18,356,0.16,706956,0.13
0400000US30,30,Montana,,2014,14822,Education - Higher Education Other ,242,0.20,801968,0.22,256,0.20,179280,0.22,17574,0.22,343,0.21,498,0.14,981248,0.19
0400000US30,30,Montana,,2014,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US30,30,Montana,,2014,1500,Libraries                          ,212,0.70,681542,0.59,320,1.90,297911,1.35,26616,1.42,363,0.99,532,1.18,979453,0.58
0400000US30,30,Montana,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US30,30,Montana,,2014,1580,All other and unallocable,1114,2.10,3562399,1.17,426,3.60,353071,2.96,27257,2.91,1266,2.27,1540,1.82,3915470,1.10
0400000US31,31,Nebraska,,2014,1000,Total - All Government Employment Functions,76168,0.46,322965312,0.49,30355,0.54,27166345,0.60,1828207,0.65,86465,0.47,106523,0.36,350131657,0.46
0400000US31,31,Nebraska,,2014,1020,Financial Administration,1539,1.70,5730991,1.31,378,0.60,282681,0.78,20821,0.91,1647,1.75,1917,1.37,6013672,1.25
0400000US31,31,Nebraska,,2014,1040,Other Government Administration,1441,1.44,5023638,0.93,2586,1.23,745932,2.76,43375,2.31,1659,1.60,4027,0.94,5769570,0.88
0400000US31,31,Nebraska,,2014,1060,Judicial and Legal,1190,1.88,5290495,1.40,222,2.45,290434,2.73,17783,2.53,1284,1.84,1412,1.63,5580929,1.34
0400000US31,31,Nebraska,,2014,1100,Police Protection Total,3937,1.13,19262235,0.80,440,1.38,498108,1.00,33163,0.95,4126,1.14,4377,1.03,19760343,0.78
0400000US31,31,Nebraska,,2014,1101,Police Protection - Persons with Power of Arrest       ,3157,1.33,16605301,0.91,228,2.25,239921,1.97,14905,1.93,3241,1.35,3385,1.25,16845222,0.89
0400000US31,31,Nebraska,,2014,1102,Police Protection - Other ,780,1.91,2656934,1.37,212,1.53,258187,0.61,18258,0.68,885,1.92,992,1.53,2915121,1.25
0400000US31,31,Nebraska,,2014,1120,Fire Protection Total ,1366,0.01,8668354,0.01,373,0.23,69404,0.44,5361,0.40,1394,0.00,1739,0.05,8737758,0.00
0400000US31,31,Nebraska,,2014,1121,Fire Protection - Firefighters,1292,0.01,8300106,0.01,268,0.32,46231,0.66,3877,0.55,1313,0.00,1560,0.06,8346337,0.00
0400000US31,31,Nebraska,,2014,1122,Fire Protection - Other ,74,0.01,368248,0.01,105,0.01,23173,0.01,1484,0.01,81,0.01,179,0.01,391421,0.01
0400000US31,31,Nebraska,,2014,1140,Corrections,1450,2.00,5429942,1.60,139,1.12,157163,0.59,10256,0.63,1509,1.94,1589,1.82,5587105,1.55
0400000US31,31,Nebraska,,2014,1160,Highways,2828,1.82,9929084,1.50,454,0.60,419486,0.37,30548,0.36,2990,1.79,3282,1.57,10348570,1.44
0400000US31,31,Nebraska,,2014,1180,Air Transportation,239,0.42,1093756,0.38,110,0.81,115725,0.70,6925,0.98,279,0.44,349,0.38,1209481,0.35
0400000US31,31,Nebraska,,2014,1200,Water Transport and Terminals       ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US31,31,Nebraska,,2014,1220,Public Welfare,1243,0.50,3511068,0.52,480,0.48,899925,0.22,40394,0.44,1472,0.54,1723,0.38,4410993,0.42
0400000US31,31,Nebraska,,2014,1240,Health,395,0.57,1923202,0.36,318,1.71,381438,0.80,19041,1.04,502,0.55,713,0.82,2304640,0.33
0400000US31,31,Nebraska,,2014,1260,Hospitals,4005,2.80,16763812,2.86,1130,2.73,1899740,3.42,98511,3.35,4586,2.86,5135,2.26,18663552,2.59
0400000US31,31,Nebraska,,2014,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US31,31,Nebraska,,2014,1300,Solid Waste Management,314,1.32,1216307,1.00,148,2.70,114599,2.83,10520,3.33,370,1.90,462,1.25,1330906,0.95
0400000US31,31,Nebraska,,2014,1320,Sewerage,521,0.71,2174045,0.63,114,1.39,69991,2.01,4905,1.95,544,0.78,635,0.63,2244036,0.61
0400000US31,31,Nebraska,,2014,1340,Parks and Recreation,689,0.27,2670528,0.20,1115,0.13,636354,0.17,58800,0.17,1014,0.26,1804,0.13,3306882,0.16
0400000US31,31,Nebraska,,2014,1360,Housing and Community Development,550,0.97,1943941,0.82,479,0.70,383080,0.57,26731,0.69,707,0.92,1029,0.61,2327021,0.69
0400000US31,31,Nebraska,,2014,1380,Natural Resources,699,3.91,2452557,3.92,233,3.53,104578,2.19,8167,2.64,742,4.02,932,3.06,2557135,3.76
0400000US31,31,Nebraska,,2014,1400,Water Supply,970,0.71,4745438,0.54,257,0.97,174448,0.87,13067,1.06,1034,0.88,1227,0.60,4919886,0.52
0400000US31,31,Nebraska,,2014,1420,Electric Power,6474,0.41,45748233,0.30,281,0.82,431375,0.89,19780,0.58,6589,0.42,6755,0.40,46179608,0.30
0400000US31,31,Nebraska,,2014,1440,Gas Supply,469,0.01,2789357,0.01,13,0.01,21768,0.01,1196,0.01,476,0.01,482,0.01,2811125,0.01
0400000US31,31,Nebraska,,2014,1460,Transit,394,0.14,1660008,0.07,56,0.70,48947,0.57,4000,0.66,416,0.20,450,0.15,1708955,0.07
0400000US31,31,Nebraska,,2014,1480,Education Total ,43864,0.73,168689942,0.88,19545,0.80,18248356,0.80,1257703,0.90,50998,0.73,63409,0.56,186938298,0.80
0400000US31,31,Nebraska,,2014,1481,Education - Elementary and Secondary Total ,41301,0.76,156385280,0.94,17306,0.87,16346684,0.88,1119196,0.99,47608,0.77,58607,0.60,172731964,0.85
0400000US31,31,Nebraska,,2014,14811,Education - Elementary and Secondary Instructional             ,31014,0.97,128000155,1.13,10559,1.22,9542188,1.27,611633,1.49,34661,1.00,41573,0.79,137542343,1.05
0400000US31,31,Nebraska,,2014,14812,Education - Elementary and Secondary Other ,10287,0.91,28385125,0.93,6747,1.18,6804496,1.12,507563,1.23,12947,0.92,17034,0.72,35189621,0.78
0400000US31,31,Nebraska,,2014,1482,Education - Higher Education Total ,2563,1.80,12304662,1.69,2239,1.86,1901672,1.61,138507,1.80,3390,1.77,4802,1.29,14206334,1.48
0400000US31,31,Nebraska,,2014,14821,Education - Higher Education Instructional,1023,2.23,5717996,2.12,1002,2.12,888861,2.21,41806,2.17,1276,2.15,2025,1.54,6606857,1.86
0400000US31,31,Nebraska,,2014,14822,Education - Higher Education Other ,1540,2.60,6586666,2.56,1237,2.90,1012811,2.33,96701,2.41,2114,2.52,2777,1.94,7599477,2.24
0400000US31,31,Nebraska,,2014,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US31,31,Nebraska,,2014,1500,Libraries                          ,404,0.09,1516899,0.06,912,0.81,778351,0.65,68841,0.71,793,0.37,1316,0.56,2295250,0.22
0400000US31,31,Nebraska,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US31,31,Nebraska,,2014,1580,All other and unallocable,1187,1.18,4731480,0.67,572,2.52,394462,0.98,28319,0.90,1334,1.15,1759,1.14,5125942,0.62
0400000US32,32,Nevada,,2014,1000,Total - All Government Employment Functions,71208,0.16,376532888,0.15,24001,0.13,34919410,0.18,2300912,0.08,84365,0.14,95209,0.12,411452298,0.14
0400000US32,32,Nevada,,2014,1020,Financial Administration,1383,1.03,8201392,0.94,76,2.40,148110,2.98,7321,2.26,1426,1.12,1459,0.98,8349502,0.93
0400000US32,32,Nevada,,2014,1040,Other Government Administration,1481,1.69,8897519,1.27,144,2.64,178053,2.33,9789,0.57,1538,1.69,1625,1.56,9075572,1.24
0400000US32,32,Nevada,,2014,1060,Judicial and Legal,3452,1.13,20145386,0.96,290,0.91,342793,0.90,22126,0.74,3577,1.13,3742,1.05,20488179,0.94
0400000US32,32,Nevada,,2014,1100,Police Protection Total,6637,0.74,45784968,0.61,518,0.17,433255,0.27,30087,0.21,6814,0.72,7155,0.68,46218223,0.61
0400000US32,32,Nevada,,2014,1101,Police Protection - Persons with Power of Arrest       ,4384,1.08,33840534,0.81,13,0.73,15560,1.31,728,0.68,4388,1.08,4397,1.08,33856094,0.81
0400000US32,32,Nevada,,2014,1102,Police Protection - Other ,2253,0.55,11944434,0.49,505,0.17,417695,0.27,29359,0.22,2426,0.53,2758,0.45,12362129,0.47
0400000US32,32,Nevada,,2014,1120,Fire Protection Total ,2480,0.48,21676052,0.33,106,3.15,123512,0.95,6238,1.92,2516,0.51,2586,0.48,21799564,0.33
0400000US32,32,Nevada,,2014,1121,Fire Protection - Firefighters,2219,0.53,19812661,0.36,71,4.70,83257,1.41,3449,3.47,2239,0.56,2290,0.53,19895918,0.36
0400000US32,32,Nevada,,2014,1122,Fire Protection - Other ,261,0.90,1863391,0.59,35,0.34,40255,0.23,2789,0.17,277,0.85,296,0.80,1903646,0.58
0400000US32,32,Nevada,,2014,1140,Corrections,2205,1.16,14429033,0.80,104,0.68,134834,1.00,7260,0.89,2247,1.17,2309,1.11,14563867,0.80
0400000US32,32,Nevada,,2014,1160,Highways,980,2.21,5407633,2.26,31,0.25,15589,0.32,1021,0.37,986,2.22,1011,2.14,5423222,2.25
0400000US32,32,Nevada,,2014,1180,Air Transportation,1760,0.02,9020689,0.02,39,0.19,98481,0.17,5932,0.11,1794,0.05,1799,0.02,9119170,0.02
0400000US32,32,Nevada,,2014,1200,Water Transport and Terminals       ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US32,32,Nevada,,2014,1220,Public Welfare,1253,0.17,6688547,0.30,232,2.39,284149,2.17,16373,2.27,1347,0.52,1485,0.40,6972696,0.30
0400000US32,32,Nevada,,2014,1240,Health,798,0.78,4478786,0.49,89,4.59,134594,1.62,5076,1.63,825,0.76,887,0.84,4613380,0.48
0400000US32,32,Nevada,,2014,1260,Hospitals,4382,1.52,24638786,1.36,413,3.67,1656048,3.53,38717,3.15,4595,1.59,4795,1.42,26294834,1.29
0400000US32,32,Nevada,,2014,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US32,32,Nevada,,2014,1300,Solid Waste Management,86,4.21,396035,3.08,2,0.01,1606,0.01,163,0.01,86,4.21,88,4.12,397641,3.07
0400000US32,32,Nevada,,2014,1320,Sewerage,891,0.77,5337285,0.76,45,0.01,50059,0.01,2859,0.01,909,0.76,936,0.73,5387344,0.76
0400000US32,32,Nevada,,2014,1340,Parks and Recreation,1619,0.41,8041225,0.44,4118,0.44,2925304,0.41,251112,0.33,3092,0.39,5737,0.34,10966529,0.34
0400000US32,32,Nevada,,2014,1360,Housing and Community Development,504,0.64,2426296,0.69,23,0.63,33504,0.71,1751,0.17,513,0.63,527,0.61,2459800,0.68
0400000US32,32,Nevada,,2014,1380,Natural Resources,182,5.00,1040575,3.55,93,9.06,67713,10.52,3080,10.13,198,6.30,275,4.51,1108288,3.40
0400000US32,32,Nevada,,2014,1400,Water Supply,2030,0.39,13626914,0.45,69,1.39,74858,0.69,4619,0.72,2058,0.42,2099,0.38,13701772,0.44
0400000US32,32,Nevada,,2014,1420,Electric Power,82,5.42,526049,5.33,2,5.44,3357,2.06,149,5.19,86,5.19,84,5.29,529406,5.29
0400000US32,32,Nevada,,2014,1440,Gas Supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US32,32,Nevada,,2014,1460,Transit,303,0.02,1843090,0.02,12,0.01,32149,0.01,1197,0.01,310,0.02,315,0.02,1875239,0.02
0400000US32,32,Nevada,,2014,1480,Education Total ,36319,0.01,161287793,0.01,16792,0.01,27123264,0.01,1816268,0.01,46666,0.01,53111,0.01,188411057,0.01
0400000US32,32,Nevada,,2014,1481,Education - Elementary and Secondary Total ,36319,0.01,161287793,0.01,16792,0.01,27123264,0.01,1816268,0.01,46666,0.01,53111,0.01,188411057,0.01
0400000US32,32,Nevada,,2014,14811,Education - Elementary and Secondary Instructional             ,26717,0.01,123911433,0.01,9658,0.01,17007648,0.01,1175521,0.01,33409,0.01,36375,0.01,140919081,0.01
0400000US32,32,Nevada,,2014,14812,Education - Elementary and Secondary Other ,9602,0.01,37376360,0.01,7134,0.01,10115616,0.01,640747,0.01,13257,0.01,16736,0.01,47491976,0.01
0400000US32,32,Nevada,,2014,1482,Education - Higher Education Total ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US32,32,Nevada,,2014,14821,Education - Higher Education Instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US32,32,Nevada,,2014,14822,Education - Higher Education Other ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US32,32,Nevada,,2014,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US32,32,Nevada,,2014,1500,Libraries                          ,601,1.99,2810645,1.41,612,1.93,626069,1.68,43147,1.91,851,1.96,1213,1.39,3436714,1.19
0400000US32,32,Nevada,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US32,32,Nevada,,2014,1580,All other and unallocable,1780,2.19,9828190,2.00,191,4.29,432109,2.00,26627,1.88,1931,2.15,1971,2.02,10260299,1.92
0400000US33,33,New Hampshire,,2014,1000,Total - All Government Employment Functions,43708,2.44,182155762,2.24,20495,1.67,24146120,1.96,1550896,1.97,52799,2.32,64203,1.75,206301882,1.99
0400000US33,33,New Hampshire,,2014,1020,Financial Administration,835,1.67,3756679,1.60,552,2.12,617096,1.98,35489,1.84,1029,1.38,1387,1.32,4373775,1.41
0400000US33,33,New Hampshire,,2014,1040,Other Government Administration,645,1.61,3139684,1.51,685,1.81,640008,1.77,33704,1.68,821,1.55,1330,1.21,3779692,1.29
0400000US33,33,New Hampshire,,2014,1060,Judicial and Legal,228,0.16,1210838,0.11,171,0.27,276303,0.77,13348,0.38,304,0.29,399,0.15,1487141,0.17
0400000US33,33,New Hampshire,,2014,1100,Police Protection Total,2969,0.96,16047128,0.92,816,1.05,1037674,1.19,55154,0.97,3293,0.92,3785,0.79,17084802,0.87
0400000US33,33,New Hampshire,,2014,1101,Police Protection - Persons with Power of Arrest       ,2398,1.14,13749706,1.04,505,1.56,690510,1.71,34563,1.40,2607,1.10,2903,0.98,14440216,0.99
0400000US33,33,New Hampshire,,2014,1102,Police Protection - Other ,571,1.36,2297422,1.66,311,1.05,347164,1.07,20591,1.12,686,1.48,882,0.96,2644586,1.45
0400000US33,33,New Hampshire,,2014,1120,Fire Protection Total ,1668,0.43,9331261,0.39,1670,5.94,737461,12.02,59933,21.97,2020,4.39,3338,2.98,10068722,0.95
0400000US33,33,New Hampshire,,2014,1121,Fire Protection - Firefighters,1533,0.47,8707438,0.42,1594,6.22,665108,13.32,56058,23.49,1865,4.75,3127,3.18,9372546,1.02
0400000US33,33,New Hampshire,,2014,1122,Fire Protection - Other ,135,0.85,623823,0.56,76,4.53,72353,2.32,3875,1.94,155,1.33,211,1.72,696176,0.56
0400000US33,33,New Hampshire,,2014,1140,Corrections,722,0.01,2811642,0.01,85,0.01,178677,0.01,8168,0.01,769,0.01,807,0.01,2990319,0.01
0400000US33,33,New Hampshire,,2014,1160,Highways,1478,1.51,6848427,1.61,224,1.07,317852,1.55,18010,1.65,1583,1.49,1702,1.32,7166279,1.54
0400000US33,33,New Hampshire,,2014,1180,Air Transportation,84,0.11,514175,0.03,23,0.01,50219,0.01,3180,0.01,102,0.09,107,0.09,564394,0.03
0400000US33,33,New Hampshire,,2014,1200,Water Transport and Terminals       ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US33,33,New Hampshire,,2014,1220,Public Welfare,1789,0.04,6153305,0.05,1322,0.32,1698833,0.32,97027,0.46,2338,0.20,3111,0.14,7852138,0.08
0400000US33,33,New Hampshire,,2014,1240,Health,205,1.29,831314,1.12,218,5.07,179343,4.80,11950,6.04,271,2.11,423,2.69,1010657,1.25
0400000US33,33,New Hampshire,,2014,1260,Hospitals,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US33,33,New Hampshire,,2014,1280,Social Insurance Administration,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US33,33,New Hampshire,,2014,1300,Solid Waste Management,353,2.16,1403622,1.93,284,2.62,277699,3.14,22505,3.77,496,1.71,637,1.67,1681321,1.69
0400000US33,33,New Hampshire,,2014,1320,Sewerage,381,0.97,1765252,0.79,55,3.52,59791,3.28,3375,3.11,397,1.04,436,0.96,1825043,0.77
0400000US33,33,New Hampshire,,2014,1340,Parks and Recreation,284,1.63,1268920,1.50,541,4.42,386346,4.39,33627,4.64,473,2.62,825,2.95,1655266,1.54
0400000US33,33,New Hampshire,,2014,1360,Housing and Community Development,343,1.21,1415371,1.28,119,0.96,131260,1.15,8225,1.00,393,1.20,462,0.93,1546631,1.18
0400000US33,33,New Hampshire,,2014,1380,Natural Resources,16,0.90,56249,1.29,21,3.55,28044,4.96,1578,3.20,26,1.14,37,2.05,84293,1.86
0400000US33,33,New Hampshire,,2014,1400,Water Supply,364,1.52,1604754,1.46,141,1.94,100448,2.61,5308,2.47,393,1.56,505,1.22,1705202,1.38
0400000US33,33,New Hampshire,,2014,1420,Electric Power,3,4.73,16248,4.66,5,5.61,6100,6.88,346,7.01,5,5.68,8,3.93,22348,3.88
0400000US33,33,New Hampshire,,2014,1440,Gas Supply,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US33,33,New Hampshire,,2014,1460,Transit,86,0.01,333761,0.01,96,0.01,119958,0.01,7471,0.01,128,0.01,182,0.01,453719,0.01
0400000US33,33,New Hampshire,,2014,1480,Education Total ,30232,3.53,119312789,3.41,11252,2.88,15630903,2.97,1013467,2.71,36255,3.36,41484,2.69,134943692,3.03
0400000US33,33,New Hampshire,,2014,1481,Education - Elementary and Secondary Total ,30232,3.53,119312789,3.41,11252,2.88,15630903,2.97,1013467,2.71,36255,3.36,41484,2.69,134943692,3.03
0400000US33,33,New Hampshire,,2014,14811,Education - Elementary and Secondary Instructional             ,24297,4.33,101035977,4.00,8044,3.77,11742681,3.79,728527,3.55,28630,4.18,32341,3.39,112778658,3.60
0400000US33,33,New Hampshire,,2014,14812,Education - Elementary and Secondary Other ,5935,2.94,18276812,2.53,3208,3.54,3888222,3.41,284940,3.25,7625,2.99,9143,2.27,22165034,2.17
0400000US33,33,New Hampshire,,2014,1482,Education - Higher Education Total ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US33,33,New Hampshire,,2014,14821,Education - Higher Education Instructional,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US33,33,New Hampshire,,2014,14822,Education - Higher Education Other ,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
0400000US33,33,New Hampshire,,2014,1483,Education - Other,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US33,33,New Hampshire,,2014,1500,Libraries                          ,388,0.92,1649386,0.85,930,1.69,1007566,2.36,70571,2.39,784,1.53,1318,1.22,2656952,1.04
0400000US33,33,New Hampshire,,2014,1560,State liquor stores,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
0400000US33,33,New Hampshire,,2014,1580,All other and unallocable,635,0.60,2684957,0.56,1285,1.98,664539,1.35,48460,1.30,919,0.93,1920,1.34,3349496,0.52
0400000US34,34,New Jersey,,2014,1000,Total - All Government Employment Functions,299523,0.76,1778440279,0.81,92091,0.76,102614247,0.66,5707137,0.74,333449,0.74,391614,0.61,1881054526,0.77
